am_sid,am_cat,sciname,iucn_sid,pop_trend,pop_cat,spp_group,id_no,iucn_subpop,spatial_source,cat_score,trend_score,status_gl,status_pr,status_gl_score,status_pr_score,iucn_score
NA,NA,Branta canadensis,22679935,NA,LC,BOTW,NA,NA,iucn-bli,0,NA,G5,S5,0,0,0
