status_yr,area,score,hab,trend,hab_weight,a_ref,cp_st_tot,cp_tr_tot,trend_yrs
2010.0,3.4398,0.8743387763043331,cf,-0.01234665712950002,4.0,4.3137,0.8606953376989828,-0.011908596155745684,2000-2010
2010.0,0.4599,0.5517415192084403,sm,-0.022412924039578865,3.0,0.6282,0.8606953376989828,-0.011908596155745684,2000-2010
2013.0,1.72,0.9993818393923919,sg,2.174671135041889e-5,1.0,1.72,0.8606953376989828,-0.011908596155745684,2003:2013
