rgn_id,year,rgn_name,lsp_st_inland,a_prot_inland,a_tot_inland,lsp_st_3nm,a_prot_3nm,a_tot_3nm,lsp_status
2,2001.0,Haida Gwaii,0.85,2031.0,7983.75,0.02,43.0,6705.25,0.435
2,2002.0,Haida Gwaii,0.85,2031.0,7983.75,0.02,43.0,6705.25,0.435
2,2003.0,Haida Gwaii,0.85,2031.0,7983.75,0.02,43.0,6705.25,0.435
2,2004.0,Haida Gwaii,0.85,2031.0,7983.75,0.02,43.0,6705.25,0.435
2,2005.0,Haida Gwaii,0.85,2031.0,7983.75,0.02,43.0,6705.25,0.435
2,2006.0,Haida Gwaii,0.85,2031.0,7983.75,0.02,43.0,6705.25,0.435
2,2007.0,Haida Gwaii,0.85,2031.0,7983.75,0.02,43.0,6705.25,0.435
2,2008.0,Haida Gwaii,1.0,4110.25,7983.75,0.83,1674.75,6705.25,0.915
2,2009.0,Haida Gwaii,1.0,4110.25,7983.75,0.83,1674.75,6705.25,0.915
2,2010.0,Haida Gwaii,1.0,4110.5,7983.75,1.0,3961.75,6705.25,1.0
2,2011.0,Haida Gwaii,1.0,4110.5,7983.75,1.0,3961.75,6705.25,1.0
2,2012.0,Haida Gwaii,1.0,4110.5,7983.75,1.0,3961.75,6705.25,1.0
2,2013.0,Haida Gwaii,1.0,4110.5,7983.75,1.0,3961.75,6705.25,1.0
2,2014.0,Haida Gwaii,1.0,4110.5,7983.75,1.0,3961.75,6705.25,1.0
2,2015.0,Haida Gwaii,1.0,4110.5,7983.75,1.0,3961.75,6705.25,1.0
2,2016.0,Haida Gwaii,1.0,4110.5,7983.75,1.0,3961.75,6705.25,1.0
3,1980.0,Central Coast,0.0,0.0,12843.25,0.01,9.25,5140.5,0.005
3,1981.0,Central Coast,0.0,0.0,12843.25,0.01,9.25,5140.5,0.005
3,1982.0,Central Coast,0.0,0.0,12843.25,0.01,9.25,5140.5,0.005
3,1983.0,Central Coast,0.0,0.0,12843.25,0.01,9.25,5140.5,0.005
3,1984.0,Central Coast,0.0,0.0,12843.25,0.01,9.25,5140.5,0.005
3,1985.0,Central Coast,0.0,0.0,12843.25,0.01,9.25,5140.5,0.005
3,1986.0,Central Coast,0.0,0.0,12843.25,0.01,9.25,5140.5,0.005
3,1987.0,Central Coast,0.16,610.0,12843.25,0.05,84.0,5140.5,0.10500000000000001
3,1988.0,Central Coast,0.16,610.0,12843.25,0.05,84.0,5140.5,0.10500000000000001
3,1989.0,Central Coast,0.16,610.0,12843.25,0.05,84.0,5140.5,0.10500000000000001
3,1990.0,Central Coast,0.16,610.0,12843.25,0.05,84.0,5140.5,0.10500000000000001
3,1991.0,Central Coast,0.16,610.0,12843.25,0.05,84.0,5140.5,0.10500000000000001
3,1992.0,Central Coast,0.16,626.0,12843.25,0.06,99.5,5140.5,0.11
3,1993.0,Central Coast,0.16,626.0,12843.25,0.06,99.5,5140.5,0.11
3,1994.0,Central Coast,0.16,626.0,12843.25,0.06,99.5,5140.5,0.11
3,1995.0,Central Coast,0.16,626.0,12843.25,0.06,99.5,5140.5,0.11
3,1996.0,Central Coast,0.16,626.0,12843.25,0.06,99.5,5140.5,0.11
3,1997.0,Central Coast,0.16,626.0,12843.25,0.06,99.5,5140.5,0.11
3,1998.0,Central Coast,0.16,626.0,12843.25,0.06,99.5,5140.5,0.11
3,1999.0,Central Coast,0.16,626.0,12843.25,0.06,99.5,5140.5,0.11
3,2e3,Central Coast,0.16,626.0,12843.25,0.06,99.5,5140.5,0.11
3,2001.0,Central Coast,0.16,626.0,12843.25,0.06,99.5,5140.5,0.11
3,2002.0,Central Coast,0.16,626.0,12843.25,0.06,99.5,5140.5,0.11
3,2003.0,Central Coast,0.16,626.0,12843.25,0.06,99.5,5140.5,0.11
3,2004.0,Central Coast,0.16,626.0,12843.25,0.06,99.5,5140.5,0.11
3,2005.0,Central Coast,0.16,626.0,12843.25,0.06,99.5,5140.5,0.11
3,2006.0,Central Coast,0.55,2118.25,12843.25,0.07,104.5,5140.5,0.31000000000000005
3,2007.0,Central Coast,0.7,2704.5,12843.25,0.08,116.25,5140.5,0.38999999999999996
3,2008.0,Central Coast,1.0,4823.75,12843.25,0.51,782.25,5140.5,0.755
3,2009.0,Central Coast,1.0,4823.75,12843.25,0.51,782.25,5140.5,0.755
3,2010.0,Central Coast,1.0,4823.75,12843.25,0.51,782.25,5140.5,0.755
3,2011.0,Central Coast,1.0,4823.75,12843.25,0.51,782.25,5140.5,0.755
3,2012.0,Central Coast,1.0,4823.75,12843.25,0.51,782.25,5140.5,0.755
3,2013.0,Central Coast,1.0,4823.75,12843.25,0.51,782.25,5140.5,0.755
3,2014.0,Central Coast,1.0,4823.75,12843.25,0.51,782.25,5140.5,0.755
3,2015.0,Central Coast,1.0,4823.75,12843.25,0.51,782.25,5140.5,0.755
3,2016.0,Central Coast,1.0,4823.75,12843.25,0.51,782.25,5140.5,0.755
4,1980.0,North Vancouver Island,0.05,186.0,12519.5,0.04,75.25,6410.5,0.045
4,1981.0,North Vancouver Island,0.05,186.0,12519.5,0.04,75.25,6410.5,0.045
4,1982.0,North Vancouver Island,0.05,191.5,12519.5,0.05,87.75,6410.5,0.05
4,1983.0,North Vancouver Island,0.05,191.5,12519.5,0.05,87.75,6410.5,0.05
4,1984.0,North Vancouver Island,0.05,191.5,12519.5,0.05,87.75,6410.5,0.05
4,1985.0,North Vancouver Island,0.05,191.5,12519.5,0.05,87.75,6410.5,0.05
4,1986.0,North Vancouver Island,0.07,278.75,12519.5,0.05,103.75,6410.5,0.060000000000000005
4,1987.0,North Vancouver Island,0.07,278.75,12519.5,0.05,103.75,6410.5,0.060000000000000005
4,1988.0,North Vancouver Island,0.07,280.25,12519.5,0.06,108.25,6410.5,0.065
4,1989.0,North Vancouver Island,0.08,287.25,12519.5,0.06,108.25,6410.5,0.07
4,1990.0,North Vancouver Island,0.08,292.75,12519.5,0.06,111.25,6410.5,0.07
4,1991.0,North Vancouver Island,0.08,292.75,12519.5,0.06,111.25,6410.5,0.07
4,1992.0,North Vancouver Island,0.08,317.0,12519.5,0.11,216.5,6410.5,0.095
4,1993.0,North Vancouver Island,0.08,317.0,12519.5,0.11,216.5,6410.5,0.095
4,1994.0,North Vancouver Island,0.08,317.0,12519.5,0.11,216.5,6410.5,0.095
4,1995.0,North Vancouver Island,0.1,391.0,12519.5,0.14,275.0,6410.5,0.12000000000000001
4,1996.0,North Vancouver Island,0.12,438.25,12519.5,0.15,281.0,6410.5,0.135
4,1997.0,North Vancouver Island,0.12,441.0,12519.5,0.15,283.5,6410.5,0.135
4,1998.0,North Vancouver Island,0.12,441.0,12519.5,0.15,283.5,6410.5,0.135
4,1999.0,North Vancouver Island,0.12,441.0,12519.5,0.15,283.5,6410.5,0.135
4,2e3,North Vancouver Island,0.12,441.0,12519.5,0.15,283.5,6410.5,0.135
4,2001.0,North Vancouver Island,0.12,441.25,12519.5,0.15,284.5,6410.5,0.135
4,2002.0,North Vancouver Island,0.12,441.25,12519.5,0.15,284.5,6410.5,0.135
4,2003.0,North Vancouver Island,0.12,441.25,12519.5,0.15,284.5,6410.5,0.135
4,2004.0,North Vancouver Island,0.12,441.25,12519.5,0.15,284.5,6410.5,0.135
4,2005.0,North Vancouver Island,0.12,441.25,12519.5,0.15,284.5,6410.5,0.135
4,2006.0,North Vancouver Island,0.21,778.25,12519.5,0.18,349.25,6410.5,0.195
4,2007.0,North Vancouver Island,0.25,942.75,12519.5,0.27,522.0,6410.5,0.26
4,2008.0,North Vancouver Island,0.25,945.5,12519.5,0.27,523.75,6410.5,0.26
4,2009.0,North Vancouver Island,0.26,989.5,12519.5,0.27,524.25,6410.5,0.265
4,2010.0,North Vancouver Island,0.26,989.5,12519.5,0.27,524.25,6410.5,0.265
4,2011.0,North Vancouver Island,0.26,989.5,12519.5,0.27,524.25,6410.5,0.265
4,2012.0,North Vancouver Island,0.26,989.5,12519.5,0.27,524.25,6410.5,0.265
4,2013.0,North Vancouver Island,0.26,990.5,12519.5,0.27,524.75,6410.5,0.265
4,2014.0,North Vancouver Island,0.26,990.5,12519.5,0.27,524.75,6410.5,0.265
4,2015.0,North Vancouver Island,0.26,990.5,12519.5,0.27,524.75,6410.5,0.265
4,2016.0,North Vancouver Island,0.26,990.5,12519.5,0.27,524.75,6410.5,0.265
5,1980.0,West Vancouver Island,0.1,246.0,8465.5,0.02,26.0,4525.0,0.060000000000000005
5,1981.0,West Vancouver Island,0.1,251.0,8465.5,0.19,264.0,4525.0,0.14500000000000002
5,1982.0,West Vancouver Island,0.1,251.0,8465.5,0.19,264.0,4525.0,0.14500000000000002
5,1983.0,West Vancouver Island,0.1,251.0,8465.5,0.19,264.0,4525.0,0.14500000000000002
5,1984.0,West Vancouver Island,0.1,251.0,8465.5,0.19,264.0,4525.0,0.14500000000000002
5,1985.0,West Vancouver Island,0.1,251.0,8465.5,0.19,264.0,4525.0,0.14500000000000002
5,1986.0,West Vancouver Island,0.21,522.0,8465.5,0.21,286.5,4525.0,0.21
5,1987.0,West Vancouver Island,0.21,522.0,8465.5,0.21,286.5,4525.0,0.21
5,1988.0,West Vancouver Island,0.21,522.75,8465.5,0.21,286.5,4525.0,0.21
5,1989.0,West Vancouver Island,0.21,524.5,8465.5,0.21,288.0,4525.0,0.21
5,1990.0,West Vancouver Island,0.21,524.5,8465.5,0.21,288.0,4525.0,0.21
5,1991.0,West Vancouver Island,0.26,665.5,8465.5,0.21,288.0,4525.0,0.235
5,1992.0,West Vancouver Island,0.26,665.5,8465.5,0.21,288.0,4525.0,0.235
5,1993.0,West Vancouver Island,0.26,665.5,8465.5,0.21,288.0,4525.0,0.235
5,1994.0,West Vancouver Island,0.26,665.5,8465.5,0.21,288.0,4525.0,0.235
5,1995.0,West Vancouver Island,0.34,868.0,8465.5,0.32,432.25,4525.0,0.33
5,1996.0,West Vancouver Island,0.36,901.5,8465.5,0.34,455.25,4525.0,0.35
5,1997.0,West Vancouver Island,0.36,905.25,8465.5,0.34,468.5,4525.0,0.35
5,1998.0,West Vancouver Island,0.36,905.25,8465.5,0.34,468.5,4525.0,0.35
5,1999.0,West Vancouver Island,0.36,905.25,8465.5,0.34,468.5,4525.0,0.35
5,2e3,West Vancouver Island,0.36,905.25,8465.5,0.34,468.5,4525.0,0.35
5,2001.0,West Vancouver Island,0.46,1155.25,8465.5,0.51,694.0,4525.0,0.485
5,2002.0,West Vancouver Island,0.46,1155.25,8465.5,0.51,694.0,4525.0,0.485
5,2003.0,West Vancouver Island,0.46,1155.25,8465.5,0.51,695.5,4525.0,0.485
5,2004.0,West Vancouver Island,0.46,1155.5,8465.5,0.51,695.5,4525.0,0.485
5,2005.0,West Vancouver Island,0.46,1155.5,8465.5,0.51,695.5,4525.0,0.485
5,2006.0,West Vancouver Island,0.46,1155.5,8465.5,0.51,695.5,4525.0,0.485
5,2007.0,West Vancouver Island,0.46,1155.5,8465.5,0.51,695.5,4525.0,0.485
5,2008.0,West Vancouver Island,0.46,1155.5,8465.5,0.51,695.5,4525.0,0.485
5,2009.0,West Vancouver Island,0.46,1155.5,8465.5,0.51,695.5,4525.0,0.485
5,2010.0,West Vancouver Island,0.46,1155.5,8465.5,0.51,695.5,4525.0,0.485
5,2011.0,West Vancouver Island,0.47,1196.0,8465.5,0.51,695.5,4525.0,0.49
5,2012.0,West Vancouver Island,0.47,1196.0,8465.5,0.51,695.5,4525.0,0.49
5,2013.0,West Vancouver Island,0.47,1196.0,8465.5,0.51,695.5,4525.0,0.49
5,2014.0,West Vancouver Island,0.47,1196.0,8465.5,0.51,695.5,4525.0,0.49
5,2015.0,West Vancouver Island,0.47,1196.0,8465.5,0.51,695.5,4525.0,0.49
5,2016.0,West Vancouver Island,0.47,1196.0,8465.5,0.51,695.5,4525.0,0.49
6,1980.0,Strait of Georgia,0.08,263.75,10649.75,0.04,72.0,6252.25,0.06
6,1981.0,Strait of Georgia,0.08,264.75,10649.75,0.04,72.75,6252.25,0.06
6,1982.0,Strait of Georgia,0.09,292.0,10649.75,0.14,255.0,6252.25,0.115
6,1983.0,Strait of Georgia,0.09,292.0,10649.75,0.14,255.0,6252.25,0.115
6,1984.0,Strait of Georgia,0.09,293.0,10649.75,0.14,255.0,6252.25,0.115
6,1985.0,Strait of Georgia,0.09,293.0,10649.75,0.14,255.0,6252.25,0.115
6,1986.0,Strait of Georgia,0.09,297.75,10649.75,0.14,255.0,6252.25,0.115
6,1987.0,Strait of Georgia,0.09,297.75,10649.75,0.14,255.0,6252.25,0.115
6,1988.0,Strait of Georgia,0.09,301.0,10649.75,0.14,255.25,6252.25,0.115
6,1989.0,Strait of Georgia,0.1,308.0,10649.75,0.14,257.0,6252.25,0.12000000000000001
6,1990.0,Strait of Georgia,0.1,311.0,10649.75,0.14,257.0,6252.25,0.12000000000000001
6,1991.0,Strait of Georgia,0.1,312.5,10649.75,0.14,257.0,6252.25,0.12000000000000001
6,1992.0,Strait of Georgia,0.1,312.75,10649.75,0.14,257.5,6252.25,0.12000000000000001
6,1993.0,Strait of Georgia,0.1,326.25,10649.75,0.14,267.75,6252.25,0.12000000000000001
6,1994.0,Strait of Georgia,0.1,326.25,10649.75,0.14,267.75,6252.25,0.12000000000000001
6,1995.0,Strait of Georgia,0.15,479.5,10649.75,0.15,274.5,6252.25,0.15
6,1996.0,Strait of Georgia,0.15,483.5,10649.75,0.15,274.75,6252.25,0.15
6,1997.0,Strait of Georgia,0.16,500.0,10649.75,0.15,274.75,6252.25,0.155
6,1998.0,Strait of Georgia,0.16,504.75,10649.75,0.15,275.0,6252.25,0.155
6,1999.0,Strait of Georgia,0.17,550.25,10649.75,0.15,275.0,6252.25,0.16
6,2e3,Strait of Georgia,0.17,552.0,10649.75,0.15,275.0,6252.25,0.16
6,2001.0,Strait of Georgia,0.18,563.0,10649.75,0.16,296.5,6252.25,0.16999999999999998
6,2002.0,Strait of Georgia,0.18,564.25,10649.75,0.16,297.25,6252.25,0.16999999999999998
6,2003.0,Strait of Georgia,0.19,593.0,10649.75,0.18,329.25,6252.25,0.185
6,2004.0,Strait of Georgia,0.19,601.25,10649.75,0.18,329.75,6252.25,0.185
6,2005.0,Strait of Georgia,0.19,601.25,10649.75,0.18,329.75,6252.25,0.185
6,2006.0,Strait of Georgia,0.19,601.25,10649.75,0.18,329.75,6252.25,0.185
6,2007.0,Strait of Georgia,0.19,607.5,10649.75,0.18,330.25,6252.25,0.185
6,2008.0,Strait of Georgia,0.19,607.5,10649.75,0.18,330.25,6252.25,0.185
6,2009.0,Strait of Georgia,0.19,608.0,10649.75,0.18,330.25,6252.25,0.185
6,2010.0,Strait of Georgia,0.19,608.0,10649.75,0.18,330.25,6252.25,0.185
6,2011.0,Strait of Georgia,0.19,608.0,10649.75,0.21,394.5,6252.25,0.2
6,2012.0,Strait of Georgia,0.19,608.0,10649.75,0.21,394.5,6252.25,0.2
6,2013.0,Strait of Georgia,0.19,613.75,10649.75,0.21,394.5,6252.25,0.2
6,2014.0,Strait of Georgia,0.19,613.75,10649.75,0.21,394.5,6252.25,0.2
6,2015.0,Strait of Georgia,0.19,613.75,10649.75,0.21,394.5,6252.25,0.2
6,2016.0,Strait of Georgia,0.19,613.75,10649.75,0.21,394.5,6252.25,0.2
8,1980.0,Aristazabal Island,0.0,0.0,1137.75,0.0,0.75,925.5,0.0
8,1981.0,Aristazabal Island,0.0,0.0,1137.75,0.4,110.25,925.5,0.2
8,1982.0,Aristazabal Island,0.0,0.0,1137.75,0.4,110.25,925.5,0.2
8,1983.0,Aristazabal Island,0.0,0.0,1137.75,0.4,110.25,925.5,0.2
8,1984.0,Aristazabal Island,0.0,0.0,1137.75,0.4,110.25,925.5,0.2
8,1985.0,Aristazabal Island,0.0,0.0,1137.75,0.4,110.25,925.5,0.2
8,1986.0,Aristazabal Island,0.0,0.0,1137.75,0.4,110.25,925.5,0.2
8,1987.0,Aristazabal Island,0.0,0.0,1137.75,0.4,110.25,925.5,0.2
8,1988.0,Aristazabal Island,0.0,0.0,1137.75,0.4,110.25,925.5,0.2
8,1989.0,Aristazabal Island,0.0,0.0,1137.75,0.4,110.25,925.5,0.2
8,1990.0,Aristazabal Island,0.0,0.0,1137.75,0.4,110.25,925.5,0.2
8,1991.0,Aristazabal Island,0.0,0.0,1137.75,0.4,110.25,925.5,0.2
8,1992.0,Aristazabal Island,0.0,0.0,1137.75,0.4,110.25,925.5,0.2
8,1993.0,Aristazabal Island,0.0,0.0,1137.75,0.4,110.25,925.5,0.2
8,1994.0,Aristazabal Island,0.0,0.0,1137.75,0.4,110.25,925.5,0.2
8,1995.0,Aristazabal Island,0.0,0.0,1137.75,0.4,110.25,925.5,0.2
8,1996.0,Aristazabal Island,0.0,0.0,1137.75,0.4,110.25,925.5,0.2
8,1997.0,Aristazabal Island,0.0,0.0,1137.75,0.4,110.25,925.5,0.2
8,1998.0,Aristazabal Island,0.0,0.0,1137.75,0.4,110.25,925.5,0.2
8,1999.0,Aristazabal Island,0.0,0.0,1137.75,0.4,110.25,925.5,0.2
8,2e3,Aristazabal Island,0.0,0.0,1137.75,0.4,110.25,925.5,0.2
8,2001.0,Aristazabal Island,0.0,0.0,1137.75,0.4,110.25,925.5,0.2
8,2002.0,Aristazabal Island,0.0,0.0,1137.75,0.4,110.25,925.5,0.2
8,2003.0,Aristazabal Island,0.0,0.0,1137.75,0.4,110.25,925.5,0.2
8,2004.0,Aristazabal Island,0.0,0.0,1137.75,0.4,110.25,925.5,0.2
8,2005.0,Aristazabal Island,0.0,0.0,1137.75,0.4,110.25,925.5,0.2
8,2006.0,Aristazabal Island,0.77,264.0,1137.75,0.4,110.5,925.5,0.585
8,2007.0,Aristazabal Island,0.77,264.0,1137.75,0.4,110.5,925.5,0.585
8,2008.0,Aristazabal Island,0.77,264.0,1137.75,0.4,110.5,925.5,0.585
8,2009.0,Aristazabal Island,0.77,264.0,1137.75,0.4,110.5,925.5,0.585
8,2010.0,Aristazabal Island,0.77,264.0,1137.75,0.4,110.5,925.5,0.585
8,2011.0,Aristazabal Island,0.77,264.0,1137.75,0.4,110.5,925.5,0.585
8,2012.0,Aristazabal Island,0.77,264.0,1137.75,0.4,110.5,925.5,0.585
8,2013.0,Aristazabal Island,0.77,264.0,1137.75,0.4,110.5,925.5,0.585
8,2014.0,Aristazabal Island,0.77,264.0,1137.75,0.4,110.5,925.5,0.585
8,2015.0,Aristazabal Island,0.77,264.0,1137.75,0.4,110.5,925.5,0.585
8,2016.0,Aristazabal Island,0.77,264.0,1137.75,0.4,110.5,925.5,0.585
