year,rgn_id,n_cells,n_cells_tot,n_cells_cum,a_tot_km2,a_prot_km2,pct_prot,lsp_status,rgn_name
1986.0,3,0,51373,0,12843.25,0.0,0.0,0.0,Central Coast
1987.0,3,2440,51373,2440,12843.25,610.0,0.0475,0.16,Central Coast
1988.0,3,0,51373,2440,12843.25,610.0,0.0475,0.16,Central Coast
1989.0,3,0,51373,2440,12843.25,610.0,0.0475,0.16,Central Coast
1990.0,3,0,51373,2440,12843.25,610.0,0.0475,0.16,Central Coast
1991.0,3,0,51373,2440,12843.25,610.0,0.0475,0.16,Central Coast
1992.0,3,64,51373,2504,12843.25,626.0,0.0487,0.16,Central Coast
1993.0,3,0,51373,2504,12843.25,626.0,0.0487,0.16,Central Coast
1994.0,3,0,51373,2504,12843.25,626.0,0.0487,0.16,Central Coast
1995.0,3,0,51373,2504,12843.25,626.0,0.0487,0.16,Central Coast
1996.0,3,0,51373,2504,12843.25,626.0,0.0487,0.16,Central Coast
1997.0,3,0,51373,2504,12843.25,626.0,0.0487,0.16,Central Coast
1998.0,3,0,51373,2504,12843.25,626.0,0.0487,0.16,Central Coast
1999.0,3,0,51373,2504,12843.25,626.0,0.0487,0.16,Central Coast
2e3,3,0,51373,2504,12843.25,626.0,0.0487,0.16,Central Coast
2001.0,3,0,51373,2504,12843.25,626.0,0.0487,0.16,Central Coast
2002.0,3,0,51373,2504,12843.25,626.0,0.0487,0.16,Central Coast
2003.0,3,0,51373,2504,12843.25,626.0,0.0487,0.16,Central Coast
2004.0,3,0,51373,2504,12843.25,626.0,0.0487,0.16,Central Coast
2005.0,3,0,51373,2504,12843.25,626.0,0.0487,0.16,Central Coast
2006.0,3,5969,51373,8473,12843.25,2118.25,0.1649,0.55,Central Coast
2007.0,3,2345,51373,10818,12843.25,2704.5,0.2106,0.7,Central Coast
2008.0,3,8477,51373,19295,12843.25,4823.75,0.3756,1.0,Central Coast
2009.0,3,0,51373,19295,12843.25,4823.75,0.3756,1.0,Central Coast
2010.0,3,0,51373,19295,12843.25,4823.75,0.3756,1.0,Central Coast
2011.0,3,0,51373,19295,12843.25,4823.75,0.3756,1.0,Central Coast
2012.0,3,0,51373,19295,12843.25,4823.75,0.3756,1.0,Central Coast
2013.0,3,0,51373,19295,12843.25,4823.75,0.3756,1.0,Central Coast
2014.0,3,NA,51373,19295,12843.25,4823.75,0.3756,1.0,Central Coast
2015.0,3,NA,51373,19295,12843.25,4823.75,0.3756,1.0,Central Coast
2016.0,3,NA,51373,19295,12843.25,4823.75,0.3756,1.0,Central Coast
1980.0,4,0,50078,744,12519.5,186.0,0.0149,0.05,North Vancouver Island
1981.0,4,0,50078,744,12519.5,186.0,0.0149,0.05,North Vancouver Island
1982.0,4,22,50078,766,12519.5,191.5,0.0153,0.05,North Vancouver Island
1983.0,4,0,50078,766,12519.5,191.5,0.0153,0.05,North Vancouver Island
1984.0,4,0,50078,766,12519.5,191.5,0.0153,0.05,North Vancouver Island
1985.0,4,0,50078,766,12519.5,191.5,0.0153,0.05,North Vancouver Island
1986.0,4,349,50078,1115,12519.5,278.75,0.0223,0.07,North Vancouver Island
1987.0,4,0,50078,1115,12519.5,278.75,0.0223,0.07,North Vancouver Island
1988.0,4,6,50078,1121,12519.5,280.25,0.0224,0.07,North Vancouver Island
1989.0,4,28,50078,1149,12519.5,287.25,0.0229,0.08,North Vancouver Island
1990.0,4,22,50078,1171,12519.5,292.75,0.0234,0.08,North Vancouver Island
1991.0,4,0,50078,1171,12519.5,292.75,0.0234,0.08,North Vancouver Island
1992.0,4,97,50078,1268,12519.5,317.0,0.0253,0.08,North Vancouver Island
1993.0,4,0,50078,1268,12519.5,317.0,0.0253,0.08,North Vancouver Island
1994.0,4,0,50078,1268,12519.5,317.0,0.0253,0.08,North Vancouver Island
1995.0,4,296,50078,1564,12519.5,391.0,0.0312,0.1,North Vancouver Island
1996.0,4,189,50078,1753,12519.5,438.25,0.035,0.12,North Vancouver Island
1997.0,4,11,50078,1764,12519.5,441.0,0.0352,0.12,North Vancouver Island
1998.0,4,0,50078,1764,12519.5,441.0,0.0352,0.12,North Vancouver Island
1999.0,4,0,50078,1764,12519.5,441.0,0.0352,0.12,North Vancouver Island
2e3,4,0,50078,1764,12519.5,441.0,0.0352,0.12,North Vancouver Island
2001.0,4,1,50078,1765,12519.5,441.25,0.0352,0.12,North Vancouver Island
2002.0,4,0,50078,1765,12519.5,441.25,0.0352,0.12,North Vancouver Island
2003.0,4,0,50078,1765,12519.5,441.25,0.0352,0.12,North Vancouver Island
2004.0,4,0,50078,1765,12519.5,441.25,0.0352,0.12,North Vancouver Island
2005.0,4,0,50078,1765,12519.5,441.25,0.0352,0.12,North Vancouver Island
2006.0,4,1348,50078,3113,12519.5,778.25,0.0622,0.21,North Vancouver Island
2007.0,4,658,50078,3771,12519.5,942.75,0.0753,0.25,North Vancouver Island
2008.0,4,11,50078,3782,12519.5,945.5,0.0755,0.25,North Vancouver Island
2009.0,4,176,50078,3958,12519.5,989.5,0.079,0.26,North Vancouver Island
2010.0,4,0,50078,3958,12519.5,989.5,0.079,0.26,North Vancouver Island
2011.0,4,0,50078,3958,12519.5,989.5,0.079,0.26,North Vancouver Island
2012.0,4,0,50078,3958,12519.5,989.5,0.079,0.26,North Vancouver Island
2013.0,4,4,50078,3962,12519.5,990.5,0.0791,0.26,North Vancouver Island
2014.0,4,NA,50078,3962,12519.5,990.5,0.0791,0.26,North Vancouver Island
2015.0,4,NA,50078,3962,12519.5,990.5,0.0791,0.26,North Vancouver Island
2016.0,4,NA,50078,3962,12519.5,990.5,0.0791,0.26,North Vancouver Island
1980.0,5,0,33862,984,8465.5,246.0,0.0291,0.1,West Vancouver Island
1981.0,5,20,33862,1004,8465.5,251.0,0.0296,0.1,West Vancouver Island
1982.0,5,0,33862,1004,8465.5,251.0,0.0296,0.1,West Vancouver Island
1983.0,5,0,33862,1004,8465.5,251.0,0.0296,0.1,West Vancouver Island
1984.0,5,0,33862,1004,8465.5,251.0,0.0296,0.1,West Vancouver Island
1985.0,5,0,33862,1004,8465.5,251.0,0.0296,0.1,West Vancouver Island
1986.0,5,1084,33862,2088,8465.5,522.0,0.0617,0.21,West Vancouver Island
1987.0,5,0,33862,2088,8465.5,522.0,0.0617,0.21,West Vancouver Island
1988.0,5,3,33862,2091,8465.5,522.75,0.0618,0.21,West Vancouver Island
1989.0,5,7,33862,2098,8465.5,524.5,0.062,0.21,West Vancouver Island
1990.0,5,0,33862,2098,8465.5,524.5,0.062,0.21,West Vancouver Island
1991.0,5,564,33862,2662,8465.5,665.5,0.0786,0.26,West Vancouver Island
1992.0,5,0,33862,2662,8465.5,665.5,0.0786,0.26,West Vancouver Island
1993.0,5,0,33862,2662,8465.5,665.5,0.0786,0.26,West Vancouver Island
1994.0,5,0,33862,2662,8465.5,665.5,0.0786,0.26,West Vancouver Island
1995.0,5,810,33862,3472,8465.5,868.0,0.1025,0.34,West Vancouver Island
1996.0,5,134,33862,3606,8465.5,901.5,0.1065,0.36,West Vancouver Island
1997.0,5,15,33862,3621,8465.5,905.25,0.1069,0.36,West Vancouver Island
1998.0,5,0,33862,3621,8465.5,905.25,0.1069,0.36,West Vancouver Island
1999.0,5,0,33862,3621,8465.5,905.25,0.1069,0.36,West Vancouver Island
2e3,5,0,33862,3621,8465.5,905.25,0.1069,0.36,West Vancouver Island
2001.0,5,1000,33862,4621,8465.5,1155.25,0.1365,0.46,West Vancouver Island
2002.0,5,0,33862,4621,8465.5,1155.25,0.1365,0.46,West Vancouver Island
2003.0,5,0,33862,4621,8465.5,1155.25,0.1365,0.46,West Vancouver Island
2004.0,5,1,33862,4622,8465.5,1155.5,0.1365,0.46,West Vancouver Island
2005.0,5,0,33862,4622,8465.5,1155.5,0.1365,0.46,West Vancouver Island
2006.0,5,0,33862,4622,8465.5,1155.5,0.1365,0.46,West Vancouver Island
2007.0,5,0,33862,4622,8465.5,1155.5,0.1365,0.46,West Vancouver Island
2008.0,5,0,33862,4622,8465.5,1155.5,0.1365,0.46,West Vancouver Island
2009.0,5,0,33862,4622,8465.5,1155.5,0.1365,0.46,West Vancouver Island
2010.0,5,0,33862,4622,8465.5,1155.5,0.1365,0.46,West Vancouver Island
2011.0,5,162,33862,4784,8465.5,1196.0,0.1413,0.47,West Vancouver Island
2012.0,5,0,33862,4784,8465.5,1196.0,0.1413,0.47,West Vancouver Island
2013.0,5,0,33862,4784,8465.5,1196.0,0.1413,0.47,West Vancouver Island
2014.0,5,NA,33862,4784,8465.5,1196.0,0.1413,0.47,West Vancouver Island
2015.0,5,NA,33862,4784,8465.5,1196.0,0.1413,0.47,West Vancouver Island
2016.0,5,NA,33862,4784,8465.5,1196.0,0.1413,0.47,West Vancouver Island
1980.0,6,5,42599,1055,10649.75,263.75,0.0248,0.08,Strait of Georgia
1981.0,6,4,42599,1059,10649.75,264.75,0.0249,0.08,Strait of Georgia
1982.0,6,109,42599,1168,10649.75,292.0,0.0274,0.09,Strait of Georgia
1983.0,6,0,42599,1168,10649.75,292.0,0.0274,0.09,Strait of Georgia
1984.0,6,4,42599,1172,10649.75,293.0,0.0275,0.09,Strait of Georgia
1985.0,6,0,42599,1172,10649.75,293.0,0.0275,0.09,Strait of Georgia
1986.0,6,19,42599,1191,10649.75,297.75,0.028,0.09,Strait of Georgia
1987.0,6,0,42599,1191,10649.75,297.75,0.028,0.09,Strait of Georgia
1988.0,6,13,42599,1204,10649.75,301.0,0.0283,0.09,Strait of Georgia
1989.0,6,28,42599,1232,10649.75,308.0,0.0289,0.1,Strait of Georgia
1990.0,6,12,42599,1244,10649.75,311.0,0.0292,0.1,Strait of Georgia
1991.0,6,6,42599,1250,10649.75,312.5,0.0293,0.1,Strait of Georgia
1992.0,6,1,42599,1251,10649.75,312.75,0.0294,0.1,Strait of Georgia
1993.0,6,54,42599,1305,10649.75,326.25,0.0306,0.1,Strait of Georgia
1994.0,6,0,42599,1305,10649.75,326.25,0.0306,0.1,Strait of Georgia
1995.0,6,613,42599,1918,10649.75,479.5,0.045,0.15,Strait of Georgia
1996.0,6,16,42599,1934,10649.75,483.5,0.0454,0.15,Strait of Georgia
1997.0,6,66,42599,2000,10649.75,500.0,0.0469,0.16,Strait of Georgia
1998.0,6,19,42599,2019,10649.75,504.75,0.0474,0.16,Strait of Georgia
1999.0,6,182,42599,2201,10649.75,550.25,0.0517,0.17,Strait of Georgia
2e3,6,7,42599,2208,10649.75,552.0,0.0518,0.17,Strait of Georgia
2001.0,6,44,42599,2252,10649.75,563.0,0.0529,0.18,Strait of Georgia
2002.0,6,5,42599,2257,10649.75,564.25,0.053,0.18,Strait of Georgia
2003.0,6,115,42599,2372,10649.75,593.0,0.0557,0.19,Strait of Georgia
2004.0,6,33,42599,2405,10649.75,601.25,0.0565,0.19,Strait of Georgia
2005.0,6,0,42599,2405,10649.75,601.25,0.0565,0.19,Strait of Georgia
2006.0,6,0,42599,2405,10649.75,601.25,0.0565,0.19,Strait of Georgia
2007.0,6,25,42599,2430,10649.75,607.5,0.057,0.19,Strait of Georgia
2008.0,6,0,42599,2430,10649.75,607.5,0.057,0.19,Strait of Georgia
2009.0,6,2,42599,2432,10649.75,608.0,0.0571,0.19,Strait of Georgia
2010.0,6,0,42599,2432,10649.75,608.0,0.0571,0.19,Strait of Georgia
2011.0,6,0,42599,2432,10649.75,608.0,0.0571,0.19,Strait of Georgia
2012.0,6,0,42599,2432,10649.75,608.0,0.0571,0.19,Strait of Georgia
2013.0,6,23,42599,2455,10649.75,613.75,0.0576,0.19,Strait of Georgia
2014.0,6,NA,42599,2455,10649.75,613.75,0.0576,0.19,Strait of Georgia
2015.0,6,NA,42599,2455,10649.75,613.75,0.0576,0.19,Strait of Georgia
2016.0,6,NA,42599,2455,10649.75,613.75,0.0576,0.19,Strait of Georgia
1980.0,8,0,4551,0,1137.75,0.0,0.0,0.0,Aristazabal Island
1981.0,8,0,4551,0,1137.75,0.0,0.0,0.0,Aristazabal Island
1982.0,8,0,4551,0,1137.75,0.0,0.0,0.0,Aristazabal Island
1983.0,8,0,4551,0,1137.75,0.0,0.0,0.0,Aristazabal Island
1984.0,8,0,4551,0,1137.75,0.0,0.0,0.0,Aristazabal Island
1985.0,8,0,4551,0,1137.75,0.0,0.0,0.0,Aristazabal Island
1986.0,8,0,4551,0,1137.75,0.0,0.0,0.0,Aristazabal Island
1987.0,8,0,4551,0,1137.75,0.0,0.0,0.0,Aristazabal Island
1988.0,8,0,4551,0,1137.75,0.0,0.0,0.0,Aristazabal Island
1989.0,8,0,4551,0,1137.75,0.0,0.0,0.0,Aristazabal Island
1990.0,8,0,4551,0,1137.75,0.0,0.0,0.0,Aristazabal Island
1991.0,8,0,4551,0,1137.75,0.0,0.0,0.0,Aristazabal Island
1992.0,8,0,4551,0,1137.75,0.0,0.0,0.0,Aristazabal Island
1993.0,8,0,4551,0,1137.75,0.0,0.0,0.0,Aristazabal Island
1994.0,8,0,4551,0,1137.75,0.0,0.0,0.0,Aristazabal Island
1995.0,8,0,4551,0,1137.75,0.0,0.0,0.0,Aristazabal Island
1996.0,8,0,4551,0,1137.75,0.0,0.0,0.0,Aristazabal Island
1997.0,8,0,4551,0,1137.75,0.0,0.0,0.0,Aristazabal Island
1998.0,8,0,4551,0,1137.75,0.0,0.0,0.0,Aristazabal Island
1999.0,8,0,4551,0,1137.75,0.0,0.0,0.0,Aristazabal Island
2e3,8,0,4551,0,1137.75,0.0,0.0,0.0,Aristazabal Island
2001.0,8,0,4551,0,1137.75,0.0,0.0,0.0,Aristazabal Island
2002.0,8,0,4551,0,1137.75,0.0,0.0,0.0,Aristazabal Island
2003.0,8,0,4551,0,1137.75,0.0,0.0,0.0,Aristazabal Island
2004.0,8,0,4551,0,1137.75,0.0,0.0,0.0,Aristazabal Island
2005.0,8,0,4551,0,1137.75,0.0,0.0,0.0,Aristazabal Island
2006.0,8,1056,4551,1056,1137.75,264.0,0.232,0.77,Aristazabal Island
2007.0,8,0,4551,1056,1137.75,264.0,0.232,0.77,Aristazabal Island
2008.0,8,0,4551,1056,1137.75,264.0,0.232,0.77,Aristazabal Island
2009.0,8,0,4551,1056,1137.75,264.0,0.232,0.77,Aristazabal Island
2010.0,8,0,4551,1056,1137.75,264.0,0.232,0.77,Aristazabal Island
2011.0,8,0,4551,1056,1137.75,264.0,0.232,0.77,Aristazabal Island
2012.0,8,0,4551,1056,1137.75,264.0,0.232,0.77,Aristazabal Island
2013.0,8,0,4551,1056,1137.75,264.0,0.232,0.77,Aristazabal Island
2014.0,8,NA,4551,1056,1137.75,264.0,0.232,0.77,Aristazabal Island
2015.0,8,NA,4551,1056,1137.75,264.0,0.232,0.77,Aristazabal Island
2016.0,8,NA,4551,1056,1137.75,264.0,0.232,0.77,Aristazabal Island
