year,pfma,taxa,fn,n_lic
2000,15,bivalve,FALSE,172
2000,15,bivalve,TRUE,100
2000,15,crab,FALSE,14
2000,15,herring,FALSE,870
2000,15,herring,TRUE,1
2000,15,rockfish,FALSE,67
2000,15,rockfish,TRUE,1
2000,15,salmon,FALSE,533
2000,15,salmon,TRUE,72
2000,16,bivalve,FALSE,299
2000,16,bivalve,TRUE,65
2000,16,crab,FALSE,46
2000,16,herring,FALSE,870
2000,16,herring,TRUE,1
2000,16,rockfish,FALSE,67
2000,16,rockfish,TRUE,1
2000,16,salmon,FALSE,697
2000,16,salmon,TRUE,26
2000,17,bivalve,FALSE,114
2000,17,bivalve,TRUE,92
2000,17,crab,FALSE,46
2000,17,herring,FALSE,870
2000,17,herring,TRUE,1
2000,17,rockfish,FALSE,67
2000,17,rockfish,TRUE,1
2000,17,salmon,FALSE,697
2000,17,salmon,TRUE,26
2000,18,bivalve,FALSE,114
2000,18,bivalve,TRUE,92
2000,18,crab,FALSE,46
2000,18,herring,FALSE,870
2000,18,herring,TRUE,1
2000,18,rockfish,FALSE,67
2000,18,rockfish,TRUE,1
2000,18,salmon,FALSE,697
2000,18,salmon,TRUE,26
2000,19,bivalve,FALSE,123
2000,19,bivalve,TRUE,92
2000,19,crab,FALSE,46
2000,19,rockfish,FALSE,67
2000,19,rockfish,TRUE,1
2000,19,salmon,FALSE,697
2000,19,salmon,TRUE,26
2000,20,bivalve,FALSE,129
2000,20,bivalve,TRUE,92
2000,20,crab,FALSE,37
2000,20,crab,TRUE,1
2000,20,rockfish,FALSE,249
2000,20,rockfish,TRUE,10
2000,20,salmon,FALSE,776
2000,20,salmon,TRUE,30
2000,21,crab,FALSE,37
2000,21,crab,TRUE,1
2000,21,rockfish,FALSE,182
2000,21,rockfish,TRUE,9
2000,21,salmon,FALSE,776
2000,21,salmon,TRUE,30
2000,23,bivalve,FALSE,114
2000,23,bivalve,TRUE,153
2000,23,crab,FALSE,37
2000,23,crab,TRUE,1
2000,23,herring,FALSE,81
2000,23,rockfish,FALSE,182
2000,23,rockfish,TRUE,9
2000,23,salmon,FALSE,612
2000,23,salmon,TRUE,76
2000,24,bivalve,FALSE,114
2000,24,bivalve,TRUE,153
2000,24,crab,FALSE,37
2000,24,crab,TRUE,1
2000,24,echinoderm,FALSE,4
2000,24,rockfish,FALSE,182
2000,24,rockfish,TRUE,9
2000,24,salmon,FALSE,612
2000,24,salmon,TRUE,76
2000,25,bivalve,FALSE,114
2000,25,bivalve,TRUE,153
2000,25,crab,FALSE,37
2000,25,crab,TRUE,1
2000,25,herring,FALSE,81
2000,25,rockfish,FALSE,182
2000,25,rockfish,TRUE,9
2000,25,salmon,FALSE,612
2000,25,salmon,TRUE,76
2000,26,bivalve,FALSE,114
2000,26,bivalve,TRUE,153
2000,26,crab,FALSE,37
2000,26,crab,TRUE,1
2000,26,rockfish,FALSE,182
2000,26,rockfish,TRUE,9
2000,26,salmon,FALSE,612
2000,26,salmon,TRUE,76
2000,27,bivalve,FALSE,114
2000,27,bivalve,TRUE,153
2000,27,crab,FALSE,37
2000,27,crab,TRUE,1
2000,27,rockfish,FALSE,182
2000,27,rockfish,TRUE,9
2000,27,salmon,FALSE,612
2000,27,salmon,TRUE,76
2000,28,bivalve,FALSE,112
2000,28,bivalve,TRUE,65
2000,28,crab,FALSE,36
2000,28,rockfish,FALSE,67
2000,28,rockfish,TRUE,1
2000,28,salmon,FALSE,697
2000,28,salmon,TRUE,26
2000,29,bivalve,FALSE,235
2000,29,bivalve,TRUE,157
2000,29,crab,FALSE,101
2000,29,echinoderm,FALSE,18
2000,29,echinoderm,TRUE,1
2000,29,rockfish,FALSE,67
2000,29,rockfish,TRUE,1
2000,29,salmon,FALSE,697
2000,29,salmon,TRUE,26
2000,101,crab,FALSE,46
2000,101,crab,TRUE,1
2000,101,echinoderm,FALSE,86
2000,101,echinoderm,TRUE,5
2000,101,rockfish,FALSE,182
2000,101,rockfish,TRUE,9
2000,101,salmon,FALSE,736
2000,101,salmon,TRUE,231
2000,102,bivalve,FALSE,6
2000,102,crab,FALSE,46
2000,102,crab,TRUE,1
2000,102,rockfish,FALSE,182
2000,102,rockfish,TRUE,9
2000,102,salmon,FALSE,142
2000,102,salmon,TRUE,4
2000,103,crab,FALSE,46
2000,103,crab,TRUE,1
2000,103,rockfish,FALSE,182
2000,103,rockfish,TRUE,9
2000,103,salmon,FALSE,142
2000,103,salmon,TRUE,4
2000,104,crab,FALSE,46
2000,104,crab,TRUE,1
2000,104,rockfish,FALSE,182
2000,104,rockfish,TRUE,9
2000,104,salmon,FALSE,142
2000,104,salmon,TRUE,4
2000,105,crab,FALSE,46
2000,105,crab,TRUE,1
2000,105,echinoderm,FALSE,86
2000,105,echinoderm,TRUE,5
2000,105,rockfish,FALSE,182
2000,105,rockfish,TRUE,9
2000,105,salmon,FALSE,142
2000,105,salmon,TRUE,4
2000,106,crab,FALSE,46
2000,106,crab,TRUE,1
2000,106,echinoderm,FALSE,86
2000,106,echinoderm,TRUE,5
2000,106,rockfish,FALSE,182
2000,106,rockfish,TRUE,9
2000,106,salmon,FALSE,142
2000,106,salmon,TRUE,4
2000,107,crab,FALSE,46
2000,107,crab,TRUE,1
2000,107,rockfish,FALSE,182
2000,107,rockfish,TRUE,9
2000,107,salmon,FALSE,142
2000,107,salmon,TRUE,4
2000,108,crab,FALSE,46
2000,108,crab,TRUE,1
2000,108,rockfish,FALSE,182
2000,108,rockfish,TRUE,9
2000,108,salmon,FALSE,142
2000,108,salmon,TRUE,4
2000,109,crab,FALSE,46
2000,109,crab,TRUE,1
2000,109,echinoderm,FALSE,86
2000,109,echinoderm,TRUE,5
2000,109,rockfish,FALSE,182
2000,109,rockfish,TRUE,9
2000,109,salmon,FALSE,142
2000,109,salmon,TRUE,4
2000,110,crab,FALSE,46
2000,110,crab,TRUE,1
2000,110,rockfish,FALSE,182
2000,110,rockfish,TRUE,9
2000,110,salmon,FALSE,142
2000,110,salmon,TRUE,4
2000,111,crab,FALSE,14
2000,111,rockfish,FALSE,182
2000,111,rockfish,TRUE,9
2000,111,salmon,FALSE,232
2000,111,salmon,TRUE,5
2000,121,crab,FALSE,37
2000,121,crab,TRUE,1
2000,121,rockfish,FALSE,182
2000,121,rockfish,TRUE,9
2000,121,salmon,FALSE,776
2000,121,salmon,TRUE,30
2000,123,crab,FALSE,37
2000,123,crab,TRUE,1
2000,123,echinoderm,FALSE,18
2000,123,echinoderm,TRUE,1
2000,123,rockfish,FALSE,182
2000,123,rockfish,TRUE,9
2000,123,salmon,FALSE,232
2000,123,salmon,TRUE,5
2000,124,crab,FALSE,37
2000,124,crab,TRUE,1
2000,124,rockfish,FALSE,182
2000,124,rockfish,TRUE,9
2000,124,salmon,FALSE,232
2000,124,salmon,TRUE,5
2000,125,crab,FALSE,37
2000,125,crab,TRUE,1
2000,125,rockfish,FALSE,182
2000,125,rockfish,TRUE,9
2000,125,salmon,FALSE,232
2000,125,salmon,TRUE,5
2000,126,crab,FALSE,37
2000,126,crab,TRUE,1
2000,126,rockfish,FALSE,182
2000,126,rockfish,TRUE,9
2000,126,salmon,FALSE,232
2000,126,salmon,TRUE,5
2000,127,crab,FALSE,37
2000,127,crab,TRUE,1
2000,127,rockfish,FALSE,182
2000,127,rockfish,TRUE,9
2000,127,salmon,FALSE,232
2000,127,salmon,TRUE,5
2000,130,crab,FALSE,46
2000,130,crab,TRUE,1
2000,130,rockfish,FALSE,182
2000,130,rockfish,TRUE,9
2000,130,salmon,FALSE,142
2000,130,salmon,TRUE,4
2000,142,crab,FALSE,46
2000,142,crab,TRUE,1
2000,142,echinoderm,FALSE,86
2000,142,echinoderm,TRUE,5
2000,142,rockfish,FALSE,182
2000,142,rockfish,TRUE,9
2000,142,salmon,FALSE,142
2000,142,salmon,TRUE,4
2001,1,bivalve,FALSE,39
2001,1,crab,FALSE,45
2001,1,crab,TRUE,2
2001,1,echinoderm,FALSE,86
2001,1,echinoderm,TRUE,4
2001,1,rockfish,FALSE,182
2001,1,rockfish,TRUE,9
2001,1,salmon,FALSE,731
2001,1,salmon,TRUE,234
2001,2,crab,FALSE,45
2001,2,crab,TRUE,2
2001,2,rockfish,FALSE,182
2001,2,rockfish,TRUE,9
2001,2,salmon,FALSE,731
2001,2,salmon,TRUE,234
2001,3,crab,FALSE,19
2001,3,herring,FALSE,221
2001,3,herring,TRUE,2
2001,3,rockfish,FALSE,182
2001,3,rockfish,TRUE,9
2001,3,salmon,FALSE,731
2001,3,salmon,TRUE,234
2001,4,crab,FALSE,19
2001,4,echinoderm,FALSE,38
2001,4,herring,FALSE,221
2001,4,herring,TRUE,2
2001,4,rockfish,FALSE,182
2001,4,rockfish,TRUE,9
2001,4,salmon,FALSE,731
2001,4,salmon,TRUE,234
2001,5,crab,FALSE,19
2001,5,echinoderm,FALSE,38
2001,5,herring,FALSE,234
2001,5,herring,TRUE,2
2001,5,rockfish,FALSE,182
2001,5,rockfish,TRUE,9
2001,5,salmon,FALSE,731
2001,5,salmon,TRUE,234
2001,6,crab,FALSE,19
2001,6,echinoderm,FALSE,38
2001,6,herring,FALSE,101
2001,6,rockfish,FALSE,182
2001,6,rockfish,TRUE,9
2001,6,salmon,FALSE,731
2001,6,salmon,TRUE,234
2001,7,crab,FALSE,19
2001,7,echinoderm,FALSE,29
2001,7,herring,FALSE,101
2001,7,rockfish,FALSE,182
2001,7,rockfish,TRUE,9
2001,7,salmon,FALSE,731
2001,7,salmon,TRUE,234
2001,8,crab,FALSE,19
2001,8,echinoderm,FALSE,29
2001,8,herring,FALSE,101
2001,8,rockfish,FALSE,182
2001,8,rockfish,TRUE,9
2001,8,salmon,FALSE,731
2001,8,salmon,TRUE,234
2001,9,crab,FALSE,19
2001,9,echinoderm,FALSE,29
2001,9,rockfish,FALSE,182
2001,9,rockfish,TRUE,9
2001,9,salmon,FALSE,731
2001,9,salmon,TRUE,234
2001,10,bivalve,FALSE,33
2001,10,crab,FALSE,19
2001,10,echinoderm,FALSE,115
2001,10,echinoderm,TRUE,4
2001,10,rockfish,FALSE,182
2001,10,rockfish,TRUE,9
2001,10,salmon,FALSE,731
2001,10,salmon,TRUE,234
2001,11,bivalve,FALSE,3
2001,11,bivalve,TRUE,27
2001,11,crab,FALSE,13
2001,11,echinoderm,FALSE,18
2001,11,echinoderm,TRUE,1
2001,11,rockfish,FALSE,182
2001,11,rockfish,TRUE,9
2001,11,salmon,FALSE,604
2001,11,salmon,TRUE,79
2001,12,bivalve,FALSE,10
2001,12,bivalve,TRUE,27
2001,12,crab,FALSE,13
2001,12,echinoderm,FALSE,13
2001,12,rockfish,FALSE,248
2001,12,rockfish,TRUE,12
2001,12,salmon,FALSE,757
2001,12,salmon,TRUE,81
2001,13,bivalve,FALSE,60
2001,13,bivalve,TRUE,25
2001,13,crab,FALSE,13
2001,13,echinoderm,FALSE,13
2001,13,rockfish,FALSE,66
2001,13,rockfish,TRUE,3
2001,13,salmon,FALSE,527
2001,13,salmon,TRUE,77
2001,14,bivalve,FALSE,185
2001,14,crab,FALSE,47
2001,14,herring,FALSE,1071
2001,14,herring,TRUE,9
2001,14,rockfish,FALSE,66
2001,14,rockfish,TRUE,3
2001,14,salmon,FALSE,527
2001,14,salmon,TRUE,77
2001,15,bivalve,FALSE,169
2001,15,bivalve,TRUE,93
2001,15,crab,FALSE,13
2001,15,herring,FALSE,1071
2001,15,herring,TRUE,9
2001,15,rockfish,FALSE,66
2001,15,rockfish,TRUE,3
2001,15,salmon,FALSE,527
2001,15,salmon,TRUE,77
2001,16,bivalve,FALSE,294
2001,16,bivalve,TRUE,68
2001,16,crab,FALSE,47
2001,16,herring,FALSE,1071
2001,16,herring,TRUE,9
2001,16,rockfish,FALSE,66
2001,16,rockfish,TRUE,3
2001,16,salmon,FALSE,695
2001,16,salmon,TRUE,30
2001,17,bivalve,FALSE,113
2001,17,bivalve,TRUE,95
2001,17,crab,FALSE,47
2001,17,herring,FALSE,1071
2001,17,herring,TRUE,9
2001,17,rockfish,FALSE,66
2001,17,rockfish,TRUE,3
2001,17,salmon,FALSE,695
2001,17,salmon,TRUE,30
2001,18,bivalve,FALSE,113
2001,18,bivalve,TRUE,95
2001,18,crab,FALSE,47
2001,18,herring,FALSE,1071
2001,18,herring,TRUE,9
2001,18,rockfish,FALSE,66
2001,18,rockfish,TRUE,3
2001,18,salmon,FALSE,695
2001,18,salmon,TRUE,30
2001,19,bivalve,FALSE,120
2001,19,bivalve,TRUE,95
2001,19,crab,FALSE,47
2001,19,rockfish,FALSE,66
2001,19,rockfish,TRUE,3
2001,19,salmon,FALSE,695
2001,19,salmon,TRUE,30
2001,20,bivalve,FALSE,128
2001,20,bivalve,TRUE,95
2001,20,crab,FALSE,37
2001,20,crab,TRUE,1
2001,20,rockfish,FALSE,248
2001,20,rockfish,TRUE,12
2001,20,salmon,FALSE,772
2001,20,salmon,TRUE,32
2001,21,crab,FALSE,37
2001,21,crab,TRUE,1
2001,21,rockfish,FALSE,182
2001,21,rockfish,TRUE,9
2001,21,salmon,FALSE,772
2001,21,salmon,TRUE,32
2001,23,bivalve,FALSE,113
2001,23,bivalve,TRUE,187
2001,23,crab,FALSE,37
2001,23,crab,TRUE,1
2001,23,rockfish,FALSE,182
2001,23,rockfish,TRUE,9
2001,23,salmon,FALSE,604
2001,23,salmon,TRUE,79
2001,24,bivalve,FALSE,113
2001,24,bivalve,TRUE,187
2001,24,crab,FALSE,37
2001,24,crab,TRUE,1
2001,24,echinoderm,FALSE,5
2001,24,rockfish,FALSE,182
2001,24,rockfish,TRUE,9
2001,24,salmon,FALSE,604
2001,24,salmon,TRUE,79
2001,25,bivalve,FALSE,113
2001,25,bivalve,TRUE,187
2001,25,crab,FALSE,37
2001,25,crab,TRUE,1
2001,25,rockfish,FALSE,182
2001,25,rockfish,TRUE,9
2001,25,salmon,FALSE,604
2001,25,salmon,TRUE,79
2001,26,bivalve,FALSE,113
2001,26,bivalve,TRUE,187
2001,26,crab,FALSE,37
2001,26,crab,TRUE,1
2001,26,rockfish,FALSE,182
2001,26,rockfish,TRUE,9
2001,26,salmon,FALSE,604
2001,26,salmon,TRUE,79
2001,27,bivalve,FALSE,113
2001,27,bivalve,TRUE,187
2001,27,crab,FALSE,37
2001,27,crab,TRUE,1
2001,27,rockfish,FALSE,182
2001,27,rockfish,TRUE,9
2001,27,salmon,FALSE,604
2001,27,salmon,TRUE,79
2001,28,bivalve,FALSE,109
2001,28,bivalve,TRUE,68
2001,28,crab,FALSE,36
2001,28,rockfish,FALSE,66
2001,28,rockfish,TRUE,3
2001,28,salmon,FALSE,695
2001,28,salmon,TRUE,30
2001,29,bivalve,FALSE,229
2001,29,bivalve,TRUE,163
2001,29,crab,FALSE,102
2001,29,echinoderm,FALSE,18
2001,29,echinoderm,TRUE,1
2001,29,rockfish,FALSE,66
2001,29,rockfish,TRUE,3
2001,29,salmon,FALSE,695
2001,29,salmon,TRUE,30
2001,101,crab,FALSE,45
2001,101,crab,TRUE,2
2001,101,echinoderm,FALSE,86
2001,101,echinoderm,TRUE,4
2001,101,rockfish,FALSE,182
2001,101,rockfish,TRUE,9
2001,101,salmon,FALSE,731
2001,101,salmon,TRUE,234
2001,102,bivalve,FALSE,6
2001,102,crab,FALSE,45
2001,102,crab,TRUE,2
2001,102,rockfish,FALSE,182
2001,102,rockfish,TRUE,9
2001,102,salmon,FALSE,137
2001,102,salmon,TRUE,4
2001,103,crab,FALSE,45
2001,103,crab,TRUE,2
2001,103,rockfish,FALSE,182
2001,103,rockfish,TRUE,9
2001,103,salmon,FALSE,137
2001,103,salmon,TRUE,4
2001,104,crab,FALSE,45
2001,104,crab,TRUE,2
2001,104,rockfish,FALSE,182
2001,104,rockfish,TRUE,9
2001,104,salmon,FALSE,137
2001,104,salmon,TRUE,4
2001,105,crab,FALSE,45
2001,105,crab,TRUE,2
2001,105,echinoderm,FALSE,86
2001,105,echinoderm,TRUE,4
2001,105,rockfish,FALSE,182
2001,105,rockfish,TRUE,9
2001,105,salmon,FALSE,137
2001,105,salmon,TRUE,4
2001,106,crab,FALSE,45
2001,106,crab,TRUE,2
2001,106,echinoderm,FALSE,86
2001,106,echinoderm,TRUE,4
2001,106,rockfish,FALSE,182
2001,106,rockfish,TRUE,9
2001,106,salmon,FALSE,137
2001,106,salmon,TRUE,4
2001,107,crab,FALSE,45
2001,107,crab,TRUE,2
2001,107,rockfish,FALSE,182
2001,107,rockfish,TRUE,9
2001,107,salmon,FALSE,137
2001,107,salmon,TRUE,4
2001,108,crab,FALSE,45
2001,108,crab,TRUE,2
2001,108,rockfish,FALSE,182
2001,108,rockfish,TRUE,9
2001,108,salmon,FALSE,137
2001,108,salmon,TRUE,4
2001,109,crab,FALSE,45
2001,109,crab,TRUE,2
2001,109,echinoderm,FALSE,86
2001,109,echinoderm,TRUE,4
2001,109,rockfish,FALSE,182
2001,109,rockfish,TRUE,9
2001,109,salmon,FALSE,137
2001,109,salmon,TRUE,4
2001,110,crab,FALSE,45
2001,110,crab,TRUE,2
2001,110,rockfish,FALSE,182
2001,110,rockfish,TRUE,9
2001,110,salmon,FALSE,137
2001,110,salmon,TRUE,4
2001,111,crab,FALSE,13
2001,111,rockfish,FALSE,182
2001,111,rockfish,TRUE,9
2001,111,salmon,FALSE,230
2001,111,salmon,TRUE,4
2001,121,crab,FALSE,37
2001,121,crab,TRUE,1
2001,121,rockfish,FALSE,182
2001,121,rockfish,TRUE,9
2001,121,salmon,FALSE,772
2001,121,salmon,TRUE,32
2001,123,crab,FALSE,37
2001,123,crab,TRUE,1
2001,123,echinoderm,FALSE,18
2001,123,echinoderm,TRUE,1
2001,123,rockfish,FALSE,182
2001,123,rockfish,TRUE,9
2001,123,salmon,FALSE,230
2001,123,salmon,TRUE,4
2001,124,crab,FALSE,37
2001,124,crab,TRUE,1
2001,124,rockfish,FALSE,182
2001,124,rockfish,TRUE,9
2001,124,salmon,FALSE,230
2001,124,salmon,TRUE,4
2001,125,crab,FALSE,37
2001,125,crab,TRUE,1
2001,125,rockfish,FALSE,182
2001,125,rockfish,TRUE,9
2001,125,salmon,FALSE,230
2001,125,salmon,TRUE,4
2001,126,crab,FALSE,37
2001,126,crab,TRUE,1
2001,126,rockfish,FALSE,182
2001,126,rockfish,TRUE,9
2001,126,salmon,FALSE,230
2001,126,salmon,TRUE,4
2001,127,crab,FALSE,37
2001,127,crab,TRUE,1
2001,127,rockfish,FALSE,182
2001,127,rockfish,TRUE,9
2001,127,salmon,FALSE,230
2001,127,salmon,TRUE,4
2001,130,crab,FALSE,45
2001,130,crab,TRUE,2
2001,130,rockfish,FALSE,182
2001,130,rockfish,TRUE,9
2001,130,salmon,FALSE,137
2001,130,salmon,TRUE,4
2001,142,crab,FALSE,45
2001,142,crab,TRUE,2
2001,142,echinoderm,FALSE,86
2001,142,echinoderm,TRUE,4
2001,142,rockfish,FALSE,182
2001,142,rockfish,TRUE,9
2001,142,salmon,FALSE,137
2001,142,salmon,TRUE,4
2002,1,bivalve,FALSE,6
2002,1,crab,FALSE,45
2002,1,crab,TRUE,2
2002,1,echinoderm,FALSE,88
2002,1,echinoderm,TRUE,4
2002,1,rockfish,FALSE,182
2002,1,rockfish,TRUE,7
2002,1,salmon,FALSE,734
2002,1,salmon,TRUE,234
2002,2,crab,FALSE,45
2002,2,crab,TRUE,2
2002,2,rockfish,FALSE,182
2002,2,rockfish,TRUE,7
2002,2,salmon,FALSE,734
2002,2,salmon,TRUE,234
2002,3,crab,FALSE,18
2002,3,herring,FALSE,208
2002,3,herring,TRUE,5
2002,3,rockfish,FALSE,182
2002,3,rockfish,TRUE,7
2002,3,salmon,FALSE,734
2002,3,salmon,TRUE,234
2002,4,crab,FALSE,18
2002,4,echinoderm,FALSE,34
2002,4,herring,FALSE,208
2002,4,herring,TRUE,5
2002,4,rockfish,FALSE,182
2002,4,rockfish,TRUE,7
2002,4,salmon,FALSE,734
2002,4,salmon,TRUE,234
2002,5,crab,FALSE,18
2002,5,echinoderm,FALSE,34
2002,5,herring,FALSE,241
2002,5,herring,TRUE,5
2002,5,rockfish,FALSE,182
2002,5,rockfish,TRUE,7
2002,5,salmon,FALSE,734
2002,5,salmon,TRUE,234
2002,6,crab,FALSE,18
2002,6,echinoderm,FALSE,34
2002,6,herring,FALSE,55
2002,6,rockfish,FALSE,182
2002,6,rockfish,TRUE,7
2002,6,salmon,FALSE,734
2002,6,salmon,TRUE,234
2002,7,crab,FALSE,18
2002,7,echinoderm,FALSE,34
2002,7,herring,FALSE,55
2002,7,rockfish,FALSE,182
2002,7,rockfish,TRUE,7
2002,7,salmon,FALSE,734
2002,7,salmon,TRUE,234
2002,8,crab,FALSE,18
2002,8,echinoderm,FALSE,34
2002,8,herring,FALSE,55
2002,8,rockfish,FALSE,182
2002,8,rockfish,TRUE,7
2002,8,salmon,FALSE,734
2002,8,salmon,TRUE,234
2002,9,crab,FALSE,18
2002,9,echinoderm,FALSE,34
2002,9,rockfish,FALSE,182
2002,9,rockfish,TRUE,7
2002,9,salmon,FALSE,734
2002,9,salmon,TRUE,234
2002,10,crab,FALSE,18
2002,10,echinoderm,FALSE,122
2002,10,echinoderm,TRUE,4
2002,10,rockfish,FALSE,182
2002,10,rockfish,TRUE,7
2002,10,salmon,FALSE,734
2002,10,salmon,TRUE,234
2002,11,bivalve,FALSE,3
2002,11,bivalve,TRUE,65
2002,11,crab,FALSE,13
2002,11,echinoderm,FALSE,16
2002,11,echinoderm,TRUE,1
2002,11,rockfish,FALSE,182
2002,11,rockfish,TRUE,7
2002,11,salmon,FALSE,601
2002,11,salmon,TRUE,78
2002,12,bivalve,FALSE,3
2002,12,bivalve,TRUE,65
2002,12,crab,FALSE,13
2002,12,echinoderm,FALSE,13
2002,12,rockfish,FALSE,248
2002,12,rockfish,TRUE,8
2002,12,salmon,FALSE,750
2002,12,salmon,TRUE,80
2002,13,bivalve,FALSE,59
2002,13,bivalve,TRUE,34
2002,13,crab,FALSE,13
2002,13,echinoderm,FALSE,13
2002,13,rockfish,FALSE,66
2002,13,rockfish,TRUE,1
2002,13,salmon,FALSE,524
2002,13,salmon,TRUE,74
2002,14,bivalve,FALSE,181
2002,14,crab,FALSE,47
2002,14,herring,FALSE,1046
2002,14,herring,TRUE,18
2002,14,rockfish,FALSE,66
2002,14,rockfish,TRUE,1
2002,14,salmon,FALSE,524
2002,14,salmon,TRUE,74
2002,15,bivalve,FALSE,166
2002,15,bivalve,TRUE,101
2002,15,crab,FALSE,13
2002,15,herring,FALSE,1046
2002,15,herring,TRUE,18
2002,15,rockfish,FALSE,66
2002,15,rockfish,TRUE,1
2002,15,salmon,FALSE,524
2002,15,salmon,TRUE,74
2002,16,bivalve,FALSE,288
2002,16,bivalve,TRUE,67
2002,16,crab,FALSE,47
2002,16,herring,FALSE,1046
2002,16,herring,TRUE,18
2002,16,rockfish,FALSE,66
2002,16,rockfish,TRUE,1
2002,16,salmon,FALSE,689
2002,16,salmon,TRUE,31
2002,17,bivalve,FALSE,111
2002,17,bivalve,TRUE,89
2002,17,crab,FALSE,47
2002,17,herring,FALSE,1046
2002,17,herring,TRUE,18
2002,17,rockfish,FALSE,66
2002,17,rockfish,TRUE,1
2002,17,salmon,FALSE,689
2002,17,salmon,TRUE,31
2002,18,bivalve,FALSE,111
2002,18,bivalve,TRUE,89
2002,18,crab,FALSE,47
2002,18,herring,FALSE,1046
2002,18,herring,TRUE,18
2002,18,rockfish,FALSE,66
2002,18,rockfish,TRUE,1
2002,18,salmon,FALSE,689
2002,18,salmon,TRUE,31
2002,19,bivalve,FALSE,111
2002,19,bivalve,TRUE,89
2002,19,crab,FALSE,47
2002,19,rockfish,FALSE,66
2002,19,rockfish,TRUE,1
2002,19,salmon,FALSE,689
2002,19,salmon,TRUE,31
2002,20,bivalve,FALSE,125
2002,20,bivalve,TRUE,89
2002,20,crab,FALSE,37
2002,20,crab,TRUE,2
2002,20,rockfish,FALSE,248
2002,20,rockfish,TRUE,8
2002,20,salmon,FALSE,766
2002,20,salmon,TRUE,35
2002,21,crab,FALSE,37
2002,21,crab,TRUE,2
2002,21,rockfish,FALSE,182
2002,21,rockfish,TRUE,7
2002,21,salmon,FALSE,766
2002,21,salmon,TRUE,35
2002,23,bivalve,FALSE,110
2002,23,bivalve,TRUE,192
2002,23,crab,FALSE,37
2002,23,crab,TRUE,2
2002,23,herring,FALSE,63
2002,23,rockfish,FALSE,182
2002,23,rockfish,TRUE,7
2002,23,salmon,FALSE,601
2002,23,salmon,TRUE,78
2002,24,bivalve,FALSE,110
2002,24,bivalve,TRUE,192
2002,24,crab,FALSE,37
2002,24,crab,TRUE,2
2002,24,echinoderm,FALSE,4
2002,24,rockfish,FALSE,182
2002,24,rockfish,TRUE,7
2002,24,salmon,FALSE,601
2002,24,salmon,TRUE,78
2002,25,bivalve,FALSE,110
2002,25,bivalve,TRUE,192
2002,25,crab,FALSE,37
2002,25,crab,TRUE,2
2002,25,herring,FALSE,63
2002,25,rockfish,FALSE,182
2002,25,rockfish,TRUE,7
2002,25,salmon,FALSE,601
2002,25,salmon,TRUE,78
2002,26,bivalve,FALSE,110
2002,26,bivalve,TRUE,192
2002,26,crab,FALSE,37
2002,26,crab,TRUE,2
2002,26,rockfish,FALSE,182
2002,26,rockfish,TRUE,7
2002,26,salmon,FALSE,601
2002,26,salmon,TRUE,78
2002,27,bivalve,FALSE,110
2002,27,bivalve,TRUE,192
2002,27,crab,FALSE,37
2002,27,crab,TRUE,2
2002,27,rockfish,FALSE,182
2002,27,rockfish,TRUE,7
2002,27,salmon,FALSE,601
2002,27,salmon,TRUE,78
2002,28,bivalve,FALSE,107
2002,28,bivalve,TRUE,67
2002,28,crab,FALSE,35
2002,28,crab,TRUE,1
2002,28,rockfish,FALSE,66
2002,28,rockfish,TRUE,1
2002,28,salmon,FALSE,689
2002,28,salmon,TRUE,31
2002,29,bivalve,FALSE,218
2002,29,bivalve,TRUE,156
2002,29,crab,FALSE,101
2002,29,crab,TRUE,1
2002,29,echinoderm,FALSE,16
2002,29,echinoderm,TRUE,1
2002,29,rockfish,FALSE,66
2002,29,rockfish,TRUE,1
2002,29,salmon,FALSE,689
2002,29,salmon,TRUE,31
2002,101,crab,FALSE,45
2002,101,crab,TRUE,2
2002,101,echinoderm,FALSE,88
2002,101,echinoderm,TRUE,4
2002,101,rockfish,FALSE,182
2002,101,rockfish,TRUE,7
2002,101,salmon,FALSE,734
2002,101,salmon,TRUE,234
2002,102,bivalve,FALSE,6
2002,102,crab,FALSE,45
2002,102,crab,TRUE,2
2002,102,rockfish,FALSE,182
2002,102,rockfish,TRUE,7
2002,102,salmon,FALSE,144
2002,102,salmon,TRUE,4
2002,103,crab,FALSE,45
2002,103,crab,TRUE,2
2002,103,rockfish,FALSE,182
2002,103,rockfish,TRUE,7
2002,103,salmon,FALSE,144
2002,103,salmon,TRUE,4
2002,104,crab,FALSE,45
2002,104,crab,TRUE,2
2002,104,rockfish,FALSE,182
2002,104,rockfish,TRUE,7
2002,104,salmon,FALSE,144
2002,104,salmon,TRUE,4
2002,105,crab,FALSE,45
2002,105,crab,TRUE,2
2002,105,echinoderm,FALSE,88
2002,105,echinoderm,TRUE,4
2002,105,rockfish,FALSE,182
2002,105,rockfish,TRUE,7
2002,105,salmon,FALSE,144
2002,105,salmon,TRUE,4
2002,106,crab,FALSE,45
2002,106,crab,TRUE,2
2002,106,echinoderm,FALSE,88
2002,106,echinoderm,TRUE,4
2002,106,rockfish,FALSE,182
2002,106,rockfish,TRUE,7
2002,106,salmon,FALSE,144
2002,106,salmon,TRUE,4
2002,107,crab,FALSE,45
2002,107,crab,TRUE,2
2002,107,rockfish,FALSE,182
2002,107,rockfish,TRUE,7
2002,107,salmon,FALSE,144
