loiczid,mean_cat_score,mean_pop_trend_score,n_cat_species,n_trend_species,source
55549,0.194736842105263,-0.0904255319148936,114,94,iucn
56247,0.368292682926829,-0.0892857142857143,41,28,iucn
56248,0.365116279069767,-0.116666666666667,43,30,iucn
56249,0.365116279069767,-0.116666666666667,43,30,iucn
56250,0.365116279069767,-0.116666666666667,43,30,iucn
56251,0.365909090909091,-0.129032258064516,44,31,iucn
56252,0.366666666666667,-0.140625,45,32,iucn
56253,0.359574468085106,-0.117647058823529,47,34,iucn
56254,0.36304347826087,-0.106060606060606,46,33,iucn
56255,0.35531914893617,-0.102941176470588,47,34,iucn
56256,0.344897959183673,-0.125,49,36,iucn
56257,0.307017543859649,-0.127906976744186,57,43,iucn
56258,0.309677419354839,-0.125,62,48,iucn
56259,0.296923076923077,-0.09,65,50,iucn
56260,0.288405797101449,-0.0849056603773585,69,53,iucn
56261,0.276388888888889,-0.0909090909090909,72,55,iucn
56262,0.278481012658228,-0.0901639344262295,79,61,iucn
56263,0.233606557377049,-0.1,122,100,iucn
56264,0.225210084033613,-0.111111111111111,119,99,iucn
56265,0.224576271186441,-0.112244897959184,118,98,iucn
56266,0.209090909090909,-0.095,121,100,iucn
56267,0.202479338842975,-0.101010101010101,121,99,iucn
56268,0.200833333333333,-0.101010101010101,120,99,iucn
56269,0.2,-0.105,121,100,iucn
56270,0.201666666666667,-0.095,120,100,iucn
56271,0.202586206896552,-0.104166666666667,116,96,iucn
56968,0.365116279069767,-0.116666666666667,43,30,iucn
56969,0.365116279069767,-0.116666666666667,43,30,iucn
56970,0.365116279069767,-0.116666666666667,43,30,iucn
56971,0.365116279069767,-0.116666666666667,43,30,iucn
56972,0.365909090909091,-0.129032258064516,44,31,iucn
56973,0.366666666666667,-0.140625,45,32,iucn
56974,0.359574468085106,-0.147058823529412,47,34,iucn
56975,0.359574468085106,-0.117647058823529,47,34,iucn
56976,0.359574468085106,-0.117647058823529,47,34,iucn
56977,0.338,-0.135135135135135,50,37,iucn
56978,0.332727272727273,-0.170731707317073,55,41,iucn
56979,0.333333333333333,-0.13953488372093,57,43,iucn
56980,0.31864406779661,-0.116279069767442,59,43,iucn
56981,0.279710144927536,-0.0865384615384615,69,52,iucn
56982,0.294666666666667,-0.0775862068965517,75,58,iucn
56983,0.271951219512195,-0.0769230769230769,82,65,iucn
56984,0.2328,-0.101941747572816,125,103,iucn
56985,0.224793388429752,-0.108910891089109,121,101,iucn
56986,0.224166666666667,-0.116161616161616,120,99,iucn
56988,0.208695652173913,-0.111702127659574,115,94,iucn
56989,0.198387096774194,-0.0970873786407767,124,103,iucn
56990,0.198360655737705,-0.0931372549019608,122,102,iucn
56991,0.202439024390244,-0.100961538461538,123,104,iucn
56992,0.2,-0.0980392156862745,120,102,iucn
56993,0.2,-0.0961538461538462,121,104,iucn
57690,0.354761904761905,-0.137931034482759,42,29,iucn
57691,0.365116279069767,-0.116666666666667,43,30,iucn
57692,0.365116279069767,-0.116666666666667,43,30,iucn
57693,0.362222222222222,-0.140625,45,32,iucn
57694,0.36304347826087,-0.151515151515152,46,33,iucn
57695,0.359574468085106,-0.147058823529412,47,34,iucn
57696,0.359574468085106,-0.117647058823529,47,34,iucn
57697,0.359574468085106,-0.117647058823529,47,34,iucn
57698,0.348076923076923,-0.153846153846154,52,39,iucn
57699,0.337735849056604,-0.1625,53,40,iucn
57700,0.330357142857143,-0.130952380952381,56,42,iucn
57701,0.314754098360656,-0.133333333333333,61,45,iucn
57702,0.298529411764706,-0.117647058823529,68,51,iucn
57703,0.275,-0.0775862068965517,76,58,iucn
57704,0.265432098765432,-0.0793650793650794,81,63,iucn
57705,0.269047619047619,-0.0859375,84,64,iucn
57706,0.218032786885246,-0.115,122,100,iucn
57707,0.216393442622951,-0.128712871287129,122,101,iucn
57708,0.219491525423729,-0.127551020408163,118,98,iucn
57710,0.206896551724138,-0.109375,116,96,iucn
57711,0.196153846153846,-0.0954545454545455,130,110,iucn
57712,0.2,-0.100917431192661,128,109,iucn
57713,0.2,-0.0943396226415094,125,106,iucn
57714,0.201550387596899,-0.0818181818181818,129,110,iucn
58411,0.364285714285714,-0.15,42,30,iucn
58412,0.347727272727273,-0.15,44,30,iucn
58413,0.357777777777778,-0.129032258064516,45,31,iucn
58414,0.358695652173913,-0.140625,46,32,iucn
58415,0.35625,-0.147058823529412,48,34,iucn
58416,0.35625,-0.147058823529412,48,34,iucn
58417,0.35625,-0.117647058823529,48,34,iucn
58418,0.35625,-0.117647058823529,48,34,iucn
58419,0.344230769230769,-0.144736842105263,52,38,iucn
58420,0.335185185185185,-0.1625,54,40,iucn
58421,0.322413793103448,-0.127906976744186,58,43,iucn
58422,0.314516129032258,-0.122222222222222,62,45,iucn
58423,0.281428571428571,-0.105769230769231,70,52,iucn
58424,0.277027027027027,-0.1,74,55,iucn
58425,0.265432098765432,-0.0725806451612903,81,62,iucn
58426,0.268292682926829,-0.0793650793650794,82,63,iucn
58427,0.225984251968504,-0.119047619047619,127,105,iucn
58428,0.214285714285714,-0.123809523809524,126,105,iucn
58429,0.208661417322835,-0.127358490566038,127,106,iucn
58430,0.203225806451613,-0.105769230769231,124,104,iucn
58431,0.208730158730159,-0.111650485436893,126,103,iucn
58432,0.198425196850394,-0.0990566037735849,127,106,iucn
58433,0.192481203007519,-0.0990990990990991,133,111,iucn
58434,0.192537313432836,-0.0848214285714286,134,112,iucn
58435,0.194117647058824,-0.0964912280701754,136,114,iucn
59134,0.357777777777778,-0.129032258064516,45,31,iucn
59135,0.358695652173913,-0.140625,46,32,iucn
59136,0.35625,-0.147058823529412,48,34,iucn
59137,0.35625,-0.147058823529412,48,34,iucn
59138,0.35625,-0.117647058823529,48,34,iucn
59139,0.35531914893617,-0.106060606060606,47,33,iucn
59140,0.344230769230769,-0.144736842105263,52,38,iucn
59141,0.331481481481481,-0.15,54,40,iucn
59142,0.330357142857143,-0.142857142857143,56,42,iucn
59143,0.31864406779661,-0.127906976744186,59,43,iucn
59144,0.289705882352941,-0.12,68,50,iucn
59145,0.280281690140845,-0.0943396226415094,71,53,iucn
59146,0.275,-0.087719298245614,76,57,iucn
59147,0.275,-0.0725806451612903,80,62,iucn
59148,0.270731707317073,-0.0793650793650794,82,63,iucn
59149,0.223664122137405,-0.118181818181818,131,110,iucn
59150,0.211450381679389,-0.110091743119266,131,109,iucn
59151,0.207575757575758,-0.110091743119266,132,109,iucn
59152,0.2,-0.110576923076923,127,104,iucn
59153,0.196062992125984,-0.104761904761905,127,105,iucn
59154,0.193846153846154,-0.11214953271028,130,107,iucn
59855,0.357777777777778,-0.129032258064516,45,31,iucn
59856,0.358695652173913,-0.140625,46,32,iucn
59857,0.35531914893617,-0.136363636363636,47,33,iucn
59858,0.35625,-0.147058823529412,48,34,iucn
59859,0.35531914893617,-0.106060606060606,47,33,iucn
59860,0.347916666666667,-0.117647058823529,48,34,iucn
59861,0.337735849056604,-0.141025641025641,53,39,iucn
59862,0.325454545454545,-0.15,55,40,iucn
59863,0.321818181818182,-0.125,55,40,iucn
59864,0.31864406779661,-0.127906976744186,59,43,iucn
59865,0.308196721311475,-0.127906976744186,61,43,iucn
59866,0.278571428571429,-0.0865384615384615,70,52,iucn
59867,0.280882352941176,-0.06,68,50,iucn
59868,0.283561643835616,-0.0545454545454545,73,55,iucn
59869,0.280246913580247,-0.0952380952380952,81,63,iucn
59870,0.268604651162791,-0.0746268656716418,86,67,iucn
59871,0.200671140939597,-0.104,149,125,iucn
59872,0.194285714285714,-0.112068965517241,140,116,iucn
59873,0.192753623188406,-0.1,138,115,iucn
59874,0.189855072463768,-0.103448275862069,138,116,iucn
60577,0.35531914893617,-0.136363636363636,47,33,iucn
60578,0.35531914893617,-0.136363636363636,47,33,iucn
60579,0.35531914893617,-0.136363636363636,47,33,iucn
60580,0.358695652173913,-0.125,46,32,iucn
60581,0.334,-0.114285714285714,50,35,iucn
60582,0.331481481481481,-0.141025641025641,54,39,iucn
60583,0.325454545454545,-0.15,55,40,iucn
60584,0.316071428571429,-0.125,56,40,iucn
60585,0.316666666666667,-0.127906976744186,60,43,iucn
60586,0.309677419354839,-0.136363636363636,62,44,iucn
60587,0.295454545454545,-0.09375,66,48,iucn
60588,0.285915492957746,-0.0849056603773585,71,53,iucn
61298,0.354347826086957,-0.125,46,32,iucn
61299,0.354347826086957,-0.125,46,32,iucn
61300,0.347916666666667,-0.136363636363636,48,33,iucn
61301,0.344897959183673,-0.132352941176471,49,34,iucn
61302,0.335294117647059,-0.125,51,36,iucn
61303,0.326785714285714,-0.15,56,40,iucn
61304,0.316071428571429,-0.15,56,40,iucn
61305,0.317543859649123,-0.134146341463415,57,41,iucn
62021,0.342,-0.142857142857143,50,35,iucn
62022,0.338,-0.132352941176471,50,34,iucn
62023,0.32037037037037,-0.131578947368421,54,38,iucn
62024,0.321818181818182,-0.141025641025641,55,39,iucn
