loiczid,mean_cat_score,mean_pop_trend_score,n_cat_species,n_trend_species,source
52662,0.128240740740741,-0.0612244897959184,216,98,aquamaps
52663,0.189051094890511,-0.0535714285714286,411,252,aquamaps
52664,0.192241379310345,-0.0472972972972973,116,74,aquamaps
53363,0.0302521008403361,-0.125,119,16,aquamaps
53364,0.03,-0.125,120,16,aquamaps
53365,0.0288,-0.117647058823529,125,17,aquamaps
53366,0.0290322580645161,-0.117647058823529,124,17,aquamaps
53367,0.0297520661157025,-0.117647058823529,121,17,aquamaps
53368,0.03,-0.117647058823529,120,17,aquamaps
53369,0.0327868852459016,-0.138888888888889,122,18,aquamaps
53370,0.032258064516129,-0.138888888888889,124,18,aquamaps
53371,0.032520325203252,-0.138888888888889,123,18,aquamaps
53372,0.032520325203252,-0.138888888888889,123,18,aquamaps
53373,0.0323076923076923,-0.131578947368421,130,19,aquamaps
53374,0.0328125,-0.131578947368421,256,38,aquamaps
53375,0.0346666666666667,-0.125,300,40,aquamaps
53376,0.0954225352112676,-0.0594059405940594,284,101,aquamaps
53377,0.110358565737052,-0.0637254901960784,251,102,aquamaps
53378,0.123111111111111,-0.065,225,100,aquamaps
53379,0.115723270440252,-0.109090909090909,318,110,aquamaps
53380,0.0986928104575163,-0.115384615384615,306,104,aquamaps
53381,0.122707423580786,-0.065,458,200,aquamaps
53382,0.130092592592593,-0.0656565656565657,432,198,aquamaps
53383,0.148469387755102,-0.0677083333333333,588,288,aquamaps
53384,0.138571428571429,-0.0670103092783505,210,97,aquamaps
53386,0.192982456140351,-0.0410958904109589,114,73,aquamaps
54084,0.0305084745762712,-0.125,118,16,aquamaps
54085,0.0297520661157025,-0.117647058823529,121,17,aquamaps
54086,0.0295081967213115,-0.117647058823529,122,17,aquamaps
54087,0.0302521008403361,-0.117647058823529,119,17,aquamaps
54088,0.0295081967213115,-0.117647058823529,122,17,aquamaps
54089,0.0333333333333333,-0.138888888888889,120,18,aquamaps
54090,0.0330578512396694,-0.138888888888889,121,18,aquamaps
54091,0.0327868852459016,-0.138888888888889,122,18,aquamaps
54092,0.0311688311688312,-0.119047619047619,154,21,aquamaps
54093,0.0322147651006711,-0.125,149,20,aquamaps
54094,0.0323076923076923,-0.131578947368421,130,19,aquamaps
54095,0.0363636363636364,-0.138888888888889,121,18,aquamaps
54096,0.0340740740740741,-0.131578947368421,270,38,aquamaps
54097,0.0961267605633803,-0.0588235294117647,568,204,aquamaps
54098,0.104528301886792,-0.0631067961165049,265,103,aquamaps
54099,0.122566371681416,-0.065,226,100,aquamaps
54100,0.0870967741935484,-0.125,465,144,aquamaps
54101,0.101342281879195,-0.115384615384615,447,156,aquamaps
54102,0.109941520467836,-0.105263157894737,342,114,aquamaps
54103,0.127149321266968,-0.0656565656565657,442,198,aquamaps
54104,0.131924882629108,-0.0663265306122449,213,98,aquamaps
54105,0.137209302325581,-0.0663265306122449,215,98,aquamaps
54106,0.194017094017094,-0.0472972972972973,117,74,aquamaps
54805,0.0295081967213115,-0.117647058823529,122,17,aquamaps
54806,0.0295081967213115,-0.117647058823529,122,17,aquamaps
54807,0.0330578512396694,-0.138888888888889,121,18,aquamaps
54808,0.032520325203252,-0.138888888888889,123,18,aquamaps
54809,0.032258064516129,-0.138888888888889,124,18,aquamaps
54810,0.032520325203252,-0.138888888888889,123,18,aquamaps
54811,0.0346456692913386,-0.138888888888889,127,18,aquamaps
54812,0.034375,-0.138888888888889,128,18,aquamaps
54813,0.0348484848484849,-0.131578947368421,132,19,aquamaps
54814,0.034375,-0.138888888888889,128,18,aquamaps
54815,0.0349206349206349,-0.138888888888889,126,18,aquamaps
54816,0.0353846153846154,-0.131578947368421,130,19,aquamaps
54817,0.0340740740740741,-0.131578947368421,270,38,aquamaps
54818,0.0940140845070423,-0.0555555555555556,568,198,aquamaps
54819,0.098576512455516,-0.0594059405940594,562,202,aquamaps
54820,0.0712820512820513,-0.117647058823529,195,51,aquamaps
54821,0.0939393939393939,-0.115384615384615,330,104,aquamaps
54822,0.104819277108434,-0.0943396226415094,166,53,aquamaps
54823,0.11375,-0.113207547169811,160,53,aquamaps
54824,0.133809523809524,-0.0631578947368421,210,95,aquamaps
54825,0.126008968609865,-0.0612244897959184,223,98,aquamaps
54826,0.190579710144928,-0.0535714285714286,138,84,aquamaps
55526,0.0297520661157025,-0.117647058823529,121,17,aquamaps
55527,0.032520325203252,-0.138888888888889,123,18,aquamaps
55528,0.032258064516129,-0.138888888888889,124,18,aquamaps
55529,0.032520325203252,-0.138888888888889,123,18,aquamaps
55530,0.031496062992126,-0.138888888888889,127,18,aquamaps
55531,0.0341085271317829,-0.138888888888889,129,18,aquamaps
55532,0.0341085271317829,-0.138888888888889,129,18,aquamaps
55533,0.0349206349206349,-0.138888888888889,126,18,aquamaps
55534,0.034375,-0.138888888888889,128,18,aquamaps
55535,0.0351145038167939,-0.131578947368421,131,19,aquamaps
55536,0.0345864661654135,-0.131578947368421,133,19,aquamaps
55537,0.0353846153846154,-0.131578947368421,130,19,aquamaps
55538,0.0351145038167939,-0.131578947368421,131,19,aquamaps
55539,0.0343283582089552,-0.131578947368421,268,38,aquamaps
55540,0.0404907975460123,-0.111111111111111,489,81,aquamaps
55541,0.073936170212766,-0.122448979591837,376,98,aquamaps
55542,0.0933701657458564,-0.107142857142857,181,56,aquamaps
55543,0.104968944099379,-0.109090909090909,322,110,aquamaps
55544,0.116049382716049,-0.109090909090909,324,110,aquamaps
55545,0.136318407960199,-0.0631578947368421,402,190,aquamaps
55546,0.148128342245989,-0.0597826086956522,187,92,aquamaps
55547,0.192372881355932,-0.0405405405405405,118,74,aquamaps
55549,0.185263157894737,-0.0241935483870968,95,62,aquamaps
56247,0.03125,-0.138888888888889,128,18,aquamaps
56248,0.0310077519379845,-0.138888888888889,129,18,aquamaps
56249,0.0354838709677419,-0.138888888888889,124,18,aquamaps
56250,0.034375,-0.138888888888889,128,18,aquamaps
56251,0.0338235294117647,-0.131578947368421,136,19,aquamaps
56252,0.0341085271317829,-0.138888888888889,129,18,aquamaps
56253,0.0341085271317829,-0.138888888888889,129,18,aquamaps
56254,0.0341085271317829,-0.138888888888889,129,18,aquamaps
56255,0.0338461538461538,-0.138888888888889,130,18,aquamaps
56256,0.0338461538461538,-0.138888888888889,130,18,aquamaps
56257,0.0346456692913386,-0.138888888888889,127,18,aquamaps
56258,0.0346666666666667,-0.131578947368421,150,19,aquamaps
56259,0.0342105263157895,-0.119047619047619,152,21,aquamaps
56260,0.0361111111111111,-0.131578947368421,144,19,aquamaps
56261,0.0446327683615819,-0.0967741935483871,354,62,aquamaps
56262,0.0852173913043478,-0.112903225806452,690,186,aquamaps
56263,0.106439393939394,-0.0588235294117647,792,306,aquamaps
56264,0.123981900452489,-0.06,221,100,aquamaps
56265,0.122707423580786,-0.0594059405940594,229,101,aquamaps
56266,0.125114155251142,-0.06,219,100,aquamaps
56267,0.129107981220657,-0.0618556701030928,213,97,aquamaps
56268,0.124454148471616,-0.06,229,100,aquamaps
56269,0.181666666666667,-0.0460526315789474,120,76,aquamaps
56270,0.188034188034188,-0.0405405405405405,117,74,aquamaps
56271,0.185840707964602,-0.0277777777777778,113,72,aquamaps
56968,0.032520325203252,-0.138888888888889,123,18,aquamaps
56969,0.0338461538461538,-0.138888888888889,130,18,aquamaps
56970,0.034375,-0.138888888888889,128,18,aquamaps
56971,0.0349206349206349,-0.138888888888889,126,18,aquamaps
56972,0.033587786259542,-0.138888888888889,131,18,aquamaps
56973,0.033587786259542,-0.138888888888889,131,18,aquamaps
56974,0.0338235294117647,-0.131578947368421,136,19,aquamaps
56975,0.0338461538461538,-0.138888888888889,130,18,aquamaps
56976,0.0315068493150685,-0.131578947368421,146,19,aquamaps
56977,0.0335766423357664,-0.131578947368421,137,19,aquamaps
56978,0.0343283582089552,-0.131578947368421,134,19,aquamaps
56979,0.0366197183098592,-0.131578947368421,142,19,aquamaps
56980,0.0348993288590604,-0.131578947368421,149,19,aquamaps
56981,0.0323943661971831,-0.131578947368421,142,19,aquamaps
56982,0.0371428571428571,-0.131578947368421,140,19,aquamaps
56983,0.0348993288590604,-0.113636363636364,298,44,aquamaps
56984,0.104850746268657,-0.0588235294117647,536,204,aquamaps
56985,0.115126050420168,-0.0588235294117647,476,204,aquamaps
56986,0.136734693877551,-0.0625,196,96,aquamaps
56988,0.132673267326733,-0.0618556701030928,202,97,aquamaps
56989,0.141237113402062,-0.0618556701030928,194,97,aquamaps
56990,0.126168224299065,-0.06,428,200,aquamaps
56991,0.125714285714286,-0.0515463917525773,210,97,aquamaps
56992,0.190588235294118,0,85,62,aquamaps
56993,0.18974358974359,0.00862068965517241,78,58,aquamaps
57690,0.0325925925925926,-0.131578947368421,135,19,aquamaps
57691,0.0325925925925926,-0.125,135,20,aquamaps
57692,0.0323529411764706,-0.125,136,20,aquamaps
57693,0.0325925925925926,-0.125,135,20,aquamaps
57694,0.0329113924050633,-0.119047619047619,158,21,aquamaps
57695,0.0315151515151515,-0.108695652173913,165,23,aquamaps
57696,0.0306666666666667,-0.119047619047619,150,21,aquamaps
57697,0.0310810810810811,-0.119047619047619,148,21,aquamaps
57698,0.0325925925925926,-0.119047619047619,135,21,aquamaps
57699,0.0317241379310345,-0.119047619047619,145,21,aquamaps
57700,0.0315068493150685,-0.119047619047619,146,21,aquamaps
57701,0.0315068493150685,-0.119047619047619,146,21,aquamaps
57702,0.0348993288590604,-0.119047619047619,149,21,aquamaps
57703,0.0346666666666667,-0.119047619047619,300,42,aquamaps
57704,0.0339622641509434,-0.0925925925925926,477,81,aquamaps
57705,0.0797169811320755,-0.0983606557377049,424,122,aquamaps
57706,0.1056,-0.0576923076923077,250,104,aquamaps
57707,0.122857142857143,-0.0515463917525773,210,97,aquamaps
57708,0.189090909090909,-0.0347222222222222,110,72,aquamaps
57710,0.125714285714286,-0.05,210,100,aquamaps
57711,0.126315789473684,-0.05,209,100,aquamaps
57712,0.126315789473684,-0.05,209,100,aquamaps
57713,0.153548387096774,-0.0297619047619048,155,84,aquamaps
57714,0.192207792207792,0.0087719298245614,77,57,aquamaps
58411,0.0328571428571429,-0.119047619047619,140,21,aquamaps
58412,0.0326241134751773,-0.119047619047619,141,21,aquamaps
58413,0.0337662337662338,-0.119047619047619,154,21,aquamaps
58414,0.0328358208955224,-0.125,134,20,aquamaps
58415,0.0328358208955224,-0.125,134,20,aquamaps
58416,0.0323943661971831,-0.119047619047619,142,21,aquamaps
58417,0.0328358208955224,-0.125,134,20,aquamaps
58418,0.0306666666666667,-0.119047619047619,150,21,aquamaps
58419,0.0329113924050633,-0.119047619047619,158,21,aquamaps
58420,0.0306666666666667,-0.119047619047619,150,21,aquamaps
58421,0.0326241134751773,-0.119047619047619,141,21,aquamaps
58422,0.0326241134751773,-0.119047619047619,141,21,aquamaps
58423,0.0333333333333333,-0.119047619047619,138,21,aquamaps
58424,0.0335766423357664,-0.119047619047619,137,21,aquamaps
58425,0.0335483870967742,-0.113636363636364,310,44,aquamaps
58426,0.0655339805825243,-0.101851851851852,206,54,aquamaps
58427,0.105928853754941,-0.0576923076923077,253,104,aquamaps
58428,0.116216216216216,-0.0495049504950495,222,101,aquamaps
58429,0.135078534031414,-0.0526315789473684,191,95,aquamaps
58430,0.185365853658537,-0.0432098765432099,123,81,aquamaps
58431,0.13025641025641,-0.046875,390,192,aquamaps
58432,0.127536231884058,-0.0505050505050505,207,99,aquamaps
58433,0.126923076923077,-0.0227272727272727,182,88,aquamaps
58434,0.125641025641026,-0.00632911392405063,156,79,aquamaps
58435,0.165693430656934,-0.01875,137,80,aquamaps
59134,0.0311377245508982,-0.113636363636364,167,22,aquamaps
59135,0.0304635761589404,-0.119047619047619,151,21,aquamaps
59136,0.0318840579710145,-0.125,138,20,aquamaps
59137,0.0317241379310345,-0.119047619047619,145,21,aquamaps
59138,0.0323943661971831,-0.119047619047619,142,21,aquamaps
59139,0.0304635761589404,-0.119047619047619,151,21,aquamaps
59140,0.0310810810810811,-0.119047619047619,148,21,aquamaps
59141,0.0327044025157233,-0.119047619047619,159,21,aquamaps
59142,0.0319444444444444,-0.119047619047619,144,21,aquamaps
59143,0.0323943661971831,-0.119047619047619,142,21,aquamaps
59144,0.0330935251798561,-0.119047619047619,139,21,aquamaps
59145,0.0330935251798561,-0.119047619047619,278,42,aquamaps
59146,0.0335483870967742,-0.119047619047619,310,42,aquamaps
59147,0.0384615384615385,-0.0967741935483871,182,31,aquamaps
59148,0.08125,-0.0983606557377049,208,61,aquamaps
59149,0.130208333333333,-0.0425531914893617,192,94,aquamaps
59150,0.13010752688172,-0.032967032967033,186,91,aquamaps
59151,0.130049261083744,-0.0505050505050505,203,99,aquamaps
59152,0.130693069306931,-0.0510204081632653,202,98,aquamaps
59153,0.152564102564103,-0.0294117647058824,156,85,aquamaps
59154,0.132642487046632,-0.0421052631578947,386,190,aquamaps
59855,0.0317460317460317,-0.116666666666667,189,30,aquamaps
59856,0.0304635761589404,-0.119047619047619,151,21,aquamaps
59857,0.0317241379310345,-0.119047619047619,145,21,aquamaps
59858,0.0317241379310345,-0.119047619047619,145,21,aquamaps
59859,0.0326241134751773,-0.119047619047619,141,21,aquamaps
59860,0.0319018404907975,-0.119047619047619,163,21,aquamaps
59861,0.0304635761589404,-0.119047619047619,151,21,aquamaps
59862,0.0322981366459627,-0.119047619047619,161,21,aquamaps
59863,0.0312925170068027,-0.119047619047619,147,21,aquamaps
59864,0.0328571428571429,-0.119047619047619,140,21,aquamaps
59865,0.0328358208955224,-0.125,134,20,aquamaps
59866,0.0323529411764706,-0.119047619047619,136,21,aquamaps
59867,0.0335483870967742,-0.119047619047619,310,42,aquamaps
59868,0.0606481481481482,-0.0816326530612245,432,98,aquamaps
59869,0.0786802030456853,-0.105263157894737,197,57,aquamaps
59870,0.0945121951219512,-0.107142857142857,164,56,aquamaps
59871,0.125118483412322,-0.05,211,100,aquamaps
59872,0.122727272727273,-0.058252427184466,220,103,aquamaps
59873,0.12994923857868,-0.0421052631578947,197,95,aquamaps
59874,0.144295302013423,-0.0641025641025641,149,78,aquamaps
60577,0.030952380952381,-0.108695652173913,168,23,aquamaps
60578,0.0306666666666667,-0.108695652173913,150,23,aquamaps
60579,0.0298701298701299,-0.108695652173913,154,23,aquamaps
60580,0.0315151515151515,-0.108695652173913,165,23,aquamaps
60581,0.0300653594771242,-0.108695652173913,153,23,aquamaps
60582,0.0312925170068027,-0.108695652173913,147,23,aquamaps
60583,0.0315068493150685,-0.108695652173913,146,23,aquamaps
60584,0.0314285714285714,-0.108695652173913,140,23,aquamaps
60585,0.0321167883211679,-0.113636363636364,137,22,aquamaps
60586,0.0312056737588652,-0.108695652173913,141,23,aquamaps
60587,0.0326241134751773,-0.113636363636364,141,22,aquamaps
60588,0.0327044025157233,-0.113636363636364,318,44,aquamaps
61298,0.0320987654320988,-0.108695652173913,162,23,aquamaps
61299,0.0312056737588652,-0.113636363636364,141,22,aquamaps
61300,0.0315068493150685,-0.108695652173913,146,23,aquamaps
61301,0.0310810810810811,-0.108695652173913,148,23,aquamaps
61302,0.0315068493150685,-0.108695652173913,146,23,aquamaps
61303,0.0312056737588652,-0.108695652173913,141,23,aquamaps
61304,0.0318840579710145,-0.113636363636364,138,22,aquamaps
61305,0.0321167883211679,-0.113636363636364,137,22,aquamaps
62021,0.0345679012345679,-0.12,162,25,aquamaps
62022,0.033112582781457,-0.12,151,25,aquamaps
62023,0.0338028169014085,-0.125,142,24,aquamaps
62024,0.0333333333333333,-0.12,150,25,aquamaps
