"rgn_id","rgn_mean_cat","rgn_mean_trend","status"
1,0.136046,-0.114636,0.818606
2,0.137001,-0.102635,0.817331
3,0.141474,-0.100665,0.811368
4,0.136716,-0.106333,0.817712
5,0.148551,-0.0986942,0.801932
6,0.146314,-0.0905615,0.804915
7,0.189716,-0.119489,0.747045
8,0.141636,-0.108138,0.811153
