filename,year,total,vc_name,id,tourregion,name,rgn_name,rgn_id,rgn_code
VCReport_AlertBay.csv,2017,770,alertbay,812069,Vancouver Island,Alert Bay Visitor Centre,North Vancouver Island,4,NV
VCReport_AlertBay.csv,2016,10244,alertbay,812069,Vancouver Island,Alert Bay Visitor Centre,North Vancouver Island,4,NV
VCReport_AlertBay.csv,2015,9195,alertbay,812069,Vancouver Island,Alert Bay Visitor Centre,North Vancouver Island,4,NV
VCReport_AlertBay.csv,2014,9188,alertbay,812069,Vancouver Island,Alert Bay Visitor Centre,North Vancouver Island,4,NV
VCReport_AlertBay.csv,2013,7182,alertbay,812069,Vancouver Island,Alert Bay Visitor Centre,North Vancouver Island,4,NV
VCReport_AlertBay.csv,2012,7026,alertbay,812069,Vancouver Island,Alert Bay Visitor Centre,North Vancouver Island,4,NV
VCReport_AlertBay.csv,2011,6115,alertbay,812069,Vancouver Island,Alert Bay Visitor Centre,North Vancouver Island,4,NV
VCReport_AlertBay.csv,2010,7674,alertbay,812069,Vancouver Island,Alert Bay Visitor Centre,North Vancouver Island,4,NV
VCReport_AlertBay.csv,2009,9730,alertbay,812069,Vancouver Island,Alert Bay Visitor Centre,North Vancouver Island,4,NV
VCReport_AlertBay.csv,2008,9089,alertbay,812069,Vancouver Island,Alert Bay Visitor Centre,North Vancouver Island,4,NV
VCReport_AlertBay.csv,2007,9763,alertbay,812069,Vancouver Island,Alert Bay Visitor Centre,North Vancouver Island,4,NV
VCReport_Bowen.csv,2017,0,bowenisland,814495,Vancouver Coast and Mountains,Bowen Island Tourist/Visitor Info Booth,Strait of Georgia,6,SG
VCReport_Bowen.csv,2016,1732,bowenisland,814495,Vancouver Coast and Mountains,Bowen Island Tourist/Visitor Info Booth,Strait of Georgia,6,SG
VCReport_Bowen.csv,2015,6213,bowenisland,814495,Vancouver Coast and Mountains,Bowen Island Tourist/Visitor Info Booth,Strait of Georgia,6,SG
VCReport_Bowen.csv,2014,4807,bowenisland,814495,Vancouver Coast and Mountains,Bowen Island Tourist/Visitor Info Booth,Strait of Georgia,6,SG
VCReport_Bowen.csv,2013,0,bowenisland,814495,Vancouver Coast and Mountains,Bowen Island Tourist/Visitor Info Booth,Strait of Georgia,6,SG
VCReport_Bowen.csv,2012,0,bowenisland,814495,Vancouver Coast and Mountains,Bowen Island Tourist/Visitor Info Booth,Strait of Georgia,6,SG
VCReport_Bowen.csv,2011,7204,bowenisland,814495,Vancouver Coast and Mountains,Bowen Island Tourist/Visitor Info Booth,Strait of Georgia,6,SG
