am_sid,iucn_sid,spatial_source,sciname,cat_score,pr_score,trend_score,cat_ts,cat_txt,cat_ts_score,year
Fis-29588,233,am,Acipenser medirostris,0.8,0.8,0,VU,Vulnerable,0.4,1996
Fis-29588,233,am,Acipenser medirostris,0.8,0.8,0,VU,Vulnerable,0.4,1997
Fis-29588,233,am,Acipenser medirostris,0.8,0.8,0,VU,Vulnerable,0.4,1998
Fis-29588,233,am,Acipenser medirostris,0.8,0.8,0,VU,Vulnerable,0.4,1999
Fis-29588,233,am,Acipenser medirostris,0.8,0.8,0,VU,Vulnerable,0.4,2000
Fis-29588,233,am,Acipenser medirostris,0.8,0.8,0,VU,Vulnerable,0.4,2001
Fis-29588,233,am,Acipenser medirostris,0.8,0.8,0,VU,Vulnerable,0.4,2002
Fis-29588,233,am,Acipenser medirostris,0.8,0.8,0,VU,Vulnerable,0.4,2003
Fis-29588,233,am,Acipenser medirostris,0.8,0.8,0,VU,Vulnerable,0.4,2004
Fis-29588,233,am,Acipenser medirostris,0.8,0.8,0,VU,Vulnerable,0.4,2005
Fis-29588,233,am,Acipenser medirostris,0.8,0.8,0,NT,Near Threatened,0.2,2006
Fis-29588,233,am,Acipenser medirostris,0.8,0.8,0,NT,Near Threatened,0.2,2007
Fis-29588,233,am,Acipenser medirostris,0.8,0.8,0,NT,Near Threatened,0.2,2008
Fis-29588,233,am,Acipenser medirostris,0.8,0.8,0,NT,Near Threatened,0.2,2009
Fis-29588,233,am,Acipenser medirostris,0.8,0.8,0,NT,Near Threatened,0.2,2010
Fis-29588,233,am,Acipenser medirostris,0.8,0.8,0,NT,Near Threatened,0.2,2011
Fis-29588,233,am,Acipenser medirostris,0.8,0.8,0,NT,Near Threatened,0.2,2012
Fis-29588,233,am,Acipenser medirostris,0.8,0.8,0,NT,Near Threatened,0.2,2013
Fis-29588,233,am,Acipenser medirostris,0.8,0.8,0,NT,Near Threatened,0.2,2014
Fis-29588,233,am,Acipenser medirostris,0.8,0.8,0,NT,Near Threatened,0.2,2015
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1965
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1966
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1967
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1968
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1969
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1970
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1971
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1972
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1973
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1974
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1975
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1976
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1977
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1978
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1979
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1980
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1981
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1982
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1983
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1984
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1985
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1986
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1987
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1988
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1989
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1990
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1991
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1992
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1993
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1994
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1995
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1996
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1997
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1998
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,1999
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,2000
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,2001
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,2002
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,NT,Lower Risk/near threatened,0.2,2003
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,LC,Least Concern,0,2004
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,LC,Least Concern,0,2005
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,LC,Least Concern,0,2006
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,LC,Least Concern,0,2007
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,LC,Least Concern,0,2008
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,LC,Least Concern,0,2009
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,LC,Least Concern,0,2010
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,LC,Least Concern,0,2011
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,LC,Least Concern,0,2012
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,LC,Least Concern,0,2013
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,LC,Least Concern,0,2014
Fis-29594,234,am,Acipenser transmontanus,0.714285714285714,0.714285714285714,0,LC,Least Concern,0,2015
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1965
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1966
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1967
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1968
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1969
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1970
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1971
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1972
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1973
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1974
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1975
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1976
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1977
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1978
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1979
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1980
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1981
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1982
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1983
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1984
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1985
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1986
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1987
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1988
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1989
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1990
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1991
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1992
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1993
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1994
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1995
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1996
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1997
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1998
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,1999
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,2000
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,2001
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,2002
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,2003
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,2004
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,2005
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,2006
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,NT,Lower Risk/near threatened,0.2,2007
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,LC,Least Concern,0,2008
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,LC,Least Concern,0,2009
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,LC,Least Concern,0,2010
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,LC,Least Concern,0,2011
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,LC,Least Concern,0,2012
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,LC,Least Concern,0,2013
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,LC,Least Concern,0,2014
ITS-Mam-180524,2474,iucn,Balaenoptera acutorostrata,0.2,0.2,0,LC,Least Concern,0,2015
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1965
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1966
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1967
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1968
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1969
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1970
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1971
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1972
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1973
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1974
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1975
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1976
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1977
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1978
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1979
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1980
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1981
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1982
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1983
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1984
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1985
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1986
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1987
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1988
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1989
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1990
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1991
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1992
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1993
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1994
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,VU,Vulnerable,0.4,1995
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,EN,Endangered,0.6,1996
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,EN,Endangered,0.6,1997
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,EN,Endangered,0.6,1998
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,EN,Endangered,0.6,1999
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,EN,Endangered,0.6,2000
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,EN,Endangered,0.6,2001
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,EN,Endangered,0.6,2002
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,EN,Endangered,0.6,2003
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,EN,Endangered,0.6,2004
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,EN,Endangered,0.6,2005
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,EN,Endangered,0.6,2006
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,EN,Endangered,0.6,2007
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,EN,Endangered,0.6,2008
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,EN,Endangered,0.6,2009
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,EN,Endangered,0.6,2010
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,EN,Endangered,0.6,2011
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,EN,Endangered,0.6,2012
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,EN,Endangered,0.6,2013
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,EN,Endangered,0.6,2014
ITS-Mam-180526,2475,iucn,Balaenoptera borealis,1,1,NA,EN,Endangered,0.6,2015
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1966
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1967
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1968
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1969
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1970
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1971
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1972
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1973
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1974
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1975
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1976
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1977
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1978
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1979
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1980
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1981
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1982
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1983
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1984
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1985
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,EN,Endangered,0.6,1986
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,EN,Endangered,0.6,1987
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,EN,Endangered,0.6,1988
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,EN,Endangered,0.6,1989
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,EN,Endangered,0.6,1990
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,EN,Endangered,0.6,1991
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,EN,Endangered,0.6,1992
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,EN,Endangered,0.6,1993
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,EN,Endangered,0.6,1994
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,EN,Endangered,0.6,1995
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,EN,Endangered,0.6,1996
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,EN,Endangered,0.6,1997
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,EN,Endangered,0.6,1998
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,EN,Endangered,0.6,1999
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,EN,Endangered,0.6,2000
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,EN,Endangered,0.6,2001
ITS-Mam-180528,2477,iucn,Balaenoptera musculus,0.8,0.8,0.5,EN,Endangered,0.6,2002
