rgn_id,year,n_sources,prod,score,sources,values
2,2007,4,0.6830308421636102,0.909096694492896,"nutr, chem, path, trash","0.0053, 0.0757, 0.0023, 0.2554"
2,2008,4,0.6767064259615158,0.9069849384163982,"nutr, chem, path, trash","0.014, 0.0762, 0.0022, 0.2554"
2,2009,4,0.6806993898385437,0.9083199235505076,"nutr, chem, path, trash","0.0086, 0.0758, 0.0022, 0.2554"
2,2010,4,0.6848052405635353,0.9096865399793083,"nutr, chem, path, trash","0.0028, 0.0757, 0.0022, 0.2554"
2,2011,4,0.6845389067628768,0.9095980784713693,"nutr, chem, path, trash","0.0033, 0.0757, 0.0021, 0.2554"
2,2012,4,0.6840033710828707,0.9094201246710467,"nutr, chem, path, trash","0.004, 0.0757, 0.0021, 0.2554"
2,2013,4,0.6845298490479778,0.9095950695405155,"nutr, chem, path, trash","0.0033, 0.0757, 0.0021, 0.2554"
2,2014,1,0.9979177586284768,0.9979177586284768,path,0.0021
2,2015,1,0.9979354666632596,0.9979354666632596,path,0.0021
2,2016,1,0.9979531746980425,0.9979531746980425,path,0.002
3,2001,1,0.9991242060222312,0.9991242060222312,path,9e-04
3,2002,4,0.5719394666684975,0.8696360134895208,"nutr, chem, path, trash","0.0126, 0.1212, 9e-04, 0.3403"
3,2003,4,0.5730534347091376,0.8700591526606141,"nutr, chem, path, trash","0.0107, 0.1211, 8e-04, 0.3403"
3,2004,4,0.5732776333839876,0.8701442396197924,"nutr, chem, path, trash","0.0103, 0.1212, 8e-04, 0.3403"
3,2005,4,0.5730007801725754,0.8700391658071559,"nutr, chem, path, trash","0.0109, 0.1211, 8e-04, 0.3403"
3,2006,4,0.5744142063701347,0.8705752035844697,"nutr, chem, path, trash","0.0085, 0.1211, 7e-04, 0.3403"
3,2007,4,0.5741676876232938,0.870481783342731,"nutr, chem, path, trash","0.0089, 0.1211, 8e-04, 0.3403"
3,2008,4,0.5741359212000967,0.8704697430159087,"nutr, chem, path, trash","0.0089, 0.1212, 8e-04, 0.3403"
3,2009,4,0.5738058875036373,0.8703446218185275,"nutr, chem, path, trash","0.0095, 0.1211, 8e-04, 0.3403"
3,2010,4,0.5735936359468798,0.8702641252450434,"nutr, chem, path, trash","0.0097, 0.1212, 8e-04, 0.3403"
3,2011,4,0.5735156446365799,0.8702345413653559,"nutr, chem, path, trash","0.0101, 0.1211, 8e-04, 0.3403"
3,2012,4,0.5727392680094339,0.8699398793913453,"nutr, chem, path, trash","0.0113, 0.1212, 8e-04, 0.3403"
3,2013,4,0.5723387978915456,0.8697877699011317,"nutr, chem, path, trash","0.0121, 0.1211, 8e-04, 0.3403"
3,2014,1,0.9992237181673929,0.9992237181673929,path,8e-04
3,2015,1,0.9992171856414522,0.9992171856414522,path,8e-04
3,2016,1,0.9992106531155117,0.9992106531155117,path,8e-04
4,2001,1,0.9954223641075709,0.9954223641075709,path,0.0046
4,2002,4,0.6253804334040688,0.8892749775239375,"nutr, chem, path, trash","0.0153, 0.155, 0.0045, 0.245"
4,2003,4,0.6268338941022772,0.889791223791647,"nutr, chem, path, trash","0.0133, 0.1548, 0.0045, 0.245"
4,2004,4,0.6270464921951139,0.8898666599894549,"nutr, chem, path, trash","0.013, 0.1548, 0.0044, 0.245"
4,2005,4,0.6251303770049612,0.8891860707412976,"nutr, chem, path, trash","0.016, 0.1549, 0.0044, 0.245"
4,2006,4,0.6286113788013543,0.8904213393854195,"nutr, chem, path, trash","0.0106, 0.1548, 0.0043, 0.245"
4,2007,4,0.6239429890537078,0.8887635342049366,"nutr, chem, path, trash","0.0178, 0.1549, 0.0043, 0.245"
4,2008,4,0.6287174587213927,0.8904589022783589,"nutr, chem, path, trash","0.0103, 0.1548, 0.0044, 0.245"
4,2009,4,0.6283632217673568,0.8903334484225468,"nutr, chem, path, trash","0.0109, 0.1548, 0.0044, 0.245"
4,2010,4,0.6278190995862267,0.8901406429104893,"nutr, chem, path, trash","0.0116, 0.1549, 0.0045, 0.245"
4,2011,4,0.6255266304605596,0.8893269450869915,"nutr, chem, path, trash","0.0152, 0.1548, 0.0046, 0.245"
4,2012,4,0.6287240787908835,0.8904612462869648,"nutr, chem, path, trash","0.0102, 0.1548, 0.0046, 0.245"
4,2013,4,0.6256109621022281,0.8893569176757901,"nutr, chem, path, trash","0.0151, 0.1548, 0.0046, 0.245"
4,2014,1,0.9954358953284437,0.9954358953284437,path,0.0046
4,2015,1,0.9954316288651481,0.9954316288651481,path,0.0046
4,2016,1,0.9954273624018525,0.9954273624018525,path,0.0046
5,2001,1,0.9498177995027162,0.9498177995027162,path,0.0502
5,2002,4,0.5337464343163338,0.8547394453881157,"nutr, chem, path, trash","0.0401, 0.2268, 0.0501, 0.243"
5,2003,4,0.5481126946563118,0.8604338058576986,"nutr, chem, path, trash","0.0151, 0.2261, 0.0501, 0.243"
5,2004,4,0.5497875899888677,0.8610903716103132,"nutr, chem, path, trash","0.0122, 0.2261, 0.05, 0.243"
5,2005,4,0.5456840725152925,0.8594790981094681,"nutr, chem, path, trash","0.0194, 0.2262, 0.05, 0.243"
5,2006,4,0.5509136691274737,0.8615309563192655,"nutr, chem, path, trash","0.0103, 0.2261, 0.05, 0.243"
5,2007,4,0.5242601584247013,0.8509160464619119,"nutr, chem, path, trash","0.0565, 0.2272, 0.0503, 0.243"
5,2008,4,0.547256319540335,0.8600975218114966,"nutr, chem, path, trash","0.0159, 0.2262, 0.0506, 0.243"
5,2009,4,0.5424110126678154,0.8581873817052343,"nutr, chem, path, trash","0.0239, 0.2265, 0.051, 0.243"
5,2010,4,0.5298729531613172,0.8531844628046824,"nutr, chem, path, trash","0.0449, 0.2275, 0.0513, 0.243"
5,2011,4,0.5030627135316544,0.8421811802727301,"nutr, chem, path, trash","0.0924, 0.2279, 0.0517, 0.243"
5,2012,4,0.5405050839964812,0.8574325096714347,"nutr, chem, path, trash","0.0261, 0.2264, 0.0523, 0.243"
5,2013,4,0.53684052048432,0.8559754760458931,"nutr, chem, path, trash","0.0322, 0.2263, 0.0529, 0.243"
5,2014,1,0.9464684835982491,0.9464684835982491,path,0.0535
5,2015,1,0.9458541367635714,0.9458541367635714,path,0.0541
5,2016,1,0.9452397899288937,0.9452397899288937,path,0.0548
6,2001,1,0.8836268268761105,0.8836268268761105,path,0.1164
6,2002,4,0.44404784756224963,0.8163143711947403,"nutr, chem, path, trash","0.0807, 0.3393, 0.1169, 0.1721"
6,2003,4,0.4527735767157883,0.8202953855769638,"nutr, chem, path, trash","0.0627, 0.3388, 0.1175, 0.1721"
6,2004,4,0.4551720375929168,0.8213795644267244,"nutr, chem, path, trash","0.0572, 0.3388, 0.1181, 0.1721"
6,2005,4,0.45212944803636335,0.8200034858693922,"nutr, chem, path, trash","0.0628, 0.3388, 0.1187, 0.1721"
6,2006,4,0.45597489984123835,0.8217415258620047,"nutr, chem, path, trash","0.0543, 0.3388, 0.1192, 0.1721"
6,2007,4,0.44934594487390794,0.8187384882073631,"nutr, chem, path, trash","0.0684, 0.3388, 0.1188, 0.1721"
6,2008,4,0.4562342619982121,0.8218583542273357,"nutr, chem, path, trash","0.0544, 0.3389, 0.1184, 0.1721"
6,2009,4,0.4541045062285434,0.8208975375113714,"nutr, chem, path, trash","0.0598, 0.3385, 0.1181, 0.1721"
6,2010,4,0.45173009676456755,0.8198223552449249,"nutr, chem, path, trash","0.0636, 0.3396, 0.1177, 0.1721"
6,2011,4,0.4460843554040897,0.8172487182143063,"nutr, chem, path, trash","0.0773, 0.3385, 0.1173, 0.1721"
6,2012,4,0.45852591122159514,0.8228884575966778,"nutr, chem, path, trash","0.0531, 0.3385, 0.1159, 0.1721"
6,2013,4,0.45369759718275837,0.8207135804427034,"nutr, chem, path, trash","0.0648, 0.3382, 0.1145, 0.1721"
6,2014,1,0.8869364585382205,0.8869364585382205,path,0.1131
6,2015,1,0.8883414237524833,0.8883414237524833,path,0.1117
6,2016,1,0.8897463889667461,0.8897463889667461,path,0.1103
7,2002,1,0.8815482771226879,0.8815482771226879,trash,0.1185
7,2003,1,0.8815482771226879,0.8815482771226879,trash,0.1185
7,2004,1,0.8815482771226879,0.8815482771226879,trash,0.1185
7,2005,1,0.8815482771226879,0.8815482771226879,trash,0.1185
7,2006,1,0.8815482771226879,0.8815482771226879,trash,0.1185
7,2007,1,0.8815482771226879,0.8815482771226879,trash,0.1185
7,2008,1,0.8815482771226879,0.8815482771226879,trash,0.1185
7,2009,1,0.8815482771226879,0.8815482771226879,trash,0.1185
7,2010,1,0.8815482771226879,0.8815482771226879,trash,0.1185
7,2011,1,0.8815482771226879,0.8815482771226879,trash,0.1185
7,2012,1,0.8815482771226879,0.8815482771226879,trash,0.1185
7,2013,1,0.8815482771226879,0.8815482771226879,trash,0.1185
8,2002,3,0.6274650071706661,0.8561105263007257,"nutr, chem, trash","0.0021, 0.0941, 0.3059"
8,2003,3,0.6274560791025461,0.8561064658090318,"nutr, chem, trash","0.0021, 0.0941, 0.3059"
8,2004,3,0.6274724661396642,0.8561139186155686,"nutr, chem, trash","0.0021, 0.0941, 0.3059"
8,2005,3,0.6274326791220107,0.8560958232985625,"nutr, chem, trash","0.0022, 0.0941, 0.3059"
8,2006,3,0.6278549605797947,0.8562878398188996,"nutr, chem, trash","0.0015, 0.0941, 0.3059"
8,2007,3,0.6274946955411814,0.8561240283156417,"nutr, chem, trash","0.0021, 0.0941, 0.3059"
8,2008,3,0.6275237344094837,0.8561372345305552,"nutr, chem, trash","0.002, 0.0941, 0.3059"
8,2009,3,0.6273632126035981,0.8560642277754431,"nutr, chem, trash","0.0023, 0.0941, 0.3059"
8,2010,3,0.6271331138654136,0.8559595550852186,"nutr, chem, trash","0.0026, 0.0941, 0.3059"
8,2011,3,0.6271069993632212,0.8559476738926095,"nutr, chem, trash","0.0027, 0.0941, 0.3059"
8,2012,3,0.6273985204396354,0.8560802871637789,"nutr, chem, trash","0.0022, 0.0941, 0.3059"
8,2013,3,0.6271328681107253,0.8559594432768978,"nutr, chem, trash","0.0026, 0.0941, 0.3059"
