rgn_id,rgn_name,year,landuse,area_calc_km2,area_tot_km2,area_per_year_km2,pct_area
2,Haida Gwaii,2009,cropland,0.0,2533.9500000000003,0.0,0.0
2,Haida Gwaii,2010,cropland,0.0,2533.9500000000003,0.0,0.0
2,Haida Gwaii,2011,cropland,0.0,2533.9500000000003,0.0,0.0
2,Haida Gwaii,2012,cropland,0.0,2533.9500000000003,0.0,0.0
2,Haida Gwaii,2013,cropland,0.0,2533.9500000000003,0.0,0.0
2,Haida Gwaii,2014,cropland,0.0,2533.9500000000003,0.0,0.0
2,Haida Gwaii,2015,cropland,0.0,2533.9500000000003,0.0,0.0
2,Haida Gwaii,1995,urban,0.65,2533.9500000000003,0.0,0.02565165058505495
2,Haida Gwaii,1996,urban,0.65,2533.9500000000003,0.0,0.02565165058505495
2,Haida Gwaii,1997,urban,0.65,2533.9500000000003,0.0,0.02565165058505495
2,Haida Gwaii,1998,urban,0.65,2533.9500000000003,0.0,0.02565165058505495
2,Haida Gwaii,1999,urban,0.65,2533.9500000000003,0.0,0.02565165058505495
2,Haida Gwaii,2000,urban,0.65,2533.9500000000003,0.0,0.02565165058505495
2,Haida Gwaii,2001,urban,0.65,2533.9500000000003,0.0,0.02565165058505495
2,Haida Gwaii,2002,urban,0.65,2533.9500000000003,0.0,0.02565165058505495
2,Haida Gwaii,2003,urban,0.65,2533.9500000000003,0.0,0.02565165058505495
2,Haida Gwaii,2004,urban,0.65,2533.9500000000003,0.0,0.02565165058505495
2,Haida Gwaii,2005,urban,0.65,2533.9500000000003,0.0,0.02565165058505495
2,Haida Gwaii,2006,urban,0.65,2533.9500000000003,0.0,0.02565165058505495
2,Haida Gwaii,2007,urban,0.65,2533.9500000000003,0.0,0.02565165058505495
2,Haida Gwaii,2008,urban,0.65,2533.9500000000003,0.0,0.02565165058505495
2,Haida Gwaii,2009,urban,0.65,2533.9500000000003,0.0,0.02565165058505495
2,Haida Gwaii,2010,urban,0.65,2533.9500000000003,0.0,0.02565165058505495
2,Haida Gwaii,2011,urban,0.65,2533.9500000000003,0.0,0.02565165058505495
2,Haida Gwaii,2012,urban,0.65,2533.9500000000003,0.0,0.02565165058505495
2,Haida Gwaii,2013,urban,0.65,2533.9500000000003,0.0,0.02565165058505495
2,Haida Gwaii,2014,urban,0.65,2533.9500000000003,0.0,0.02565165058505495
2,Haida Gwaii,2015,urban,0.65,2533.9500000000003,0.0,0.02565165058505495
3,Central Coast,1995,cropland,0.0,3592.02,0.0,0.0
3,Central Coast,1996,cropland,0.0,3592.02,0.0,0.0
3,Central Coast,1997,cropland,0.0,3592.02,0.0,0.0
3,Central Coast,1998,cropland,0.0,3592.02,0.0,0.0
3,Central Coast,1999,cropland,0.0,3592.02,0.0,0.0
3,Central Coast,2000,cropland,0.0,3592.02,0.0,0.0
3,Central Coast,2001,cropland,0.0,3592.02,0.0,0.0
3,Central Coast,2002,cropland,0.0,3592.02,0.0,0.0
3,Central Coast,2003,cropland,0.0,3592.02,0.0,0.0
3,Central Coast,2004,cropland,0.0,3592.02,0.0,0.0
3,Central Coast,2005,cropland,0.0,3592.02,0.0,0.0
3,Central Coast,2006,cropland,0.0,3592.02,0.0,0.0
3,Central Coast,2007,cropland,0.0,3592.02,0.0,0.0
3,Central Coast,2008,cropland,0.0,3592.02,0.0,0.0
3,Central Coast,2009,cropland,0.0,3592.02,0.0,0.0
3,Central Coast,2010,cropland,0.0,3592.02,0.0,0.0
3,Central Coast,2011,cropland,0.0,3592.02,0.0,0.0
3,Central Coast,2012,cropland,0.0,3592.02,0.0,0.0
3,Central Coast,2013,cropland,0.0,3592.02,0.0,0.0
3,Central Coast,2014,cropland,0.0,3592.02,0.0,0.0
3,Central Coast,2015,cropland,0.0,3592.02,0.0,0.0
3,Central Coast,1995,urban,0.0,3592.02,0.0,0.0
3,Central Coast,1996,urban,0.0,3592.02,0.0,0.0
3,Central Coast,1997,urban,0.0,3592.02,0.0,0.0
3,Central Coast,1998,urban,0.0,3592.02,0.0,0.0
3,Central Coast,1999,urban,0.0,3592.02,0.0,0.0
3,Central Coast,2000,urban,0.0,3592.02,0.0,0.0
3,Central Coast,2001,urban,0.0,3592.02,0.0,0.0
3,Central Coast,2002,urban,0.0,3592.02,0.0,0.0
3,Central Coast,2003,urban,0.0,3592.02,0.0,0.0
3,Central Coast,2004,urban,0.0,3592.02,0.0,0.0
3,Central Coast,2005,urban,0.0,3592.02,0.0,0.0
3,Central Coast,2006,urban,0.0,3592.02,0.0,0.0
3,Central Coast,2007,urban,0.0,3592.02,0.0,0.0
3,Central Coast,2008,urban,0.0,3592.02,0.0,0.0
3,Central Coast,2009,urban,0.0,3592.02,0.0,0.0
3,Central Coast,2010,urban,0.0,3592.02,0.0,0.0
3,Central Coast,2011,urban,0.0,3592.02,0.0,0.0
3,Central Coast,2012,urban,0.0,3592.02,0.0,0.0
3,Central Coast,2013,urban,0.0,3592.02,0.0,0.0
3,Central Coast,2014,urban,0.0,3592.02,0.0,0.0
3,Central Coast,2015,urban,0.0,3592.02,0.0,0.0
4,North Vancouver Island,1995,cropland,1.96,3645.9300000000003,0.0,0.053758574629792666
4,North Vancouver Island,1996,cropland,1.96,3645.9300000000003,0.0,0.053758574629792666
4,North Vancouver Island,1997,cropland,1.96,3645.9300000000003,0.0,0.053758574629792666
4,North Vancouver Island,1998,cropland,1.96,3645.9300000000003,0.0,0.053758574629792666
4,North Vancouver Island,1999,cropland,1.96,3645.9300000000003,0.0,0.053758574629792666
4,North Vancouver Island,2000,cropland,1.96,3645.9300000000003,0.0,0.053758574629792666
4,North Vancouver Island,2001,cropland,1.96,3645.9300000000003,0.0,0.053758574629792666
4,North Vancouver Island,2002,cropland,1.96,3645.9300000000003,0.0,0.053758574629792666
4,North Vancouver Island,2003,cropland,1.96,3645.9300000000003,0.0,0.053758574629792666
4,North Vancouver Island,2004,cropland,1.96,3645.9300000000003,0.0,0.053758574629792666
4,North Vancouver Island,2005,cropland,1.96,3645.9300000000003,0.0,0.053758574629792666
4,North Vancouver Island,2006,cropland,1.96,3645.9300000000003,0.0,0.053758574629792666
4,North Vancouver Island,2007,cropland,1.96,3645.9300000000003,0.0,0.053758574629792666
4,North Vancouver Island,2008,cropland,1.96,3645.9300000000003,0.0,0.053758574629792666
4,North Vancouver Island,2009,cropland,1.96,3645.9300000000003,0.0,0.053758574629792666
4,North Vancouver Island,2010,cropland,1.96,3645.9300000000003,0.0,0.053758574629792666
4,North Vancouver Island,2011,cropland,1.96,3645.9300000000003,0.0,0.053758574629792666
4,North Vancouver Island,2012,cropland,1.96,3645.9300000000003,0.0,0.053758574629792666
4,North Vancouver Island,2013,cropland,1.96,3645.9300000000003,0.0,0.053758574629792666
4,North Vancouver Island,2014,cropland,1.96,3645.9300000000003,0.0,0.053758574629792666
4,North Vancouver Island,2015,cropland,1.96,3645.9300000000003,0.0,0.053758574629792666
4,North Vancouver Island,1995,urban,5.75,3645.9300000000003,0.018000000000000002,0.1577101041435244
4,North Vancouver Island,1996,urban,5.768,3645.9300000000003,0.018000000000000002,0.15820380533910414
4,North Vancouver Island,1997,urban,5.786,3645.9300000000003,0.018000000000000002,0.15869750653468384
4,North Vancouver Island,1998,urban,5.803999999999999,3645.9300000000003,0.018000000000000002,0.1591912077302636
4,North Vancouver Island,1999,urban,5.822,3645.9300000000003,0.018000000000000002,0.15968490892584333
4,North Vancouver Island,2000,urban,5.84,3645.9300000000003,0.018000000000000002,0.16017861012142307
4,North Vancouver Island,2001,urban,5.858,3645.9300000000003,0.018000000000000002,0.16067231131700277
4,North Vancouver Island,2002,urban,5.8759999999999994,3645.9300000000003,0.018000000000000002,0.16116601251258247
4,North Vancouver Island,2003,urban,5.894,3645.9300000000003,0.018000000000000002,0.16165971370816223
4,North Vancouver Island,2004,urban,5.912,3645.9300000000003,0.018000000000000002,0.162153414903742
4,North Vancouver Island,2005,urban,5.93,3645.9300000000003,0.018000000000000002,0.1626471160993217
4,North Vancouver Island,2006,urban,5.9479999999999995,3645.9300000000003,0.018000000000000002,0.1631408172949014
4,North Vancouver Island,2007,urban,5.965999999999999,3645.9300000000003,0.018000000000000002,0.16363451849048113
4,North Vancouver Island,2008,urban,5.984,3645.9300000000003,0.018000000000000002,0.16412821968606087
4,North Vancouver Island,2009,urban,6.002,3645.9300000000003,0.018000000000000002,0.1646219208816406
4,North Vancouver Island,2010,urban,6.02,3645.9300000000003,0.018000000000000002,0.16511562207722033
4,North Vancouver Island,2011,urban,6.037999999999999,3645.9300000000003,0.018000000000000002,0.16560932327280006
4,North Vancouver Island,2012,urban,6.056,3645.9300000000003,0.018000000000000002,0.1661030244683798
4,North Vancouver Island,2013,urban,6.074,3645.9300000000003,0.018000000000000002,0.16659672566395953
4,North Vancouver Island,2014,urban,6.092,3645.9300000000003,0.018000000000000002,0.16709042685953923
4,North Vancouver Island,2015,urban,6.109999999999999,3645.9300000000003,0.018000000000000002,0.167584128055119
5,West Vancouver Island,1995,cropland,0.36,2033.88,0.0,0.01770015930143371
5,West Vancouver Island,1996,cropland,0.36,2033.88,0.0,0.01770015930143371
5,West Vancouver Island,1997,cropland,0.36,2033.88,0.0,0.01770015930143371
5,West Vancouver Island,1998,cropland,0.36,2033.88,0.0,0.01770015930143371
5,West Vancouver Island,1999,cropland,0.36,2033.88,0.0,0.01770015930143371
5,West Vancouver Island,2000,cropland,0.36,2033.88,0.0,0.01770015930143371
5,West Vancouver Island,2001,cropland,0.36,2033.88,0.0,0.01770015930143371
5,West Vancouver Island,2002,cropland,0.36,2033.88,0.0,0.01770015930143371
5,West Vancouver Island,2003,cropland,0.36,2033.88,0.0,0.01770015930143371
5,West Vancouver Island,2004,cropland,0.36,2033.88,0.0,0.01770015930143371
5,West Vancouver Island,2005,cropland,0.36,2033.88,0.0,0.01770015930143371
5,West Vancouver Island,2006,cropland,0.36,2033.88,0.0,0.01770015930143371
5,West Vancouver Island,2007,cropland,0.36,2033.88,0.0,0.01770015930143371
5,West Vancouver Island,2008,cropland,0.36,2033.88,0.0,0.01770015930143371
5,West Vancouver Island,2009,cropland,0.36,2033.88,0.0,0.01770015930143371
5,West Vancouver Island,2010,cropland,0.36,2033.88,0.0,0.01770015930143371
5,West Vancouver Island,2011,cropland,0.36,2033.88,0.0,0.01770015930143371
5,West Vancouver Island,2012,cropland,0.36,2033.88,0.0,0.01770015930143371
5,West Vancouver Island,2013,cropland,0.36,2033.88,0.0,0.01770015930143371
5,West Vancouver Island,2014,cropland,0.36,2033.88,0.0,0.01770015930143371
5,West Vancouver Island,2015,cropland,0.36,2033.88,0.0,0.01770015930143371
5,West Vancouver Island,1995,urban,44.69,2033.88,0.0,2.1972781088363127
5,West Vancouver Island,1996,urban,44.69,2033.88,0.0,2.1972781088363127
5,West Vancouver Island,1997,urban,44.69,2033.88,0.0,2.1972781088363127
5,West Vancouver Island,1998,urban,44.69,2033.88,0.0,2.1972781088363127
5,West Vancouver Island,1999,urban,44.69,2033.88,0.0,2.1972781088363127
5,West Vancouver Island,2000,urban,44.69,2033.88,0.0,2.1972781088363127
5,West Vancouver Island,2001,urban,44.69,2033.88,0.0,2.1972781088363127
5,West Vancouver Island,2002,urban,44.69,2033.88,0.0,2.1972781088363127
5,West Vancouver Island,2003,urban,44.69,2033.88,0.0,2.1972781088363127
5,West Vancouver Island,2004,urban,44.69,2033.88,0.0,2.1972781088363127
5,West Vancouver Island,2005,urban,44.69,2033.88,0.0,2.1972781088363127
5,West Vancouver Island,2006,urban,44.69,2033.88,0.0,2.1972781088363127
5,West Vancouver Island,2007,urban,44.69,2033.88,0.0,2.1972781088363127
5,West Vancouver Island,2008,urban,44.69,2033.88,0.0,2.1972781088363127
5,West Vancouver Island,2009,urban,44.69,2033.88,0.0,2.1972781088363127
5,West Vancouver Island,2010,urban,44.69,2033.88,0.0,2.1972781088363127
5,West Vancouver Island,2011,urban,44.69,2033.88,0.0,2.1972781088363127
5,West Vancouver Island,2012,urban,44.69,2033.88,0.0,2.1972781088363127
5,West Vancouver Island,2013,urban,44.69,2033.88,0.0,2.1972781088363127
5,West Vancouver Island,2014,urban,44.69,2033.88,0.0,2.1972781088363127
5,West Vancouver Island,2015,urban,44.69,2033.88,0.0,2.1972781088363127
6,Strait of Georgia,1995,cropland,32.910000000000004,2643.79,0.076,1.2448038611236143
6,Strait of Georgia,1996,cropland,32.986000000000004,2643.79,0.076,1.2476785221216513
6,Strait of Georgia,1997,cropland,33.062000000000005,2643.79,0.076,1.250553183119688
6,Strait of Georgia,1998,cropland,33.138000000000005,2643.79,0.076,1.2534278441177251
6,Strait of Georgia,1999,cropland,33.214,2643.79,0.076,1.2563025051157617
6,Strait of Georgia,2000,cropland,33.29,2643.79,0.076,1.2591771661137987
6,Strait of Georgia,2001,cropland,33.366,2643.79,0.076,1.2620518271118357
6,Strait of Georgia,2002,cropland,33.442,2643.79,0.076,1.2649264881098725
6,Strait of Georgia,2003,cropland,33.518,2643.79,0.076,1.2678011491079095
6,Strait of Georgia,2004,cropland,33.594,2643.79,0.076,1.2706758101059465
6,Strait of Georgia,2005,cropland,33.67,2643.79,0.076,1.2735504711039833
6,Strait of Georgia,2006,cropland,33.746,2643.79,0.076,1.2764251321020204
6,Strait of Georgia,2007,cropland,33.822,2643.79,0.076,1.2792997931000571
6,Strait of Georgia,2008,cropland,33.898,2643.79,0.076,1.2821744540980942
6,Strait of Georgia,2009,cropland,33.974000000000004,2643.79,0.076,1.2850491150961312
6,Strait of Georgia,2010,cropland,34.050000000000004,2643.79,0.076,1.287923776094168
6,Strait of Georgia,2011,cropland,34.126000000000005,2643.79,0.076,1.290798437092205
6,Strait of Georgia,2012,cropland,34.202,2643.79,0.076,1.2936730980902416
6,Strait of Georgia,2013,cropland,34.278,2643.79,0.076,1.2965477590882786
6,Strait of Georgia,2014,cropland,34.354,2643.79,0.076,1.2994224200863156
6,Strait of Georgia,2015,cropland,34.43,2643.79,0.076,1.3022970810843524
6,Strait of Georgia,1995,urban,136.48,2643.79,0.012,5.162285960685228
6,Strait of Georgia,1996,urban,136.492,2643.79,0.012,5.1627398545270236
6,Strait of Georgia,1997,urban,136.504,2643.79,0.012,5.163193748368819
6,Strait of Georgia,1998,urban,136.516,2643.79,0.012,5.163647642210614
6,Strait of Georgia,1999,urban,136.528,2643.79,0.012,5.164101536052409
6,Strait of Georgia,2000,urban,136.54,2643.79,0.012,5.164555429894205
6,Strait of Georgia,2001,urban,136.552,2643.79,0.012,5.165009323736
6,Strait of Georgia,2002,urban,136.564,2643.79,0.012,5.165463217577796
6,Strait of Georgia,2003,urban,136.576,2643.79,0.012,5.16591711141959
6,Strait of Georgia,2004,urban,136.588,2643.79,0.012,5.166371005261386
6,Strait of Georgia,2005,urban,136.6,2643.79,0.012,5.166824899103181
6,Strait of Georgia,2006,urban,136.612,2643.79,0.012,5.167278792944976
6,Strait of Georgia,2007,urban,136.624,2643.79,0.012,5.167732686786772
6,Strait of Georgia,2008,urban,136.636,2643.79,0.012,5.168186580628568
6,Strait of Georgia,2009,urban,136.648,2643.79,0.012,5.1686404744703625
6,Strait of Georgia,2010,urban,136.66,2643.79,0.012,5.169094368312158
6,Strait of Georgia,2011,urban,136.672,2643.79,0.012,5.169548262153953
6,Strait of Georgia,2012,urban,136.684,2643.79,0.012,5.170002155995748
6,Strait of Georgia,2013,urban,136.696,2643.79,0.012,5.1704560498375445
6,Strait of Georgia,2014,urban,136.708,2643.79,0.012,5.170909943679339
6,Strait of Georgia,2015,urban,136.72,2643.79,0.012,5.171363837521135
8,Aristazabal Island,1995,cropland,0.0,268.11,0.0,0.0
8,Aristazabal Island,1996,cropland,0.0,268.11,0.0,0.0
8,Aristazabal Island,1997,cropland,0.0,268.11,0.0,0.0
8,Aristazabal Island,1998,cropland,0.0,268.11,0.0,0.0
8,Aristazabal Island,1999,cropland,0.0,268.11,0.0,0.0
8,Aristazabal Island,2000,cropland,0.0,268.11,0.0,0.0
8,Aristazabal Island,2001,cropland,0.0,268.11,0.0,0.0
8,Aristazabal Island,2002,cropland,0.0,268.11,0.0,0.0
8,Aristazabal Island,2003,cropland,0.0,268.11,0.0,0.0
8,Aristazabal Island,2004,cropland,0.0,268.11,0.0,0.0
8,Aristazabal Island,2005,cropland,0.0,268.11,0.0,0.0
8,Aristazabal Island,2006,cropland,0.0,268.11,0.0,0.0
8,Aristazabal Island,2007,cropland,0.0,268.11,0.0,0.0
8,Aristazabal Island,2008,cropland,0.0,268.11,0.0,0.0
8,Aristazabal Island,2009,cropland,0.0,268.11,0.0,0.0
8,Aristazabal Island,2010,cropland,0.0,268.11,0.0,0.0
8,Aristazabal Island,2011,cropland,0.0,268.11,0.0,0.0
8,Aristazabal Island,2012,cropland,0.0,268.11,0.0,0.0
8,Aristazabal Island,2013,cropland,0.0,268.11,0.0,0.0
8,Aristazabal Island,2014,cropland,0.0,268.11,0.0,0.0
8,Aristazabal Island,2015,cropland,0.0,268.11,0.0,0.0
8,Aristazabal Island,1995,urban,0.0,268.11,0.0,0.0
8,Aristazabal Island,1996,urban,0.0,268.11,0.0,0.0
8,Aristazabal Island,1997,urban,0.0,268.11,0.0,0.0
8,Aristazabal Island,1998,urban,0.0,268.11,0.0,0.0
8,Aristazabal Island,1999,urban,0.0,268.11,0.0,0.0
8,Aristazabal Island,2000,urban,0.0,268.11,0.0,0.0
8,Aristazabal Island,2001,urban,0.0,268.11,0.0,0.0
8,Aristazabal Island,2002,urban,0.0,268.11,0.0,0.0
8,Aristazabal Island,2003,urban,0.0,268.11,0.0,0.0
8,Aristazabal Island,2004,urban,0.0,268.11,0.0,0.0
8,Aristazabal Island,2005,urban,0.0,268.11,0.0,0.0
8,Aristazabal Island,2006,urban,0.0,268.11,0.0,0.0
8,Aristazabal Island,2007,urban,0.0,268.11,0.0,0.0
8,Aristazabal Island,2008,urban,0.0,268.11,0.0,0.0
8,Aristazabal Island,2009,urban,0.0,268.11,0.0,0.0
8,Aristazabal Island,2010,urban,0.0,268.11,0.0,0.0
8,Aristazabal Island,2011,urban,0.0,268.11,0.0,0.0
8,Aristazabal Island,2012,urban,0.0,268.11,0.0,0.0
8,Aristazabal Island,2013,urban,0.0,268.11,0.0,0.0
8,Aristazabal Island,2014,urban,0.0,268.11,0.0,0.0
8,Aristazabal Island,2015,urban,0.0,268.11,0.0,0.0
