goal,dimension,region_id,score,yr_text,year
LVO,trend,2,-0.05228,2001,2001
LVO,trend,3,-0,2001,2001
LVO,trend,4,-0.07782,2001,2001
LVO,trend,5,-0.01468,2001,2001
LVO,trend,6,-0.00205,2001,2001
ICO,status,1,65.78947,2001,2001
ICO,status,2,65.78947,2001,2001
ICO,status,3,65.78947,2001,2001
ICO,status,4,66.5,2001,2001
ICO,status,5,66.5,2001,2001
ICO,status,6,66.66667,2001,2001
ICO,status,7,66.5,2001,2001
ICO,status,8,65.78947,2001,2001
ICO,trend,1,-0.02587,2001,2001
ICO,trend,2,-0.02587,2001,2001
ICO,trend,3,-0.02587,2001,2001
ICO,trend,4,-0.01991,2001,2001
ICO,trend,5,-0.01991,2001,2001
ICO,trend,6,-0.02458,2001,2001
ICO,trend,7,-0.01991,2001,2001
ICO,trend,8,-0.02587,2001,2001
LSP,status,1,2.72479,2001,2001
LSP,status,2,43.46744,2001,2001
LSP,status,3,11.34961,2001,2001
LSP,status,4,13.27089,2001,2001
LSP,status,5,62.0478,2001,2001
LSP,status,6,16.71858,2001,2001
LSP,status,8,19.85413,2001,2001
LSP,trend,1,0,2001,2001
LSP,trend,2,0,2001,2001
LSP,trend,3,-0,2001,2001
LSP,trend,4,0.01076,2001,2001
LSP,trend,5,1,2001,2001
LSP,trend,6,0.71032,2001,2001
LSP,trend,8,-0,2001,2001
CW,status,1,87.37703,2001,2001
CW,status,2,90.93208,2001,2001
CW,status,3,86.96305,2001,2001
CW,status,4,88.92623,2001,2001
CW,status,5,85.47291,2001,2001
CW,status,6,81.64461,2001,2001
CW,status,8,85.61105,2001,2001
CW,trend,1,0,2001,2001
CW,trend,2,0,2001,2001
CW,trend,3,0,2001,2001
CW,trend,4,0,2001,2001
CW,trend,5,0,2001,2001
CW,trend,6,0,2001,2001
CW,trend,8,0,2001,2001
HAB,status,1,99.74928721563752,2001,2001
HAB,status,2,100,2001,2001
HAB,status,3,99.99759983253573,2001,2001
HAB,status,4,99.16481676310876,2001,2001
HAB,status,5,99.83235344144938,2001,2001
HAB,status,6,87.70554182140042,2001,2001
HAB,status,7,100,2001,2001
HAB,status,8,100,2001,2001
HAB,trend,1,0,2001,2001
HAB,trend,2,0,2001,2001
HAB,trend,3,0,2001,2001
HAB,trend,4,0,2001,2001
HAB,trend,5,0,2001,2001
HAB,trend,6,-0.00702,2001,2001
HAB,trend,7,0,2001,2001
HAB,trend,8,0,2001,2001
SPP,status,1,85.02373203883495,2001,2001
SPP,status,2,88.85783978494624,2001,2001
SPP,status,3,88.70803729111697,2001,2001
SPP,status,4,87.43746052855924,2001,2001
SPP,status,5,90.13782375478927,2001,2001
SPP,status,6,85.16525175983436,2001,2001
SPP,status,7,94.51267322404372,2001,2001
SPP,status,8,86.65729624724061,2001,2001
SPP,trend,1,-0.0034692879908549577,2001,2001
SPP,trend,2,-0.003673252304917008,2001,2001
SPP,trend,3,-0.004145857013414567,2001,2001
SPP,trend,4,-0.004329340991849935,2001,2001
SPP,trend,5,-0.0041079214391898,2001,2001
SPP,trend,6,-0.002851694472017697,2001,2001
SPP,trend,7,-0.012351430884333868,2001,2001
SPP,trend,8,-0.004741598329794721,2001,2001
AO,pressures,1,33.87,2001,2001
CPP,pressures,1,17.79,2001,2001
CSS,pressures,1,17.79,2001,2001
CW,pressures,1,30.35,2001,2001
FIS,pressures,1,22.43,2001,2001
HAB,pressures,1,21.5,2001,2001
ICO,pressures,1,22.39,2001,2001
LSP,pressures,1,22.07,2001,2001
LVF,pressures,1,100,2001,2001
LVO,pressures,1,71.64,2001,2001
MAR,pressures,1,25.43,2001,2001
SAL,pressures,1,21.44,2001,2001
SPP,pressures,1,23.61,2001,2001
TR,pressures,1,25.21,2001,2001
AO,pressures,2,27.62,2001,2001
CPP,pressures,2,28.67,2001,2001
CSS,pressures,2,28.67,2001,2001
CW,pressures,2,27.58,2001,2001
FIS,pressures,2,23.39,2001,2001
HAB,pressures,2,21.84,2001,2001
ICO,pressures,2,24.81,2001,2001
LSP,pressures,2,23.1,2001,2001
LVF,pressures,2,96,2001,2001
LVO,pressures,2,71.1,2001,2001
MAR,pressures,2,25.83,2001,2001
SAL,pressures,2,29.02,2001,2001
SPP,pressures,2,24.4,2001,2001
TR,pressures,2,23.24,2001,2001
AO,pressures,3,28.99,2001,2001
CPP,pressures,3,21.54,2001,2001
CSS,pressures,3,21.54,2001,2001
CW,pressures,3,35.07,2001,2001
FIS,pressures,3,23.26,2001,2001
HAB,pressures,3,23.13,2001,2001
ICO,pressures,3,28.5,2001,2001
LSP,pressures,3,26.95,2001,2001
LVF,pressures,3,100,2001,2001
LVO,pressures,3,98.26,2001,2001
MAR,pressures,3,30.9,2001,2001
SAL,pressures,3,24.57,2001,2001
SPP,pressures,3,25.62,2001,2001
TR,pressures,3,28.24,2001,2001
AO,pressures,4,31.53,2001,2001
CPP,pressures,4,28.15,2001,2001
CSS,pressures,4,28.15,2001,2001
CW,pressures,4,30.45,2001,2001
FIS,pressures,4,24.53,2001,2001
HAB,pressures,4,27.31,2001,2001
ICO,pressures,4,36.46,2001,2001
LSP,pressures,4,25.92,2001,2001
LVF,pressures,4,100,2001,2001
LVO,pressures,4,70.31,2001,2001
MAR,pressures,4,33.55,2001,2001
SAL,pressures,4,25.11,2001,2001
SPP,pressures,4,27.18,2001,2001
TR,pressures,4,25.63,2001,2001
AO,pressures,5,31.54,2001,2001
CPP,pressures,5,31.6,2001,2001
CSS,pressures,5,31.6,2001,2001
CW,pressures,5,34.43,2001,2001
FIS,pressures,5,21.55,2001,2001
HAB,pressures,5,23.3,2001,2001
ICO,pressures,5,32.29,2001,2001
LSP,pressures,5,26.3,2001,2001
LVF,pressures,5,100,2001,2001
LVO,pressures,5,56.19,2001,2001
MAR,pressures,5,31.95,2001,2001
SAL,pressures,5,29.35,2001,2001
SPP,pressures,5,24.52,2001,2001
TR,pressures,5,25.83,2001,2001
AO,pressures,6,27.03,2001,2001
CPP,pressures,6,17.42,2001,2001
CSS,pressures,6,17.42,2001,2001
CW,pressures,6,37.6,2001,2001
FIS,pressures,6,19.06,2001,2001
HAB,pressures,6,20.06,2001,2001
ICO,pressures,6,25.08,2001,2001
LSP,pressures,6,22.59,2001,2001
LVF,pressures,6,98,2001,2001
LVO,pressures,6,58.45,2001,2001
MAR,pressures,6,28.29,2001,2001
SAL,pressures,6,24.49,2001,2001
SPP,pressures,6,23.41,2001,2001
TR,pressures,6,26.91,2001,2001
CW,pressures,7,11.85,2001,2001
FIS,pressures,7,13.36,2001,2001
HAB,pressures,7,14.53,2001,2001
ICO,pressures,7,16.02,2001,2001
LSP,pressures,7,12.73,2001,2001
MAR,pressures,7,36.44,2001,2001
SAL,pressures,7,16.82,2001,2001
SPP,pressures,7,16.82,2001,2001
TR,pressures,7,11.85,2001,2001
AO,pressures,8,19.09,2001,2001
CPP,pressures,8,1.33,2001,2001
CSS,pressures,8,1.33,2001,2001
CW,pressures,8,30.21,2001,2001
FIS,pressures,8,13.62,2001,2001
HAB,pressures,8,11.97,2001,2001
ICO,pressures,8,18.81,2001,2001
LSP,pressures,8,15.72,2001,2001
MAR,pressures,8,25.97,2001,2001
SAL,pressures,8,14.35,2001,2001
SPP,pressures,8,16.78,2001,2001
TR,pressures,8,19.09,2001,2001
AO,resilience,1,52.67,2001,2001
CPP,resilience,1,38.37,2001,2001
CSS,resilience,1,38.37,2001,2001
CW,resilience,1,72.28,2001,2001
FIS,resilience,1,59.36,2001,2001
HAB,resilience,1,65.04,2001,2001
ICO,resilience,1,65.04,2001,2001
LSP,resilience,1,76.12,2001,2001
LVF,resilience,1,55.75,2001,2001
LVO,resilience,1,76.12,2001,2001
MAR,resilience,1,72.28,2001,2001
SAL,resilience,1,65.04,2001,2001
SPP,resilience,1,49.56,2001,2001
TR,resilience,1,76.12,2001,2001
AO,resilience,2,60.04,2001,2001
CPP,resilience,2,39,2001,2001
CSS,resilience,2,39,2001,2001
CW,resilience,2,72.37,2001,2001
FIS,resilience,2,60.41,2001,2001
HAB,resilience,2,66.09,2001,2001
ICO,resilience,2,66.09,2001,2001
LSP,resilience,2,76.3,2001,2001
LVF,resilience,2,68,2001,2001
LVO,resilience,2,76.3,2001,2001
MAR,resilience,2,72.37,2001,2001
SAL,resilience,2,66.09,2001,2001
SPP,resilience,2,49.64,2001,2001
TR,resilience,2,76.3,2001,2001
AO,resilience,3,57.71,2001,2001
CPP,resilience,3,36.2,2001,2001
CSS,resilience,3,36.2,2001,2001
CW,resilience,3,67.84,2001,2001
FIS,resilience,3,56.12,2001,2001
HAB,resilience,3,61.71,2001,2001
ICO,resilience,3,61.71,2001,2001
LSP,resilience,3,67.25,2001,2001
LVF,resilience,3,60.44,2001,2001
LVO,resilience,3,67.25,2001,2001
MAR,resilience,3,67.84,2001,2001
SAL,resilience,3,61.71,2001,2001
SPP,resilience,3,45.46,2001,2001
TR,resilience,3,67.25,2001,2001
AO,resilience,4,57.64,2001,2001
CPP,resilience,4,44.18,2001,2001
CSS,resilience,4,44.18,2001,2001
CW,resilience,4,72.5,2001,2001
FIS,resilience,4,61.51,2001,2001
HAB,resilience,4,66.75,2001,2001
ICO,resilience,4,66.75,2001,2001
LSP,resilience,4,76.56,2001,2001
LVF,resilience,4,61.06,2001,2001
LVO,resilience,4,76.56,2001,2001
MAR,resilience,4,72.5,2001,2001
SAL,resilience,4,66.75,2001,2001
SPP,resilience,4,51.53,2001,2001
TR,resilience,4,76.56,2001,2001
AO,resilience,5,67.35,2001,2001
CPP,resilience,5,66.83,2001,2001
CSS,resilience,5,66.83,2001,2001
CW,resilience,5,74.86,2001,2001
FIS,resilience,5,65.79,2001,2001
HAB,resilience,5,70.62,2001,2001
ICO,resilience,5,70.62,2001,2001
LSP,resilience,5,81.27,2001,2001
LVF,resilience,5,64.01,2001,2001
LVO,resilience,5,81.27,2001,2001
MAR,resilience,5,74.86,2001,2001
SAL,resilience,5,70.62,2001,2001
SPP,resilience,5,55.56,2001,2001
TR,resilience,5,81.27,2001,2001
AO,resilience,6,61,2001,2001
CPP,resilience,6,46.56,2001,2001
CSS,resilience,6,46.56,2001,2001
CW,resilience,6,74.48,2001,2001
FIS,resilience,6,63.99,2001,2001
HAB,resilience,6,68.86,2001,2001
ICO,resilience,6,68.86,2001,2001
LSP,resilience,6,80.52,2001,2001
LVF,resilience,6,67.33,2001,2001
LVO,resilience,6,80.52,2001,2001
MAR,resilience,6,74.48,2001,2001
SAL,resilience,6,68.86,2001,2001
SPP,resilience,6,55,2001,2001
TR,resilience,6,80.52,2001,2001
FIS,resilience,7,47.22,2001,2001
HAB,resilience,7,47.22,2001,2001
ICO,resilience,7,47.22,2001,2001
SAL,resilience,7,47.22,2001,2001
SPP,resilience,7,0,2001,2001
AO,resilience,8,61.01,2001,2001
CPP,resilience,8,31.67,2001,2001
CSS,resilience,8,31.67,2001,2001
CW,resilience,8,68.44,2001,2001
FIS,resilience,8,48.19,2001,2001
HAB,resilience,8,57.95,2001,2001
ICO,resilience,8,57.95,2001,2001
MAR,resilience,8,68.44,2001,2001
SAL,resilience,8,57.95,2001,2001
SPP,resilience,8,29.37,2001,2001
FIS,future,1,45.00398331982358,2001,2001
FIS,future,2,30.26973223934279,2001,2001
FIS,future,3,88.21376475228988,2001,2001
FIS,future,4,67.30244436283537,2001,2001
FIS,future,5,85.90241571129232,2001,2001
FIS,future,6,NA,2001,2001
FIS,future,7,0,2001,2001
FIS,future,8,0,2001,2001
FIS,score,1,40.66676862500266,2001,2001
FIS,score,2,30.689008136124084,2001,2001
FIS,score,3,76.26553085052439,2001,2001
FIS,score,4,60.4185980170566,2001,2001
FIS,score,5,74.29847313410434,2001,2001
FIS,score,6,NA,2001,2001
FIS,score,7,0,2001,2001
FIS,score,8,0,2001,2001
MAR,future,1,NA,2001,2001
MAR,future,2,NA,2001,2001
MAR,future,3,NA,2001,2001
MAR,future,4,NA,2001,2001
MAR,future,5,NA,2001,2001
MAR,future,6,NA,2001,2001
MAR,future,7,NA,2001,2001
MAR,future,8,NA,2001,2001
MAR,score,1,NA,2001,2001
MAR,score,2,NA,2001,2001
MAR,score,3,NA,2001,2001
MAR,score,4,NA,2001,2001
MAR,score,5,NA,2001,2001
MAR,score,6,NA,2001,2001
MAR,score,7,NA,2001,2001
MAR,score,8,NA,2001,2001
SAL,future,1,NA,2001,2001
SAL,future,2,NA,2001,2001
SAL,future,3,NA,2001,2001
SAL,future,4,NA,2001,2001
SAL,future,5,NA,2001,2001
SAL,future,6,NA,2001,2001
SAL,future,7,NA,2001,2001
SAL,future,8,NA,2001,2001
SAL,score,1,NA,2001,2001
SAL,score,2,NA,2001,2001
SAL,score,3,NA,2001,2001
SAL,score,4,NA,2001,2001
SAL,score,5,NA,2001,2001
SAL,score,6,NA,2001,2001
SAL,score,7,NA,2001,2001
SAL,score,8,NA,2001,2001
AO,future,1,100,2001,2001
AO,future,2,78.16999590516201,2001,2001
AO,future,3,67.063196450208,2001,2001
AO,future,4,92.77314442968701,2001,2001
AO,future,5,100,2001,2001
AO,future,6,76.388695161816,2001,2001
AO,future,8,89.28814550813999,2001,2001
AO,score,1,97.339615,2001,2001
AO,score,2,72.470727952581,2001,2001
AO,score,3,63.477113225104,2001,2001
AO,score,4,84.4875872148435,2001,2001
AO,score,5,93.771285,2001,2001
AO,score,6,69.373167580908,2001,2001
AO,score,8,81.40385275406999,2001,2001
CSS,future,1,100,2001,2001
CSS,future,2,100,2001,2001
CSS,future,3,100,2001,2001
CSS,future,4,100,2001,2001
CSS,future,5,100,2001,2001
CSS,future,6,100,2001,2001
CSS,future,8,100,2001,2001
CSS,score,1,99.98610031143362,2001,2001
CSS,score,2,100,2001,2001
CSS,score,3,99.99658941603258,2001,2001
CSS,score,4,99.96568016644423,2001,2001
CSS,score,5,99.90187679344642,2001,2001
CSS,score,6,99.05742122748407,2001,2001
CSS,score,8,100,2001,2001
CPP,future,1,100,2001,2001
CPP,future,2,100,2001,2001
CPP,future,3,100,2001,2001
CPP,future,4,100,2001,2001
CPP,future,5,100,2001,2001
CPP,future,6,100,2001,2001
CPP,future,8,100,2001,2001
CPP,score,1,100,2001,2001
CPP,score,2,99.99286711096369,2001,2001
CPP,score,3,100,2001,2001
CPP,score,4,99.8895829590107,2001,2001
CPP,score,5,100,2001,2001
CPP,score,6,98.5744716109717,2001,2001
CPP,score,8,100,2001,2001
TR,future,1,NA,2001,2001
TR,future,2,NA,2001,2001
TR,future,3,NA,2001,2001
TR,future,4,NA,2001,2001
TR,future,5,NA,2001,2001
TR,future,6,NA,2001,2001
TR,future,7,NA,2001,2001
TR,future,8,NA,2001,2001
TR,score,1,NA,2001,2001
TR,score,2,NA,2001,2001
TR,score,3,NA,2001,2001
TR,score,4,NA,2001,2001
TR,score,5,NA,2001,2001
TR,score,6,NA,2001,2001
TR,score,7,NA,2001,2001
TR,score,8,NA,2001,2001
LVF,future,1,47.71935011576965,2001,2001
LVF,future,2,63.72341403391702,2001,2001
LVF,future,3,66.12497274666363,2001,2001
LVF,future,4,64.79899883669755,2001,2001
LVF,future,5,61.014577999171415,2001,2001
LVF,future,6,70.34375101310606,2001,2001
LVF,score,1,52.80314640010361,2001,2001
LVF,score,2,67.40056255418497,2001,2001
LVF,score,3,71.06469779931194,2001,2001
LVF,score,4,65.32813902513081,2001,2001
LVF,score,5,66.5468911933246,2001,2001
LVF,score,6,72.62958527723613,2001,2001
LVO,future,1,92.83509409983826,2001,2001
LVO,future,2,89.55833888299489,2001,2001
LVO,future,3,78.32452738563072,2001,2001
LVO,future,4,87.27553626274765,2001,2001
LVO,future,5,95.10071158043706,2001,2001
LVO,future,6,98.0832808133859,2001,2001
LVO,score,1,93.84573664919016,2001,2001
LVO,score,2,90.37299104996637,2001,2001
LVO,score,3,82.78898016207997,2001,2001
LVO,score,4,88.69550376665205,2001,2001
LVO,score,5,91.86864934104499,2001,2001
LVO,score,6,94.81260230363515,2001,2001
ICO,future,1,73.90868665058699,2001,2001
ICO,future,2,73.611252456717,2001,2001
ICO,future,3,71.859213081147,2001,2001
ICO,future,4,72.26005045000001,2001,2001
ICO,future,5,74.02442845000002,2001,2001
ICO,future,6,75.20036376001798,2001,2001
ICO,future,7,72.45974995,2001,2001
ICO,future,8,73.146647219577,2001,2001
ICO,score,1,69.84907832529349,2001,2001
ICO,score,2,69.7003612283585,2001,2001
ICO,score,3,68.8243415405735,2001,2001
ICO,score,4,69.38002522500001,2001,2001
ICO,score,5,70.26221422500001,2001,2001
ICO,score,6,70.933516880009,2001,2001
ICO,score,7,69.47987497500002,2001,2001
ICO,score,8,69.4680586097885,2001,2001
LSP,future,1,3.21079716835,2001,2001
LSP,future,2,51.0985837664,2001,2001
LSP,future,3,12.8589946339,2001,2001
LSP,future,4,15.584287469867997,2001,2001
LSP,future,5,100,2001,2001
LSP,future,6,27.871267189571995,2001,2001
LSP,future,7,NA,2001,2001
LSP,future,8,18.82417715212,2001,2001
LSP,score,1,2.967793584175,2001,2001
LSP,score,2,47.2830118832,2001,2001
LSP,score,3,12.10430231695,2001,2001
LSP,score,4,14.427588734934,2001,2001
LSP,score,5,81.0239,2001,2001
LSP,score,6,22.294923594786,2001,2001
LSP,score,7,NA,2001,2001
LSP,score,8,19.33915357606,2001,2001
CW,future,1,99.46730226407,2001,2001
CW,future,2,100,2001,2001
CW,future,3,96.36732119005,2001,2001
CW,future,4,100,2001,2001
CW,future,5,96.87662017929,2001,2001
CW,future,6,91.58108561543999,2001,2001
CW,future,7,NA,2001,2001
CW,future,8,96.41165445695,2001,2001
CW,score,1,93.422166132035,2001,2001
CW,score,2,95.46604,2001,2001
CW,score,3,91.665185595025,2001,2001
CW,score,4,94.463115,2001,2001
CW,score,5,91.17476508964499,2001,2001
CW,score,6,86.61284780772,2001,2001
CW,score,7,NA,2001,2001
CW,score,8,91.011352228475,2001,2001
HAB,future,1,100,2001,2001
HAB,future,2,100,2001,2001
HAB,future,3,100,2001,2001
HAB,future,4,100,2001,2001
HAB,future,5,100,2001,2001
HAB,future,6,100,2001,2001
HAB,future,7,100,2001,2001
HAB,future,8,100,2001,2001
HAB,score,1,99.87464360781877,2001,2001
HAB,score,2,100,2001,2001
HAB,score,3,99.99879991626786,2001,2001
HAB,score,4,99.58240838155439,2001,2001
HAB,score,5,99.91617672072469,2001,2001
HAB,score,6,93.85277091070022,2001,2001
HAB,score,7,100,2001,2001
HAB,score,8,100,2001,2001
SPP,future,1,92.1071082176056,2001,2001
SPP,future,2,96.04030080889798,2001,2001
SPP,future,3,94.26952344681274,2001,2001
SPP,future,4,94.20987145933162,2001,2001
SPP,future,5,99.12273432152142,2001,2001
SPP,future,6,93.88075402401529,2001,2001
SPP,future,7,88.48451706088628,2001,2001
SPP,future,8,89.98234789335393,2001,2001
SPP,score,1,88.56542012822027,2001,2001
SPP,score,2,92.44907029692212,2001,2001
SPP,score,3,91.48878036896487,2001,2001
SPP,score,4,90.82366599394543,2001,2001
SPP,score,5,94.63027903815535,2001,2001
SPP,score,6,89.52300289192483,2001,2001
SPP,score,7,91.498595142465,2001,2001
SPP,score,8,88.31982207029728,2001,2001
FP,future,1,45.00398331982358,2001,2001
FP,score,1,40.66676862500266,2001,2001
FP,status,1,36.32955393018173,2001,2001
FP,trend,1,0.17448,2001,2001
FP,future,2,30.269732239342787,2001,2001
FP,score,2,30.689008136124084,2001,2001
FP,status,2,31.108284032905388,2001,2001
FP,trend,2,-0.22257,2001,2001
FP,future,3,88.21376475228988,2001,2001
FP,score,3,76.26553085052439,2001,2001
FP,status,3,64.31729694875891,2001,2001
FP,trend,3,0.39269,2001,2001
FP,future,4,67.30244436283537,2001,2001
FP,score,4,60.4185980170566,2001,2001
FP,status,4,53.53475167127783,2001,2001
FP,trend,4,0.20170000000000002,2001,2001
FP,future,5,85.90241571129232,2001,2001
FP,score,5,74.29847313410434,2001,2001
FP,status,5,62.694530556916355,2001,2001
FP,trend,5,0.3346,2001,2001
FP,future,6,NaN,2001,2001
FP,score,6,NaN,2001,2001
FP,status,6,NaN,2001,2001
FP,trend,6,NaN,2001,2001
FP,future,7,0,2001,2001
FP,score,7,0,2001,2001
FP,status,7,0,2001,2001
FP,trend,7,0,2001,2001
FP,future,8,0,2001,2001
FP,score,8,0,2001,2001
FP,status,8,0,2001,2001
FP,trend,8,0,2001,2001
HS,future,1,100,2001,2001
HS,score,1,99.99305015571682,2001,2001
HS,status,1,99.9861003114336,2001,2001
HS,trend,1,-5.5e-5,2001,2001
HS,future,2,100,2001,2001
HS,score,2,99.99643355548184,2001,2001
HS,status,2,99.99286711096369,2001,2001
HS,trend,2,-7e-5,2001,2001
HS,future,3,100,2001,2001
HS,score,3,99.99829470801629,2001,2001
HS,status,3,99.99658941603258,2001,2001
HS,trend,3,-1.5e-5,2001,2001
HS,future,4,100,2001,2001
HS,score,4,99.92763156272747,2001,2001
HS,status,4,99.85526312545493,2001,2001
HS,trend,4,-6.399999999999999e-4,2001,2001
HS,future,5,100,2001,2001
HS,score,5,99.95093839672322,2001,2001
HS,status,5,99.9018767934464,2001,2001
HS,trend,5,-4.35e-4,2001,2001
HS,future,6,100,2001,2001
HS,score,6,98.81594641922788,2001,2001
HS,status,6,97.63189283845577,2001,2001
HS,trend,6,-0.010745000000000001,2001,2001
HS,future,8,100,2001,2001
HS,score,8,100,2001,2001
HS,status,8,100,2001,2001
HS,trend,8,0,2001,2001
LV,future,1,70.27722210780395,2001,2001
LV,score,1,73.32444152464689,2001,2001
LV,status,1,76.37166094148981,2001,2001
LV,trend,1,-0.04904,2001,2001
LV,future,2,76.64087645845595,2001,2001
LV,score,2,78.88677680207567,2001,2001
LV,status,2,81.1326771456954,2001,2001
LV,trend,2,-0.0344,2001,2001
LV,future,3,72.22475006614718,2001,2001
LV,score,3,76.92683898069595,2001,2001
LV,status,3,81.62892789524474,2001,2001
LV,trend,3,4.2e-4,2001,2001
LV,future,4,76.0372675497226,2001,2001
LV,score,4,77.01182139589143,2001,2001
LV,status,4,77.98637524206026,2001,2001
LV,trend,4,0.04499499999999999,2001,2001
LV,future,5,78.05764478980424,2001,2001
LV,score,5,79.2077702671848,2001,2001
LV,status,5,80.35789574456533,2001,2001
LV,trend,5,-0.033265,2001,2001
LV,future,6,84.21351591324597,2001,2001
LV,score,6,83.72109379043565,2001,2001
LV,status,6,83.2286716676253,2001,2001
LV,trend,6,0.028964999999999998,2001,2001
SP,future,1,38.55974190946849,2001,2001
SP,score,1,36.408435954734244,2001,2001
SP,status,1,34.25713,2001,2001
SP,trend,1,-0.012935,2001,2001
SP,future,2,62.3549181115585,2001,2001
SP,score,2,58.49168655577925,2001,2001
SP,status,2,54.628455,2001,2001
SP,trend,2,-0.012935,2001,2001
SP,future,3,42.3591038575235,2001,2001
SP,score,3,40.46432192876175,2001,2001
SP,status,3,38.569539999999996,2001,2001
SP,trend,3,-0.012935,2001,2001
SP,future,4,43.922168959934005,2001,2001
SP,score,4,41.90380697996701,2001,2001
SP,status,4,39.885445,2001,2001
SP,trend,4,-0.004575,2001,2001
SP,future,5,87.01221422500001,2001,2001
SP,score,5,75.6430571125,2001,2001
SP,status,5,64.2739,2001,2001
SP,trend,5,0.490045,2001,2001
SP,future,6,51.53581547479499,2001,2001
SP,score,6,46.6142202373975,2001,2001
SP,status,6,41.692625,2001,2001
SP,trend,6,0.34286999999999995,2001,2001
SP,future,7,72.45974995,2001,2001
