goal,dimension,region_id,score,yr_text,year
SAL,pressures,7,12.61,2001,2001
SPP,pressures,7,12.23,2001,2001
TR,pressures,7,8.88,2001,2001
AO,pressures,8,19.09,2001,2001
CPP,pressures,8,1.33,2001,2001
CSS,pressures,8,1.33,2001,2001
CW,pressures,8,30.21,2001,2001
FIS,pressures,8,13.62,2001,2001
HAB,pressures,8,11.97,2001,2001
ICO,pressures,8,18.81,2001,2001
LSP,pressures,8,15.72,2001,2001
MAR,pressures,8,25.97,2001,2001
SAL,pressures,8,14.35,2001,2001
SPP,pressures,8,16.78,2001,2001
TR,pressures,8,19.09,2001,2001
AO,pressures,1,21.38,2002,2002
CPP,pressures,1,11.04,2002,2002
CSS,pressures,1,11.04,2002,2002
CW,pressures,1,36.74,2002,2002
FIS,pressures,1,19.53,2002,2002
HAB,pressures,1,18.2,2002,2002
ICO,pressures,1,20.14,2002,2002
LSP,pressures,1,20.04,2002,2002
MAR,pressures,1,24.8,2002,2002
SAL,pressures,1,17.99,2002,2002
SPP,pressures,1,22.21,2002,2002
TR,pressures,1,25.77,2002,2002
AO,pressures,2,21.51,2002,2002
CPP,pressures,2,31.83,2002,2002
CSS,pressures,2,31.83,2002,2002
CW,pressures,2,31.19,2002,2002
FIS,pressures,2,21.79,2002,2002
HAB,pressures,2,19.11,2002,2002
ICO,pressures,2,25.28,2002,2002
LSP,pressures,2,21.95,2002,2002
MAR,pressures,2,26.07,2002,2002
SAL,pressures,2,33.12,2002,2002
SPP,pressures,2,24.03,2002,2002
TR,pressures,2,21.9,2002,2002
AO,pressures,3,16.61,2002,2002
CPP,pressures,3,9.47,2002,2002
CSS,pressures,3,9.47,2002,2002
CW,pressures,3,37.27,2002,2002
FIS,pressures,3,13.07,2002,2002
HAB,pressures,3,13.18,2002,2002
ICO,pressures,3,23.81,2002,2002
LSP,pressures,3,20.87,2002,2002
MAR,pressures,3,26.93,2002,2002
SAL,pressures,3,15.63,2002,2002
SPP,pressures,3,17.94,2002,2002
TR,pressures,3,23.21,2002,2002
AO,pressures,4,22.91,2002,2002
CPP,pressures,4,33.26,2002,2002
CSS,pressures,4,33.26,2002,2002
CW,pressures,4,37.6,2002,2002
FIS,pressures,4,24.97,2002,2002
HAB,pressures,4,31.11,2002,2002
ICO,pressures,4,49.08,2002,2002
LSP,pressures,4,28.48,2002,2002
MAR,pressures,4,41.75,2002,2002
SAL,pressures,4,26.43,2002,2002
SPP,pressures,4,30.47,2002,2002
TR,pressures,4,27.36,2002,2002
AO,pressures,5,25.23,2002,2002
CPP,pressures,5,44.2,2002,2002
CSS,pressures,5,44.2,2002,2002
CW,pressures,5,50.15,2002,2002
FIS,pressures,5,23.89,2002,2002
HAB,pressures,5,27.99,2002,2002
ICO,pressures,5,45.59,2002,2002
LSP,pressures,5,33.75,2002,2002
MAR,pressures,5,41.87,2002,2002
SAL,pressures,5,39.75,2002,2002
SPP,pressures,5,29.9,2002,2002
TR,pressures,5,32.21,2002,2002
AO,pressures,6,20.72,2002,2002
CPP,pressures,6,14.49,2002,2002
CSS,pressures,6,14.49,2002,2002
CW,pressures,6,55.67,2002,2002
FIS,pressures,6,18.17,2002,2002
HAB,pressures,6,20.35,2002,2002
ICO,pressures,6,30.45,2002,2002
LSP,pressures,6,25.42,2002,2002
MAR,pressures,6,36.67,2002,2002
SAL,pressures,6,29.01,2002,2002
SPP,pressures,6,26.91,2002,2002
TR,pressures,6,33.54,2002,2002
CW,pressures,7,8.88,2002,2002
FIS,pressures,7,13.31,2002,2002
HAB,pressures,7,10.22,2002,2002
ICO,pressures,7,14.22,2002,2002
LSP,pressures,7,7.27,2002,2002
MAR,pressures,7,29.72,2002,2002
SAL,pressures,7,12.51,2002,2002
SPP,pressures,7,12.27,2002,2002
TR,pressures,7,8.88,2002,2002
AO,pressures,8,17.32,2002,2002
CPP,pressures,8,0.95,2002,2002
CSS,pressures,8,0.95,2002,2002
CW,pressures,8,30.2,2002,2002
FIS,pressures,8,12.97,2002,2002
HAB,pressures,8,11.74,2002,2002
ICO,pressures,8,18.38,2002,2002
LSP,pressures,8,15.58,2002,2002
MAR,pressures,8,23.49,2002,2002
SAL,pressures,8,13.76,2002,2002
SPP,pressures,8,16.28,2002,2002
TR,pressures,8,18.46,2002,2002
AO,pressures,1,18.71,2003,2003
CPP,pressures,1,10.74,2003,2003
CSS,pressures,1,10.74,2003,2003
CW,pressures,1,36.64,2003,2003
FIS,pressures,1,17.61,2003,2003
HAB,pressures,1,16.81,2003,2003
ICO,pressures,1,19.19,2003,2003
LSP,pressures,1,19.95,2003,2003
MAR,pressures,1,23.03,2003,2003
SAL,pressures,1,16.86,2003,2003
SPP,pressures,1,20.77,2003,2003
TR,pressures,1,25.7,2003,2003
AO,pressures,2,23.88,2003,2003
CPP,pressures,2,30.02,2003,2003
CSS,pressures,2,30.02,2003,2003
CW,pressures,2,30.81,2003,2003
FIS,pressures,2,20.44,2003,2003
HAB,pressures,2,18.03,2003,2003
ICO,pressures,2,24.58,2003,2003
LSP,pressures,2,21.43,2003,2003
MAR,pressures,2,24.2,2003,2003
SAL,pressures,2,31.84,2003,2003
SPP,pressures,2,22.91,2003,2003
TR,pressures,2,21.7,2003,2003
AO,pressures,3,14.98,2003,2003
CPP,pressures,3,8.93,2003,2003
CSS,pressures,3,8.93,2003,2003
CW,pressures,3,37.01,2003,2003
FIS,pressures,3,11.98,2003,2003
HAB,pressures,3,12.39,2003,2003
ICO,pressures,3,23.16,2003,2003
LSP,pressures,3,20.68,2003,2003
MAR,pressures,3,25.15,2003,2003
SAL,pressures,3,14.76,2003,2003
SPP,pressures,3,17.09,2003,2003
TR,pressures,3,23.18,2003,2003
AO,pressures,4,23.15,2003,2003
CPP,pressures,4,33.09,2003,2003
CSS,pressures,4,33.09,2003,2003
CW,pressures,4,37.38,2003,2003
FIS,pressures,4,24.18,2003,2003
HAB,pressures,4,30.68,2003,2003
ICO,pressures,4,48.61,2003,2003
LSP,pressures,4,28.39,2003,2003
MAR,pressures,4,40.2,2003,2003
SAL,pressures,4,25.87,2003,2003
SPP,pressures,4,29.86,2003,2003
TR,pressures,4,27.36,2003,2003
AO,pressures,5,28.06,2003,2003
CPP,pressures,5,43.7,2003,2003
CSS,pressures,5,43.7,2003,2003
CW,pressures,5,48.13,2003,2003
FIS,pressures,5,23.28,2003,2003
HAB,pressures,5,27.47,2003,2003
ICO,pressures,5,45.91,2003,2003
LSP,pressures,5,32.97,2003,2003
MAR,pressures,5,38.94,2003,2003
SAL,pressures,5,40.33,2003,2003
SPP,pressures,5,29.32,2003,2003
TR,pressures,5,31.11,2003,2003
AO,pressures,6,22.16,2003,2003
CPP,pressures,6,14.23,2003,2003
CSS,pressures,6,14.23,2003,2003
CW,pressures,6,54.27,2003,2003
FIS,pressures,6,16.95,2003,2003
HAB,pressures,6,19.33,2003,2003
ICO,pressures,6,29.65,2003,2003
LSP,pressures,6,24.91,2003,2003
MAR,pressures,6,35.05,2003,2003
SAL,pressures,6,28.05,2003,2003
SPP,pressures,6,25.62,2003,2003
TR,pressures,6,32.81,2003,2003
CW,pressures,7,8.88,2003,2003
FIS,pressures,7,11.97,2003,2003
HAB,pressures,7,9.4,2003,2003
ICO,pressures,7,13.79,2003,2003
LSP,pressures,7,7.27,2003,2003
MAR,pressures,7,29.71,2003,2003
SAL,pressures,7,12.03,2003,2003
SPP,pressures,7,11.53,2003,2003
TR,pressures,7,8.88,2003,2003
AO,pressures,8,14.63,2003,2003
CPP,pressures,8,0.94,2003,2003
CSS,pressures,8,0.94,2003,2003
CW,pressures,8,30.2,2003,2003
FIS,pressures,8,11.53,2003,2003
HAB,pressures,8,10.76,2003,2003
ICO,pressures,8,17.59,2003,2003
LSP,pressures,8,15.58,2003,2003
MAR,pressures,8,21.38,2003,2003
SAL,pressures,8,12.89,2003,2003
SPP,pressures,8,15.22,2003,2003
TR,pressures,8,18.48,2003,2003
AO,pressures,1,19.44,2004,2004
CPP,pressures,1,10.76,2004,2004
CSS,pressures,1,10.76,2004,2004
CW,pressures,1,36.63,2004,2004
FIS,pressures,1,16.85,2004,2004
HAB,pressures,1,16.15,2004,2004
ICO,pressures,1,19.08,2004,2004
LSP,pressures,1,20,2004,2004
MAR,pressures,1,25.64,2004,2004
SAL,pressures,1,16.58,2004,2004
SPP,pressures,1,20.34,2004,2004
TR,pressures,1,26.26,2004,2004
AO,pressures,2,24.42,2004,2004
CPP,pressures,2,28.64,2004,2004
CSS,pressures,2,28.64,2004,2004
CW,pressures,2,30.45,2004,2004
FIS,pressures,2,20.77,2004,2004
HAB,pressures,2,18.03,2004,2004
ICO,pressures,2,25.02,2004,2004
LSP,pressures,2,21.05,2004,2004
MAR,pressures,2,27.67,2004,2004
SAL,pressures,2,31.81,2004,2004
SPP,pressures,2,23.15,2004,2004
TR,pressures,2,21.9,2004,2004
AO,pressures,3,16.12,2004,2004
CPP,pressures,3,8.74,2004,2004
CSS,pressures,3,8.74,2004,2004
CW,pressures,3,36.89,2004,2004
FIS,pressures,3,12.21,2004,2004
HAB,pressures,3,12.45,2004,2004
ICO,pressures,3,23.47,2004,2004
LSP,pressures,3,20.65,2004,2004
MAR,pressures,3,27.73,2004,2004
SAL,pressures,3,14.9,2004,2004
SPP,pressures,3,17.36,2004,2004
TR,pressures,3,23.63,2004,2004
AO,pressures,4,23.91,2004,2004
CPP,pressures,4,34.24,2004,2004
CSS,pressures,4,34.24,2004,2004
CW,pressures,4,37.51,2004,2004
FIS,pressures,4,24.82,2004,2004
HAB,pressures,4,31.04,2004,2004
ICO,pressures,4,49.06,2004,2004
LSP,pressures,4,28.74,2004,2004
MAR,pressures,4,42.49,2004,2004
SAL,pressures,4,26.54,2004,2004
SPP,pressures,4,30.51,2004,2004
TR,pressures,4,28.02,2004,2004
AO,pressures,5,26.89,2004,2004
CPP,pressures,5,44.91,2004,2004
CSS,pressures,5,44.91,2004,2004
CW,pressures,5,48.06,2004,2004
FIS,pressures,5,22.11,2004,2004
HAB,pressures,5,27.4,2004,2004
ICO,pressures,5,42.44,2004,2004
LSP,pressures,5,33.27,2004,2004
MAR,pressures,5,42.07,2004,2004
SAL,pressures,5,35.2,2004,2004
SPP,pressures,5,28.64,2004,2004
TR,pressures,5,31.69,2004,2004
AO,pressures,6,21.44,2004,2004
CPP,pressures,6,14.75,2004,2004
CSS,pressures,6,14.75,2004,2004
CW,pressures,6,53.92,2004,2004
FIS,pressures,6,16.38,2004,2004
HAB,pressures,6,19.27,2004,2004
ICO,pressures,6,28.09,2004,2004
LSP,pressures,6,24.96,2004,2004
MAR,pressures,6,37.37,2004,2004
SAL,pressures,6,25.65,2004,2004
SPP,pressures,6,25.24,2004,2004
TR,pressures,6,33.27,2004,2004
CW,pressures,7,8.88,2004,2004
FIS,pressures,7,12.92,2004,2004
HAB,pressures,7,10.01,2004,2004
ICO,pressures,7,14.5,2004,2004
LSP,pressures,7,7.27,2004,2004
MAR,pressures,7,36.53,2004,2004
SAL,pressures,7,12.79,2004,2004
SPP,pressures,7,12.08,2004,2004
TR,pressures,7,8.88,2004,2004
AO,pressures,8,15.2,2004,2004
CPP,pressures,8,1.11,2004,2004
CSS,pressures,8,1.11,2004,2004
CW,pressures,8,30.19,2004,2004
FIS,pressures,8,10.92,2004,2004
HAB,pressures,8,10.23,2004,2004
ICO,pressures,8,17.53,2004,2004
LSP,pressures,8,15.65,2004,2004
MAR,pressures,8,23.74,2004,2004
SAL,pressures,8,12.74,2004,2004
SPP,pressures,8,14.88,2004,2004
TR,pressures,8,18.82,2004,2004
AO,pressures,1,20.81,2005,2005
CPP,pressures,1,10.7,2005,2005
CSS,pressures,1,10.7,2005,2005
CW,pressures,1,36.7,2005,2005
FIS,pressures,1,17.82,2005,2005
HAB,pressures,1,16.6,2005,2005
ICO,pressures,1,19.53,2005,2005
LSP,pressures,1,20.06,2005,2005
MAR,pressures,1,26.95,2005,2005
SAL,pressures,1,17.14,2005,2005
SPP,pressures,1,21.02,2005,2005
TR,pressures,1,26.91,2005,2005
AO,pressures,2,26.02,2005,2005
CPP,pressures,2,27.78,2005,2005
CSS,pressures,2,27.78,2005,2005
CW,pressures,2,30.29,2005,2005
FIS,pressures,2,22.14,2005,2005
HAB,pressures,2,18.67,2005,2005
ICO,pressures,2,25.75,2005,2005
LSP,pressures,2,20.86,2005,2005
MAR,pressures,2,30.17,2005,2005
SAL,pressures,2,32.42,2005,2005
SPP,pressures,2,24.07,2005,2005
TR,pressures,2,22.52,2005,2005
AO,pressures,3,17.39,2005,2005
CPP,pressures,3,8.67,2005,2005
CSS,pressures,3,8.67,2005,2005
CW,pressures,3,36.86,2005,2005
FIS,pressures,3,12.33,2005,2005
HAB,pressures,3,12.25,2005,2005
ICO,pressures,3,23.64,2005,2005
LSP,pressures,3,20.67,2005,2005
MAR,pressures,3,29.92,2005,2005
SAL,pressures,3,15.1,2005,2005
SPP,pressures,3,17.43,2005,2005
TR,pressures,3,24.12,2005,2005
AO,pressures,4,25.01,2005,2005
CPP,pressures,4,35.04,2005,2005
CSS,pressures,4,35.04,2005,2005
CW,pressures,4,37.83,2005,2005
FIS,pressures,4,25.65,2005,2005
HAB,pressures,4,31.38,2005,2005
ICO,pressures,4,49.52,2005,2005
LSP,pressures,4,29.07,2005,2005
MAR,pressures,4,44.31,2005,2005
SAL,pressures,4,27.26,2005,2005
SPP,pressures,4,31.22,2005,2005
TR,pressures,4,28.75,2005,2005
AO,pressures,5,27.83,2005,2005
CPP,pressures,5,45.85,2005,2005
CSS,pressures,5,45.85,2005,2005
CW,pressures,5,48.73,2005,2005
FIS,pressures,5,22.32,2005,2005
HAB,pressures,5,27.27,2005,2005
ICO,pressures,5,42.69,2005,2005
LSP,pressures,5,33.76,2005,2005
MAR,pressures,5,44.65,2005,2005
SAL,pressures,5,35.69,2005,2005
SPP,pressures,5,28.93,2005,2005
TR,pressures,5,32.64,2005,2005
AO,pressures,6,21.71,2005,2005
CPP,pressures,6,14.71,2005,2005
CSS,pressures,6,14.71,2005,2005
CW,pressures,6,54.32,2005,2005
FIS,pressures,6,16.51,2005,2005
HAB,pressures,6,19.24,2005,2005
ICO,pressures,6,28.33,2005,2005
LSP,pressures,6,25.13,2005,2005
MAR,pressures,6,38.11,2005,2005
SAL,pressures,6,25.93,2005,2005
SPP,pressures,6,25.47,2005,2005
TR,pressures,6,34.01,2005,2005
CW,pressures,7,8.88,2005,2005
FIS,pressures,7,13.3,2005,2005
HAB,pressures,7,10.19,2005,2005
ICO,pressures,7,14.84,2005,2005
LSP,pressures,7,7.27,2005,2005
MAR,pressures,7,40.8,2005,2005
SAL,pressures,7,13.23,2005,2005
SPP,pressures,7,12.25,2005,2005
TR,pressures,7,8.88,2005,2005
AO,pressures,8,16.07,2005,2005
CPP,pressures,8,1.46,2005,2005
CSS,pressures,8,1.46,2005,2005
CW,pressures,8,30.2,2005,2005
FIS,pressures,8,10.66,2005,2005
HAB,pressures,8,9.77,2005,2005
ICO,pressures,8,17.5,2005,2005
LSP,pressures,8,15.78,2005,2005
MAR,pressures,8,25.51,2005,2005
SAL,pressures,8,12.83,2005,2005
SPP,pressures,8,14.69,2005,2005
TR,pressures,8,19.45,2005,2005
AO,pressures,1,21.95,2006,2006
CPP,pressures,1,10.65,2006,2006
CSS,pressures,1,10.65,2006,2006
CW,pressures,1,36.39,2006,2006
FIS,pressures,1,17.92,2006,2006
HAB,pressures,1,16.73,2006,2006
ICO,pressures,1,19.98,2006,2006
LSP,pressures,1,20,2006,2006
MAR,pressures,1,29.9,2006,2006
SAL,pressures,1,17.17,2006,2006
SPP,pressures,1,21.39,2006,2006
TR,pressures,1,27.38,2006,2006
AO,pressures,2,27.61,2006,2006
CPP,pressures,2,26.79,2006,2006
CSS,pressures,2,26.79,2006,2006
CW,pressures,2,30.08,2006,2006
FIS,pressures,2,23.64,2006,2006
HAB,pressures,2,19.8,2006,2006
ICO,pressures,2,26.32,2006,2006
LSP,pressures,2,20.63,2006,2006
MAR,pressures,2,33,2006,2006
SAL,pressures,2,32.84,2006,2006
SPP,pressures,2,25.06,2006,2006
TR,pressures,2,23.05,2006,2006
AO,pressures,3,18.19,2006,2006
CPP,pressures,3,8.67,2006,2006
CSS,pressures,3,8.67,2006,2006
CW,pressures,3,36.63,2006,2006
FIS,pressures,3,12.22,2006,2006
HAB,pressures,3,12.21,2006,2006
ICO,pressures,3,24.21,2006,2006
LSP,pressures,3,20.63,2006,2006
MAR,pressures,3,32.38,2006,2006
SAL,pressures,3,15.06,2006,2006
SPP,pressures,3,17.83,2006,2006
TR,pressures,3,24.42,2006,2006
AO,pressures,4,25.36,2006,2006
CPP,pressures,4,35.64,2006,2006
CSS,pressures,4,35.64,2006,2006
CW,pressures,4,37.48,2006,2006
FIS,pressures,4,25.56,2006,2006
HAB,pressures,4,31.26,2006,2006
ICO,pressures,4,49.92,2006,2006
LSP,pressures,4,29.12,2006,2006
MAR,pressures,4,46.43,2006,2006
SAL,pressures,4,27.43,2006,2006
SPP,pressures,4,31.48,2006,2006
TR,pressures,4,28.97,2006,2006
AO,pressures,5,28.32,2006,2006
CPP,pressures,5,45.68,2006,2006
CSS,pressures,5,45.68,2006,2006
CW,pressures,5,47.94,2006,2006
FIS,pressures,5,22.07,2006,2006
HAB,pressures,5,26.97,2006,2006
ICO,pressures,5,42.92,2006,2006
LSP,pressures,5,33.5,2006,2006
MAR,pressures,5,46.6,2006,2006
SAL,pressures,5,35.54,2006,2006
SPP,pressures,5,28.96,2006,2006
TR,pressures,5,32.66,2006,2006
AO,pressures,6,21.68,2006,2006
CPP,pressures,6,14.67,2006,2006
CSS,pressures,6,14.67,2006,2006
CW,pressures,6,53.67,2006,2006
FIS,pressures,6,16.13,2006,2006
HAB,pressures,6,18.87,2006,2006
ICO,pressures,6,27.88,2006,2006
LSP,pressures,6,24.95,2006,2006
MAR,pressures,6,39.75,2006,2006
SAL,pressures,6,25.52,2006,2006
SPP,pressures,6,24.83,2006,2006
TR,pressures,6,34.08,2006,2006
CW,pressures,7,8.88,2006,2006
FIS,pressures,7,12.7,2006,2006
HAB,pressures,7,9.96,2006,2006
ICO,pressures,7,14.48,2006,2006
LSP,pressures,7,7.27,2006,2006
MAR,pressures,7,44.04,2006,2006
SAL,pressures,7,13.07,2006,2006
SPP,pressures,7,11.74,2006,2006
TR,pressures,7,8.88,2006,2006
AO,pressures,8,17.05,2006,2006
CPP,pressures,8,1.75,2006,2006
CSS,pressures,8,1.75,2006,2006
CW,pressures,8,30.14,2006,2006
FIS,pressures,8,10.14,2006,2006
HAB,pressures,8,9.44,2006,2006
ICO,pressures,8,17.9,2006,2006
LSP,pressures,8,15.87,2006,2006
MAR,pressures,8,28.39,2006,2006
SAL,pressures,8,12.64,2006,2006
SPP,pressures,8,14.85,2006,2006
TR,pressures,8,19.96,2006,2006
AO,pressures,1,22.59,2007,2007
CPP,pressures,1,10.39,2007,2007
CSS,pressures,1,10.39,2007,2007
CW,pressures,1,36.93,2007,2007
FIS,pressures,1,17.9,2007,2007
HAB,pressures,1,16.73,2007,2007
ICO,pressures,1,18.96,2007,2007
LSP,pressures,1,20.13,2007,2007
MAR,pressures,1,30.57,2007,2007
SAL,pressures,1,17.11,2007,2007
SPP,pressures,1,20.58,2007,2007
TR,pressures,1,27.77,2007,2007
AO,pressures,2,26.83,2007,2007
CPP,pressures,2,25.21,2007,2007
CSS,pressures,2,25.21,2007,2007
CW,pressures,2,29.85,2007,2007
FIS,pressures,2,23.7,2007,2007
HAB,pressures,2,19.8,2007,2007
ICO,pressures,2,25.51,2007,2007
LSP,pressures,2,20.2,2007,2007
MAR,pressures,2,32.6,2007,2007
SAL,pressures,2,32.34,2007,2007
SPP,pressures,2,24.37,2007,2007
TR,pressures,2,22.81,2007,2007
AO,pressures,3,18.45,2007,2007
CPP,pressures,3,8.2,2007,2007
CSS,pressures,3,8.2,2007,2007
CW,pressures,3,36.59,2007,2007
FIS,pressures,3,11.87,2007,2007
HAB,pressures,3,11.97,2007,2007
ICO,pressures,3,22.72,2007,2007
LSP,pressures,3,20.5,2007,2007
MAR,pressures,3,32.89,2007,2007
SAL,pressures,3,14.77,2007,2007
SPP,pressures,3,16.46,2007,2007
TR,pressures,3,24.24,2007,2007
AO,pressures,4,24.93,2007,2007
CPP,pressures,4,35.32,2007,2007
CSS,pressures,4,35.32,2007,2007
CW,pressures,4,37.99,2007,2007
FIS,pressures,4,25.1,2007,2007
HAB,pressures,4,31.05,2007,2007
ICO,pressures,4,48.56,2007,2007
LSP,pressures,4,29.21,2007,2007
MAR,pressures,4,47.1,2007,2007
SAL,pressures,4,27.19,2007,2007
SPP,pressures,4,30.26,2007,2007
TR,pressures,4,29.11,2007,2007
AO,pressures,5,28.63,2007,2007
CPP,pressures,5,44.67,2007,2007
CSS,pressures,5,44.67,2007,2007
CW,pressures,5,51.34,2007,2007
FIS,pressures,5,21.49,2007,2007
HAB,pressures,5,26.67,2007,2007
ICO,pressures,5,41.56,2007,2007
LSP,pressures,5,34.4,2007,2007
MAR,pressures,5,48.94,2007,2007
SAL,pressures,5,34.97,2007,2007
SPP,pressures,5,27.75,2007,2007
TR,pressures,5,34.52,2007,2007
AO,pressures,6,21.69,2007,2007
CPP,pressures,6,14.35,2007,2007
CSS,pressures,6,14.35,2007,2007
CW,pressures,6,54.64,2007,2007
FIS,pressures,6,16.11,2007,2007
HAB,pressures,6,19.07,2007,2007
ICO,pressures,6,27.33,2007,2007
LSP,pressures,6,25.22,2007,2007
MAR,pressures,6,40.9,2007,2007
SAL,pressures,6,25.53,2007,2007
SPP,pressures,6,24.59,2007,2007
TR,pressures,6,34.6,2007,2007
CW,pressures,7,8.88,2007,2007
FIS,pressures,7,11.58,2007,2007
HAB,pressures,7,9.32,2007,2007
ICO,pressures,7,13.29,2007,2007
LSP,pressures,7,7.27,2007,2007
MAR,pressures,7,42.03,2007,2007
SAL,pressures,7,12.48,2007,2007
SPP,pressures,7,10.59,2007,2007
TR,pressures,7,8.88,2007,2007
AO,pressures,8,17.72,2007,2007
CPP,pressures,8,1.69,2007,2007
CSS,pressures,8,1.69,2007,2007
CW,pressures,8,30.18,2007,2007
FIS,pressures,8,9.68,2007,2007
HAB,pressures,8,9.1,2007,2007
ICO,pressures,8,16.49,2007,2007
LSP,pressures,8,15.87,2007,2007
MAR,pressures,8,28.88,2007,2007
SAL,pressures,8,12.43,2007,2007
SPP,pressures,8,13.51,2007,2007
TR,pressures,8,19.91,2007,2007
AO,pressures,1,21.85,2008,2008
CPP,pressures,1,9.57,2008,2008
CSS,pressures,1,9.57,2008,2008
CW,pressures,1,36.29,2008,2008
FIS,pressures,1,17.12,2008,2008
HAB,pressures,1,16.43,2008,2008
ICO,pressures,1,18.62,2008,2008
LSP,pressures,1,19.67,2008,2008
MAR,pressures,1,30.77,2008,2008
SAL,pressures,1,16.43,2008,2008
SPP,pressures,1,19.92,2008,2008
TR,pressures,1,26.57,2008,2008
AO,pressures,2,25.34,2008,2008
CPP,pressures,2,23.69,2008,2008
CSS,pressures,2,23.69,2008,2008
CW,pressures,2,30.32,2008,2008
FIS,pressures,2,22.21,2008,2008
HAB,pressures,2,19.06,2008,2008
ICO,pressures,2,24.9,2008,2008
LSP,pressures,2,19.97,2008,2008
MAR,pressures,2,32.33,2008,2008
SAL,pressures,2,31.01,2008,2008
SPP,pressures,2,23.39,2008,2008
TR,pressures,2,22.43,2008,2008
AO,pressures,3,17.86,2008,2008
CPP,pressures,3,7.21,2008,2008
CSS,pressures,3,7.21,2008,2008
CW,pressures,3,36.48,2008,2008
FIS,pressures,3,10.85,2008,2008
HAB,pressures,3,11.55,2008,2008
ICO,pressures,3,22.22,2008,2008
LSP,pressures,3,20.19,2008,2008
MAR,pressures,3,32.79,2008,2008
SAL,pressures,3,13.89,2008,2008
SPP,pressures,3,15.66,2008,2008
TR,pressures,3,23.51,2008,2008
AO,pressures,4,24.13,2008,2008
CPP,pressures,4,33.54,2008,2008
CSS,pressures,4,33.54,2008,2008
CW,pressures,4,37.17,2008,2008
FIS,pressures,4,23.85,2008,2008
HAB,pressures,4,30.53,2008,2008
ICO,pressures,4,48.08,2008,2008
LSP,pressures,4,28.48,2008,2008
MAR,pressures,4,46.5,2008,2008
SAL,pressures,4,25.93,2008,2008
SPP,pressures,4,29.26,2008,2008
TR,pressures,4,27.96,2008,2008
AO,pressures,5,26.76,2008,2008
CPP,pressures,5,42.12,2008,2008
CSS,pressures,5,42.12,2008,2008
CW,pressures,5,47.84,2008,2008
FIS,pressures,5,20.05,2008,2008
HAB,pressures,5,25.92,2008,2008
ICO,pressures,5,41.11,2008,2008
LSP,pressures,5,32.61,2008,2008
