year,sum_sm,area_sm_km2,sm_score,sm_loss,sm_trend
1990.0,153.34326096559835,0.6282,1.0,NA,NA
2e3,87.67206727470918,0.4743,0.571737334413267,-0.428262665586733,-0.0428262665586733
2010.0,84.60584376553555,0.4599,0.5517415192084403,-0.034973779043740445,-0.0034973779043740447
