loiczid,mean_cat_score,mean_pop_trend_score,n_cat_species,n_trend_species,source,year
52653.0,0.01875,0.0,128,128,aquamaps,1999.0
52654.0,0.027647058823529413,0.0,170,170,aquamaps,1999.0
52655.0,0.05409090909090909,1.3227272727272727e-4,220,220,aquamaps,1999.0
52656.0,0.06761363636363636,1.653409090909091e-4,176,176,aquamaps,1999.0
52657.0,0.07159763313609467,1.7218934911242603e-4,169,169,aquamaps,1999.0
52658.0,0.07272727272727272,-4.809917355371901e-4,121,121,aquamaps,1999.0
52659.0,0.07378048780487804,1.7743902439024391e-4,164,164,aquamaps,1999.0
52660.0,0.07378048780487804,1.7743902439024391e-4,164,164,aquamaps,1999.0
52661.0,0.07236842105263158,1.9144736842105264e-4,152,152,aquamaps,1999.0
52662.0,0.07658227848101266,1.8417721518987343e-4,158,158,aquamaps,1999.0
52663.0,0.12247191011235956,3.2696629213483145e-4,89,89,aquamaps,1999.0
52664.0,0.13380281690140847,4.0985915492957746e-4,71,71,aquamaps,1999.0
53363.0,0.017241379310344827,0.0,116,116,aquamaps,1999.0
53364.0,0.017094017094017096,0.0,117,117,aquamaps,1999.0
53365.0,0.01639344262295082,0.0,122,122,aquamaps,1999.0
53366.0,0.01652892561983471,0.0,121,121,aquamaps,1999.0
53367.0,0.013675213675213675,0.0,117,117,aquamaps,1999.0
53368.0,0.013793103448275862,0.0,116,116,aquamaps,1999.0
53369.0,0.01694915254237288,0.0,118,118,aquamaps,1999.0
53370.0,0.016666666666666666,0.0,120,120,aquamaps,1999.0
53371.0,0.01680672268907563,0.0,119,119,aquamaps,1999.0
53372.0,0.01680672268907563,0.0,119,119,aquamaps,1999.0
53373.0,0.016129032258064516,0.0,124,124,aquamaps,1999.0
53374.0,0.01639344262295082,0.0,122,122,aquamaps,1999.0
53375.0,0.018309859154929577,0.0,142,142,aquamaps,1999.0
53376.0,0.05021834061135371,1.2707423580786027e-4,229,229,aquamaps,1999.0
53377.0,0.061734693877551025,1.4846938775510204e-4,196,196,aquamaps,1999.0
53378.0,0.0711764705882353,1.711764705882353e-4,170,170,aquamaps,1999.0
53379.0,0.06929133858267716,-4.582677165354331e-4,127,127,aquamaps,1999.0
53380.0,0.047933884297520664,0.0,121,121,aquamaps,1999.0
53381.0,0.07159763313609467,1.7218934911242603e-4,169,169,aquamaps,1999.0
53382.0,0.07707006369426751,1.8535031847133758e-4,157,157,aquamaps,1999.0
53383.0,0.09492753623188406,2.108695652173913e-4,138,138,aquamaps,1999.0
53384.0,0.08675496688741723,1.9271523178807947e-4,151,151,aquamaps,1999.0
53386.0,0.12537313432835823,4.343283582089552e-4,67,67,aquamaps,1999.0
54084.0,0.017391304347826087,0.0,115,115,aquamaps,1999.0
54085.0,0.01694915254237288,0.0,118,118,aquamaps,1999.0
54086.0,0.01680672268907563,0.0,119,119,aquamaps,1999.0
54087.0,0.01391304347826087,0.0,115,115,aquamaps,1999.0
54088.0,0.013559322033898305,0.0,118,118,aquamaps,1999.0
54089.0,0.017241379310344827,0.0,116,116,aquamaps,1999.0
54090.0,0.017094017094017096,0.0,117,117,aquamaps,1999.0
54091.0,0.01694915254237288,0.0,118,118,aquamaps,1999.0
54092.0,0.01780821917808219,0.0,146,146,aquamaps,1999.0
54093.0,0.018309859154929577,0.0,142,142,aquamaps,1999.0
54094.0,0.016129032258064516,0.0,124,124,aquamaps,1999.0
54095.0,0.017241379310344827,0.0,116,116,aquamaps,1999.0
54096.0,0.015625,0.0,128,128,aquamaps,1999.0
54097.0,0.052608695652173916,1.265217391304348e-4,230,230,aquamaps,1999.0
54098.0,0.05761904761904762,1.3857142857142857e-4,210,210,aquamaps,1999.0
54099.0,0.07159763313609467,1.7218934911242603e-4,169,169,aquamaps,1999.0
54100.0,0.0392,0.0,125,125,aquamaps,1999.0
54101.0,0.04957264957264958,0.0,117,117,aquamaps,1999.0
54102.0,0.06423357664233577,-4.248175182481752e-4,137,137,aquamaps,1999.0
54103.0,0.07515527950310559,1.8074534161490683e-4,161,161,aquamaps,1999.0
54104.0,0.07756410256410257,1.8653846153846154e-4,156,156,aquamaps,1999.0
54105.0,0.08343949044585987,1.8535031847133758e-4,157,157,aquamaps,1999.0
54106.0,0.13,4.1571428571428575e-4,70,70,aquamaps,1999.0
54805.0,0.013559322033898305,0.0,118,118,aquamaps,1999.0
54806.0,0.013559322033898305,0.0,118,118,aquamaps,1999.0
54807.0,0.017094017094017096,0.0,117,117,aquamaps,1999.0
54808.0,0.01680672268907563,0.0,119,119,aquamaps,1999.0
54809.0,0.016666666666666666,0.0,120,120,aquamaps,1999.0
54810.0,0.01680672268907563,0.0,119,119,aquamaps,1999.0
54811.0,0.01639344262295082,0.0,122,122,aquamaps,1999.0
54812.0,0.016260162601626018,0.0,123,123,aquamaps,1999.0
54813.0,0.016,0.0,125,125,aquamaps,1999.0
54814.0,0.016260162601626018,0.0,123,123,aquamaps,1999.0
54815.0,0.01652892561983471,0.0,121,121,aquamaps,1999.0
54816.0,0.016260162601626018,0.0,123,123,aquamaps,1999.0
54817.0,0.015625,0.0,128,128,aquamaps,1999.0
54818.0,0.04847161572052402,3.812227074235808e-4,229,229,aquamaps,1999.0
54819.0,0.05246636771300449,3.914798206278027e-4,223,223,aquamaps,1999.0
54820.0,0.029696969696969697,0.0,165,165,aquamaps,1999.0
54821.0,0.04393939393939394,0.0,132,132,aquamaps,1999.0
54822.0,0.05909090909090909,0.0,132,132,aquamaps,1999.0
54823.0,0.062400000000000004,0.0,125,125,aquamaps,1999.0
54824.0,0.078,5.82e-4,150,150,aquamaps,1999.0
54825.0,0.07090909090909091,5.290909090909091e-4,165,165,aquamaps,1999.0
54826.0,0.11797752808988764,9.808988764044943e-4,89,89,aquamaps,1999.0
55526.0,0.013675213675213675,0.0,117,117,aquamaps,1999.0
55527.0,0.01680672268907563,0.0,119,119,aquamaps,1999.0
55528.0,0.016666666666666666,0.0,120,120,aquamaps,1999.0
55529.0,0.01680672268907563,0.0,119,119,aquamaps,1999.0
55530.0,0.016260162601626018,0.0,123,123,aquamaps,1999.0
55531.0,0.016129032258064516,0.0,124,124,aquamaps,1999.0
55532.0,0.016129032258064516,0.0,124,124,aquamaps,1999.0
55533.0,0.01652892561983471,0.0,121,121,aquamaps,1999.0
55534.0,0.016260162601626018,0.0,123,123,aquamaps,1999.0
55535.0,0.016129032258064516,0.0,124,124,aquamaps,1999.0
55536.0,0.016,0.0,125,125,aquamaps,1999.0
55537.0,0.016260162601626018,0.0,123,123,aquamaps,1999.0
55538.0,0.016129032258064516,0.0,124,124,aquamaps,1999.0
55539.0,0.015748031496062992,0.0,127,127,aquamaps,1999.0
55540.0,0.02266666666666667,0.0,150,150,aquamaps,1999.0
55541.0,0.03141025641025641,0.0,156,156,aquamaps,1999.0
55542.0,0.04693877551020408,0.0,147,147,aquamaps,1999.0
55543.0,0.0552,0.0,125,125,aquamaps,1999.0
55544.0,0.06614173228346457,0.0,127,127,aquamaps,1999.0
55545.0,0.07692307692307693,6.104895104895106e-4,143,143,aquamaps,1999.0
55546.0,0.08759689922480621,6.767441860465116e-4,129,129,aquamaps,1999.0
55547.0,0.12638888888888888,0.0012125,72,72,aquamaps,1999.0
55549.0,0.0849056603773585,0.0016471698113207547,53,53,aquamaps,1999.0
56247.0,0.016129032258064516,0.0,124,124,aquamaps,1999.0
56248.0,0.016,0.0,125,125,aquamaps,1999.0
56249.0,0.01680672268907563,0.0,119,119,aquamaps,1999.0
56250.0,0.016260162601626018,0.0,123,123,aquamaps,1999.0
56251.0,0.015503875968992248,0.0,129,129,aquamaps,1999.0
56252.0,0.016129032258064516,0.0,124,124,aquamaps,1999.0
56253.0,0.016129032258064516,0.0,124,124,aquamaps,1999.0
56254.0,0.016129032258064516,0.0,124,124,aquamaps,1999.0
56255.0,0.016,0.0,125,125,aquamaps,1999.0
56256.0,0.016,0.0,125,125,aquamaps,1999.0
56257.0,0.016260162601626018,0.0,123,123,aquamaps,1999.0
56258.0,0.018309859154929577,0.0,142,142,aquamaps,1999.0
56259.0,0.018309859154929577,0.0,142,142,aquamaps,1999.0
56260.0,0.01925925925925926,0.0,135,135,aquamaps,1999.0
56261.0,0.02654320987654321,0.0,162,162,aquamaps,1999.0
56262.0,0.04030612244897959,0.0,196,196,aquamaps,1999.0
56263.0,0.05652173913043478,4.217391304347826e-4,207,207,aquamaps,1999.0
56264.0,0.06790123456790123,5.388888888888889e-4,162,162,aquamaps,1999.0
56265.0,0.06842105263157895,5.105263157894738e-4,171,171,aquamaps,1999.0
56266.0,0.06832298136645963,0.00054223602484472055,161,161,aquamaps,1999.0
56267.0,0.07070063694267516,5.560509554140128e-4,157,157,aquamaps,1999.0
56268.0,0.07076023391812866,5.105263157894738e-4,171,171,aquamaps,1999.0
56269.0,0.11232876712328768,0.001195890410958904,73,73,aquamaps,1999.0
56270.0,0.12000000000000001,0.0012471428571428573,70,70,aquamaps,1999.0
56271.0,0.12352941176470589,0.0012838235294117648,68,68,aquamaps,1999.0
56968.0,0.01680672268907563,0.0,119,119,aquamaps,1999.0
56969.0,0.016,0.0,125,125,aquamaps,1999.0
56970.0,0.016260162601626018,0.0,123,123,aquamaps,1999.0
56971.0,0.01652892561983471,0.0,121,121,aquamaps,1999.0
56972.0,0.015873015873015872,0.0,126,126,aquamaps,1999.0
56973.0,0.015873015873015872,0.0,126,126,aquamaps,1999.0
56974.0,0.015503875968992248,0.0,129,129,aquamaps,1999.0
56975.0,0.016,0.0,125,125,aquamaps,1999.0
56976.0,0.014388489208633094,0.0,139,139,aquamaps,1999.0
56977.0,0.015267175572519085,0.0,131,131,aquamaps,1999.0
56978.0,0.015625,0.0,128,128,aquamaps,1999.0
56979.0,0.01925925925925926,0.0,135,135,aquamaps,1999.0
56980.0,0.018439716312056736,0.0,141,141,aquamaps,1999.0
56981.0,0.014705882352941176,0.0,136,136,aquamaps,1999.0
56982.0,0.019402985074626865,0.0,134,134,aquamaps,1999.0
56983.0,0.01870503597122302,0.0,139,139,aquamaps,1999.0
56984.0,0.05545023696682465,4.137440758293839e-4,211,211,aquamaps,1999.0
56985.0,0.062146892655367235,4.932203389830509e-4,177,177,aquamaps,1999.0
56986.0,0.07482014388489208,6.280575539568345e-4,139,139,aquamaps,1999.0
56988.0,0.07123287671232877,5.97945205479452e-4,146,146,aquamaps,1999.0
56989.0,0.08029197080291971,6.372262773722628e-4,137,137,aquamaps,1999.0
56990.0,0.07142857142857142,5.668831168831169e-4,154,154,aquamaps,1999.0
56991.0,0.07236842105263158,5.743421052631579e-4,152,152,aquamaps,1999.0
56992.0,0.14791666666666667,0.00181875,48,48,aquamaps,1999.0
56993.0,0.15434782608695652,6.326086956521739e-4,46,46,aquamaps,1999.0
57690.0,0.015384615384615385,0.0,130,130,aquamaps,1999.0
57691.0,0.015384615384615385,0.0,130,130,aquamaps,1999.0
57692.0,0.015267175572519085,0.0,131,131,aquamaps,1999.0
57693.0,0.015267175572519085,0.0,131,131,aquamaps,1999.0
57694.0,0.017218543046357615,0.0,151,151,aquamaps,1999.0
57695.0,0.016455696202531647,0.0,158,158,aquamaps,1999.0
57696.0,0.01388888888888889,0.0,144,144,aquamaps,1999.0
57697.0,0.014084507042253521,0.0,142,142,aquamaps,1999.0
57698.0,0.015267175572519085,0.0,131,131,aquamaps,1999.0
57699.0,0.014388489208633094,0.0,139,139,aquamaps,1999.0
57700.0,0.014285714285714285,0.0,140,140,aquamaps,1999.0
57701.0,0.014285714285714285,0.0,140,140,aquamaps,1999.0
57702.0,0.018309859154929577,0.0,142,142,aquamaps,1999.0
57703.0,0.018439716312056736,0.0,141,141,aquamaps,1999.0
57704.0,0.017449664429530203,0.0,149,149,aquamaps,1999.0
57705.0,0.03876404494382023,0.0,178,178,aquamaps,1999.0
57706.0,0.053608247422680416,4.5e-4,194,194,aquamaps,1999.0
57707.0,0.06582278481012659,5.525316455696203e-4,158,158,aquamaps,1999.0
57708.0,0.12238805970149254,0.0013029850746268657,67,67,aquamaps,1999.0
57710.0,0.06962025316455696,5.525316455696203e-4,158,158,aquamaps,1999.0
57711.0,0.07006369426751592,5.560509554140128e-4,157,157,aquamaps,1999.0
57712.0,0.07006369426751592,5.560509554140128e-4,157,157,aquamaps,1999.0
57713.0,0.09423076923076923,8.394230769230769e-4,104,104,aquamaps,1999.0
57714.0,0.1577777777777778,0.00194,45,45,aquamaps,1999.0
58411.0,0.014925373134328358,0.0,134,134,aquamaps,1999.0
58412.0,0.014925373134328358,0.0,134,134,aquamaps,1999.0
58413.0,0.01756756756756757,0.0,148,148,aquamaps,1999.0
58414.0,0.015384615384615385,0.0,130,130,aquamaps,1999.0
58415.0,0.015384615384615385,0.0,130,130,aquamaps,1999.0
58416.0,0.014705882352941176,0.0,136,136,aquamaps,1999.0
58417.0,0.015384615384615385,0.0,130,130,aquamaps,1999.0
58418.0,0.01388888888888889,0.0,144,144,aquamaps,1999.0
58419.0,0.017218543046357615,0.0,151,151,aquamaps,1999.0
58420.0,0.01388888888888889,0.0,144,144,aquamaps,1999.0
58421.0,0.014814814814814815,0.0,135,135,aquamaps,1999.0
58422.0,0.014814814814814815,0.0,135,135,aquamaps,1999.0
58423.0,0.015151515151515152,0.0,132,132,aquamaps,1999.0
58424.0,0.015384615384615385,0.0,130,130,aquamaps,1999.0
58425.0,0.017687074829931974,0.0,147,147,aquamaps,1999.0
58426.0,0.02752808988764045,0.0,178,178,aquamaps,1999.0
58427.0,0.05306122448979592,4.454081632653061e-4,196,196,aquamaps,1999.0
58428.0,0.06190476190476191,5.196428571428572e-4,168,168,aquamaps,1999.0
58429.0,0.07375886524822695,6.191489361702128e-4,141,141,aquamaps,1999.0
58430.0,0.12405063291139241,0.0011050632911392406,79,79,aquamaps,1999.0
58431.0,0.07222222222222223,6.0625e-4,144,144,aquamaps,1999.0
58432.0,0.07051282051282051,5.596153846153846e-4,156,156,aquamaps,1999.0
58433.0,0.07424242424242425,6.613636363636364e-4,132,132,aquamaps,1999.0
58434.0,0.06470588235294118,7.336134453781513e-4,119,119,aquamaps,1999.0
58435.0,0.1088888888888889,3.2333333333333335e-4,90,90,aquamaps,1999.0
59134.0,0.01625,0.0,160,160,aquamaps,1999.0
59135.0,0.013793103448275862,0.0,145,145,aquamaps,1999.0
59136.0,0.014925373134328358,0.0,134,134,aquamaps,1999.0
59137.0,0.014388489208633094,0.0,139,139,aquamaps,1999.0
59138.0,0.014705882352941176,0.0,136,136,aquamaps,1999.0
59139.0,0.013793103448275862,0.0,145,145,aquamaps,1999.0
59140.0,0.014084507042253521,0.0,142,142,aquamaps,1999.0
59141.0,0.017105263157894738,0.0,152,152,aquamaps,1999.0
59142.0,0.014492753623188406,0.0,138,138,aquamaps,1999.0
59143.0,0.014705882352941176,0.0,136,136,aquamaps,1999.0
59144.0,0.015037593984962407,0.0,133,133,aquamaps,1999.0
59145.0,0.015037593984962407,0.0,133,133,aquamaps,1999.0
59146.0,0.01780821917808219,0.0,146,146,aquamaps,1999.0
59147.0,0.023255813953488372,0.0,172,172,aquamaps,1999.0
59148.0,0.04124293785310734,0.0,177,177,aquamaps,1999.0
59149.0,0.07448275862068966,6.020689655172414e-4,145,145,aquamaps,1999.0
59150.0,0.07445255474452556,6.372262773722628e-4,137,137,aquamaps,1999.0
59151.0,0.07236842105263158,5.743421052631579e-4,152,152,aquamaps,1999.0
59152.0,0.07236842105263158,5.743421052631579e-4,152,152,aquamaps,1999.0
59153.0,0.09245283018867925,8.235849056603773e-4,106,106,aquamaps,1999.0
59154.0,0.0763888888888889,6.0625e-4,144,144,aquamaps,1999.0
59855.0,0.016574585635359115,0.0,181,181,aquamaps,1999.0
59856.0,0.013793103448275862,0.0,145,145,aquamaps,1999.0
59857.0,0.014492753623188406,0.0,138,138,aquamaps,1999.0
59858.0,0.014388489208633094,0.0,139,139,aquamaps,1999.0
59859.0,0.014814814814814815,0.0,135,135,aquamaps,1999.0
59860.0,0.016666666666666666,0.0,156,156,aquamaps,1999.0
59861.0,0.013793103448275862,0.0,145,145,aquamaps,1999.0
59862.0,0.016883116883116882,0.0,154,154,aquamaps,1999.0
59863.0,0.014184397163120567,0.0,141,141,aquamaps,1999.0
59864.0,0.014925373134328358,0.0,134,134,aquamaps,1999.0
59865.0,0.015384615384615385,0.0,130,130,aquamaps,1999.0
59866.0,0.015267175572519085,0.0,131,131,aquamaps,1999.0
59867.0,0.01756756756756757,0.0,148,148,aquamaps,1999.0
59868.0,0.026063829787234042,0.0,188,188,aquamaps,1999.0
59869.0,0.037125748502994015,0.0,167,167,aquamaps,1999.0
59870.0,0.04661654135338346,0.0,133,133,aquamaps,1999.0
59871.0,0.06918238993710692,5.49056603773585e-4,159,159,aquamaps,1999.0
59872.0,0.06748466257668712,5.355828220858895e-4,163,163,aquamaps,1999.0
59873.0,0.07432432432432433,5.898648648648649e-4,148,148,aquamaps,1999.0
59874.0,0.070873786407767,5.650485436893204e-4,103,103,aquamaps,1999.0
60577.0,0.016149068322981366,0.0,161,161,aquamaps,1999.0
60578.0,0.01388888888888889,0.0,144,144,aquamaps,1999.0
60579.0,0.013513513513513514,0.0,148,148,aquamaps,1999.0
60580.0,0.016560509554140127,0.0,157,157,aquamaps,1999.0
60581.0,0.01360544217687075,0.0,147,147,aquamaps,1999.0
60582.0,0.014184397163120567,0.0,141,141,aquamaps,1999.0
60583.0,0.014285714285714285,0.0,140,140,aquamaps,1999.0
60584.0,0.014705882352941176,0.0,136,136,aquamaps,1999.0
60585.0,0.015037593984962407,0.0,133,133,aquamaps,1999.0
60586.0,0.014705882352941176,0.0,136,136,aquamaps,1999.0
60587.0,0.014814814814814815,0.0,135,135,aquamaps,1999.0
60588.0,0.017218543046357615,0.0,151,151,aquamaps,1999.0
61298.0,0.016666666666666666,0.0,156,156,aquamaps,1999.0
61299.0,0.014598540145985403,0.0,137,137,aquamaps,1999.0
61300.0,0.014285714285714285,0.0,140,140,aquamaps,1999.0
61301.0,0.014084507042253521,0.0,142,142,aquamaps,1999.0
61302.0,0.014285714285714285,0.0,140,140,aquamaps,1999.0
61303.0,0.014705882352941176,0.0,136,136,aquamaps,1999.0
61304.0,0.014925373134328358,0.0,134,134,aquamaps,1999.0
61305.0,0.015037593984962407,0.0,133,133,aquamaps,1999.0
62021.0,0.019230769230769232,0.0,156,156,aquamaps,1999.0
62022.0,0.016551724137931035,0.0,145,145,aquamaps,1999.0
62023.0,0.017391304347826087,0.0,138,138,aquamaps,1999.0
62024.0,0.016666666666666666,0.0,144,144,aquamaps,1999.0
49060.0,0.12592592592592594,-1.7962962962962963e-4,54,54,aquamaps,2e3
49061.0,0.11272727272727273,2.872727272727272e-4,55,55,aquamaps,2e3
49780.0,0.07272727272727272,1.1969696969696968e-4,132,132,aquamaps,2e3
49781.0,0.06666666666666667,1.2539682539682538e-4,126,126,aquamaps,2e3
50494.0,0.07034883720930232,9.186046511627906e-5,172,172,aquamaps,2e3
50495.0,0.07333333333333333,9.575757575757574e-5,165,165,aquamaps,2e3
50496.0,0.0773972602739726,1.0821917808219176e-4,146,146,aquamaps,2e3
50497.0,0.06853146853146853,1.1048951048951048e-4,143,143,aquamaps,2e3
50498.0,0.06950354609929078,1.1205673758865247e-4,141,141,aquamaps,2e3
50499.0,0.0734375,1.2343749999999998e-4,128,128,aquamaps,2e3
50500.0,0.07067669172932331,1.18796992481203e-4,133,133,aquamaps,2e3
51209.0,0.017391304347826087,0.0,115,115,aquamaps,2e3
51210.0,0.017391304347826087,0.0,115,115,aquamaps,2e3
51211.0,0.016666666666666666,0.0,120,120,aquamaps,2e3
51212.0,0.01870503597122302,0.0,139,139,aquamaps,2e3
51213.0,0.027950310559006212,0.0,161,161,aquamaps,2e3
51214.0,0.06759776536312849,8.8268156424581e-5,179,179,aquamaps,2e3
51215.0,0.06914285714285714,9.028571428571427e-5,175,175,aquamaps,2e3
51216.0,0.07583892617449664,1.0604026845637583e-4,149,149,aquamaps,2e3
51217.0,0.07241379310344828,1.089655172413793e-4,145,145,aquamaps,2e3
51218.0,0.07291666666666667,1.0972222222222221e-4,144,144,aquamaps,2e3
51219.0,0.075,1.1285714285714284e-4,140,140,aquamaps,2e3
51220.0,0.07954545454545454,1.1969696969696968e-4,132,132,aquamaps,2e3
51223.0,0.08297872340425533,0.001625531914893617,47,47,aquamaps,2e3
51924.0,0.01694915254237288,0.0,118,118,aquamaps,2e3
51925.0,0.017391304347826087,0.0,115,115,aquamaps,2e3
51926.0,0.016666666666666666,0.0,120,120,aquamaps,2e3
51927.0,0.018055555555555557,0.0,144,144,aquamaps,2e3
51928.0,0.017687074829931974,0.0,147,147,aquamaps,2e3
51929.0,0.01780821917808219,0.0,146,146,aquamaps,2e3
51930.0,0.01652892561983471,0.0,121,121,aquamaps,2e3
51931.0,0.02033898305084746,0.0,118,118,aquamaps,2e3
51932.0,0.01935483870967742,0.0,124,124,aquamaps,2e3
51933.0,0.02345679012345679,0.0,162,162,aquamaps,2e3
51934.0,0.054337899543379,7.214611872146118e-5,219,219,aquamaps,2e3
51935.0,0.07865853658536585,9.634146341463413e-5,164,164,aquamaps,2e3
51936.0,0.09507042253521127,1.1126760563380281e-4,142,142,aquamaps,2e3
51937.0,0.0852112676056338,1.1126760563380281e-4,142,142,aquamaps,2e3
51938.0,0.09603174603174604,1.2539682539682538e-4,126,126,aquamaps,2e3
51939.0,0.08402777777777778,1.0972222222222221e-4,144,144,aquamaps,2e3
51940.0,0.07378048780487804,9.634146341463413e-5,164,164,aquamaps,2e3
51941.0,0.09562043795620438,1.1532846715328466e-4,137,137,aquamaps,2e3
51942.0,0.07515527950310559,9.813664596273291e-5,161,161,aquamaps,2e3
51943.0,0.07763975155279504,9.813664596273291e-5,161,161,aquamaps,2e3
52643.0,0.017241379310344827,0.0,116,116,aquamaps,2e3
52644.0,0.017241379310344827,0.0,116,116,aquamaps,2e3
52645.0,0.017543859649122806,0.0,114,114,aquamaps,2e3
52646.0,0.017699115044247787,0.0,113,113,aquamaps,2e3
52647.0,0.017094017094017096,0.0,117,117,aquamaps,2e3
52648.0,0.01793103448275862,0.0,145,145,aquamaps,2e3
52649.0,0.026404494382022473,0.0,178,178,aquamaps,2e3
52650.0,0.01818181818181818,0.0,143,143,aquamaps,2e3
52651.0,0.022388059701492536,0.0,134,134,aquamaps,2e3
52652.0,0.021897810218978103,0.0,137,137,aquamaps,2e3
52653.0,0.01875,0.0,128,128,aquamaps,2e3
52654.0,0.027647058823529413,0.0,170,170,aquamaps,2e3
52655.0,0.05409090909090909,7.18181818181818e-5,220,220,aquamaps,2e3
52656.0,0.06761363636363636,8.977272727272726e-5,176,176,aquamaps,2e3
52657.0,0.07159763313609467,9.349112426035502e-5,169,169,aquamaps,2e3
52658.0,0.07272727272727272,-5.008264462809918e-4,121,121,aquamaps,2e3
52659.0,0.07378048780487804,9.634146341463413e-5,164,164,aquamaps,2e3
52660.0,0.07378048780487804,9.634146341463413e-5,164,164,aquamaps,2e3
52661.0,0.07236842105263158,1.0394736842105262e-4,152,152,aquamaps,2e3
52662.0,0.07658227848101266,9.999999999999999e-5,158,158,aquamaps,2e3
52663.0,0.12247191011235956,1.7752808988764042e-4,89,89,aquamaps,2e3
52664.0,0.13380281690140847,2.2253521126760562e-4,71,71,aquamaps,2e3
53363.0,0.017241379310344827,0.0,116,116,aquamaps,2e3
53364.0,0.017094017094017096,0.0,117,117,aquamaps,2e3
53365.0,0.01639344262295082,0.0,122,122,aquamaps,2e3
53366.0,0.01652892561983471,0.0,121,121,aquamaps,2e3
53367.0,0.013675213675213675,0.0,117,117,aquamaps,2e3
53368.0,0.013793103448275862,0.0,116,116,aquamaps,2e3
53369.0,0.01694915254237288,0.0,118,118,aquamaps,2e3
