rgn_id,year,mean_cat,n_total,n_cat,n_trend,status,trend_raw,trend
1,2e3,0.3388888888888889,36,36,30,0.6611111111111111,-8.417508417508778e-4,-0.00758
1,2001.0,0.3388888888888889,36,36,30,0.6611111111111111,-8.080808080808316e-4,-0.00727
1,2002.0,0.3388888888888889,36,36,30,0.6611111111111111,-7.070707070707157e-4,-0.00636
1,2003.0,0.3388888888888889,36,36,30,0.6611111111111111,-5.387205387205558e-4,-0.00485
1,2004.0,0.3388888888888889,36,36,30,0.6611111111111111,-3.030303030303453e-4,-0.00273
1,2005.0,0.3388888888888889,36,36,30,0.6611111111111111,-1.915000073769256e-17,-0.0
1,2006.0,0.3388888888888889,36,36,30,0.6611111111111111,-1.91500007376913e-17,-0.0
1,2007.0,0.3388888888888889,36,36,30,0.6611111111111111,-1.9150000737690053e-17,-0.0
1,2008.0,0.3333333333333333,36,36,30,0.6666666666666667,3.030303030302915e-4,0.00275
1,2009.0,0.3333333333333333,36,36,30,0.6666666666666667,5.387205387205021e-4,0.00489
1,2010.0,0.3333333333333333,36,36,30,0.6666666666666667,7.070707070706909e-4,0.00642
1,2011.0,0.3333333333333333,36,36,30,0.6666666666666667,8.080808080807989e-4,0.00733
1,2012.0,0.3333333333333333,36,36,30,0.6666666666666667,8.417508417507979e-4,0.00764
1,2013.0,0.3333333333333333,36,36,30,0.6666666666666667,8.080808080807933e-4,0.00733
1,2014.0,0.3333333333333333,36,36,30,0.6666666666666667,7.070707070707397e-4,0.00642
1,2015.0,0.3277777777777778,36,36,30,0.6722222222222223,8.417508417508175e-4,0.00764
1,2016.0,0.3277777777777778,41,36,30,0.6722222222222223,8.417508417508279e-4,0.00764
2,2e3,0.3485714285714286,35,35,29,0.6514285714285715,-8.658008658008322e-4,-0.00795
2,2001.0,0.3485714285714286,35,35,29,0.6514285714285715,-8.311688311687874e-4,-0.00763
2,2002.0,0.3485714285714286,35,35,29,0.6514285714285715,-7.272727272726532e-4,-0.00668
2,2003.0,0.3485714285714286,35,35,29,0.6514285714285715,-5.541125541125335e-4,-0.00509
2,2004.0,0.3485714285714286,35,35,29,0.6514285714285715,-3.1168831168826614e-4,-0.00286
2,2005.0,0.3485714285714286,35,35,29,0.6514285714285715,3.830000147538512e-17,0.0
2,2006.0,0.3485714285714286,35,35,29,0.6514285714285715,3.83000014753826e-17,0.0
2,2007.0,0.3485714285714286,35,35,29,0.6514285714285715,3.8300001475380107e-17,0.0
2,2008.0,0.34285714285714286,35,35,29,0.6571428571428571,3.1168831168833266e-4,0.00289
2,2009.0,0.34285714285714286,35,35,29,0.6571428571428571,5.541125541125259e-4,0.00513
2,2010.0,0.34285714285714286,35,35,29,0.6571428571428571,7.272727272727181e-4,0.00674
2,2011.0,0.34285714285714286,35,35,29,0.6571428571428571,8.3116883116879e-4,0.0077
2,2012.0,0.34285714285714286,35,35,29,0.6571428571428571,8.658008658008087e-4,0.00802
2,2013.0,0.34285714285714286,35,35,29,0.6571428571428571,8.311688311688068e-4,0.0077
2,2014.0,0.34285714285714286,35,35,29,0.6571428571428571,7.27272727272736e-4,0.00674
2,2015.0,0.33714285714285713,35,35,29,0.6628571428571428,8.658008658008052e-4,0.00802
2,2016.0,0.33714285714285713,40,35,29,0.6628571428571428,8.658008658008447e-4,0.00802
3,2e3,0.35135135135135137,37,37,31,0.6486486486486487,-0.001638001638001641,-0.01482
3,2001.0,0.35135135135135137,37,37,31,0.6486486486486487,-0.0015724815724815551,-0.01423
3,2002.0,0.35135135135135137,37,37,31,0.6486486486486487,-0.0013759213759213377,-0.01245
3,2003.0,0.35135135135135137,37,37,31,0.6486486486486487,-0.0010483210483210564,-0.00949
3,2004.0,0.35135135135135137,37,37,31,0.6486486486486487,-5.896805896806247e-4,-0.00534
3,2005.0,0.35135135135135137,37,37,31,0.6486486486486487,-1.915000073769256e-17,-0.0
3,2006.0,0.35135135135135137,37,37,31,0.6486486486486487,-1.91500007376913e-17,-0.0
3,2007.0,0.35135135135135137,37,37,31,0.6486486486486487,-1.9150000737690053e-17,-0.0
3,2008.0,0.34594594594594597,37,37,31,0.654054054054054,2.9484029484026704e-4,0.00271
3,2009.0,0.34594594594594597,37,37,31,0.654054054054054,5.241605241604577e-4,0.00482
3,2010.0,0.34594594594594597,37,37,31,0.654054054054054,6.87960687960667e-4,0.00633
3,2011.0,0.34594594594594597,37,37,31,0.654054054054054,7.862407862407615e-4,0.00723
3,2012.0,0.34594594594594597,37,37,31,0.654054054054054,8.190008190007321e-4,0.00754
3,2013.0,0.34594594594594597,37,37,31,0.654054054054054,7.862407862407583e-4,0.00723
3,2014.0,0.34594594594594597,37,37,31,0.654054054054054,6.879606879606628e-4,0.00633
3,2015.0,0.34054054054054056,37,37,31,0.6594594594594594,8.19000819000764e-4,0.00754
3,2016.0,0.34054054054054056,42,37,31,0.6594594594594594,8.190008190008018e-4,0.00754
