rgn_id,year,rgn_mean_cat,mean_n_cat_spp,mean_n_trend_spp,status,trend_raw,trend
1,2e3,0.1356433472590937,256.34,170.08,0.8191422036545418,-2.2394316529429227e-4,-0.00206
1,2001.0,0.1356433472590937,256.34,170.08,0.8191422036545418,-1.4637418042341178e-4,-0.00134
1,2002.0,0.1364315085097715,256.34,170.08,0.8180913219869713,-1.0293277146330555e-4,-9.4e-4
1,2003.0,0.13721966976044933,256.34,170.08,0.8170404403194009,-8.088097880695252e-5,-7.4e-4
1,2004.0,0.13761487792525282,256.34,170.08,0.8165134960996628,-2.2032643680639042e-4,-0.00203
1,2005.0,0.13976609556440273,256.34,170.08,0.8136452059141298,-4.941539044016332e-4,-0.00455
1,2006.0,0.13976609556440273,256.34,170.08,0.8136452059141298,-6.57282868448338e-4,-0.00605
1,2007.0,0.13908456737016667,256.34,170.08,0.8145539101731112,-7.042158700001823e-4,-0.00648
1,2008.0,0.1376995717320524,256.34,170.08,0.8164005710239302,-5.948062374899513e-4,-0.00547
1,2009.0,0.13701804353781638,256.34,170.08,0.8173092752829115,-4.0259900745209885e-4,-0.0037
1,2010.0,0.13701804353781638,256.34,170.08,0.8173092752829115,-1.8817446381878418e-4,-0.00173
1,2011.0,0.13701804353781638,256.34,170.08,0.8173092752829115,4.846739341004736e-5,4.5e-4
1,2012.0,0.13754996615087794,256.34,170.08,0.8166000451321628,1.9858250544645332e-4,0.00183
1,2013.0,0.1359736436495223,256.34,170.08,0.8187018084673037,4.1135655919569185e-4,0.00379
1,2014.0,0.13567723752591968,256.34,170.08,0.8190970166321071,5.904200115528583e-4,0.00545
1,2015.0,0.1348903557128155,256.34,170.08,0.8201461923829126,6.041764860402048e-4,0.0056
1,2016.0,0.13567660302161114,256.34,170.08,0.8190978626378519,4.8195150208453936e-4,0.00446
2,2e3,0.11760936170184623,265.82,194.17,0.8431875177308717,-2.6342389447346143e-4,-0.00213
2,2001.0,0.11760936170184623,265.82,194.17,0.8431875177308717,-1.9865705331914563e-4,-0.00161
2,2002.0,0.11824373133384879,265.82,194.17,0.8423416915548683,-1.5389276262441946e-4,-0.00125
2,2003.0,0.11887810096585137,265.82,194.17,0.8414958653788648,-1.1887858389221384e-4,-9.6e-4
2,2004.0,0.1192992700600231,265.82,194.17,0.8409343065866359,-2.2061372225480575e-4,-0.00179
2,2005.0,0.12091978905622074,265.82,194.17,0.8387736145917057,-4.1453373956517757e-4,-0.00337
2,2006.0,0.12091978905622074,265.82,194.17,0.8387736145917057,-5.422783005949523e-4,-0.0044
2,2007.0,0.12049562998901452,265.82,194.17,0.8393391600146473,-5.847110931925472e-4,-0.00475
2,2008.0,0.11931695626893964,265.82,194.17,0.8409107249747471,-4.93813420457647e-4,-0.00401
2,2009.0,0.11889279720173342,265.82,194.17,0.8414762703976888,-3.4350834756984245e-4,-0.00279
2,2010.0,0.11889279720173342,265.82,194.17,0.8414762703976888,-1.7678979294215945e-4,-0.00144
2,2011.0,0.11889279720173342,265.82,194.17,0.8414762703976888,1.0671153602940829e-5,9e-5
2,2012.0,0.11923455355310646,265.82,194.17,0.8410205952625248,1.3763107295922754e-4,0.00112
2,2013.0,0.11796581428910133,265.82,194.17,0.8427122476145316,3.164878154471228e-4,0.00257
2,2014.0,0.11764993746847252,265.82,194.17,0.8431334167087033,4.6613613770291203e-4,0.00379
2,2015.0,0.11687773660668736,265.82,194.17,0.8441630178577503,5.012425093710485e-4,0.00409
2,2016.0,0.1175597557626235,265.82,194.17,0.8432536589831687,4.2142138768578045e-4,0.00344
3,2e3,0.13074650905603713,247.03,173.87,0.8256713212586172,-2.0815404737820726e-4,-0.00179
3,2001.0,0.13074650905603713,247.03,173.87,0.8256713212586172,-1.88251844667985e-4,-0.00162
3,2002.0,0.13152969943559287,247.03,173.87,0.8246270674192094,-2.0597725576285754e-4,-0.00177
3,2003.0,0.13231288981514858,247.03,173.87,0.8235828135798019,-2.4867265836694085e-4,-0.00214
3,2004.0,0.13231288981514858,247.03,173.87,0.8235828135798019,-2.9618882018927177e-4,-0.00255
3,2005.0,0.13357631152395896,247.03,173.87,0.821898251301388,-3.9993739159548835e-4,-0.00344
3,2006.0,0.13357631152395896,247.03,173.87,0.821898251301388,-4.938119553212911e-4,-0.00425
3,2007.0,0.1333479234147151,247.03,173.87,0.8222027687803798,-5.234043205426649e-4,-0.0045
3,2008.0,0.1325204893750171,247.03,173.87,0.8233060141666438,-4.488386314566831e-4,-0.00386
3,2009.0,0.13229210126577323,247.03,173.87,0.8236105316456358,-3.270545361724134e-4,-0.00281
3,2010.0,0.13229210126577323,247.03,173.87,0.8236105316456358,-1.89012050884289e-4,-0.00163
3,2011.0,0.1323611844704692,247.03,173.87,0.8235184207060411,-3.101453062877673e-5,-2.7e-4
3,2012.0,0.13264908928490038,247.03,173.87,0.8231345476201328,6.252329931455065e-5,5.4e-4
3,2013.0,0.13108270852578893,247.03,173.87,0.825223055298948,2.1845395637304916e-4,0.00188
3,2014.0,0.13108270852578893,247.03,173.87,0.825223055298948,3.545028956237459e-4,0.00306
3,2015.0,0.13025788127552437,247.03,173.87,0.8263228249659674,4.183534015552005e-4,0.00362
3,2016.0,0.1307989286946764,247.03,173.87,0.825601428407098,3.8922380834133073e-4,0.00336
4,2e3,0.1296132454396111,286.33,195.64,0.8271823394138519,-5.772736960135765e-4,-0.00508
4,2001.0,0.1296132454396111,286.33,195.64,0.8271823394138519,-4.946141041070792e-4,-0.00435
4,2002.0,0.13023098898366575,286.33,195.64,0.8263586813551124,-4.055141394578874e-4,-0.00357
4,2003.0,0.13084873252772036,286.33,195.64,0.8255350232963728,-2.9999006802062167e-4,-0.00264
4,2004.0,0.13084873252772036,286.33,195.64,0.8255350232963728,-2.8700202946682705e-4,-0.00253
4,2005.0,0.1326548062061076,286.33,195.64,0.8231269250585233,-3.638248283803411e-4,-0.00321
4,2006.0,0.1326548062061076,286.33,195.64,0.8231269250585233,-0.00048497403997158507,-0.00429
4,2007.0,0.13210997645875702,286.33,195.64,0.8238533647216574,-5.166893990147393e-4,-0.00457
4,2008.0,0.13139356227507093,286.33,195.64,0.8248085836332387,-4.5529736666276646e-4,-0.00403
4,2009.0,0.13084873252772034,286.33,195.64,0.8255350232963728,-3.24855222062281e-4,-0.00287
4,2010.0,0.13084873252772034,286.33,195.64,0.8255350232963728,-1.7738560914125218e-4,-0.00157
4,2011.0,0.13103070547565063,286.33,195.64,0.8252923926991325,-2.3182924342665783e-5,-2.1e-4
4,2012.0,0.13162453726861276,286.33,195.64,0.824500616975183,5.5829901472628455e-5,4.9e-4
4,2013.0,0.13038905018050354,286.33,195.64,0.826147933092662,1.923077889305775e-4,0.0017
4,2014.0,0.13038905018050354,286.33,195.64,0.826147933092662,3.2135646673656337e-4,0.00285
