loiczid,year,weighted_mean_cat,n_cat_species,n_trend_species
49060.0,1965.0,0.17724550898203595,167,82
49060.0,1966.0,0.17724550898203595,167,82
49060.0,1967.0,0.17724550898203595,167,82
49060.0,1968.0,0.17724550898203595,167,82
49060.0,1969.0,0.17724550898203595,167,82
49060.0,1970.0,0.17724550898203595,167,82
49060.0,1971.0,0.17724550898203595,167,82
49060.0,1972.0,0.17724550898203595,167,82
49060.0,1973.0,0.17724550898203595,167,82
49060.0,1974.0,0.17724550898203595,167,82
49060.0,1975.0,0.17724550898203595,167,82
49060.0,1976.0,0.17724550898203595,167,82
49060.0,1977.0,0.17724550898203595,167,82
49060.0,1978.0,0.17724550898203595,167,82
49060.0,1979.0,0.17724550898203595,167,82
49060.0,1980.0,0.17724550898203595,167,82
49060.0,1981.0,0.17724550898203595,167,82
49060.0,1982.0,0.17724550898203595,167,82
49060.0,1983.0,0.17724550898203595,167,82
49060.0,1984.0,0.17724550898203595,167,82
49060.0,1985.0,0.17724550898203595,167,82
49060.0,1986.0,0.17724550898203595,167,82
49060.0,1987.0,0.17724550898203595,167,82
49060.0,1988.0,0.17724550898203595,167,82
49060.0,1989.0,0.17724550898203595,167,82
49060.0,1990.0,0.17724550898203595,167,82
49060.0,1991.0,0.17724550898203595,167,82
49060.0,1992.0,0.17724550898203595,167,82
49060.0,1993.0,0.17724550898203595,167,82
49060.0,1994.0,0.17964071856287425,167,82
49060.0,1995.0,0.17964071856287425,167,82
49060.0,1996.0,0.1784431137724551,167,82
49060.0,1997.0,0.1784431137724551,167,82
49060.0,1998.0,0.1784431137724551,167,82
49060.0,1999.0,0.1784431137724551,167,82
49060.0,2e3,0.1784431137724551,167,82
49060.0,2001.0,0.1784431137724551,167,82
49060.0,2002.0,0.17964071856287425,167,82
49060.0,2003.0,0.18083832335329342,167,82
49060.0,2004.0,0.18083832335329342,167,82
49060.0,2005.0,0.18443113772455091,167,82
49060.0,2006.0,0.18443113772455091,167,82
49060.0,2007.0,0.18323353293413175,167,82
49060.0,2008.0,0.18083832335329342,167,82
49060.0,2009.0,0.17964071856287425,167,82
49060.0,2010.0,0.17964071856287425,167,82
49060.0,2011.0,0.17964071856287425,167,82
49060.0,2012.0,0.18083832335329342,167,82
49060.0,2013.0,0.1784431137724551,167,82
49060.0,2014.0,0.1784431137724551,167,82
49060.0,2015.0,0.17724550898203595,167,82
49060.0,2016.0,0.17844311377245511,167,82
49061.0,1965.0,0.17041420118343192,169,85
49061.0,1966.0,0.17041420118343192,169,85
49061.0,1967.0,0.17041420118343192,169,85
49061.0,1968.0,0.17041420118343192,169,85
49061.0,1969.0,0.17041420118343192,169,85
49061.0,1970.0,0.17041420118343192,169,85
49061.0,1971.0,0.17041420118343192,169,85
49061.0,1972.0,0.17041420118343192,169,85
49061.0,1973.0,0.17041420118343192,169,85
49061.0,1974.0,0.17041420118343192,169,85
49061.0,1975.0,0.17041420118343192,169,85
49061.0,1976.0,0.17041420118343192,169,85
49061.0,1977.0,0.17041420118343192,169,85
49061.0,1978.0,0.17041420118343192,169,85
49061.0,1979.0,0.17041420118343192,169,85
49061.0,1980.0,0.17041420118343192,169,85
49061.0,1981.0,0.17041420118343192,169,85
49061.0,1982.0,0.17041420118343192,169,85
49061.0,1983.0,0.17041420118343192,169,85
49061.0,1984.0,0.17041420118343192,169,85
49061.0,1985.0,0.17041420118343192,169,85
49061.0,1986.0,0.17041420118343192,169,85
49061.0,1987.0,0.17041420118343192,169,85
49061.0,1988.0,0.17041420118343192,169,85
49061.0,1989.0,0.17041420118343192,169,85
49061.0,1990.0,0.17041420118343192,169,85
49061.0,1991.0,0.17041420118343192,169,85
49061.0,1992.0,0.17041420118343192,169,85
49061.0,1993.0,0.17041420118343192,169,85
49061.0,1994.0,0.1739644970414201,169,85
49061.0,1995.0,0.1739644970414201,169,85
49061.0,1996.0,0.1727810650887574,169,85
49061.0,1997.0,0.1727810650887574,169,85
49061.0,1998.0,0.1727810650887574,169,85
49061.0,1999.0,0.1727810650887574,169,85
49061.0,2e3,0.1727810650887574,169,85
49061.0,2001.0,0.1727810650887574,169,85
49061.0,2002.0,0.17396449704142014,169,85
49061.0,2003.0,0.17514792899408285,169,85
49061.0,2004.0,0.17514792899408285,169,85
49061.0,2005.0,0.178698224852071,169,85
49061.0,2006.0,0.178698224852071,169,85
49061.0,2007.0,0.17751479289940827,169,85
49061.0,2008.0,0.17514792899408282,169,85
49061.0,2009.0,0.1739644970414201,169,85
49061.0,2010.0,0.1739644970414201,169,85
49061.0,2011.0,0.1739644970414201,169,85
49061.0,2012.0,0.17514792899408285,169,85
49061.0,2013.0,0.1727810650887574,169,85
49061.0,2014.0,0.1727810650887574,169,85
49061.0,2015.0,0.17159763313609466,169,85
49061.0,2016.0,0.1727810650887574,169,85
49780.0,1965.0,0.13548387096774195,248,156
49780.0,1966.0,0.13548387096774195,248,156
49780.0,1967.0,0.13548387096774195,248,156
49780.0,1968.0,0.13548387096774195,248,156
49780.0,1969.0,0.13548387096774195,248,156
49780.0,1970.0,0.13548387096774195,248,156
49780.0,1971.0,0.13548387096774195,248,156
49780.0,1972.0,0.13548387096774195,248,156
49780.0,1973.0,0.13548387096774195,248,156
49780.0,1974.0,0.13548387096774195,248,156
49780.0,1975.0,0.13548387096774195,248,156
49780.0,1976.0,0.13548387096774195,248,156
49780.0,1977.0,0.13548387096774195,248,156
49780.0,1978.0,0.13548387096774195,248,156
49780.0,1979.0,0.13548387096774195,248,156
49780.0,1980.0,0.13548387096774195,248,156
49780.0,1981.0,0.13548387096774195,248,156
49780.0,1982.0,0.13548387096774195,248,156
49780.0,1983.0,0.13548387096774195,248,156
49780.0,1984.0,0.13548387096774195,248,156
49780.0,1985.0,0.13548387096774195,248,156
49780.0,1986.0,0.13548387096774195,248,156
49780.0,1987.0,0.13548387096774195,248,156
49780.0,1988.0,0.13548387096774195,248,156
49780.0,1989.0,0.13548387096774195,248,156
49780.0,1990.0,0.13548387096774195,248,156
49780.0,1991.0,0.13548387096774195,248,156
49780.0,1992.0,0.13548387096774195,248,156
49780.0,1993.0,0.13548387096774195,248,156
49780.0,1994.0,0.13790322580645162,248,156
49780.0,1995.0,0.13790322580645162,248,156
49780.0,1996.0,0.13709677419354838,248,156
49780.0,1997.0,0.13709677419354838,248,156
49780.0,1998.0,0.13709677419354838,248,156
49780.0,1999.0,0.13709677419354838,248,156
49780.0,2e3,0.13709677419354838,248,156
49780.0,2001.0,0.13709677419354838,248,156
49780.0,2002.0,0.13790322580645162,248,156
49780.0,2003.0,0.13870967741935486,248,156
49780.0,2004.0,0.14193548387096774,248,156
49780.0,2005.0,0.1443548387096774,248,156
49780.0,2006.0,0.1443548387096774,248,156
49780.0,2007.0,0.1435483870967742,248,156
49780.0,2008.0,0.14193548387096774,248,156
49780.0,2009.0,0.14112903225806453,248,156
49780.0,2010.0,0.14112903225806453,248,156
49780.0,2011.0,0.14112903225806453,248,156
49780.0,2012.0,0.14193548387096774,248,156
49780.0,2013.0,0.1403225806451613,248,156
49780.0,2014.0,0.13790322580645162,248,156
49780.0,2015.0,0.13709677419354838,248,156
49780.0,2016.0,0.13790322580645162,248,156
49781.0,1965.0,0.13292181069958847,243,153
49781.0,1966.0,0.13292181069958847,243,153
49781.0,1967.0,0.13292181069958847,243,153
49781.0,1968.0,0.13292181069958847,243,153
49781.0,1969.0,0.13292181069958847,243,153
49781.0,1970.0,0.13292181069958847,243,153
49781.0,1971.0,0.13292181069958847,243,153
49781.0,1972.0,0.13292181069958847,243,153
49781.0,1973.0,0.13292181069958847,243,153
49781.0,1974.0,0.13292181069958847,243,153
49781.0,1975.0,0.13292181069958847,243,153
49781.0,1976.0,0.13292181069958847,243,153
49781.0,1977.0,0.13292181069958847,243,153
49781.0,1978.0,0.13292181069958847,243,153
49781.0,1979.0,0.13292181069958847,243,153
49781.0,1980.0,0.13292181069958847,243,153
49781.0,1981.0,0.13292181069958847,243,153
49781.0,1982.0,0.13292181069958847,243,153
49781.0,1983.0,0.13292181069958847,243,153
49781.0,1984.0,0.13292181069958847,243,153
49781.0,1985.0,0.13292181069958847,243,153
49781.0,1986.0,0.13292181069958847,243,153
49781.0,1987.0,0.13292181069958847,243,153
49781.0,1988.0,0.13292181069958847,243,153
49781.0,1989.0,0.13292181069958847,243,153
49781.0,1990.0,0.13292181069958847,243,153
49781.0,1991.0,0.13292181069958847,243,153
49781.0,1992.0,0.13292181069958847,243,153
49781.0,1993.0,0.13292181069958847,243,153
49781.0,1994.0,0.13539094650205763,243,153
49781.0,1995.0,0.13539094650205763,243,153
49781.0,1996.0,0.1345679012345679,243,153
49781.0,1997.0,0.1345679012345679,243,153
49781.0,1998.0,0.1345679012345679,243,153
49781.0,1999.0,0.1345679012345679,243,153
49781.0,2e3,0.1345679012345679,243,153
49781.0,2001.0,0.1345679012345679,243,153
49781.0,2002.0,0.13539094650205763,243,153
49781.0,2003.0,0.13621399176954732,243,153
49781.0,2004.0,0.13621399176954732,243,153
49781.0,2005.0,0.13868312757201648,243,153
49781.0,2006.0,0.13868312757201648,243,153
49781.0,2007.0,0.13786008230452676,243,153
49781.0,2008.0,0.13621399176954732,243,153
49781.0,2009.0,0.13539094650205763,243,153
49781.0,2010.0,0.13539094650205763,243,153
49781.0,2011.0,0.13539094650205763,243,153
49781.0,2012.0,0.13621399176954732,243,153
49781.0,2013.0,0.1345679012345679,243,153
49781.0,2014.0,0.1345679012345679,243,153
49781.0,2015.0,0.1337448559670782,243,153
