fish_dir,fishery,shp,year,fields,values,include,tot_catch_field,mult_catch_fields, reproject
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_hook_line_2007_2015,groundfish_hook_line_2007_2015,Hook_Line_2007_legal_limfields,2007,"OBJECTID_1, Count_, Sum_CATCH_, Sum_EFFORT, Shape_Leng, Shape_Le_1, Shape_Area","NA, NA, NA, NA, NA, NA, NA",TRUE,Sum_CATCH_,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_hook_line_2007_2015,groundfish_hook_line_2007_2015,Hook_Line_2008__legal_limfields,2008,"OBJECTID_1, Count_, Sum_CATCH_, Sum_EFFORT, Shape_Leng, Shape_Le_1, Shape_Area","NA, NA, NA, NA, NA, NA, NA",TRUE,Sum_CATCH_,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_hook_line_2007_2015,groundfish_hook_line_2007_2015,Hook_Line_2009_legal_limfields,2009,"OBJECTID_1, Count_, Sum_CATCH_, Sum_EFFORT, Shape_Leng, Shape_Le_1, Shape_Area","NA, NA, NA, NA, NA, NA, NA",TRUE,Sum_CATCH_,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_hook_line_2007_2015,groundfish_hook_line_2007_2015,Hook_Line_2010_legal_limfields,2010,"OBJECTID_1, Count_, Sum_CATCH_, Sum_EFFORT, Shape_Le_1, Shape_Leng, Shape_Area","NA, NA, NA, NA, NA, NA, NA",TRUE,Sum_CATCH_,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_hook_line_2007_2015,groundfish_hook_line_2007_2015,Hook_Line_2011_legal_limfields,2011,"OBJECTID_1, Count_, Sum_CATCH_, Sum_HOURS_, Shape_Leng, Shape_Le_1, Shape_Area","NA, NA, NA, NA, NA, NA, NA",TRUE,Sum_CATCH_,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_hook_line_2007_2015,groundfish_hook_line_2007_2015,Hook_Line_2012_legal_limfields,2012,"OBJECTID_1, Count_, Sum_CATCH_, Sum_EFFORT, Shape_Le_1, Shape_Leng, Shape_Area","NA, NA, NA, NA, NA, NA, NA",TRUE,Sum_CATCH_,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_hook_line_2007_2015,groundfish_hook_line_2007_2015,Hook_Line_2013_legal_limfields,2013,"OBJECTID_1, Count_, Sum_CATCH_, Sum_EFFORT, Shape_Le_1, Shape_Leng, Shape_Area","NA, NA, NA, NA, NA, NA, NA",TRUE,Sum_CATCH_,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_hook_line_2007_2015,groundfish_hook_line_2007_2015,Hook_Line_2014_legal_limfields,2014,"OBJECTID_1, Count_, Sum_CATCH_, Sum_EFFORT, Shape_Le_1, Shape_Leng, Shape_Area","NA, NA, NA, NA, NA, NA, NA",TRUE,Sum_CATCH_,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_hook_line_2007_2015,groundfish_hook_line_2007_2015,Hook_Line_2015_legal_limfields,2015,"OBJECTID_1, Count_, Sum_CATCH_, Sum_EFFORT, Shape_Le_1, Shape_Leng, Shape_Area","NA, NA, NA, NA, NA, NA, NA",TRUE,Sum_CATCH_,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_longline_2007_2015,groundfish_longline_2007_2015,LL_2007_Project_eventjoin_legal_limfields,2007,"Count_, Sum_CATCH_, Sum_TOTAL_, Shape_Leng, Shape_Area","4, 5758.12, 485, 16000, 1.6e+07",TRUE,Sum_CATCH_,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_longline_2007_2015,groundfish_longline_2007_2015,LL_2008_Project_eventjoin_legal_limfields,2008,"Count_, Sum_CATCH_, Sum_TOTAL_, Shape_Leng, Shape_Area","6, 8950.15, 961, 16000, 1.6e+07",TRUE,Sum_CATCH_,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_longline_2007_2015,groundfish_longline_2007_2015,LL_2009_Project_eventjoin_legal_limfields,2009,"Count_, Sum_CATCH_, Sum_TOTAL_, Shape_Leng, Shape_Area","3, 1105.65, 485, 16000, 1.6e+07",TRUE,Sum_CATCH_,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_longline_2007_2015,groundfish_longline_2007_2015,LL_2010_Project_eventjoin_legal_limfields,2010,"Count_, Sum_CATCH_, Sum_TOTAL_, Shape_Leng, Shape_Area","3, 2567.3, 555, 16000, 1.6e+07",TRUE,Sum_CATCH_,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_longline_2007_2015,groundfish_longline_2007_2015,LL_2011_Project_eventjoin_legal_limfields,2011,"Count_, Sum_CATCH_, Sum_TOTAL_, Shape_Leng, Shape_Area","4, 976.89, 217, 16000, 1.6e+07",TRUE,Sum_CATCH_,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_longline_2007_2015,groundfish_longline_2007_2015,LL_2013_Project_eventjoin_legal_limfields,2012,"Count_, Sum_CATCH_, Sum_TOTAL_, Shape_Leng, Shape_Area","4, 1146.82, 311, 16000, 1.6e+07",TRUE,Sum_CATCH_,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_longline_2007_2015,groundfish_longline_2007_2015,LL_2014_Project_eventjoin_legal_limfields,2013,"Count_, Sum_CATCH_, Sum_TOTAL_, Shape_Leng, Shape_Area","4, 1210.37, 57, 16000, 1.6e+07",TRUE,Sum_CATCH_,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_longline_2007_2015,groundfish_longline_2007_2015,LL_2015_Project_eventjoin_legal_limfields,2014,"Count_, Sum_CATCH_, Sum_TOTAL_, Shape_Leng, Shape_Area","22, 15138.63, 6608, 16000, 1.6e+07",TRUE,Sum_CATCH_,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_longline_old_2006_2012,groundfish_longline_old_2006_2012,Longline_2006_BCA,2006,"BlockId, Sector, NumVessels, EffortHrs, SableWt, HalibWt, POPWt, HakeWt, OtherWt, Shape_Leng, Shape_Area","23499, 1, 4, 76.75, 950.54, 5182.68, 0, 0, 8840.09, 16000, 1.6e+07",TRUE,NA,SableWt HalibWt POPWt HakeWt OtherWt,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_longline_old_2006_2012,groundfish_longline_old_2006_2012,Longline_2007_BCA,2007,"BlockId, Sector, NumVessels, EffortHrs, SableWt, HalibWt, POPWt, HakeWt, OtherWt, Shape_Leng, Shape_Area","22173, 1, 5, 31.4, 65.68, 425.62, 0, 0, 8756.32, 15999.9999, 15999999.8",TRUE,NA,SableWt HalibWt POPWt HakeWt OtherWt,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_longline_old_2006_2012,groundfish_longline_old_2006_2012,Longline_2008_BCA,2008,"BlockId, Sector, NumVessels, EffortHrs, SableWt, HalibWt, POPWt, HakeWt, OtherWt, Shape_Leng, Shape_Area","22175, 1, 3, 72.5166666, 217.98, 135.79, 0, 0, 32735.1, 16000, 1.6e+07",TRUE,NA,SableWt HalibWt POPWt HakeWt OtherWt,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_longline_old_2006_2012,groundfish_longline_old_2006_2012,Longline_2009_BCA,2009,"BlockId, Sector, NumVessels, EffortHrs, SableWt, HalibWt, POPWt, HakeWt, OtherWt, Shape_Leng, Shape_Area","22174, 1, 4, 89.7166666, 28.34, 284.62, 0, 0, 40312.73, 16000, 1.6e+07",TRUE,NA,SableWt HalibWt POPWt HakeWt OtherWt,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_longline_old_2006_2012,groundfish_longline_old_2006_2012,Longline_2010_BCA,2010,"BlockId, Sector, NumVessels, EffortHrs, SableWt, HalibWt, POPWt, HakeWt, OtherWt, Shape_Leng, Shape_Area","22175, 1, 3, 168.8, 49.34, 905.94, 0, 0, 23496.93, 16000, 1.6e+07",TRUE,NA,SableWt HalibWt POPWt HakeWt OtherWt,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_longline_old_2006_2012,groundfish_longline_old_2006_2012,Longline_2011_BCA,2011,"BlockId, Sector, NumVessels, EffortHrs, SableWt, HalibWt, POPWt, HakeWt, OtherWt, Shape_Leng, Shape_Area","22836, 1, 3, 47.5333333, 36.05, 479.38, 0, 0, 5556.2, 16000, 1.6e+07",TRUE,NA,SableWt HalibWt POPWt HakeWt OtherWt,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_longline_old_2006_2012,groundfish_longline_old_2006_2012,Longline_2012_BCA,2012,"BlockId, Sector, NumVessels, EffortHrs, SableWt, HalibWt, POPWt, HakeWt, OtherWt, Shape_Leng, Shape_Area","25160, 1, 5, 112.316666, 0, 2976.09, 0, 0, 8368.78, 15999.9999, 15999999.8",TRUE,NA,SableWt HalibWt POPWt HakeWt OtherWt,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_trawl_2007_2015,groundfish_trawl_2007_2015,GFTrawl_2007_legal_limfields,2007,"Count_, Sum_CATCH_, Sum_EFFORT, Shape_Leng, Shape_Le_1, Shape_Area","4, 301.96, 360.24999, 16000, 16000, 1.6e+07",TRUE,Sum_CATCH_,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_trawl_2007_2015,groundfish_trawl_2007_2015,GFTrawl_2008_legal_limfields,2008,"Count_, Sum_CATCH_, Sum_EFFORT, Shape_Leng, Shape_Le_1, Shape_Area","4, 56271.12, 58.833325, 16000, 16000, 1.6e+07",TRUE,Sum_CATCH_,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_trawl_2007_2015,groundfish_trawl_2007_2015,GFTrawl_2009_legal_limfields,2009,"Count_, Sum_CATCH_, Sum_EFFORT, Shape_Leng, Shape_Le_1, Shape_Area","18, 77808.29, 654.349908, 16000, 16000, 1.6e+07",TRUE,Sum_CATCH_,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_trawl_2007_2015,groundfish_trawl_2007_2015,GFTrawl_2010_legal_limfields,2010,"Count_, Sum_CATCH_, Sum_EFFORT, Shape_Leng, Shape_Le_1, Shape_Area","16, 90190.29, 663.333286, 16000, 16000, 1.6e+07",TRUE,Sum_CATCH_,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_trawl_2007_2015,groundfish_trawl_2007_2015,GFTrawl_2011_legal_limfields,2011,"Count_, Sum_CATCH_, Sum_EFFORT, Shape_Leng, Shape_Le_1, Shape_Area","3, 55651.25, 14.83333, 16000, 16000, 1.6e+07",TRUE,Sum_CATCH_,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_trawl_2007_2015,groundfish_trawl_2007_2015,GFTrawl_2012_legal_limfields,2012,"Count_, Sum_CATCH_, Sum_EFFORT, Shape_Leng, Shape_Le_1, Shape_Area","6, 30312.86, 157.833309, 16000, 16000, 1.6e+07",TRUE,Sum_CATCH_,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_trawl_2007_2015,groundfish_trawl_2007_2015,GFTrawl_2013_legal_limfields,2013,"Count_, Sum_CATCH_, Sum_EFFORT, Shape_Leng, Shape_Le_1, Shape_Area","3, 240.16, 9.466661, 16000, 16000, 1.6e+07",TRUE,Sum_CATCH_,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_trawl_2007_2015,groundfish_trawl_2007_2015,GFTrawl_2014_legal_limfields,2014,"Count_, Sum_CATCH_, Sum_EFFORT, Shape_Leng, Shape_Le_1, Shape_Area","8, 81906.23, 115.249979, 16000, 16000, 1.6e+07",TRUE,Sum_CATCH_,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_trawl_2007_2015,groundfish_trawl_2007_2015,GFTrawl_2015_legal_limfields,2015,"Count_, Sum_CATCH_, Sum_EFFORT, Shape_Leng, Shape_Le_1, Shape_Area","4, 65403.56, 72.716662, 16000, 16000, 1.6e+07",TRUE,Sum_CATCH_,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_trawl_old_1996_2012,groundfish_trawl_old_1996_2012,Trawl_1996_BCA,1996,"BlockId, Sector, NumVessels, EffortHrs, SableWt, SableCPUE, HalibWt, HalibCPUE, POPWt, POPCPUE, HakeWt, HakeCPUE, OtherWt, OtherCPUE, Shape_Leng, Shape_Area","51676, 1, 4, 8.35, 4.54, 0.32428571, 11.34, 1.8, 328.66, 42.7902745, 272.16, 35.5764705, 11561.08, 1612.58755, 16000, 1.6e+07",TRUE,NA,SableWt HalibWt POPWt HakeWt OtherWt,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_trawl_old_1996_2012,groundfish_trawl_old_1996_2012,Trawl_1997_BCA,1997,"BlockId, Sector, NumVessels, EffortHrs, SableWt, SableCPUE, HalibWt, HalibCPUE, POPWt, POPCPUE, HakeWt, HakeCPUE, OtherWt, OtherCPUE, Shape_Leng, Shape_Area","26498, 1, 4, 8.75, 0, 0, 0, 0, 0, 0, 156654.3, 20127.1384, 0, 0, 16000, 1.6e+07",TRUE,NA,SableWt HalibWt POPWt HakeWt OtherWt,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_trawl_old_1996_2012,groundfish_trawl_old_1996_2012,Trawl_1998_BCA,1998,"BlockId, Sector, NumVessels, EffortHrs, SableWt, SableCPUE, HalibWt, HalibCPUE, POPWt, POPCPUE, HakeWt, HakeCPUE, OtherWt, OtherCPUE, Shape_Leng, Shape_Area","21171, 1, 3, 34.0666666, 619.46, 19.9871223, 0, 0, 0, 0, 0, 0, 3761.46, 119.069609, 16000, 1.6e+07",TRUE,NA,SableWt HalibWt POPWt HakeWt OtherWt,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_trawl_old_1996_2012,groundfish_trawl_old_1996_2012,Trawl_1999_BCA,1999,"BlockId, Sector, NumVessels, EffortHrs, SableWt, SableCPUE, HalibWt, HalibCPUE, POPWt, POPCPUE, HakeWt, HakeCPUE, OtherWt, OtherCPUE, Shape_Leng, Shape_Area","26498, 1, 12, 45.2, 0, 0, 0, 0, 0, 0, 771811.419, 24949.1087, 0, 0, 16000, 1.6e+07",TRUE,NA,SableWt HalibWt POPWt HakeWt OtherWt,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_trawl_old_1996_2012,groundfish_trawl_old_1996_2012,Trawl_2000_BCA,2000,"BlockId, Sector, NumVessels, EffortHrs, SableWt, SableCPUE, HalibWt, HalibCPUE, POPWt, POPCPUE, HakeWt, HakeCPUE, OtherWt, OtherCPUE, Shape_Leng, Shape_Area","51676, 1, 5, 13.4, 35.46, 3.55210087, 54.89, 4.33342105, 3.83, 0.63833333, 48924.6, 2334.65341, 6454.4, 767.547813, 16000, 1.6e+07",TRUE,NA,SableWt HalibWt POPWt HakeWt OtherWt,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_trawl_old_1996_2012,groundfish_trawl_old_1996_2012,Trawl_2001_BCA,2001,"BlockId, Sector, NumVessels, EffortHrs, SableWt, SableCPUE, HalibWt, HalibCPUE, POPWt, POPCPUE, HakeWt, HakeCPUE, OtherWt, OtherCPUE, Shape_Leng, Shape_Area","27142, 1, 5, 32.1, 1411.09, 58.0432576, 403.15, 11.6217725, 4648.47, 120.193644, 921.67, 33.1103391, 22521.56, 723.625824, 16000, 1.6e+07",TRUE,NA,SableWt HalibWt POPWt HakeWt OtherWt,FALSE
