goal,dimension,region_id,score
AO,pressures,1.0,14.21
AO,pressures,2.0,14.21
AO,pressures,3.0,14.21
AO,pressures,4.0,14.21
AO,pressures,5.0,14.21
AO,pressures,6.0,14.21
AO,pressures,7.0,14.21
AO,pressures,8.0,14.21
AO,resilience,1.0,78.22
AO,resilience,2.0,78.22
AO,resilience,3.0,78.22
AO,resilience,4.0,78.22
AO,resilience,5.0,78.22
AO,resilience,6.0,78.22
AO,resilience,7.0,78.22
AO,resilience,8.0,78.22
CP,pressures,1.0,22.72
CP,pressures,2.0,22.72
CP,pressures,3.0,22.72
CP,pressures,4.0,22.72
CP,pressures,5.0,22.72
CP,pressures,6.0,22.72
CP,pressures,7.0,22.72
CP,pressures,8.0,22.72
CP,resilience,1.0,83.02
CP,resilience,2.0,83.02
CP,resilience,3.0,83.02
CP,resilience,4.0,83.02
CP,resilience,5.0,83.02
CP,resilience,6.0,83.02
CP,resilience,7.0,83.02
CP,resilience,8.0,83.02
CS,pressures,1.0,10.68
CS,pressures,2.0,10.68
CS,pressures,3.0,10.68
CS,pressures,4.0,10.68
CS,pressures,5.0,10.68
CS,pressures,6.0,10.68
CS,pressures,7.0,10.68
CS,pressures,8.0,10.68
CS,resilience,1.0,67.67
CS,resilience,2.0,67.67
CS,resilience,3.0,67.67
CS,resilience,4.0,67.67
CS,resilience,5.0,67.67
CS,resilience,6.0,67.67
CS,resilience,7.0,67.67
CS,resilience,8.0,67.67
CW,pressures,1.0,24.78
CW,pressures,2.0,24.78
CW,pressures,3.0,24.78
CW,pressures,4.0,24.78
CW,pressures,5.0,24.78
CW,pressures,6.0,24.78
CW,pressures,7.0,24.78
CW,pressures,8.0,24.78
CW,resilience,1.0,66.51
CW,resilience,2.0,66.51
CW,resilience,3.0,66.51
CW,resilience,4.0,66.51
CW,resilience,5.0,66.51
CW,resilience,6.0,66.51
CW,resilience,7.0,66.51
CW,resilience,8.0,66.51
ECO,pressures,1.0,13.88
ECO,pressures,2.0,13.88
ECO,pressures,3.0,13.88
ECO,pressures,4.0,13.88
ECO,pressures,5.0,13.88
ECO,pressures,6.0,13.88
ECO,pressures,7.0,13.88
ECO,pressures,8.0,13.88
ECO,resilience,1.0,78.96
ECO,resilience,2.0,78.96
ECO,resilience,3.0,78.96
ECO,resilience,4.0,78.96
ECO,resilience,5.0,78.96
ECO,resilience,6.0,78.96
ECO,resilience,7.0,78.96
ECO,resilience,8.0,78.96
FIS,pressures,1.0,18.48
FIS,pressures,2.0,18.48
FIS,pressures,3.0,18.48
FIS,pressures,4.0,18.48
FIS,pressures,5.0,18.48
FIS,pressures,6.0,18.48
FIS,pressures,7.0,18.48
FIS,pressures,8.0,18.48
FIS,resilience,1.0,76.41
FIS,resilience,2.0,76.41
FIS,resilience,3.0,76.41
FIS,resilience,4.0,76.41
FIS,resilience,5.0,76.41
FIS,resilience,6.0,76.41
FIS,resilience,7.0,76.41
FIS,resilience,8.0,76.41
HAB,pressures,1.0,15.69
HAB,pressures,2.0,15.69
HAB,pressures,3.0,15.69
