am_sid,rgn_id,spp_area,spp_pct_area
Fis-11256,8,3187.6686000000004,1.0
Fis-112702,2,12513.9108,0.27276742602565623
Fis-112702,3,2013.7731,0.09934353018985281
Fis-112702,4,3480.5693,0.25444047354797245
Fis-112702,5,9332.709,0.3317804035553137
Fis-112702,7,27632.316600000002,0.08782788589544134
Fis-114098,2,16860.0992,0.36750188928318284
Fis-114098,3,2013.7731,0.09934353018985281
Fis-114098,4,3520.5135,0.2573605191748459
Fis-114098,5,11580.6555,0.4116955275499389
Fis-114098,7,314579.8281,0.999875676271542
Fis-114124,2,19373.5379,0.4222876565488622
Fis-114124,3,1921.0815,0.09477086469792338
Fis-114124,4,1563.947,0.11432940446953056
Fis-114124,5,9583.6522,0.34070150418809475
Fis-114124,7,314051.3662,0.9981959875170605
Fis-115192,1,17516.7743,0.9989951805118639
Fis-115192,2,42972.212400000004,0.9366711937067498
Fis-115192,3,20063.0681,0.9897520289120075
Fis-115192,4,12115.3598,0.8856705955304693
Fis-115192,5,24453.7747,0.8693384995092764
Fis-115192,6,7860.243100000001,0.9634810425032768
Fis-115192,7,5117.5162,0.016265759957370805
Fis-115192,8,3187.6686000000004,1.0
Fis-116315,1,12334.2792,0.7034334783823599
Fis-116315,2,30473.154300000002,0.6642275140153355
Fis-116315,3,4705.442000000001,0.23212904144146204
Fis-116315,7,2019.776,0.006419753313855377
Fis-116315,8,2345.934,0.7359403672012831
Fis-116321,2,4328.1747000000005,0.09434181617375496
Fis-116739,1,8650.6965,0.49335590923100775
Fis-116739,2,33768.4309,0.7360551089686714
Fis-116739,3,12962.709200000001,0.6394768570264857
Fis-116739,4,6332.9919,0.46296146380750813
Fis-116739,5,12488.520700000001,0.4439703881964913
Fis-116739,7,112042.24280000001,0.3561204606387484
Fis-116739,8,3113.0440000000003,0.9765895990568154
Fis-116755,2,7262.8603,0.1583095597592821
Fis-116755,5,2247.9465,0.07991512399462523
Fis-116755,7,258437.503,0.8214302062747348
Fis-116901,2,7224.587100000001,0.1574753135818389
Fis-116901,7,208565.9119,0.6629159392315255
Fis-116910,2,16238.9012,0.35396155147669267
Fis-116910,3,3348.7644,0.1652013711326784
Fis-116910,4,1583.5043,0.1157591041089889
Fis-116910,5,9359.4634,0.33273152992482546
Fis-116910,7,60578.5706,0.19254584635027444
Fis-116917,2,17552.7825,0.38260040195533307
Fis-116917,3,58.043099999999995,0.002863384388818505
Fis-116917,5,3890.532,0.13830949588215613
Fis-116917,7,17144.0731,0.054491547625431645
Fis-116935,1,13291.9979,0.7580529162537543
Fis-116935,2,36681.0827,0.7995425788006439
Fis-116935,3,14026.8327,0.6919722374881583
Fis-116935,4,9104.6547,0.6655786607549441
Fis-116935,5,14438.9004,0.5133069295964312
Fis-116935,7,12280.5177,0.03903298890591561
Fis-116935,8,3113.0440000000003,0.9765895990568154
Fis-116937,2,18446.8392,0.4020882781818435
Fis-116937,3,5283.5344,0.26064751742662856
Fis-116937,4,19.5573,0.0014296996394583387
Fis-116937,5,5908.252,0.21004000369737114
Fis-116937,7,6907.8895,0.021956368681166506
Fis-116939,2,8750.8422,0.1907433048388591
Fis-116939,7,2755.0051,0.00875664089503661
Fis-116940,1,11959.3807,0.682052727094086
Fis-116940,2,42008.8578,0.9156728216716882
Fis-116940,3,16855.2634,0.8315044869930089
Fis-116940,4,599.9883,0.04386101640764428
Fis-116940,5,5908.252,0.21004000369737114
Fis-116940,7,6907.8895,0.021956368681166506
Fis-116940,8,2364.4286,0.7417422877647947
Fis-117113,2,7741.2753,0.16873763697732205
Fis-117113,5,3176.0977000000003,0.11291115758962414
Fis-117113,7,257262.00830000002,0.817693957306659
Fis-117115,2,7741.2753,0.16873763697732205
Fis-117115,5,3176.0977000000003,0.11291115758962414
Fis-117115,7,216948.5075,0.6895595848049997
Fis-117130,2,14168.6973,0.30883703379583505
Fis-117130,5,2801.3865,0.09959007009480396
Fis-117130,7,25440.0553,0.08085989699691404
Fis-117166,2,184.50619999999998,0.004021706887967823
Fis-117166,7,138152.1099,0.43910931971992795
Fis-120470,2,20131.2352,0.438803288275084
Fis-120470,3,5322.649,0.2625771203426493
Fis-120470,4,5773.3516,0.42205001206640086
Fis-120470,5,16713.140900000002,0.5941568126123742
Fis-120470,7,31768.6011,0.10097485175993505
Fis-123121,2,10829.5148,0.23605241593241574
Fis-123121,3,586.0902,0.02891302375509777
Fis-123121,5,3890.532,0.13830949588215613
Fis-123121,7,6275.9029,0.01994763203429963
Fis-123736,2,516.6882,0.011262323395483168
Fis-123736,4,1629.4821,0.11912022471781977
Fis-123736,5,11665.1068,0.41469779477961155
Fis-123736,7,227001.8367,0.7215135705177614
Fis-124211,2,16468.1652,0.358958850255612
Fis-124211,3,3348.7644,0.1652013711326784
Fis-124211,4,1956.5665,0.14303111470531532
Fis-124211,5,9037.3093,0.321278861969037
Fis-124211,7,6804.3648,0.021627320788780973
Fis-124272,1,14215.7954,0.8107378018647374
Fis-124272,2,35595.8204,0.7758869679476655
Fis-124272,3,18261.8731,0.900895409534029
Fis-124272,4,7010.1606,0.5124646082212294
Fis-124272,5,9037.3093,0.321278861969037
Fis-124272,7,4274.2657,0.01358553195595619
Fis-124272,8,3113.0440000000003,0.9765895990568154
Fis-124273,1,3426.0486,0.19539020032925916
Fis-124273,2,25320.6918,0.5519185838750698
Fis-124273,3,246.01200000000003,0.012136273222174868
Fis-124273,7,19615.145,0.06234572156293754
Fis-124273,8,1362.5280000000002,0.42743715579467706
Fis-124274,1,12505.299,0.7131868697914222
Fis-124274,2,40305.2716,0.8785395201631918
Fis-124274,3,14168.356600000001,0.6989538998374248
Fis-124274,4,1672.5403999999999,0.12226792076920154
Fis-124274,7,116368.6115,0.3698715992792636
Fis-124274,8,2514.324,0.7887658083403024
Fis-124275,2,20759.5405,0.45249854487218855
Fis-124275,3,3348.7644,0.1652013711326784
Fis-124275,4,1583.5043,0.1157591041089889
Fis-124275,5,9359.4634,0.33273152992482546
Fis-124275,7,89710.1453,0.2851390463972848
Fis-124276,1,9992.8218,0.5698983526843688
Fis-124276,2,43578.2292,0.9498806248195483
Fis-124276,3,16704.0966,0.8240471207388349
Fis-124276,4,1931.7629,0.14121789416990047
Fis-124276,5,9359.4634,0.33273152992482546
Fis-124276,7,127100.7436,0.40398312482155574
Fis-124276,8,2345.934,0.7359403672012831
Fis-124280,2,2942.0009,0.06412719618060281
Fis-124280,7,2708.1859,0.008607828494873395
Fis-124376,1,4358.645100000001,0.24857689971273142
Fis-124376,2,38610.8944,0.841606948487792
Fis-124376,3,13163.5597,0.6493852214347684
Fis-124376,4,1912.2056,0.13978819453044214
Fis-124376,5,9583.6522,0.34070150418809475
Fis-124376,7,314051.3662,0.9981959875170605
Fis-124376,8,2195.184,0.6886487510025352
Fis-124381,1,15093.991100000001,0.8608219815670609
Fis-124381,2,42972.212400000004,0.9366711937067498
Fis-124381,3,19166.0333,0.9454994744732038
Fis-124381,4,7010.1606,0.5124646082212294
Fis-124381,5,4014.7233,0.14272453117705916
Fis-124381,7,6802.3138,0.021620801791601724
Fis-124381,8,3169.1740000000004,0.9941980794364884
Fis-125600,2,14936.6631,0.3255764894216282
Fis-125600,4,39.9442,0.002920045626873432
Fis-125600,5,2951.9089,0.10494118332635487
Fis-125600,7,73321.3641,0.2330481549228091
Fis-125615,1,1943.2134,0.1108229624963583
Fis-125615,2,20452.2012,0.4457994280958785
Fis-125615,7,170.316,5.413405770751769e-4
Fis-125622,2,7915.404600000001,0.17253315715608578
Fis-125622,4,39.9442,0.002920045626873432
Fis-125622,5,3176.0977000000003,0.11291115758962414
Fis-125622,7,261638.5109,0.8316044439494583
Fis-125628,2,5634.971100000001,0.12282623611764604
Fis-125628,7,255581.6282,0.8123529562671815
Fis-125639,1,2980.8504,0.17000020280142913
Fis-125639,2,27936.2379,0.6089300001102281
Fis-125639,3,6088.113,0.3003390191351426
Fis-125639,4,5773.3516,0.42205001206640086
Fis-125639,5,16196.4452,0.5757881366083013
Fis-125639,6,2104.0439,0.2579063248367802
Fis-125639,7,14383.9977,0.045718791044681746
Fis-125639,8,338.06399999999996,0.10605368450158212
Fis-125642,1,1609.06,0.09176593576103904
Fis-125642,2,19160.4352,0.4176426278374447
Fis-125642,3,5322.649,0.2625771203426493
Fis-125642,4,5773.3516,0.42205001206640086
Fis-125642,5,14438.9004,0.5133069295964312
Fis-125642,7,12280.5177,0.03903298890591561
Fis-125642,8,224.51999999999998,0.07043392151869236
Fis-125662,2,7915.404600000001,0.17253315715608578
Fis-125662,4,39.9442,0.002920045626873432
Fis-125662,5,3176.0977000000003,0.11291115758962414
Fis-125662,7,234225.7112,0.7444742811412416
Fis-125665,1,1609.06,0.09176593576103904
Fis-125665,2,20131.2352,0.438803288275084
Fis-125665,3,5322.649,0.2625771203426493
Fis-125665,4,5813.2958,0.4249700576932743
Fis-125665,5,18716.1153,0.6653631102418152
Fis-125665,7,64336.5773,0.20449047583681934
Fis-125665,8,224.51999999999998,0.07043392151869236
Fis-125693,2,5634.971100000001,0.12282623611764604
Fis-125693,5,2247.9465,0.07991512399462523
Fis-125693,7,121134.2585,0.38501896122480356
Fis-125726,2,20131.2352,0.438803288275084
Fis-125726,3,5283.5344,0.26064751742662856
Fis-125726,4,1543.5601,0.11283905848211548
Fis-125726,5,7335.7057,0.2607863801934695
Fis-125726,7,18717.1948,0.059491633400622954
Fis-125736,2,6718.9211000000005,0.14645324258795828
Fis-125736,7,181111.8476,0.5756546190313034
Fis-125842,2,20622.5219,0.4495119316992995
Fis-125842,3,3387.879,0.16713097404869912
Fis-125842,4,5378.456999999999,0.3931819849233881
Fis-125842,5,14750.7895,0.5243946739440267
Fis-125842,7,236870.8984,0.7528818715339227
Fis-125929,1,17225.6878,0.9823942923784781
Fis-125929,2,42972.212400000004,0.9366711937067498
Fis-125929,3,19552.9873,0.9645887037319938
Fis-125929,4,11296.0492,0.8257764348117406
Fis-125929,5,24313.3547,0.864346529410644
Fis-125929,6,7860.243100000001,0.9634810425032768
Fis-125929,7,4994.0194,0.015873231780458845
Fis-125929,8,3169.1740000000004,0.9941980794364884
Fis-126093,2,4875.5945,0.1062740004595403
Fis-126093,4,39.9442,0.002920045626873432
Fis-126093,5,7066.6297,0.2512206534717803
Fis-126093,7,274084.5548,0.8711635493014451
Fis-126951,7,1972.9568,0.006270940913692162
Fis-127016,7,159208.3948,0.5060356297484945
Fis-127585,2,12484.3013,0.2721220237025946
Fis-127585,5,1852.4520000000002,0.06585518439789004
Fis-127585,7,4441.9183,0.01411840705419801
Fis-128093,2,9385.8298,0.2045842164434239
Fis-128093,3,586.0902,0.02891302375509777
Fis-128093,4,1563.947,0.11432940446953056
Fis-128093,5,3675.4002,0.1306615004907236
Fis-128093,7,313761.4248,0.9972744238072859
Fis-128094,2,5634.971100000001,0.12282623611764604
Fis-128094,5,2247.9465,0.07991512399462523
Fis-128094,7,285977.2456,0.9089638505100729
Fis-131323,2,17717.1492,0.3861831254060493
Fis-131323,3,3387.879,0.16713097404869912
Fis-131323,4,5338.5127999999995,0.3902619392965146
Fis-131323,5,11574.6918,0.41148351635440256
Fis-131323,7,10431.0577,0.03315457616913541
Fis-131445,2,1498.0626000000002,0.032653475476851115
Fis-131445,7,2200.8574,0.006995311156768437
Fis-13152,1,3873.826,0.2209272916270635
Fis-13152,2,22792.4899,0.4968110211188949
Fis-13152,3,11902.9652,0.5871975262232709
Fis-13152,4,8300.1801,0.6067690579174669
Fis-13152,5,18234.5243,0.6482424160973168
Fis-13152,6,6480.0645,0.7943035883900939
Fis-13152,7,5117.5162,0.016265759957370805
Fis-13152,8,2280.3880000000004,0.7153780038489572
Fis-131551,7,74406.8042,0.23649817001307977
Fis-131582,2,20622.5219,0.4495119316992995
Fis-131582,3,3387.879,0.16713097404869912
Fis-131582,4,5378.456999999999,0.3931819849233881
Fis-131582,5,16508.334300000002,0.5868758809558968
Fis-131582,7,154110.774,0.4898331062886761
Fis-131623,1,5490.2861,0.31311526081210495
Fis-131623,2,34144.802,0.7442589213354214
Fis-131623,3,8001.773,0.39474376611637585
Fis-131623,4,8338.0731,0.6095391544255736
Fis-131623,5,16442.548300000002,0.5845371703384019
Fis-131623,7,4994.0194,0.015873231780458845
Fis-131623,8,113.544,0.03561976298288975
Fis-131850,2,13660.0475,0.29774992450507165
Fis-131850,3,2013.7731,0.09934353018985281
Fis-131850,4,3520.5135,0.2573605191748459
Fis-131850,5,11580.6555,0.4116955275499389
Fis-131850,7,143834.7854,0.4571714092153422
Fis-131852,1,15787.6476,0.9003817480265014
Fis-131852,2,41268.6262,0.8995378921982534
Fis-131852,3,19234.9173,0.9488976625479167
Fis-131852,4,11566.724699999999,0.845563658240343
Fis-131852,5,21772.1101,0.7740045762949129
Fis-131852,6,592.962,0.07268320313462416
Fis-131852,7,176526.4491,0.5610801675992029
Fis-131852,8,3113.0440000000003,0.9765895990568154
Fis-131936,1,36.989200000000004,0.002109522672275879
Fis-131936,2,19123.2301,0.416831663181853
Fis-131936,4,39.9442,0.002920045626873432
Fis-131936,5,5028.5497000000005,0.17876634198751418
Fis-131936,7,308062.4311,0.9791604677590826
Fis-132010,2,7000.801100000001,0.1525974195184916
Fis-132010,5,2247.9465,0.07991512399462523
Fis-132010,7,287974.4556,0.9153118789627157
Fis-132018,2,11960.5006,0.2607046681713855
Fis-132018,5,3176.0977000000003,0.11291115758962414
Fis-132018,7,214738.2847,0.6825345062098195
Fis-132037,1,3164.1086,0.18045155962397375
Fis-132037,2,30650.1604,0.6680857401973409
Fis-132037,3,8001.773,0.39474376611637585
Fis-132037,4,4831.4896,0.3531969617056911
Fis-132037,5,9943.3353,0.3534883385434814
Fis-132037,7,6843.4794,0.021751644517239044
Fis-132037,8,113.544,0.03561976298288975
Fis-132060,1,17149.9918,0.9780772909780533
Fis-132060,2,33024.8441,0.7198470457417341
Fis-132060,3,17631.9058,0.8698178390340704
Fis-132060,4,11296.0492,0.8257764348117406
Fis-132060,5,17890.5327,0.6360134189360812
Fis-132060,6,7860.243100000001,0.9634810425032768
Fis-132060,7,2383.6401,0.007576276493538671
Fis-132060,8,3055.63,0.9585783164535987
Fis-132064,2,9511.1713,0.2073163022697984
Fis-132064,3,58.043099999999995,0.002863384388818505
Fis-132064,5,3890.532,0.13830949588215613
Fis-132064,7,4971.7168,0.015802344122492023
Fis-132076,2,15639.1225,0.3408880930831732
Fis-132076,3,2013.7731,0.09934353018985281
Fis-132076,4,1543.5601,0.11283905848211548
Fis-132076,5,7335.7057,0.2607863801934695
Fis-132076,7,29670.6245,0.09430654189278095
Fis-132165,7,20.1772,6.413218424435319e-5
Fis-132167,7,161323.6286,0.5127587907312613
Fis-132442,2,13954.7265,0.3041730829899327
Fis-132442,3,2052.8877,0.10127313310587349
Fis-132442,4,5338.5127999999995,0.3902619392965146
Fis-132442,5,9536.6118,0.33902920487013644
Fis-132442,7,8917.420900000001,0.028343560064986513
Fis-132487,2,11960.5006,0.2607046681713855
Fis-132487,5,3176.0977000000003,0.11291115758962414
Fis-132487,7,300371.089,0.9547139356018184
Fis-132490,2,10751.6598,0.23435539984426948
Fis-132490,3,586.0902,0.02891302375509777
Fis-132490,4,1563.947,0.11432940446953056
Fis-132490,5,9583.6522,0.34070150418809475
Fis-132490,7,313802.5904,0.9974052665329232
Fis-132763,2,13954.7265,0.3041730829899327
Fis-132763,3,58.043099999999995,0.002863384388818505
Fis-132763,5,3890.532,0.13830949588215613
Fis-132763,7,4971.7168,0.015802344122492023
Fis-132808,2,16468.1652,0.358958850255612
Fis-132808,3,3348.7644,0.1652013711326784
Fis-132808,4,1543.5601,0.11283905848211548
Fis-132808,5,6407.5545,0.2277903465984706
Fis-132808,7,7008.8742,0.022277343315221812
Fis-133346,7,84343.7349,0.26808218912751436
Fis-133521,2,13954.7265,0.3041730829899327
Fis-133521,3,58.043099999999995,0.002863384388818505
Fis-133521,5,3890.532,0.13830949588215613
Fis-133521,7,12287.7536,0.03905598783896746
Fis-134163,2,7000.801100000001,0.1525974195184916
Fis-134163,5,1650.8447999999999,0.05868799230225554
Fis-134163,7,285619.5954,0.9078270778894204
Fis-134188,2,2942.0009,0.06412719618060281
Fis-134188,7,2708.1859,0.008607828494873395
Fis-134197,2,9281.2346,0.20230434055693136
Fis-134197,4,39.9442,0.002920045626873432
Fis-134197,5,5028.5497000000005,0.17876634198751418
Fis-134197,7,157168.8047,0.49955289834492217
Fis-134463,2,18152.5612,0.39567386034885255
Fis-134463,3,3387.879,0.16713097404869912
Fis-134463,4,5338.5127999999995,0.3902619392965146
Fis-134463,5,10485.5463,0.37276409056705034
Fis-134463,7,31768.6011,0.10097485175993505
Fis-134472,2,5634.971100000001,0.12282623611764604
Fis-134472,5,2247.9465,0.07991512399462523
Fis-134472,7,283980.0356,0.9026158220574301
Fis-134593,2,18152.5612,0.39567386034885255
Fis-134593,3,1921.0815,0.09477086469792338
Fis-134593,4,1563.947,0.11432940446953056
Fis-134593,5,7341.7434,0.26100102210961046
Fis-134593,7,52317.198300000004,0.16628750275181697
Fis-136019,1,17225.6878,0.9823942923784781
Fis-136019,2,42972.212400000004,0.9366711937067498
Fis-136019,3,19552.9873,0.9645887037319938
Fis-136019,4,11296.0492,0.8257764348117406
Fis-136019,5,24313.3547,0.864346529410644
Fis-136019,6,7860.243100000001,0.9634810425032768
Fis-136019,7,6843.4794,0.021751644517239044
Fis-136019,8,3169.1740000000004,0.9941980794364884
Fis-136946,1,17498.7148,0.9979652332651009
Fis-136946,2,45877.585100000004,0.9999999999999999
Fis-136946,3,20063.0681,0.9897520289120075
Fis-136946,4,13621.2637,0.9957568683231813
Fis-136946,5,28129.1749,1.0
Fis-136946,6,8158.171,1.0
Fis-136946,7,314618.9427,1.0
Fis-136946,8,3187.6686000000004,1.0
Fis-138067,2,3231.1908000000003,0.07043070800167292
Fis-138067,5,576.3184000000001,0.02048827959045468
Fis-138067,7,269409.5353,0.8563042421666621
Fis-138079,2,20029.8505,0.43659339209639436
Fis-138079,3,3387.879,0.16713097404869912
Fis-138079,4,5378.456999999999,0.3931819849233881
Fis-138079,5,18261.5111,0.6492018043515382
Fis-138079,7,66358.2702,0.2109163219179555
Fis-138121,2,11862.1458,0.25856081513758666
Fis-138121,3,58.043099999999995,0.002863384388818505
Fis-138121,4,39.9442,0.002920045626873432
Fis-138121,5,7066.6297,0.2512206534717803
Fis-138121,7,117335.6092,0.3729451513410098
Fis-138122,2,11862.1458,0.25856081513758666
Fis-138122,3,58.043099999999995,0.002863384388818505
Fis-138122,4,1563.947,0.11432940446953056
Fis-138122,5,7565.9322,0.26897099637287974
Fis-138122,7,131801.2565,0.41892346140669934
Fis-138158,2,8750.8422,0.1907433048388591
Fis-138158,7,2878.5019,0.00914916907194857
Fis-138174,7,51953.0502,0.1651300768928558
Fis-138189,2,10913.6532,0.23788639215013954
Fis-138189,5,2951.9089,0.10494118332635487
Fis-138189,7,51849.3643,0.16480051663462664
Fis-138631,1,36.989200000000004,0.002109522672275879
Fis-138631,2,18934.654300000002,0.41272125066582893
Fis-138631,3,5315.2275,0.26221100262595914
Fis-138631,4,8338.0731,0.6095391544255736
Fis-138631,5,12552.0163,0.4462276744562458
Fis-138631,7,2383.6401,0.007576276493538671
Fis-139317,2,12416.544,0.2706451085630486
Fis-139317,3,586.0902,0.02891302375509777
Fis-139317,4,1563.947,0.11432940446953056
Fis-139317,5,9583.6522,0.34070150418809475
Fis-139317,7,314051.3662,0.9981959875170605
Fis-139428,2,14606.4826,0.31837949988348446
Fis-139428,3,1921.0815,0.09477086469792338
Fis-139428,4,1563.947,0.11432940446953056
Fis-139428,5,7565.9322,0.26897099637287974
Fis-139428,7,314051.3662,0.9981959875170605
Fis-139531,2,21352.2119,0.46541708447509367
Fis-139531,3,3387.879,0.16713097404869912
Fis-139531,4,5378.456999999999,0.3931819849233881
Fis-139531,5,16728.1551,0.5946905716029374
Fis-139531,7,314618.9427,1.0
Fis-139548,2,10126.0128,0.22071808657600853
Fis-139548,4,39.9442,0.002920045626873432
Fis-139548,5,2578.996,0.09168402589725444
Fis-139548,7,291722.1948,0.9272238737327624
Fis-139596,7,20.1772,6.413218424435319e-5
Fis-139602,1,12268.0822,0.6996582122955928
Fis-139602,2,34923.3219,0.7612284261230654
Fis-139602,3,19552.9873,0.9645887037319938
Fis-139602,4,12859.9962,0.9401058392812711
Fis-139602,5,22114.4801,0.7861759251246292
Fis-139602,6,812.6551,0.09961241312544196
Fis-139602,7,313336.7182,0.9959245158953361
Fis-139602,8,3169.1740000000004,0.9941980794364884
Fis-139713,2,554.3982000000001,0.012084293425461926
Fis-139713,7,253280.32630000002,0.8050383874740547
Fis-139729,1,9744.8935,0.5557588100625004
Fis-139729,2,35635.1079,0.7767433229609986
Fis-139729,3,19234.9173,0.9488976625479167
Fis-139729,4,12427.2459,0.9084704423765099
Fis-139729,5,27296.2963,0.9703909338627632
Fis-139729,6,7213.7733,0.88423904083403
Fis-139729,7,314618.9427,1.0
Fis-139729,8,3113.0440000000003,0.9765895990568154
Fis-141387,1,75.69600000000001,0.004317001400424852
Fis-141387,2,24048.4037,0.5241863460681586
Fis-141387,3,3348.7644,0.1652013711326784
Fis-141387,4,1543.5601,0.11283905848211548
Fis-141387,5,7356.4890000000005,0.26152523229538455
Fis-141387,7,33767.7944,0.10732918402881658
Fis-141387,8,113.544,0.03561976298288975
Fis-142473,2,2942.0009,0.06412719618060281
Fis-142473,7,2584.6891,0.008215300317961433
Fis-143470,2,9229.2572,0.20117138205689905
Fis-143470,7,4151.9769,0.01319684334442333
Fis-143534,2,19298.6979,0.42065635882826796
Fis-143534,3,3387.879,0.16713097404869912
Fis-143534,4,5378.456999999999,0.3931819849233881
Fis-143534,5,12712.7095,0.4519403624597606
Fis-143534,7,150142.37960000001,0.4772197704038626
Fis-143547,2,13954.7265,0.3041730829899327
Fis-143547,3,2013.7731,0.09934353018985281
Fis-143547,4,1956.5665,0.14303111470531532
Fis-143547,5,7905.255300000001,0.2810340270592153
Fis-143547,7,6804.3648,0.021627320788780973
Fis-143552,2,19298.6979,0.42065635882826796
Fis-143552,3,3387.879,0.16713097404869912
Fis-143552,4,5378.456999999999,0.3931819849233881
Fis-143552,5,12712.7095,0.4519403624597606
Fis-143552,7,148292.9196,0.4713413576670824
Fis-143556,2,15639.1225,0.3408880930831732
Fis-143556,3,58.043099999999995,0.002863384388818505
Fis-143556,5,1852.4520000000002,0.06585518439789004
Fis-143556,7,19543.8147,0.062119001902042816
Fis-143560,2,18152.5612,0.39567386034885255
Fis-143560,3,3387.879,0.16713097404869912
Fis-143560,4,5338.5127999999995,0.3902619392965146
Fis-143560,5,10485.5463,0.37276409056705034
Fis-143560,7,32478.573800000002,0.10323146318297001
Fis-143735,1,5453.2969,0.31100573813982907
Fis-143735,2,35237.7039,0.7680810535949504
Fis-143735,3,8001.773,0.39474376611637585
Fis-143735,4,7374.5502,0.5391026247031757
Fis-143735,5,14750.7895,0.5243946739440267
Fis-143735,7,244950.0712,0.7785611034665777
Fis-143735,8,113.544,0.03561976298288975
Fis-143777,1,1609.06,0.09176593576103904
Fis-143777,2,21352.2119,0.46541708447509367
Fis-143777,3,5322.649,0.2625771203426493
Fis-143777,4,5813.2958,0.4249700576932743
Fis-143777,5,18940.3041,0.6733330845050844
Fis-143777,7,314618.9427,1.0
Fis-143777,8,224.51999999999998,0.07043392151869236
Fis-143859,2,20622.5219,0.4495119316992995
Fis-143859,3,3348.7644,0.1652013711326784
Fis-143859,4,3520.5135,0.2573605191748459
Fis-143859,5,12712.7095,0.4519403624597606
Fis-143859,7,314579.8281,0.999875676271542
Fis-143865,2,19373.5379,0.4222876565488622
Fis-143865,3,1921.0815,0.09477086469792338
Fis-143865,4,1563.947,0.11432940446953056
Fis-143865,5,9583.6522,0.34070150418809475
Fis-143865,7,314051.3662,0.9981959875170605
Fis-143868,2,20622.5219,0.4495119316992995
Fis-143868,3,3348.7644,0.1652013711326784
Fis-143868,4,1583.5043,0.1157591041089889
Fis-143868,5,9583.6522,0.34070150418809475
Fis-143868,7,314559.856,0.9998121959870154
Fis-143917,1,1684.7559999999999,0.09608293716146389
Fis-143917,2,25026.8493,0.5455136586951695
Fis-143917,3,6088.113,0.3003390191351426
Fis-143917,4,5773.3516,0.42205001206640086
Fis-143917,5,14438.9004,0.5133069295964312
Fis-143917,7,6944.4641,0.02207261915129435
Fis-143917,8,338.06399999999996,0.10605368450158212
Fis-144041,2,8750.8422,0.1907433048388591
Fis-144041,7,2878.5019,0.00914916907194857
Fis-144053,1,17516.7743,0.9989951805118639
Fis-144053,2,42972.212400000004,0.9366711937067498
Fis-144053,3,20063.0681,0.9897520289120075
Fis-144053,4,12115.3598,0.8856705955304693
Fis-144053,5,18439.0799,0.6555144246339056
Fis-144053,6,592.962,0.07268320313462416
Fis-144053,7,6966.9762,0.022144172694151004
Fis-144053,8,3187.6686000000004,1.0
Fis-144084,1,15850.7283,0.9039792891150632
Fis-144084,2,31198.594100000002,0.6800400246001614
Fis-144084,3,17130.5106,0.845082992199416
Fis-144084,4,12115.3598,0.8856705955304693
Fis-144084,5,11481.1051,0.40815648311106345
Fis-144084,6,592.962,0.07268320313462416
Fis-144084,7,2383.6401,0.007576276493538671
Fis-144084,8,1825.1406000000002,0.572562844205323
Fis-144103,7,26286.2618,0.08354952049109407
Fis-144113,2,9107.105300000001,0.1985088203781676
Fis-144113,5,3176.0977000000003,0.11291115758962414
Fis-144113,7,224770.8275,0.7144224234277169
Fis-144121,1,3275.1059999999998,0.1867818271578397
Fis-144121,2,24145.3492,0.5262994803970185
