iucn_sid,risk_trend,year,cat_ts,cat_ts_score,assess_year
20662028,0.0,1999.0,LC,0.0,2000
20665743,0.0,1999.0,LC,0.0,2000
21104612,0.0,1999.0,LC,0.0,2000
21110056,0.0,1999.0,LC,0.0,2000
21110276,0.0,1999.0,LC,0.0,2000
21112867,0.0,1999.0,LC,0.0,2000
21112879,0.0,1999.0,LC,0.0,2000
21112898,0.0,1999.0,LC,0.0,2000
21132822,0.0,1999.0,LC,0.0,2000
21133028,0.0,1999.0,LC,0.0,2000
21133058,0.0,1999.0,LC,0.0,2000
22679859,0.0291,1999.0,NT,0.2,2000
22679881,0.0,1999.0,LC,0.0,2000
22679896,0.0,1999.0,LC,0.0,2000
22679946,0.0,1999.0,LC,0.0,2000
22680157,0.0,1999.0,LC,0.0,2000
22680163,0.0,1999.0,LC,0.0,2000
22680229,0.0,1999.0,LC,0.0,2000
22680247,0.0,1999.0,LC,0.0,2000
22680301,0.0,1999.0,LC,0.0,2000
22680364,0.0,1999.0,LC,0.0,2000
22680367,0.0,1999.0,LC,0.0,2000
22680391,0.0,1999.0,LC,0.0,2000
22680398,0.0,1999.0,LC,0.0,2000
22680402,0.0,1999.0,LC,0.0,2000
22680409,0.0,1999.0,LC,0.0,2000
22680415,0.0582,1999.0,VU,0.4,2000
22680423,0.0,1999.0,LC,0.0,2000
22680427,0.0,1999.0,LC,0.0,2000
22680441,0.0,1999.0,LC,0.0,2000
22680455,0.0,1999.0,LC,0.0,2000
22680459,0.0,1999.0,LC,0.0,2000
22680462,0.0,1999.0,LC,0.0,2000
22680472,0.0,1999.0,LC,0.0,2000
22680485,0.0,1999.0,LC,0.0,2000
22680492,0.0,1999.0,LC,0.0,2000
22689714,0.0,1999.0,LC,0.0,2000
22693162,0.0,1999.0,LC,0.0,2000
22693195,0.0,1999.0,LC,0.0,2000
22693207,0.0,1999.0,LC,0.0,2000
22693231,0.0,1999.0,LC,0.0,2000
22693235,0.0,1999.0,LC,0.0,2000
22693277,0.0,1999.0,LC,0.0,2000
22693305,0.0,1999.0,LC,0.0,2000
22693319,0.0,1999.0,LC,0.0,2000
22693341,0.0,1999.0,LC,0.0,2000
22693344,0.0,1999.0,LC,0.0,2000
22693348,0.0,1999.0,LC,0.0,2000
22693356,0.0,1999.0,LC,0.0,2000
22693363,0.0,1999.0,LC,0.0,2000
22693373,0.0,1999.0,LC,0.0,2000
22693376,0.0,1999.0,LC,0.0,2000
22693396,0.0,1999.0,LC,0.0,2000
22693424,0.0,1999.0,LC,0.0,2000
22693427,0.0,1999.0,LC,0.0,2000
22693468,0.0,1999.0,LC,0.0,2000
22693735,0.0,1999.0,LC,0.0,2000
22693749,0.0,1999.0,LC,0.0,2000
22693764,0.0,1999.0,LC,0.0,2000
22693777,0.0,1999.0,LC,0.0,2000
22694218,0.0,1999.0,LC,0.0,2000
22694240,0.0,1999.0,LC,0.0,2000
22694245,0.0,1999.0,LC,0.0,2000
22694251,0.0,1999.0,LC,0.0,2000
22694296,0.0291,1999.0,NT,0.2,2000
22694308,0.0,1999.0,LC,0.0,2000
22694317,0.0,1999.0,LC,0.0,2000
22694321,0.0,1999.0,LC,0.0,2000
22694334,0.0,1999.0,LC,0.0,2000
22694337,0.0,1999.0,LC,0.0,2000
22694343,0.0,1999.0,LC,0.0,2000
22694346,0.0,1999.0,LC,0.0,2000
22694362,0.0,1999.0,LC,0.0,2000
22694420,0.0,1999.0,LC,0.0,2000
22694432,0.0,1999.0,LC,0.0,2000
22694455,0.0,1999.0,LC,0.0,2000
22694462,0.0,1999.0,LC,0.0,2000
22694479,0.0,1999.0,LC,0.0,2000
22694502,0.0582,1999.0,VU,0.4,2000
22694524,0.0,1999.0,LC,0.0,2000
22694552,0.0291,1999.0,NT,0.2,2000
22694591,0.0,1999.0,LC,0.0,2000
22694623,0.0,1999.0,LC,0.0,2000
22694629,0.0,1999.0,LC,0.0,2000
22694646,0.0,1999.0,LC,0.0,2000
22694716,0.0,1999.0,LC,0.0,2000
22694787,0.0,1999.0,LC,0.0,2000
22694841,0.0,1999.0,LC,0.0,2000
22694847,0.0,1999.0,LC,0.0,2000
22694864,0.0,1999.0,LC,0.0,2000
22694870,0.0,1999.0,VU,0.4,2000
22694875,0.0,1999.0,LC,0.0,2000
22694896,0.0,1999.0,LC,0.0,2000
22694903,0.0,1999.0,LC,0.0,2000
22694906,0.0,1999.0,LC,0.0,2000
22694918,0.0,1999.0,LC,0.0,2000
22694924,0.0,1999.0,LC,0.0,2000
22694931,0.0,1999.0,LC,0.0,2000
22694934,0.0,1999.0,LC,0.0,2000
22695144,0.0,1999.0,LC,0.0,2000
22696453,0.0,1999.0,LC,0.0,2000
22696599,0.0,1999.0,LC,0.0,2000
22696753,0.0,1999.0,LC,0.0,2000
22696776,0.0,1999.0,LC,0.0,2000
22696887,0.0,1999.0,LC,0.0,2000
22696974,0.0,1999.0,LC,0.0,2000
22696998,0.0,1999.0,LC,0.0,2000
22697611,0.0,1999.0,LC,0.0,2000
22697724,0.0,1999.0,LC,0.0,2000
22697829,0.0,1999.0,LC,0.0,2000
22697839,0.0,1999.0,LC,0.0,2000
22697842,0.0,1999.0,LC,0.0,2000
22697847,0.0,1999.0,LC,0.0,2000
22697852,0.0,1999.0,LC,0.0,2000
22697866,0.0,1999.0,LC,0.0,2000
22698039,-0.0291,1999.0,LC,0.0,2000
22698175,0.0,1999.0,LC,0.0,2000
22698182,0.0291,1999.0,NT,0.2,2000
22698195,-0.0291,1999.0,VU,0.4,2000
22698305,0.0,1999.0,VU,0.4,2000
22698375,0.0,1999.0,NT,0.2,2000
22698511,0.0,1999.0,LC,0.0,2000
22698572,0.0,1999.0,LC,0.0,2000
22705986,0.0,1999.0,LC,0.0,2000
22711374,0.0,1999.0,LC,0.0,2000
22712077,0.0,1999.0,LC,0.0,2000
22717434,0.0,1999.0,LC,0.0,2000
22718575,0.0,1999.0,LC,0.0,2000
22721033,0.0,1999.0,LC,0.0,2000
22721058,0.0,1999.0,LC,0.0,2000
22721836,0.0,1999.0,LC,0.0,2000
22724332,0.0,1999.0,LC,0.0,2000
22724836,0.0,1999.0,EN,0.6,2000
22724879,0.0,1999.0,LC,0.0,2000
22727750,0.0,1999.0,LC,0.0,2000
22728182,0.0,1999.0,LC,0.0,2000
22728950,0.0,1999.0,LC,0.0,2000
22728995,0.0,1999.0,LC,0.0,2000
22729867,0.0,1999.0,LC,0.0,2000
22732425,0.0,1999.0,NT,0.2,2000
22733989,0.0,1999.0,LC,0.0,2000
22734194,0.0,1999.0,LC,0.0,2000
42830239,0.0,1999.0,LC,0.0,2000
42830260,0.0,1999.0,LC,0.0,2000
42830277,0.0,1999.0,LC,0.0,2000
42830286,0.0,1999.0,LC,0.0,2000
46967817,0.0,1999.0,CR,0.8,2000
57453720,0.0,1999.0,LC,0.0,2000
60469175,0.0,1999.0,LC,0.0,2000
60469186,0.0,1999.0,LC,0.0,2000
60469264,0.0,1999.0,LC,0.0,2000
60470770,0.0,1999.0,LC,0.0,2000
60471825,0.0,1999.0,LC,0.0,2000
60471877,0.0,1999.0,LC,0.0,2000
60479648,0.0,1999.0,LC,0.0,2000
60482374,0.0,1999.0,LC,0.0,2000
60482562,0.0,1999.0,LC,0.0,2000
60483137,0.0,1999.0,LC,0.0,2000
60483273,0.0,1999.0,LC,0.0,2000
62030590,0.0,1999.0,LC,0.0,2000
62030608,0.0,1999.0,LC,0.0,2000
62101215,0.0,1999.0,EN,0.6,2000
62101249,0.0,1999.0,VU,0.4,2000
62169677,0.0,1999.0,LC,0.0,2000
65134524,0.0,1999.0,LC,0.0,2000
65374916,0.0,1999.0,LC,0.0,2000
67899637,0.0,1999.0,LC,0.0,2000
69743659,0.0,1999.0,LC,0.0,2000
69778452,0.0,1999.0,LC,0.0,2000
70207409,0.0,1999.0,LC,0.0,2000
102998555,0.0,1999.0,LC,0.0,2000
233,0.0,2e3,VU,0.4,2001
234,0.0,2e3,NT,0.2,2001
2474,0.0,2e3,NT,0.2,2001
2475,0.0303,2e3,EN,0.6,2001
2477,0.0,2e3,EN,0.6,2001
2478,0.0303,2e3,EN,0.6,2001
2763,0.0,2e3,VU,0.4,2001
3590,0.0,2e3,VU,0.4,2001
3855,0.0,2e3,VU,0.4,2001
3897,0.0303,2e3,EN,0.6,2001
4292,0.0,2e3,VU,0.4,2001
5363,0.0,2e3,LC,0.0,2001
6335,0.0,2e3,VU,0.4,2001
6336,0.0,2e3,LC,0.0,2001
7750,0.0327,2e3,EN,0.6,2001
8005,0.0303,2e3,CR,0.8,2001
8010,0.0,2e3,LC,0.0,2001
8097,0.0,2e3,VU,0.4,2001
8239,0.0303,2e3,EN,0.6,2001
8951,0.0,2e3,LC,0.0,2001
9249,0.0,2e3,VU,0.4,2001
9461,0.0,2e3,LC,0.0,2001
10030,-0.0109,2e3,NT,0.2,2001
10303,0.0,2e3,EX,1.0,2001
11047,0.0,2e3,LC,0.0,2001
11145,0.0,2e3,LC,0.0,2001
11534,0.0,2e3,EN,0.6,2001
12103,0.0,2e3,VU,0.4,2001
12125,0.0,2e3,LC,0.0,2001
12302,0.0,2e3,LC,0.0,2001
13006,0.0,2e3,VU,0.4,2001
13581,0.0,2e3,LC,0.0,2001
14214,-0.0606,2e3,LC,0.0,2001
15106,0.0,2e3,LC,0.0,2001
15421,0.0,2e3,VU,0.4,2001
17013,0.0,2e3,LC,0.0,2001
17027,0.0,2e3,VU,0.4,2001
17032,0.0,2e3,VU,0.4,2001
18596,0.0,2e3,LC,0.0,2001
18878,0.0,2e3,LC,0.0,2001
19488,0.0,2e3,VU,0.4,2001
20085,0.0,2e3,CR,0.8,2001
20731,0.0,2e3,VU,0.4,2001
21856,0.0,2e3,NT,0.2,2001
21857,0.0,2e3,LC,0.0,2001
21859,0.0,2e3,VU,0.4,2001
22563,0.0,2e3,LC,0.0,2001
23148,0.0,2e3,LC,0.0,2001
23211,0.0,2e3,LC,0.0,2001
29609,0.0,2e3,EN,0.6,2001
39328,0.0,2e3,NT,0.2,2001
39339,0.0,2e3,VU,0.4,2001
39341,0.0,2e3,NT,0.2,2001
39342,0.0,2e3,LC,0.0,2001
39352,0.0,2e3,VU,0.4,2001
39378,0.0,2e3,NT,0.2,2001
39381,0.0,2e3,NT,0.2,2001
39388,0.0,2e3,NT,0.2,2001
39396,0.0,2e3,LC,0.0,2001
41666,-0.1212,2e3,LC,0.0,2001
41670,0.0,2e3,LC,0.0,2001
41672,0.0,2e3,LC,0.0,2001
41711,0.0,2e3,EN,0.6,2001
41755,0.0,2e3,VU,0.4,2001
44183,0.0,2e3,NT,0.2,2001
44566,0.0,2e3,LC,0.0,2001
44993,0.0,2e3,NT,0.2,2001
60140,0.0,2e3,LC,0.0,2001
60191,0.0,2e3,LC,0.0,2001
60225,0.0,2e3,VU,0.4,2001
60231,0.0,2e3,LC,0.0,2001
61743,0.0,2e3,EN,0.6,2001
62223,0.0,2e3,LC,0.0,2001
63107,0.0,2e3,LC,0.0,2001
63119,0.0,2e3,LC,0.0,2001
135301,0.0,2e3,LC,0.0,2001
135567,0.0,2e3,LC,0.0,2001
135574,0.0,2e3,LC,0.0,2001
135660,0.0,2e3,LC,0.0,2001
135719,0.0,2e3,LC,0.0,2001
153538,0.0,2e3,LC,0.0,2001
154635,0.0,2e3,LC,0.0,2001
154663,0.0,2e3,LC,0.0,2001
154674,0.0,2e3,LC,0.0,2001
154698,0.0,2e3,LC,0.0,2001
154722,0.0,2e3,LC,0.0,2001
154750,0.0,2e3,LC,0.0,2001
154755,0.0,2e3,NT,0.2,2001
154803,0.0,2e3,LC,0.0,2001
154820,0.0,2e3,LC,0.0,2001
154845,0.0,2e3,LC,0.0,2001
154866,0.0,2e3,LC,0.0,2001
154953,0.0,2e3,LC,0.0,2001
154969,0.0,2e3,LC,0.0,2001
154973,0.0,2e3,LC,0.0,2001
154977,0.0,2e3,LC,0.0,2001
154998,0.0,2e3,LC,0.0,2001
155009,0.0,2e3,LC,0.0,2001
155012,0.0,2e3,LC,0.0,2001
155030,0.0,2e3,LC,0.0,2001
155068,0.0,2e3,LC,0.0,2001
155077,0.0,2e3,LC,0.0,2001
155093,0.0,2e3,LC,0.0,2001
155094,0.0,2e3,LC,0.0,2001
155179,0.0,2e3,LC,0.0,2001
155189,0.0,2e3,LC,0.0,2001
155203,0.0,2e3,LC,0.0,2001
155216,0.0,2e3,LC,0.0,2001
155320,0.0,2e3,LC,0.0,2001
155322,0.0,2e3,LC,0.0,2001
161350,0.0,2e3,LC,0.0,2001
161375,0.0,2e3,LC,0.0,2001
161402,0.0,2e3,LC,0.0,2001
161430,0.0,2e3,LC,0.0,2001
161452,0.0,2e3,LC,0.0,2001
161466,0.0,2e3,LC,0.0,2001
161471,0.0,2e3,LC,0.0,2001
161486,0.0,2e3,LC,0.0,2001
161595,0.0,2e3,LC,0.0,2001
161629,0.0,2e3,LC,0.0,2001
161661,0.0,2e3,LC,0.0,2001
161731,0.0,2e3,LC,0.0,2001
162909,0.0,2e3,LC,0.0,2001
162926,0.0,2e3,LC,0.0,2001
162941,0.0,2e3,LC,0.0,2001
162950,0.0,2e3,LC,0.0,2001
162952,0.0,2e3,LC,0.0,2001
162961,0.0,2e3,LC,0.0,2001
162986,0.0,2e3,LC,0.0,2001
162988,0.0,2e3,LC,0.0,2001
163080,0.0,2e3,LC,0.0,2001
163089,0.0,2e3,LC,0.0,2001
163094,0.0,2e3,LC,0.0,2001
163163,0.0,2e3,LC,0.0,2001
163207,0.0,2e3,LC,0.0,2001
163211,0.0,2e3,LC,0.0,2001
163218,0.0,2e3,LC,0.0,2001
163228,0.0,2e3,LC,0.0,2001
163247,0.0,2e3,LC,0.0,2001
163256,0.0,2e3,LC,0.0,2001
163267,0.0,2e3,LC,0.0,2001
163294,0.0,2e3,LC,0.0,2001
163312,0.0,2e3,LC,0.0,2001
163338,0.0,2e3,LC,0.0,2001
163353,0.0,2e3,LC,0.0,2001
165701,0.0,2e3,LC,0.0,2001
170306,0.0,2e3,LC,0.0,2001
170310,0.0,2e3,LC,0.0,2001
170331,0.0,2e3,LC,0.0,2001
170341,0.0,2e3,LC,0.0,2001
170344,0.0,2e3,LC,0.0,2001
170350,0.0,2e3,LC,0.0,2001
