iucn_sid,rgn_id,subpop,spp_area,spp_pct_area
6494,6,West Pacific,8158.171,1
6494,7,West Pacific,314618.9427,1
6494,8,West Pacific,3187.6686000000004,1
7750,4,NA,5050.5611,0.3692117717543991
7750,5,NA,17277.1393,0.6142071127724403
7750,7,NA,17552.1865,0.055788714911347896
8005,3,NA,1994.8446000000001,0.09840974871705499
8005,4,NA,11338.2351,0.82886035570165
8005,5,NA,28129.1749,1
8005,6,NA,8158.171,1
8005,7,NA,187573.2604,0.5961918846661994
8097,1,NA,17534.393200000002,0.9999999999999999
8097,2,NA,45877.585100000004,0.9999999999999999
8097,3,NA,20270.8027,1
8097,4,NA,13639.3626,0.9970799543731266
8097,5,NA,25881.2284,0.9200848760053747
8097,6,NA,8158.171,1
8097,7,NA,28846.7357,0.09168785405113498
8097,8,NA,3187.6686000000004,1
8239,1,NA,17534.393200000002,0.9999999999999999
8239,2,NA,45877.585100000004,0.9999999999999999
8239,3,NA,20270.8027,1
8239,4,NA,13679.3068,1
8239,5,NA,28129.1749,1
8239,6,NA,8158.171,1
8239,7,NA,103341.4474,0.3284654334959724
8239,8,NA,3187.6686000000004,1
9249,1,NA,17534.393200000002,0.9999999999999999
9249,2,NA,45877.585100000004,0.9999999999999999
9249,3,NA,20270.8027,1
9249,4,NA,13679.3068,1
9249,5,NA,28129.1749,1
9249,6,NA,8158.171,1
9249,7,NA,223147.3359,0.7092622395364753
9249,8,NA,3187.6686000000004,1
9461,1,NA,17534.393200000002,0.9999999999999999
9461,2,NA,45877.585100000004,0.9999999999999999
9461,3,NA,20270.8027,1
9461,4,NA,13679.3068,1
9461,5,NA,28129.1749,1
9461,6,NA,8158.171,1
9461,7,NA,314618.9427,1
9461,8,NA,3187.6686000000004,1
10030,1,NA,17534.393200000002,0.9999999999999999
10030,2,NA,45877.585100000004,0.9999999999999999
10030,3,NA,20270.8027,1
10030,4,NA,13679.3068,1
10030,5,NA,28129.1749,1
10030,6,NA,8158.171,1
10030,7,NA,94859.7515,0.3015068027561584
10030,8,NA,3187.6686000000004,1
11047,5,NA,20.7833,7.38852101915012e-4
11047,7,NA,33672.4076,0.10702600202972458
11145,1,NA,17534.393200000002,0.9999999999999999
11145,2,NA,45877.585100000004,0.9999999999999999
11145,3,NA,20270.8027,1
11145,4,NA,13679.3068,1
11145,5,NA,28129.1749,1
11145,6,NA,8158.171,1
11145,7,NA,314618.9427,1
11145,8,NA,3187.6686000000004,1
11534,1,NA,17534.393200000002,0.9999999999999999
11534,2,NA,45877.585100000004,0.9999999999999999
11534,3,NA,20270.8027,1
11534,4,NA,13679.3068,1
11534,5,NA,28129.1749,1
11534,6,NA,8158.171,1
11534,7,NA,270735.0212,0.8605172303886202
11534,8,NA,3187.6686000000004,1
12125,4,NA,239.6652,0.01752027376124059
12125,5,NA,26860.4427,0.9548962170234151
12125,6,NA,201.77200000000002,0.024732504381190346
12125,7,NA,109146.2576,0.3469157218040578
12302,1,NA,4257.0294,0.2427816777828388
12302,2,NA,18096.0476,0.39444202567671766
12302,3,NA,3189.3662000000004,0.15733793314460112
12302,4,NA,4826.8188,0.35285551165502044
12302,5,NA,1440.796,0.051220698976136694
12302,6,NA,6031.6411,0.7393374201153665
12302,7,NA,170.316,5.413405770751769e-4
12302,8,NA,18.494600000000002,0.005801920563511527
13006,1,NA,17534.393200000002,0.9999999999999999
13006,2,NA,45877.585100000004,0.9999999999999999
13006,3,NA,20270.8027,1
13006,4,NA,13679.3068,1
13006,5,NA,28129.1749,1
13006,6,NA,8158.171,1
13006,7,NA,314618.9427,1
13006,8,NA,3187.6686000000004,1
13243,1,NA,12489.5823,0.7122905342398731
13243,2,NA,33369.7174,0.7273642962519402
13243,3,NA,20270.8027,1
13243,4,NA,13679.3068,1
13243,5,NA,28129.1749,1
13243,6,NA,8158.171,1
13243,7,NA,244901.905,0.778408009696741
13243,8,NA,3187.6686000000004,1
13252,1,NA,17534.393200000002,0.9999999999999999
13252,2,NA,45877.585100000004,0.9999999999999999
13252,3,NA,20270.8027,1
13252,4,NA,13679.3068,1
13252,5,NA,28129.1749,1
13252,6,NA,8158.171,1
13252,7,NA,314618.9427,1
13252,8,NA,3187.6686000000004,1
13581,1,NA,17534.393200000002,0.9999999999999999
13581,2,NA,45877.585100000004,0.9999999999999999
13581,3,NA,20270.8027,1
13581,4,NA,13679.3068,1
13581,5,NA,28129.1749,1
13581,6,NA,8158.171,1
13581,7,NA,314618.9427,1
13581,8,NA,3187.6686000000004,1
15421,1,NA,17534.393200000002,0.9999999999999999
15421,2,NA,45877.585100000004,0.9999999999999999
15421,3,NA,20270.8027,1
15421,4,NA,13679.3068,1
15421,5,NA,28129.1749,1
15421,6,NA,8158.171,1
15421,7,NA,314618.9427,1
15421,8,NA,3187.6686000000004,1
17013,1,NA,17534.393200000002,0.9999999999999999
17013,2,NA,45398.0269,0.9895470042951323
17013,3,NA,20270.8027,1
17013,4,NA,13679.3068,1
17013,5,NA,27904.986100000002,0.9920300257367307
17013,6,NA,8158.171,1
17013,7,NA,31842.6652,0.10121026066241369
17013,8,NA,3187.6686000000004,1
17027,1,NA,17534.393200000002,0.9999999999999999
17027,2,NA,33976.8048,0.7405970633794323
17027,3,NA,19742.7556,0.9739503606337208
17027,4,NA,12115.3598,0.8856705955304693
17027,5,NA,17413.4687,0.6190536609020836
17027,6,NA,8158.171,1
17027,7,NA,1601.9035000000001,0.005091567234486164
17027,8,NA,3187.6686000000004,1
17032,1,NA,17534.393200000002,0.9999999999999999
17032,2,NA,45877.585100000004,0.9999999999999999
17032,3,NA,20270.8027,1
17032,4,NA,13679.3068,1
17032,5,NA,28129.1749,1
17032,6,NA,8158.171,1
17032,7,NA,314618.9427,1
17032,8,NA,3187.6686000000004,1
18596,1,NA,17534.393200000002,0.9999999999999999
18596,2,NA,45877.585100000004,0.9999999999999999
18596,3,NA,20270.8027,1
18596,4,NA,13679.3068,1
18596,5,NA,28129.1749,1
18596,6,NA,8158.171,1
18596,7,NA,312909.5107,0.9945666590023793
18596,8,NA,3187.6686000000004,1
20731,5,NA,19313.831700000002,0.6866120946903423
20731,6,NA,4650.936000000001,0.5700954294780043
20731,7,NA,20333.5011,0.06462897918828966
21856,1,NA,17534.393200000002,0.9999999999999999
21856,2,NA,45877.585100000004,0.9999999999999999
21856,3,NA,20214.6727,0.9972309927322217
21856,4,NA,13347.4615,0.9757410733707647
21856,5,NA,28129.1749,1
21856,6,NA,4916.4229000000005,0.6026378829274356
21856,7,NA,295026.3181,0.9377258583610388
21856,8,NA,3187.6686000000004,1
21859,5,NA,20.7833,7.38852101915012e-4
21859,7,NA,16920.5795,0.05378118480340313
23211,1,NA,17534.393200000002,0.9999999999999999
23211,2,NA,45877.585100000004,0.9999999999999999
23211,3,NA,20270.8027,1
23211,4,NA,13679.3068,1
23211,5,NA,28129.1749,1
23211,6,NA,8158.171,1
23211,7,NA,314618.9427,1
23211,8,NA,3187.6686000000004,1
39324,1,NA,17534.393200000002,0.9999999999999999
39324,2,NA,45371.9191,0.9889779290061192
39324,3,NA,20270.8027,1
39324,4,NA,13679.3068,1
39324,5,NA,28129.1749,1
39324,6,NA,8158.171,1
39324,7,NA,69504.0087,0.2209148886698614
39324,8,NA,3187.6686000000004,1
39328,1,NA,17534.393200000002,0.9999999999999999
39328,2,NA,45877.585100000004,0.9999999999999999
39328,3,NA,20270.8027,1
39328,4,NA,13679.3068,1
39328,5,NA,28129.1749,1
39328,6,NA,8158.171,1
39328,7,NA,69883.2582,0.2221203135458887
39328,8,NA,3187.6686000000004,1
39339,1,NA,17464.806800000002,0.9960314338108945
39339,2,NA,43500.5387,0.948187194360411
39339,3,NA,20270.8027,1
39339,4,NA,13679.3068,1
39339,5,NA,28129.1749,1
39339,6,NA,8158.171,1
39339,7,NA,295495.1791,0.939216108744491
39339,8,NA,3187.6686000000004,1
39341,5,NA,19538.020500000002,0.6945820689536115
39341,6,NA,7325.7505,0.8979648134367373
39341,7,NA,39639.5645,0.12599230090795166
39342,1,NA,17534.393200000002,0.9999999999999999
39342,2,NA,45877.585100000004,0.9999999999999999
39342,3,NA,20270.8027,1
39342,4,NA,13679.3068,1
39342,5,NA,28129.1749,1
39342,6,NA,8158.171,1
39342,7,NA,314618.9427,1
39342,8,NA,3187.6686000000004,1
39352,1,NA,17464.806800000002,0.9960314338108945
39352,2,NA,35472.0104,0.773188264436351
39352,3,NA,20270.8027,1
39352,4,NA,13679.3068,1
39352,5,NA,28129.1749,1
39352,6,NA,8158.171,1
39352,7,NA,54965.5365,0.17470510843465498
39352,8,NA,3187.6686000000004,1
39381,1,NA,17534.393200000002,0.9999999999999999
39381,2,NA,45877.585100000004,0.9999999999999999
39381,3,NA,20270.8027,1
39381,4,NA,13679.3068,1
39381,5,NA,28129.1749,1
39381,6,NA,8158.171,1
39381,7,NA,314618.9427,1
39381,8,NA,3187.6686000000004,1
39396,1,NA,17130.0477,0.9769398635363098
39396,2,NA,45877.585100000004,0.9999999999999999
39396,3,NA,20270.8027,1
39396,4,NA,13679.3068,1
39396,5,NA,27884.202800000003,0.9912911736348157
39396,6,NA,8158.171,1
39396,7,NA,46562.6771,0.14799705542332559
39396,8,NA,3187.6686000000004,1
41666,1,NA,17534.393200000002,0.9999999999999999
41666,2,NA,45877.585100000004,0.9999999999999999
41666,3,NA,20270.8027,1
41666,4,NA,13679.3068,1
41666,5,NA,28129.1749,1
41666,6,NA,8158.171,1
41666,7,NA,54213.3129,0.17231420471619302
41666,8,NA,3187.6686000000004,1
41755,1,NA,17534.393200000002,0.9999999999999999
41755,2,NA,45877.585100000004,0.9999999999999999
41755,3,NA,20270.8027,1
41755,4,NA,13679.3068,1
41755,5,NA,28129.1749,1
41755,6,NA,8158.171,1
41755,7,NA,314618.9427,1
41755,8,NA,3187.6686000000004,1
42393,1,NA,4257.0294,0.2427816777828388
42393,3,NA,3189.3662000000004,0.15733793314460112
42393,4,NA,9038.3016,0.6607280421548846
42393,5,NA,12965.912,0.4609417818366226
42393,6,NA,8158.171,1
42393,8,NA,18.494600000000002,0.005801920563511527
44183,1,NA,17534.393200000002,0.9999999999999999
44183,2,NA,45877.585100000004,0.9999999999999999
44183,3,NA,20270.8027,1
44183,4,NA,13679.3068,1
44183,5,NA,27884.202800000003,0.9912911736348157
44183,6,NA,8158.171,1
44183,7,NA,46562.6771,0.14799705542332559
44183,8,NA,3187.6686000000004,1
44209,1,NA,10789.8312,0.6153524149327276
44209,2,NA,39235.058,0.8552119278832747
44209,3,NA,13491.0079,0.665538908333413
44209,4,NA,8733.8956,0.6384750139531924
44209,5,NA,19984.5729,0.7104571311119403
44209,7,NA,63576.0509,0.20207318209896202
44209,8,NA,2514.324,0.7887658083403024
60191,1,NA,17534.393200000002,0.9999999999999999
60191,2,NA,45877.585100000004,0.9999999999999999
60191,3,NA,20270.8027,1
60191,4,NA,13679.3068,1
60191,5,NA,27884.202800000003,0.9912911736348157
60191,6,NA,8158.171,1
60191,7,NA,46562.6771,0.14799705542332559
60191,8,NA,3187.6686000000004,1
60231,5,NA,493.98720000000003,0.01756138250610401
63119,1,NA,17534.393200000002,0.9999999999999999
63119,2,NA,45877.585100000004,0.9999999999999999
63119,3,NA,20270.8027,1
63119,4,NA,13679.3068,1
63119,5,NA,28129.1749,1
63119,6,NA,8158.171,1
63119,7,NA,288324.4177,0.9164242153560578
63119,8,NA,3187.6686000000004,1
153538,1,NA,17534.393200000002,0.9999999999999999
153538,2,NA,45877.585100000004,0.9999999999999999
153538,3,NA,20270.8027,1
153538,4,NA,13679.3068,1
153538,5,NA,28129.1749,1
153538,6,NA,8158.171,1
153538,7,NA,70461.1622,0.2239571514522161
153538,8,NA,3187.6686000000004,1
161350,2,NA,12583.5274,0.27428486858171613
161350,7,NA,14379.0777,0.04570315307972713
161375,1,NA,17534.393200000002,0.9999999999999999
161375,2,NA,45877.585100000004,0.9999999999999999
161375,3,NA,20270.8027,1
161375,4,NA,13679.3068,1
161375,5,NA,28129.1749,1
161375,6,NA,8158.171,1
161375,7,NA,94810.1002,0.30134898867295695
161375,8,NA,3187.6686000000004,1
161402,2,NA,19619.524,0.4276494492296195
161402,7,NA,22194.9912,0.07054562897429761
161403,1,NA,17534.393200000002,0.9999999999999999
161403,2,NA,45877.585100000004,0.9999999999999999
161403,3,NA,20270.8027,1
161403,4,NA,13679.3068,1
161403,5,NA,28129.1749,1
161403,6,NA,8158.171,1
161403,7,NA,94810.1002,0.30134898867295695
161403,8,NA,3187.6686000000004,1
161452,1,NA,17534.393200000002,0.9999999999999999
161452,2,NA,45877.585100000004,0.9999999999999999
161452,3,NA,20270.8027,1
161452,4,NA,13679.3068,1
161452,5,NA,28129.1749,1
161452,6,NA,8158.171,1
161452,7,NA,94810.1002,0.30134898867295695
161452,8,NA,3187.6686000000004,1
161466,5,NA,4712.026000000001,0.1675138363194578
161471,2,NA,21349.8691,0.46536601814292095
161471,7,NA,31838.233200000002,0.1011961737801619
161595,1,NA,12426.3968,0.7086870163262906
161595,2,NA,45877.585100000004,0.9999999999999999
161595,3,NA,16763.3665,0.8269710256713219
161595,4,NA,8127.619299999999,0.5941543251299839
161595,5,NA,24555.5937,0.8729581933098223
161595,7,NA,73289.4309,0.23294665690197808
161595,8,NA,3113.0440000000003,0.9765895990568154
161629,5,NA,9836.284800000001,0.34968266346127347
161629,6,NA,201.77200000000002,0.024732504381190346
161629,7,NA,41.165600000000005,1.3084272563732065e-4
161661,1,NA,6952.4381,0.39650291975886565
161661,2,NA,36125.7814,0.787438600380908
161661,3,NA,10894.0404,0.5374252101028046
161661,4,NA,7276.3205,0.5319217272033111
161661,5,NA,19372.5429,0.6886992941979254
161661,7,NA,94810.1002,0.30134898867295695
161661,8,NA,2419.704,0.7590826725212276
161706,1,NA,12426.3968,0.7086870163262906
161706,2,NA,45877.585100000004,0.9999999999999999
161706,3,NA,16235.3194,0.8009213863050426
161706,4,NA,8127.619299999999,0.5941543251299839
161706,5,NA,24534.810400000002,0.8722193412079072
161706,7,NA,46927.4754,0.14915654790928137
161706,8,NA,3113.0440000000003,0.9765895990568154
170306,1,NA,17534.393200000002,0.9999999999999999
170306,2,NA,45877.585100000004,0.9999999999999999
170306,3,NA,20270.8027,1
170306,4,NA,13679.3068,1
170306,5,NA,28129.1749,1
170306,6,NA,8158.171,1
170306,7,NA,152236.4235,0.48387558038793194
170306,8,NA,3187.6686000000004,1
170310,1,NA,4531.8067,0.25845243963161496
170310,2,NA,2145.3786999999998,0.04676311308286363
170310,3,NA,20212.7596,0.9971366156111815
170310,4,NA,13679.3068,1
170310,5,NA,28129.1749,1
170310,6,NA,8158.171,1
170310,7,NA,72695.2606,0.2310581174043212
170310,8,NA,3074.1246,0.9643802370171103
170341,5,NA,244.97209999999998,0.008708826365184283
170341,7,NA,252101.8206,0.8012925681985644
170352,1,NA,17534.393200000002,0.9999999999999999
170352,2,NA,45877.585100000004,0.9999999999999999
170352,3,NA,20270.8027,1
170352,4,NA,13679.3068,1
170352,5,NA,28129.1749,1
170352,6,NA,8158.171,1
170352,7,NA,155359.1239,0.4938009217332482
170352,8,NA,3187.6686000000004,1
173320,3,NA,4274.1525,0.2108526516317975
173320,4,NA,11453.5474,0.8372900445510879
173320,5,NA,28129.1749,1
173320,6,NA,8158.171,1
173320,7,NA,17159.8437,0.054541673660007506
173348,5,NA,4236.8004,0.15061943391734536
173348,6,NA,7325.7505,0.8979648134367373
173366,1,NA,17534.393200000002,0.9999999999999999
173366,2,NA,45877.585100000004,0.9999999999999999
173366,3,NA,20270.8027,1
173366,4,NA,13679.3068,1
173366,5,NA,28129.1749,1
173366,6,NA,8158.171,1
173366,7,NA,70461.1622,0.2239571514522161
173366,8,NA,3187.6686000000004,1
173367,1,NA,17534.393200000002,0.9999999999999999
173367,2,NA,45877.585100000004,0.9999999999999999
173367,3,NA,20270.8027,1
173367,4,NA,13679.3068,1
173367,5,NA,28129.1749,1
173367,6,NA,8158.171,1
173367,7,NA,70461.1622,0.2239571514522161
173367,8,NA,3187.6686000000004,1
173373,5,NA,2113.3624,0.07513062176594451
173373,6,NA,3763.1392,0.4612724102007668
180325,1,NA,15443.9035,0.8807777562556313
180325,2,NA,45877.585100000004,0.9999999999999999
180325,3,NA,2404.5104,0.11861939734631229
180325,7,NA,109870.6272,0.3492180930274291
180325,8,NA,1587.0480000000002,0.4978710773133694
180331,1,NA,17534.393200000002,0.9999999999999999
180331,2,NA,45877.585100000004,0.9999999999999999
180331,3,NA,20270.8027,1
180331,4,NA,13679.3068,1
180331,5,NA,7832.2146,0.2784374098367172
180331,6,NA,118.5924,0.014536640626924833
180331,7,NA,44428.1259,0.14121249508604364
180331,8,NA,3187.6686000000004,1
180381,1,NA,17534.393200000002,0.9999999999999999
180381,2,NA,45877.585100000004,0.9999999999999999
180381,3,NA,20270.8027,1
180381,4,NA,13679.3068,1
180381,5,NA,28129.1749,1
180381,6,NA,8158.171,1
180381,7,NA,314618.9427,1
180381,8,NA,3187.6686000000004,1
180436,1,NA,17534.393200000002,0.9999999999999999
180436,2,NA,45877.585100000004,0.9999999999999999
180436,3,NA,20270.8027,1
180436,4,NA,13679.3068,1
180436,5,NA,28129.1749,1
180436,6,NA,8158.171,1
180436,7,NA,70461.1622,0.2239571514522161
180436,8,NA,3187.6686000000004,1
180446,2,NA,599.7787,0.013073458393519494
180446,3,NA,18565.789800000002,0.9158882395910252
180446,4,NA,13679.3068,1
180446,5,NA,28129.1749,1
180446,6,NA,8158.171,1
180446,7,NA,25085.421,0.07973271025807181
180446,8,NA,927.2760000000001,0.290894731026933
185000,1,NA,17534.393200000002,0.9999999999999999
185000,2,NA,45877.585100000004,0.9999999999999999
185000,3,NA,20270.8027,1
185000,4,NA,13679.3068,1
185000,5,NA,28129.1749,1
185000,6,NA,8158.171,1
185000,7,NA,63576.0509,0.20207318209896202
185000,8,NA,3187.6686000000004,1
195488,1,NA,17534.393200000002,0.9999999999999999
195488,2,NA,45877.585100000004,0.9999999999999999
195488,3,NA,20270.8027,1
195488,4,NA,13679.3068,1
195488,5,NA,27884.202800000003,0.9912911736348157
195488,6,NA,8158.171,1
195488,7,NA,48412.1371,0.1538754681601058
195488,8,NA,3187.6686000000004,1
19711843,1,NA,7768.1585000000005,0.4430240848026608
19711843,2,NA,7513.2739,0.16376785926336823
19711843,3,NA,20270.8027,1
19711843,4,NA,13679.3068,1
19711843,5,NA,28129.1749,1
19711843,6,NA,8158.171,1
19711843,7,NA,37991.1987,0.12075305566145111
19711843,8,NA,3187.6686000000004,1
19717509,2,NA,22129.0294,0.482349481816993
19717509,3,NA,9588.2844,0.473009606077415
19717509,4,NA,5726.7155999999995,0.41864077498429964
19717509,5,NA,15183.0283,0.5397608836368677
19717509,7,NA,309615.6203,0.9840971991162947
19718050,2,NA,20521.7339,0.44731504187215815
19718050,3,NA,9588.2844,0.473009606077415
19718050,4,NA,5726.7155999999995,0.41864077498429964
19718050,5,NA,15183.0283,0.5397608836368677
19718050,7,NA,309615.6203,0.9840971991162947
19743170,1,NA,17534.393200000002,0.9999999999999999
19743170,2,NA,45877.585100000004,0.9999999999999999
19743170,3,NA,20270.8027,1
19743170,4,NA,12773.428,0.9337774338097308
19743170,5,NA,12139.4764,0.43156176614337877
19743170,7,NA,86614.0671,0.2752983223346138
19743170,8,NA,3187.6686000000004,1
22679859,1,NA,12437.927,0.7093445925462649
22679859,2,NA,21905.1405,0.4774693448282656
22679859,3,NA,7502.2169,0.3700996458319828
22679859,4,NA,11473.7417,0.8387663108776827
22679859,5,NA,12904.1636,0.45874660902335956
22679859,6,NA,8158.171,1
22679859,7,NA,1606.4024,0.0051058667549199665
22679859,8,NA,992.4846,0.31135124899746475
22679881,5,NA,3804.5616,0.13525322422450436
22679881,6,NA,4650.936000000001,0.5700954294780043
22679896,1,NA,12437.927,0.7093445925462649
22679896,2,NA,1391.5122000000001,0.03033098182842235
22679896,3,NA,7463.1023000000005,0.3681700429159621
22679896,4,NA,5678.1176000000005,0.4150881095816931
22679896,5,NA,1048.7128,0.03728203204424599
22679896,6,NA,7736.7059,0.9483382856279918
22679896,8,NA,992.4846,0.31135124899746475
22679946,1,NA,11948.6136,0.6814386710570628
22679946,2,NA,1391.5122000000001,0.03033098182842235
22679946,3,NA,6896.453700000001,0.34021611290212994
22679946,4,NA,3773.1562,0.27582948866970364
22679946,5,NA,1583.0544,0.0562780247066543
22679946,6,NA,7407.0858,0.9079346093628093
22679946,8,NA,992.4846,0.31135124899746475
22680157,3,NA,2759.6824,0.13614075578763343
22680157,4,NA,4826.8188,0.35285551165502044
22680157,5,NA,1440.796,0.051220698976136694
22680157,6,NA,6031.6411,0.7393374201153665
22680163,1,NA,12437.927,0.7093445925462649
22680163,2,NA,23046.8941,0.50235630427722755
22680163,3,NA,7502.2169,0.3700996458319828
22680163,4,NA,11747.5439,0.8587821058300995
22680163,5,NA,12965.912,0.4609417818366226
22680163,6,NA,8158.171,1
22680163,7,NA,1606.4024,0.0051058667549199665
22680163,8,NA,992.4846,0.31135124899746475
22680229,1,NA,35.0155,0.0019969610354123916
22680229,3,NA,56.129999999999995,0.0027690072677783004
22680229,5,NA,616.474,0.02191582235140498
22680229,6,NA,7174.6591,0.8794445593258587
22680247,1,NA,11974.089600000001,0.682891587032507
22680247,3,NA,7463.1023000000005,0.3681700429159621
22680247,4,NA,5678.1176000000005,0.4150881095816931
22680247,5,NA,1542.7,0.05484341455035
22680247,6,NA,7451.3747,0.91336338745535
22680247,8,NA,992.4846,0.31135124899746475
22680301,1,NA,12437.927,0.7093445925462649
22680301,2,NA,23046.8941,0.50235630427722755
22680301,3,NA,7502.2169,0.3700996458319828
22680301,4,NA,11747.5439,0.8587821058300995
22680301,5,NA,12843.6272,0.4565945231475666
22680301,6,NA,4055.5061,0.4971097198134239
22680301,7,NA,1606.4024,0.0051058667549199665
22680301,8,NA,992.4846,0.31135124899746475
22680364,5,NA,6367.0452000000005,0.22635022970403587
22680364,6,NA,7800.1201,0.9561113759444365
22680367,4,NA,1494.2581,0.10923492848336439
22680367,5,NA,1440.796,0.051220698976136694
22680367,6,NA,6031.6411,0.7393374201153665
22680391,6,NA,285.3312,0.034974898172641884
22680398,1,NA,17534.393200000002,0.9999999999999999
22680398,2,NA,43040.580500000004,0.9381614225374735
22680398,3,NA,16922.0383,0.8347986288673216
22680398,4,NA,13420.0843,0.9810500265993011
22680398,5,NA,18545.5227,0.6592984958119052
22680398,6,NA,8158.171,1
22680398,7,NA,5772.3811000000005,0.01834721409481108
22680398,8,NA,3187.6686000000004,1
22680402,5,NA,7819.8036,0.2779961953309907
22680402,6,NA,7565.209,0.9273167968653758
22680423,1,NA,17534.393200000002,0.9999999999999999
22680423,2,NA,45877.585100000004,0.9999999999999999
22680423,3,NA,20270.8027,1
22680423,4,NA,13679.3068,1
22680423,5,NA,28129.1749,1
22680423,6,NA,8158.171,1
22680423,7,NA,95131.3092,0.30236993482846636
22680423,8,NA,3187.6686000000004,1
22680427,1,NA,15029.089100000001,0.8571205703314557
22680427,2,NA,37788.2866,0.8236764537111609
22680427,3,NA,13572.1218,0.6695404222941798
22680427,4,NA,348.2586,0.025458790060911566
22680427,7,NA,11166.1568,0.03549105055205565
22680427,8,NA,3169.1740000000004,0.9941980794364884
22680441,1,NA,17159.768,0.9786348352220138
22680441,2,NA,11311.200200000001,0.24655177850675492
22680441,3,NA,14221.804300000002,0.7015905837808781
22680441,4,NA,12095.8025,0.8842408958910111
22680441,5,NA,22601.3227,0.8034833151113864
22680441,6,NA,8158.171,1
22680441,7,NA,59.08670000000001,1.8780401298449853e-4
22680441,8,NA,3074.1246,0.9643802370171103
22680455,1,NA,334.3105,0.019065986269772937
22680455,3,NA,244.728,0.012072930885958453
22680455,4,NA,331.8453,0.024258926629235338
22680455,6,NA,138.3578,0.01695941406474564
22680459,1,NA,17534.393200000002,0.9999999999999999
22680459,2,NA,44892.3609,0.9785249333012517
22680459,3,NA,20270.8027,1
22680459,4,NA,13679.3068,1
22680459,5,NA,28129.1749,1
22680459,6,NA,8158.171,1
22680459,7,NA,48086.255600000004,0.15283967070556173
22680459,8,NA,3187.6686000000004,1
22680462,1,NA,16825.4575,0.9595688489522408
22680462,2,NA,22642.1821,0.4935347414352025
