year,reg_compliance,reg_enforcement,reg_exists,resilience_score,rgn_id
2011,0.44760820045558086,0.6057217098216638,1,0.6472276435469696,1
2011,0.44760820045558086,0.6057217098216638,1,0.6472276435469696,2
2011,0.44760820045558086,0.6057217098216638,1,0.6472276435469696,3
2011,0.44760820045558086,0.6057217098216638,1,0.6472276435469696,4
2011,0.44760820045558086,0.6057217098216638,1,0.6472276435469696,5
2011,0.44760820045558086,0.6057217098216638,1,0.6472276435469696,6
2011,0.44760820045558086,0.6057217098216638,1,0.6472276435469696,8
2012,0.7952999238183565,0.9295914519227302,1,0.9042205108622897,1
2012,0.7952999238183565,0.9295914519227302,1,0.9042205108622897,2
2012,0.7952999238183565,0.9295914519227302,1,0.9042205108622897,3
2012,0.7952999238183565,0.9295914519227302,1,0.9042205108622897,4
2012,0.7952999238183565,0.9295914519227302,1,0.9042205108622897,5
2012,0.7952999238183565,0.9295914519227302,1,0.9042205108622897,6
2012,0.7952999238183565,0.9295914519227302,1,0.9042205108622897,8
2013,0.8396796820201076,0.8033738814671328,1,0.8770219256972299,1
2013,0.8396796820201076,0.8033738814671328,1,0.8770219256972299,2
2013,0.8396796820201076,0.8033738814671328,1,0.8770219256972299,3
2013,0.8396796820201076,0.8033738814671328,1,0.8770219256972299,4
2013,0.8396796820201076,0.8033738814671328,1,0.8770219256972299,5
2013,0.8396796820201076,0.8033738814671328,1,0.8770219256972299,6
2013,0.8396796820201076,0.8033738814671328,1,0.8770219256972299,8
2014,0.8381862410321255,0.7416578333124589,1,0.8534564636365043,1
2014,0.8381862410321255,0.7416578333124589,1,0.8534564636365043,2
2014,0.8381862410321255,0.7416578333124589,1,0.8534564636365043,3
2014,0.8381862410321255,0.7416578333124589,1,0.8534564636365043,4
2014,0.8381862410321255,0.7416578333124589,1,0.8534564636365043,5
2014,0.8381862410321255,0.7416578333124589,1,0.8534564636365043,6
2014,0.8381862410321255,0.7416578333124589,1,0.8534564636365043,8
2015,0.7830357142857143,0.8683493185643991,1,0.8793437466552603,1
2015,0.7830357142857143,0.8683493185643991,1,0.8793437466552603,2
2015,0.7830357142857143,0.8683493185643991,1,0.8793437466552603,3
2015,0.7830357142857143,0.8683493185643991,1,0.8793437466552603,4
2015,0.7830357142857143,0.8683493185643991,1,0.8793437466552603,5
2015,0.7830357142857143,0.8683493185643991,1,0.8793437466552603,6
2015,0.7830357142857143,0.8683493185643991,1,0.8793437466552603,8
2016,0.7939836149513568,0.8054872183702388,1,0.8615690004637975,1
2016,0.7939836149513568,0.8054872183702388,1,0.8615690004637975,2
2016,0.7939836149513568,0.8054872183702388,1,0.8615690004637975,3
2016,0.7939836149513568,0.8054872183702388,1,0.8615690004637975,4
2016,0.7939836149513568,0.8054872183702388,1,0.8615690004637975,5
2016,0.7939836149513568,0.8054872183702388,1,0.8615690004637975,6
2016,0.7939836149513568,0.8054872183702388,1,0.8615690004637975,8
