rgn_id,year,pressure
1,2000,0.3707009563694912
2,2000,0.41848202187682215
3,2000,0.40145804604592605
4,2000,0.37693092678878815
5,2000,0.4682097002915388
6,2000,0.24469323356574646
7,2000,0.35284733880665275
8,2000,0.4343362959059004
1,2001,0.35578484765834645
2,2001,0.3964509893355922
3,2001,0.37985977876371485
4,2001,0.3509798314521691
5,2001,0.4300263122662157
6,2001,0.2470693271356499
7,2001,0.3190843659730776
8,2001,0.4147282179047984
1,2002,0.2467046164404051
2,2002,0.29913338111683063
3,2002,0.2645943251993525
4,2002,0.2481084627159414
5,2002,0.2778957837530636
6,2002,0.22351529580711602
7,2002,0.26773361815244545
8,2002,0.2847279783436744
1,2003,0.17705725019576102
2,2003,0.22966686882761686
3,2003,0.19427611067809822
4,2003,0.1861376978586688
5,2003,0.1903715685444098
6,2003,0.1829610944201954
7,2003,0.27168692009138756
8,2003,0.19696476055865655
1,2004,0.25411054118019694
2,2004,0.35735205911787654
3,2004,0.27646891300437676
4,2004,0.25340095431938864
5,2004,0.30202711010440203
6,2004,0.2615819209039548
7,2004,0.4588196760913155
8,2004,0.26930503317921567
1,2005,0.35350962088352
2,2005,0.5035159297816495
3,2005,0.39998950776425446
4,2005,0.3386471317151396
5,2005,0.4059630207465252
6,2005,0.29493981822647997
7,2005,0.6101981363050369
8,2005,0.3776705076300218
1,2006,0.39928646213674235
2,2006,0.5514795341276086
3,2006,0.4441895497331974
4,2006,0.3824045260082872
5,2006,0.45484427127591265
6,2006,0.32511384464221604
7,2006,0.6481371329995183
8,2006,0.4268763625038929
1,2007,0.40512585892890135
2,2007,0.5256674235171661
3,2007,0.45132876671263267
4,2007,0.36945112617537723
5,2007,0.45037173248376317
6,2007,0.3176652873041967
7,2007,0.5701373882067938
8,2007,0.4368349184294373
1,2008,0.32515990814629725
2,2008,0.3964962667054281
3,2008,0.34546135859463994
4,2008,0.27143153515338075
5,2008,0.3465983950337305
6,2008,0.29757855752697315
7,2008,0.428925650425451
8,2008,0.3377236901995544
1,2009,0.22877818738507288
2,2009,0.25841298641845983
3,2009,0.2564530997062174
4,2009,0.20567040656697338
5,2009,0.245728969996366
6,2009,0.2226829544810385
7,2009,0.24202564930526638
8,2009,0.2451093596531155
1,2010,0.17069259803447154
2,2010,0.15277937891477997
3,2010,0.17432400023982253
4,2010,0.15653753637571702
5,2010,0.17925101574091026
6,2010,0.22377416246244544
7,2010,0.09688104077812894
8,2010,0.17098675226984167
1,2011,0.13663502230355715
2,2011,0.10871263572768754
3,2011,0.14808816475807904
4,2011,0.12445233169046858
5,2011,0.1403446551672318
6,2011,0.19689832398012208
7,2011,0.056895978196337196
8,2011,0.13387394293654026
1,2012,0.11188159318663722
2,2012,0.08432667872949362
3,2012,0.1143893518796091
4,2012,0.1180698301625483
5,2012,0.12809510668353422
6,2012,0.19579766831056442
7,2012,0.051304747196250985
8,2012,0.10109239872553483
