rgn_id,year,pressure
1,2001,3.0909384858054164e-4
1,2002,3.0534945606307154e-4
1,2003,3.016050635456014e-4
1,2004,2.978606710281313e-4
1,2005,2.941162785106611e-4
1,2006,2.90371885993191e-4
1,2007,2.877662249241326e-4
1,2008,2.8516056385507425e-4
1,2009,2.8255490278601583e-4
1,2010,2.7994924171695747e-4
1,2011,2.7734358064789906e-4
1,2012,2.781222460521067e-4
1,2013,2.7890091145631434e-4
1,2014,2.7967957686052204e-4
1,2015,2.804582422647297e-4
1,2016,2.8123690766893733e-4
2,2001,9.808566762777826e-5
2,2002,9.684618466543126e-5
2,2003,9.560670170308426e-5
2,2004,9.436721874073727e-5
2,2005,9.312773577839027e-5
2,2006,9.188825281604327e-5
2,2007,9.088650085133451e-5
2,2008,8.988474888662574e-5
2,2009,8.888299692191697e-5
2,2010,8.78812449572082e-5
2,2011,8.687949299249944e-5
2,2012,8.669033930404946e-5
2,2013,8.650118561559946e-5
2,2014,8.631203192714948e-5
2,2015,8.612287823869948e-5
2,2016,8.59337245502495e-5
3,2001,3.418852971716311e-5
3,2002,3.380903108768336e-5
3,2003,3.342953245820361e-5
3,2004,3.305003382872386e-5
3,2005,3.267053519924411e-5
3,2006,3.229103656976436e-5
3,2007,3.244719641848454e-5
3,2008,3.260335626720472e-5
3,2009,3.27595161159249e-5
3,2010,3.2915675964645084e-5
3,2011,3.3071835813365264e-5
3,2012,3.3105210534509276e-5
3,2013,3.313858525565329e-5
3,2014,3.3171959976797305e-5
3,2015,3.3205334697941317e-5
3,2016,3.323870941908533e-5
4,2001,3.38798812788586e-4
4,2002,3.3963089264810636e-4
4,2003,3.4046297250762676e-4
4,2004,3.412950523671471e-4
4,2005,3.421271322266675e-4
4,2006,3.4295921208618785e-4
4,2007,3.4522503710077363e-4
4,2008,3.4749086211535946e-4
4,2009,3.4975668712994523e-4
4,2010,3.5202251214453106e-4
4,2011,3.5428833715911684e-4
4,2012,3.5553398766134306e-4
4,2013,3.567796381635693e-4
4,2014,3.580252886657956e-4
4,2015,3.592709391680218e-4
4,2016,3.6051658967024803e-4
5,2001,0.00541692564074053
5,2002,0.005473596573917137
5,2003,0.005530267507093743
5,2004,0.00558693844027035
5,2005,0.0056436093734469565
5,2006,0.005700280306623564
5,2007,0.005752372489065701
5,2008,0.0058044646715078385
5,2009,0.005856556853949976
5,2010,0.0059086490363921135
5,2011,0.0059607412188342505
5,2012,0.006029135835610377
5,2013,0.006097530452386503
5,2014,0.006165925069162629
5,2015,0.006234319685938755
5,2016,0.006302714302714881
6,2001,0.028677305621853354
6,2002,0.029096866263920856
6,2003,0.02951642690598836
6,2004,0.02993598754805586
6,2005,0.03035554819012336
6,2006,0.030775108832190864
6,2007,0.03125880119425114
6,2008,0.03174249355631141
6,2009,0.03222618591837169
6,2010,0.03270987828043197
6,2011,0.03319357064249224
6,2012,0.03358848030706065
6,2013,0.033983389971629065
6,2014,0.034378299636197485
6,2015,0.0347732093007659
6,2016,0.03516811896533431
8,2001,9.416347569521202e-8
8,2002,8.547848074929306e-8
8,2003,7.679348580337411e-8
8,2004,6.810849085745517e-8
8,2005,5.9423495911536205e-8
8,2006,5.073850096561726e-8
8,2007,5.0748027706378095e-8
8,2008,5.0757554447138926e-8
8,2009,5.0767081187899764e-8
8,2010,5.0776607928660595e-8
8,2011,5.078613466942143e-8
8,2012,5.125499920639852e-8
8,2013,5.17238637433756e-8
8,2014,5.2192728280352694e-8
8,2015,5.266159281732978e-8
8,2016,5.3130457354306864e-8
