rgn_id,year,prs_raw,pressure
1,2005,0.3659037119805735,NA
2,2005,0.40244815239928294,NA
3,2005,0.42496552551112177,NA
4,2005,0.43287243407514564,NA
5,2005,0.43873449748489707,NA
6,2005,0.443554787143586,NA
7,2005,0.39378896598681196,NA
8,2005,0.42355604532496466,NA
1,2006,0.4033402546212794,NA
2,2006,0.3196457004041548,NA
3,2006,0.532250509622879,NA
4,2006,0.505769651297751,NA
5,2006,0.4806141714641697,NA
6,2006,0.36879523080702153,NA
7,2006,0.29619836131603183,NA
8,2006,0.5304122846944398,NA
1,2007,0.11509647278262171,NA
2,2007,0.1070183264748978,NA
3,2007,0.15754841417351162,NA
4,2007,0.16669750542481793,NA
5,2007,0.14536502463188786,NA
6,2007,0.16386070328590593,NA
7,2007,0.1055526820385217,NA
8,2007,0.1898881249550823,NA
1,2008,0.08215363499590882,NA
2,2008,0.09841562620607386,NA
3,2008,0.11139756580130704,NA
4,2008,0.16621249586480288,NA
5,2008,0.19618212569230223,NA
6,2008,0.15368554314759178,NA
7,2008,0.20499183482829275,NA
8,2008,0.1120068035359222,NA
1,2009,0.5851252430515841,0.3103238634863935
2,2009,0.5520865182036747,0.2959228647376168
3,2009,0.5003447448887823,0.3453013519995204
4,2009,0.48125564209097993,0.3505615457506995
5,2009,0.5348494080423182,0.359149045463115
6,2009,0.5797715549005158,0.3419335638569242
7,2009,0.4287886469777176,0.28586409822947517
8,2009,0.5780490142059747,0.36678245454327674
1,2010,0.19054584326802101,0.275252289743883
2,2010,0.2248489222816453,0.2604030187140893
3,2010,0.1223226062713592,0.2847727681515678
4,2010,0.0992138920194901,0.28382983733956835
5,2010,0.053630027131962986,0.28212815139252817
6,2010,0.1022995672958827,0.27368251988738357
7,2010,0.1833188196371284,0.24377006895953843
8,2010,0.15497209112905158,0.3130656637040941
1,2011,0.15308730500884224,0.22520169982139557
2,2011,0.20456850332396043,0.23738757929805043
3,2011,0.20766757599376462,0.21985618142574498
4,2011,0.23544270439087844,0.22976444795819387
5,2011,0.25167423064627625,0.23634016322894952
6,2011,0.14262230032311093,0.22844793379060144
7,2011,0.26608463335627275,0.23774732336758664
8,2011,0.22143832498862087,0.25127087176293034
1,2012,0.3606775530314361,0.27431791587115845
2,2012,0.4061212999116173,0.29720817398539434
3,2012,0.3224994753882127,0.2528463936686852
4,2012,0.28933763954538066,0.25429247478230643
5,2012,0.23443600763957387,0.2541543598304867
6,2012,0.24253160251686412,0.24418211363679307
7,2012,0.3162244616173615,0.2798816792833546
8,2012,0.3072131854442661,0.2747358838607671
1,2013,0.548080222419694,0.3675032333559155
2,2013,0.49367620498786197,0.3762602897417519
3,2013,0.5220018436357096,0.3349672492355657
4,2013,0.46686515612822194,0.3144230068349902
5,2013,0.44555300842375045,0.30402853637677635
6,2013,0.463182359276685,0.3060814768626117
7,2013,0.4592163919048642,0.3307265906986689
8,2013,0.5432886951105574,0.36099226217569413
1,2014,0.4673013135783352,0.34393844746126573
2,2014,0.4602461351337353,0.3578922131277641
3,2014,0.5537146261766293,0.3456412254931351
4,2014,0.5231683179419895,0.3228055420051921
5,2014,0.3898928656325737,0.27503722789482743
6,2014,0.3086748672599815,0.25186213933450485
7,2014,0.47497154487581295,0.33996317027828793
8,2014,0.5381381309441103,0.35301008552332125
1,2015,0.5029716080556753,0.40642360041879655
2,2015,0.42475519311383,0.397873467294201
3,2015,0.5104154175909826,0.42325978775705975
4,2015,0.4185716608633731,0.38667709577396875
5,2015,0.4796373661503488,0.3602386956985046
6,2015,0.4882801428490448,0.32905825444513725
7,2015,0.4329841036063613,0.38989622707213456
8,2015,0.42935342452626785,0.40788635220276453
1,2016,0.6133135079492166,0.49846884100687144
2,2016,0.6228796073065311,0.4815356880907151
3,2016,0.5556021044427124,0.4928466934468493
4,2016,0.4300167650703404,0.42559190790986107
5,2016,0.4291095087557276,0.3957257513203949
6,2016,0.3586440677966102,0.3722626079398371
7,2016,0.6255747399345326,0.4617942483877865
8,2016,0.5571597633136095,0.4750306398677623
