rgn_id,year,cf_area_km2,area_km2_tot
4,1998.0,12133.40994,19146.0519
4,1999.0,12132.66087,19146.0519
4,2e3,12131.9118,19146.0519
4,2001.0,12131.51598,19146.0519
4,2002.0,12131.12016,19146.0519
4,2003.0,12130.724339999999,19146.0519
4,2004.0,12130.32852,19146.0519
4,2005.0,12129.9327,19146.0519
4,2006.0,12129.53688,19146.0519
4,2007.0,12129.141059999998,19146.0519
4,2008.0,12128.745239999998,19146.0519
4,2009.0,12128.349419999999,19146.0519
4,2010.0,12127.953599999999,19146.0519
5,1990.0,8177.1255,13021.8192
5,1991.0,8174.79441,13021.8192
5,1992.0,8172.463320000001,13021.8192
5,1993.0,8170.132229999999,13021.8192
5,1994.0,8167.8011400000005,13021.8192
5,1995.0,8165.47005,13021.8192
5,1996.0,8163.13896,13021.8192
5,1997.0,8160.80787,13021.8192
5,1998.0,8158.47678,13021.8192
5,1999.0,8156.14569,13021.8192
5,2e3,8153.8146,13021.8192
5,2001.0,8152.42959,13021.8192
5,2002.0,8151.044580000001,13021.8192
5,2003.0,8149.659569999999,13021.8192
5,2004.0,8148.27456,13021.8192
5,2005.0,8146.88955,13021.8192
5,2006.0,8145.50454,13021.8192
5,2007.0,8144.11953,13021.8192
5,2008.0,8142.73452,13021.8192
5,2009.0,8141.34951,13021.8192
5,2010.0,8139.9645,13021.8192
6,1990.0,9123.5061,17090.572500000002
6,1991.0,9109.14156,17090.572500000002
6,1992.0,9094.777020000001,17090.572500000002
6,1993.0,9080.412479999999,17090.572500000002
6,1994.0,9066.04794,17090.572500000002
6,1995.0,9051.6834,17090.572500000002
6,1996.0,9037.31886,17090.572500000002
6,1997.0,9022.95432,17090.572500000002
6,1998.0,9008.589779999998,17090.572500000002
6,1999.0,8994.22524,17090.572500000002
6,2e3,8979.8607,17090.5725
6,2001.0,8972.036549999999,17090.5725
6,2002.0,8964.2124,17090.5725
6,2003.0,8956.38825,17090.5725
6,2004.0,8948.5641,17090.5725
6,2005.0,8940.73995,17090.5725
6,2006.0,8932.915799999999,17090.5725
6,2007.0,8925.091649999998,17090.5725
6,2008.0,8917.2675,17090.5725
6,2009.0,8909.44335,17090.5725
6,2010.0,8901.6192,17090.5725
8,1990.0,1038.5514,2059.911
8,1991.0,1038.5514,2059.911
8,1992.0,1038.5514,2059.911
8,1993.0,1038.5514,2059.911
8,1994.0,1038.5514,2059.911
8,1995.0,1038.5514,2059.911
8,1996.0,1038.5514,2059.911
8,1997.0,1038.5514,2059.911
8,1998.0,1038.5514,2059.911
8,1999.0,1038.5514,2059.911
8,2e3,1038.5514,2059.911
8,2001.0,1038.5514,2059.911
8,2002.0,1038.5514,2059.911
8,2003.0,1038.5514,2059.911
8,2004.0,1038.5514,2059.911
8,2005.0,1038.5514,2059.911
8,2006.0,1038.5514,2059.911
8,2007.0,1038.5514,2059.911
8,2008.0,1038.5514,2059.911
8,2009.0,1038.5514,2059.911
8,2010.0,1038.5514,2059.911
