year,stock,E_Et,rgn_id
2008,FRS Sum,1.08538,6
2008,FRS Sum,1.08538,8
2009,FRS Sum,0.91865,1
2009,FRS Sum,0.91865,2
2009,FRS Sum,0.91865,3
2009,FRS Sum,0.91865,4
2009,FRS Sum,0.91865,5
2009,FRS Sum,0.91865,6
2009,FRS Sum,0.91865,8
2010,FRS Sum,1.29886,1
2010,FRS Sum,1.29886,2
2010,FRS Sum,1.29886,3
2010,FRS Sum,1.29886,4
2010,FRS Sum,1.29886,5
2010,FRS Sum,1.29886,6
2010,FRS Sum,1.29886,8
2011,FRS Sum,1.29793,1
2011,FRS Sum,1.29793,2
2011,FRS Sum,1.29793,3
2011,FRS Sum,1.29793,4
2011,FRS Sum,1.29793,5
2011,FRS Sum,1.29793,6
2011,FRS Sum,1.29793,8
2012,FRS Sum,0.85914,1
2012,FRS Sum,0.85914,2
2012,FRS Sum,0.85914,3
2012,FRS Sum,0.85914,4
2012,FRS Sum,0.85914,5
2012,FRS Sum,0.85914,6
2012,FRS Sum,0.85914,8
2015,FRS Sum,0.6732,1
2015,FRS Sum,0.6732,2
2015,FRS Sum,0.6732,3
2015,FRS Sum,0.6732,4
2015,FRS Sum,0.6732,5
2015,FRS Sum,0.6732,6
2015,FRS Sum,0.6732,8
2006,FRS Late,0.98273,1
2006,FRS Late,0.98273,2
2006,FRS Late,0.98273,3
2006,FRS Late,0.98273,4
2006,FRS Late,0.98273,5
2006,FRS Late,0.98273,6
2006,FRS Late,0.98273,8
2007,FRS Late,0.55229,1
2007,FRS Late,0.55229,2
2007,FRS Late,0.55229,3
2007,FRS Late,0.55229,4
2007,FRS Late,0.55229,5
2007,FRS Late,0.55229,6
2007,FRS Late,0.55229,8
2008,FRS Late,0.07138,1
2008,FRS Late,0.07138,2
2008,FRS Late,0.07138,3
2008,FRS Late,0.07138,4
2008,FRS Late,0.07138,5
2008,FRS Late,0.07138,6
2008,FRS Late,0.07138,8
2009,FRS Late,0.75447,1
2009,FRS Late,0.75447,2
2009,FRS Late,0.75447,3
2009,FRS Late,0.75447,4
2009,FRS Late,0.75447,5
2009,FRS Late,0.75447,6
2009,FRS Late,0.75447,8
2010,FRS Late,1.10177,1
2010,FRS Late,1.10177,2
2010,FRS Late,1.10177,3
2010,FRS Late,1.10177,4
2010,FRS Late,1.10177,5
2010,FRS Late,1.10177,6
2010,FRS Late,1.10177,8
2011,FRS Late,1.09251,1
2011,FRS Late,1.09251,2
2011,FRS Late,1.09251,3
2011,FRS Late,1.09251,4
2011,FRS Late,1.09251,5
2011,FRS Late,1.09251,6
2011,FRS Late,1.09251,8
2012,FRS Late,0.23554,1
2012,FRS Late,0.23554,2
2012,FRS Late,0.23554,3
2012,FRS Late,0.23554,4
2012,FRS Late,0.23554,5
2012,FRS Late,0.23554,6
2012,FRS Late,0.23554,8
2015,FRS Late,0.57578,1
2015,FRS Late,0.57578,2
2015,FRS Late,0.57578,3
2015,FRS Late,0.57578,4
2015,FRS Late,0.57578,5
2015,FRS Late,0.57578,6
2015,FRS Late,0.57578,8
2005,Pink FR,1.48993,1
2005,Pink FR,1.48993,2
2005,Pink FR,1.48993,3
2005,Pink FR,1.48993,4
2005,Pink FR,1.48993,5
2005,Pink FR,1.48993,6
2005,Pink FR,1.48993,8
2007,Pink FR,1.69335,1
2007,Pink FR,1.69335,2
2007,Pink FR,1.69335,3
2007,Pink FR,1.69335,4
2007,Pink FR,1.69335,5
2007,Pink FR,1.69335,6
2007,Pink FR,1.69335,8
2009,Pink FR,2.57147,1
2009,Pink FR,2.57147,2
2009,Pink FR,2.57147,3
2009,Pink FR,2.57147,4
2009,Pink FR,2.57147,5
2009,Pink FR,2.57147,6
2009,Pink FR,2.57147,8
2011,Pink FR,2.1314,1
2011,Pink FR,2.1314,2
2011,Pink FR,2.1314,3
2011,Pink FR,2.1314,4
2011,Pink FR,2.1314,5
2011,Pink FR,2.1314,6
2011,Pink FR,2.1314,8
2015,Pink FR,1.04863,1
2015,Pink FR,1.04863,2
2015,Pink FR,1.04863,3
2015,Pink FR,1.04863,4
2015,Pink FR,1.04863,5
2015,Pink FR,1.04863,6
2015,Pink FR,1.04863,8
2004,S Stikine - Tahltan,3.26167,1
2004,S Stikine - Tahltan,3.26167,2
2004,S Stikine - Tahltan,3.26167,3
2004,S Stikine - Tahltan,3.26167,4
2004,S Stikine - Tahltan,3.26167,5
2004,S Stikine - Tahltan,3.26167,6
2004,S Stikine - Tahltan,3.26167,8
2005,S Stikine - Tahltan,2.20228,1
2005,S Stikine - Tahltan,2.20228,2
2005,S Stikine - Tahltan,2.20228,3
2005,S Stikine - Tahltan,2.20228,4
2005,S Stikine - Tahltan,2.20228,5
2005,S Stikine - Tahltan,2.20228,6
2005,S Stikine - Tahltan,2.20228,8
2006,S Stikine - Tahltan,2.78067,1
2006,S Stikine - Tahltan,2.78067,2
2006,S Stikine - Tahltan,2.78067,3
2006,S Stikine - Tahltan,2.78067,4
2006,S Stikine - Tahltan,2.78067,5
2006,S Stikine - Tahltan,2.78067,6
2006,S Stikine - Tahltan,2.78067,8
2007,S Stikine - Tahltan,1.00194,1
2007,S Stikine - Tahltan,1.00194,2
2007,S Stikine - Tahltan,1.00194,3
2007,S Stikine - Tahltan,1.00194,4
2007,S Stikine - Tahltan,1.00194,5
2007,S Stikine - Tahltan,1.00194,6
2007,S Stikine - Tahltan,1.00194,8
2008,S Stikine - Tahltan,0.44733,1
2008,S Stikine - Tahltan,0.44733,2
2008,S Stikine - Tahltan,0.44733,3
2008,S Stikine - Tahltan,0.44733,4
2008,S Stikine - Tahltan,0.44733,5
2008,S Stikine - Tahltan,0.44733,6
2008,S Stikine - Tahltan,0.44733,8
2009,S Stikine - Tahltan,1.51733,1
2009,S Stikine - Tahltan,1.51733,2
2009,S Stikine - Tahltan,1.51733,3
2009,S Stikine - Tahltan,1.51733,4
2009,S Stikine - Tahltan,1.51733,5
2009,S Stikine - Tahltan,1.51733,6
2009,S Stikine - Tahltan,1.51733,8
2010,S Stikine - Tahltan,1.01944,1
2010,S Stikine - Tahltan,1.01944,2
2010,S Stikine - Tahltan,1.01944,3
2010,S Stikine - Tahltan,1.01944,4
2010,S Stikine - Tahltan,1.01944,5
2010,S Stikine - Tahltan,1.01944,6
2010,S Stikine - Tahltan,1.01944,8
2011,S Stikine - Tahltan,1.64939,1
2011,S Stikine - Tahltan,1.64939,2
2011,S Stikine - Tahltan,1.64939,3
2011,S Stikine - Tahltan,1.64939,4
2011,S Stikine - Tahltan,1.64939,5
2011,S Stikine - Tahltan,1.64939,6
2011,S Stikine - Tahltan,1.64939,8
2012,S Stikine - Tahltan,0.52856,1
2012,S Stikine - Tahltan,0.52856,2
2012,S Stikine - Tahltan,0.52856,3
2012,S Stikine - Tahltan,0.52856,4
2012,S Stikine - Tahltan,0.52856,5
2012,S Stikine - Tahltan,0.52856,6
2012,S Stikine - Tahltan,0.52856,8
2014,S Stikine - Tahltan,2.048,1
2014,S Stikine - Tahltan,2.048,2
2014,S Stikine - Tahltan,2.048,3
2014,S Stikine - Tahltan,2.048,4
2014,S Stikine - Tahltan,2.048,5
2014,S Stikine - Tahltan,2.048,6
2014,S Stikine - Tahltan,2.048,8
2015,S Stikine - Tahltan,1.62711,1
2015,S Stikine - Tahltan,1.62711,2
2015,S Stikine - Tahltan,1.62711,3
2015,S Stikine - Tahltan,1.62711,4
2015,S Stikine - Tahltan,1.62711,5
2015,S Stikine - Tahltan,1.62711,6
2015,S Stikine - Tahltan,1.62711,8
2004,S Stikine - Non-Tahltan,1.50625,1
2004,S Stikine - Non-Tahltan,1.50625,2
2004,S Stikine - Non-Tahltan,1.50625,3
2004,S Stikine - Non-Tahltan,1.50625,4
2004,S Stikine - Non-Tahltan,1.50625,5
2004,S Stikine - Non-Tahltan,1.50625,6
2004,S Stikine - Non-Tahltan,1.50625,8
2005,S Stikine - Non-Tahltan,1.525,1
2005,S Stikine - Non-Tahltan,1.525,2
2005,S Stikine - Non-Tahltan,1.525,3
2005,S Stikine - Non-Tahltan,1.525,4
2005,S Stikine - Non-Tahltan,1.525,5
2005,S Stikine - Non-Tahltan,1.525,6
2005,S Stikine - Non-Tahltan,1.525,8
2006,S Stikine - Non-Tahltan,2.165,1
2006,S Stikine - Non-Tahltan,2.165,2
2006,S Stikine - Non-Tahltan,2.165,3
2006,S Stikine - Non-Tahltan,2.165,4
2006,S Stikine - Non-Tahltan,2.165,5
2006,S Stikine - Non-Tahltan,2.165,6
2006,S Stikine - Non-Tahltan,2.165,8
2007,S Stikine - Non-Tahltan,1.35,1
2007,S Stikine - Non-Tahltan,1.35,2
2007,S Stikine - Non-Tahltan,1.35,3
2007,S Stikine - Non-Tahltan,1.35,4
2007,S Stikine - Non-Tahltan,1.35,5
2007,S Stikine - Non-Tahltan,1.35,6
2007,S Stikine - Non-Tahltan,1.35,8
2008,S Stikine - Non-Tahltan,0.725,1
2008,S Stikine - Non-Tahltan,0.725,2
2008,S Stikine - Non-Tahltan,0.725,3
2008,S Stikine - Non-Tahltan,0.725,4
2008,S Stikine - Non-Tahltan,0.725,5
2008,S Stikine - Non-Tahltan,0.725,6
2008,S Stikine - Non-Tahltan,0.725,8
2009,S Stikine - Non-Tahltan,1.165,1
2009,S Stikine - Non-Tahltan,1.165,2
2009,S Stikine - Non-Tahltan,1.165,3
2009,S Stikine - Non-Tahltan,1.165,4
2009,S Stikine - Non-Tahltan,1.165,5
2009,S Stikine - Non-Tahltan,1.165,6
2009,S Stikine - Non-Tahltan,1.165,8
2010,S Stikine - Non-Tahltan,1.25815,1
2010,S Stikine - Non-Tahltan,1.25815,2
2010,S Stikine - Non-Tahltan,1.25815,3
2010,S Stikine - Non-Tahltan,1.25815,4
2010,S Stikine - Non-Tahltan,1.25815,5
2010,S Stikine - Non-Tahltan,1.25815,6
2010,S Stikine - Non-Tahltan,1.25815,8
2011,S Stikine - Non-Tahltan,1.68255,1
2011,S Stikine - Non-Tahltan,1.68255,2
2011,S Stikine - Non-Tahltan,1.68255,3
2011,S Stikine - Non-Tahltan,1.68255,4
2011,S Stikine - Non-Tahltan,1.68255,5
2011,S Stikine - Non-Tahltan,1.68255,6
2011,S Stikine - Non-Tahltan,1.68255,8
2012,S Stikine - Non-Tahltan,1.6806,1
2012,S Stikine - Non-Tahltan,1.6806,2
2012,S Stikine - Non-Tahltan,1.6806,3
2012,S Stikine - Non-Tahltan,1.6806,4
2012,S Stikine - Non-Tahltan,1.6806,5
2012,S Stikine - Non-Tahltan,1.6806,6
2012,S Stikine - Non-Tahltan,1.6806,8
2014,S Stikine - Non-Tahltan,1.325,1
2014,S Stikine - Non-Tahltan,1.325,2
2014,S Stikine - Non-Tahltan,1.325,3
2014,S Stikine - Non-Tahltan,1.325,4
2014,S Stikine - Non-Tahltan,1.325,5
2014,S Stikine - Non-Tahltan,1.325,6
2014,S Stikine - Non-Tahltan,1.325,8
2015,S Stikine - Non-Tahltan,1.9547,1
2015,S Stikine - Non-Tahltan,1.9547,2
2015,S Stikine - Non-Tahltan,1.9547,3
2015,S Stikine - Non-Tahltan,1.9547,4
2015,S Stikine - Non-Tahltan,1.9547,5
2015,S Stikine - Non-Tahltan,1.9547,6
2015,S Stikine - Non-Tahltan,1.9547,8
2009,S Skeena,0.8,1
2009,S Skeena,0.8,2
2009,S Skeena,0.8,3
2009,S Skeena,0.8,4
2009,S Skeena,0.8,5
2009,S Skeena,0.8,6
2009,S Skeena,0.8,8
2010,S Skeena,0.7897,1
2010,S Skeena,0.7897,2
2010,S Skeena,0.7897,3
2010,S Skeena,0.7897,4
2010,S Skeena,0.7897,5
2010,S Skeena,0.7897,6
2010,S Skeena,0.7897,8
2011,S Skeena,1.38095,1
2011,S Skeena,1.38095,2
2011,S Skeena,1.38095,3
2011,S Skeena,1.38095,4
2011,S Skeena,1.38095,5
2011,S Skeena,1.38095,6
2011,S Skeena,1.38095,8
2012,S Skeena,1.14286,1
2012,S Skeena,1.14286,2
2012,S Skeena,1.14286,3
2012,S Skeena,1.14286,4
2012,S Skeena,1.14286,5
2012,S Skeena,1.14286,6
2012,S Skeena,1.14286,8
2013,S Skeena,0.41905,1
2013,S Skeena,0.41905,2
2013,S Skeena,0.41905,3
2013,S Skeena,0.41905,4
2013,S Skeena,0.41905,5
2013,S Skeena,0.41905,6
2013,S Skeena,0.41905,8
2014,S Skeena,2.57778,1
2014,S Skeena,2.57778,2
2014,S Skeena,2.57778,3
2014,S Skeena,2.57778,4
2014,S Skeena,2.57778,5
2014,S Skeena,2.57778,6
2014,S Skeena,2.57778,8
2015,S Skeena,1.86667,1
2015,S Skeena,1.86667,2
2015,S Skeena,1.86667,3
2015,S Skeena,1.86667,4
2015,S Skeena,1.86667,5
2015,S Skeena,1.86667,6
2015,S Skeena,1.86667,8
2003,Chum FR,1.81495,1
2003,Chum FR,1.81495,2
2003,Chum FR,1.81495,3
2003,Chum FR,1.81495,4
2003,Chum FR,1.81495,5
2003,Chum FR,1.81495,6
2003,Chum FR,1.81495,8
2004,Chum FR,3.29194,1
2004,Chum FR,3.29194,2
2004,Chum FR,3.29194,3
2004,Chum FR,3.29194,4
2004,Chum FR,3.29194,5
2004,Chum FR,3.29194,6
2004,Chum FR,3.29194,8
2005,Chum FR,1.58009,1
2005,Chum FR,1.58009,2
2005,Chum FR,1.58009,3
2005,Chum FR,1.58009,4
2005,Chum FR,1.58009,5
2005,Chum FR,1.58009,6
2005,Chum FR,1.58009,8
2006,Chum FR,2.53334,1
2006,Chum FR,2.53334,2
2006,Chum FR,2.53334,3
2006,Chum FR,2.53334,4
2006,Chum FR,2.53334,5
2006,Chum FR,2.53334,6
2006,Chum FR,2.53334,8
2007,Chum FR,1.28338,1
2007,Chum FR,1.28338,2
2007,Chum FR,1.28338,3
2007,Chum FR,1.28338,4
2007,Chum FR,1.28338,5
2007,Chum FR,1.28338,6
2007,Chum FR,1.28338,8
2008,Chum FR,1.17518,1
2008,Chum FR,1.17518,2
2008,Chum FR,1.17518,3
2008,Chum FR,1.17518,4
2008,Chum FR,1.17518,5
2008,Chum FR,1.17518,6
2008,Chum FR,1.17518,8
2009,Chum FR,0.7742,1
2009,Chum FR,0.7742,2
2009,Chum FR,0.7742,3
2009,Chum FR,0.7742,4
2009,Chum FR,0.7742,5
2009,Chum FR,0.7742,6
2009,Chum FR,0.7742,8
2010,Chum FR,0.79312,1
2010,Chum FR,0.79312,2
2010,Chum FR,0.79312,3
2010,Chum FR,0.79312,4
2010,Chum FR,0.79312,5
2010,Chum FR,0.79312,6
2010,Chum FR,0.79312,8
2011,Chum FR,1.35582,1
2011,Chum FR,1.35582,2
2011,Chum FR,1.35582,3
2011,Chum FR,1.35582,4
2011,Chum FR,1.35582,5
2011,Chum FR,1.35582,6
2011,Chum FR,1.35582,8
2012,Chum FR,1.60041,1
2012,Chum FR,1.60041,2
2012,Chum FR,1.60041,3
2012,Chum FR,1.60041,4
2012,Chum FR,1.60041,5
2012,Chum FR,1.60041,6
2012,Chum FR,1.60041,8
2013,Chum FR,0.99947,1
2013,Chum FR,0.99947,2
2013,Chum FR,0.99947,3
2013,Chum FR,0.99947,4
2013,Chum FR,0.99947,5
2013,Chum FR,0.99947,6
2013,Chum FR,0.99947,8
2004,S WCVI,1.01483,1
2004,S WCVI,1.01483,2
2004,S WCVI,1.01483,3
2004,S WCVI,1.01483,4
2004,S WCVI,1.01483,5
2004,S WCVI,1.01483,6
2004,S WCVI,1.01483,8
2005,S WCVI,1.16918,1
2005,S WCVI,1.16918,2
2005,S WCVI,1.16918,3
2005,S WCVI,1.16918,4
2005,S WCVI,1.16918,5
2005,S WCVI,1.16918,6
2005,S WCVI,1.16918,8
2006,S WCVI,1.17902,1
2006,S WCVI,1.17902,2
2006,S WCVI,1.17902,3
2006,S WCVI,1.17902,4
2006,S WCVI,1.17902,5
2006,S WCVI,1.17902,6
2006,S WCVI,1.17902,8
2007,S WCVI,0.77973,1
2007,S WCVI,0.77973,2
2007,S WCVI,0.77973,3
2007,S WCVI,0.77973,4
2007,S WCVI,0.77973,5
2007,S WCVI,0.77973,6
2007,S WCVI,0.77973,8
2008,S WCVI,0.79954,1
2008,S WCVI,0.79954,2
2008,S WCVI,0.79954,3
2008,S WCVI,0.79954,4
2008,S WCVI,0.79954,5
2008,S WCVI,0.79954,6
2008,S WCVI,0.79954,8
2009,S WCVI,1.12046,1
2009,S WCVI,1.12046,2
2009,S WCVI,1.12046,3
2009,S WCVI,1.12046,4
2009,S WCVI,1.12046,5
2009,S WCVI,1.12046,6
2009,S WCVI,1.12046,8
2010,S WCVI,1.45574,1
2010,S WCVI,1.45574,2
2010,S WCVI,1.45574,3
2010,S WCVI,1.45574,4
2010,S WCVI,1.45574,5
2010,S WCVI,1.45574,6
2010,S WCVI,1.45574,8
2011,S WCVI,2.08404,1
2011,S WCVI,2.08404,2
2011,S WCVI,2.08404,3
2011,S WCVI,2.08404,4
2011,S WCVI,2.08404,5
2011,S WCVI,2.08404,6
2011,S WCVI,2.08404,8
2012,S WCVI,1.01943,1
2012,S WCVI,1.01943,2
2012,S WCVI,1.01943,3
2012,S WCVI,1.01943,4
2012,S WCVI,1.01943,5
2012,S WCVI,1.01943,6
2012,S WCVI,1.01943,8
2013,S WCVI,1.16965,1
2013,S WCVI,1.16965,2
2013,S WCVI,1.16965,3
2013,S WCVI,1.16965,4
2013,S WCVI,1.16965,5
2013,S WCVI,1.16965,6
2013,S WCVI,1.16965,8
2014,S WCVI,0.74539,1
2014,S WCVI,0.74539,2
2014,S WCVI,0.74539,3
2014,S WCVI,0.74539,4
2014,S WCVI,0.74539,5
2014,S WCVI,0.74539,6
2014,S WCVI,0.74539,8
2015,S WCVI,1.82812,1
2015,S WCVI,1.82812,2
2015,S WCVI,1.82812,3
2015,S WCVI,1.82812,4
2015,S WCVI,1.82812,5
2015,S WCVI,1.82812,6
2015,S WCVI,1.82812,8
2016,S WCVI,1.10896,1
2016,S WCVI,1.10896,2
2016,S WCVI,1.10896,3
2016,S WCVI,1.10896,4
2016,S WCVI,1.10896,5
2016,S WCVI,1.10896,6
2016,S WCVI,1.10896,8
2010,Coho inside F,1.1,1
2010,Coho inside F,1.1,2
2010,Coho inside F,1.1,3
2010,Coho inside F,1.1,4
2010,Coho inside F,1.1,5
2010,Coho inside F,1.1,6
2010,Coho inside F,1.1,8
2011,Coho inside F,1.345,1
2011,Coho inside F,1.345,2
2011,Coho inside F,1.345,3
2011,Coho inside F,1.345,4
2011,Coho inside F,1.345,5
2011,Coho inside F,1.345,6
2011,Coho inside F,1.345,8
2012,Coho inside F,1.84,1
2012,Coho inside F,1.84,2
2012,Coho inside F,1.84,3
2012,Coho inside F,1.84,4
2012,Coho inside F,1.84,5
2012,Coho inside F,1.84,6
2012,Coho inside F,1.84,8
2013,Coho inside F,2.15,1
2013,Coho inside F,2.15,2
2013,Coho inside F,2.15,3
2013,Coho inside F,2.15,4
2013,Coho inside F,2.15,5
2013,Coho inside F,2.15,6
2013,Coho inside F,2.15,8
2015,Coho inside F,1.18195,1
2015,Coho inside F,1.18195,2
2015,Coho inside F,1.18195,3
2015,Coho inside F,1.18195,4
2015,Coho inside F,1.18195,5
2015,Coho inside F,1.18195,6
2015,Coho inside F,1.18195,8
2016,Coho inside F,1.5106,1
2016,Coho inside F,1.5106,2
2016,Coho inside F,1.5106,3
2016,Coho inside F,1.5106,4
2016,Coho inside F,1.5106,5
2016,Coho inside F,1.5106,6
2016,Coho inside F,1.5106,8
