"rgn_id","year","usd"
1,1998,88623516557.7069
1,2001,102799750164.213
1,2002,105564071173.375
1,2003,124417866990.676
1,2004,142573613558.444
1,2005,162910728108.336
1,2006,183724320902.659
1,2007,204625565002.503
1,2008,215921088161.369
1,2009,192197759405.119
1,2010,226605925994.893
1,2011,249454178602.593
2,1998,14942427457.72
2,2001,17332620834.3389
2,2002,17798701032.3907
2,2003,20977557923.2616
2,2004,24038719752.1648
2,2005,27467672592.9519
2,2006,30976962367.7624
2,2007,34501030649.7363
2,2008,36405519908.9552
2,2009,32405632150.438
2,2010,38207044159.2479
2,2011,42059389116.7392
3,1998,43780435421.5571
3,2001,50783561725.2443
3,2002,52149149349.4647
3,2003,61463013460.1614
3,2004,70432037947.2764
3,2005,80478668512.1173
3,2006,90760681578.3572
3,2007,101085994803.178
3,2008,106666036550.759
3,2009,94946600187.3746
3,2010,111944396865.606
3,2011,123231541481.849
4,1998,308582953186.892
4,2001,357943937734.536
4,2002,367569174620.826
4,2003,433217212727.021
4,2004,496434675888.128
4,2005,567247560671.585
4,2006,639719520489.606
4,2007,712496678067.302
4,2008,751827163129.743
4,2009,669223638338.889
4,2010,789031270358.38
4,2011,868587820794.441
5,1998,39754066522.1408
5,2001,46113134134.3979
5,2002,47353132337.53
5,2003,55810425415.353
5,2004,63954592842.3384
5,2005,73077261814.2737
5,2006,82413665792.0094
5,2007,91789387729.1956
5,2008,96856248044.6239
5,2009,86214616724.471
5,2010,101649171757.323
5,2011,111898268039.682
6,1998,120564349069.46
6,2001,139849843974.326
6,2002,143610454882.512
6,2003,169259353825.957
6,2004,193958619346.387
6,2005,221625440444.173
6,2006,249940467476.648
6,2007,278374736252.234
6,2008,293741282852.323
6,2009,261467820905.056
6,2010,308277046815.974
6,2011,339360046114.792
7,1998,452539419.912833
7,2001,524927706.701923
7,2002,539043195.169645
7,2003,635316578.958931
7,2004,728025504.749662
7,2005,831873178.353497
7,2006,938153899.039096
7,2007,1044882194.73069
7,2008,1102560672.14246
7,2009,981421928.716899
7,2010,1157120799.10263
7,2011,1273791129.76343
8,1998,65712364.6103912
8,2001,76223726.2414343
8,2002,78273408.7310247
8,2003,92253078.6105155
8,2004,105715160.511296
8,2005,120794678.209689
8,2006,136227493.919075
8,2007,151725301.12023
8,2008,160100680.084088
8,2009,142510359.934833
8,2010,168023249.474146
8,2011,184964720.140004
