rgn_id,taxa_code,sust_coeff
1,American cupped oyster_985,0.887878788
1,Atlantic bluefin tuna_986,0.4
1,Atlantic cod_987,0.23
1,Atlantic salmon_988,0.17
1,Atlantic salmon_989,0.27
1,Blue mussel_990,0.93
1,Blue mussel_991,0.93
1,Butter clam_992,0.811764706
1,Chinook(=Spring=King)salmon_993,0.370833333
1,Coho(=Silver)salmon_994,0.33
1,Japanese carpet shell_995,0.841666667
1,Marine molluscs nei_996,0.533333333
1,Marine molluscs nei_997,0.533333333
1,Pacific cupped oyster_998,0.83
1,Rainbow trout_999,0.566666667
1,Salmonids nei_1000,0.444010417
1,Scallops nei_1001,0.833333333
1,Scallops nei_1002,0.833333333
2,American cupped oyster_985,0.887878788
2,Atlantic bluefin tuna_986,0.4
2,Atlantic cod_987,0.23
2,Atlantic salmon_988,0.17
2,Atlantic salmon_989,0.27
2,Blue mussel_990,0.93
2,Blue mussel_991,0.93
2,Butter clam_992,0.811764706
2,Chinook(=Spring=King)salmon_993,0.370833333
2,Coho(=Silver)salmon_994,0.33
2,Japanese carpet shell_995,0.841666667
2,Marine molluscs nei_996,0.533333333
2,Marine molluscs nei_997,0.533333333
2,Pacific cupped oyster_998,0.83
2,Rainbow trout_999,0.566666667
2,Salmonids nei_1000,0.444010417
2,Scallops nei_1001,0.833333333
2,Scallops nei_1002,0.833333333
3,American cupped oyster_985,0.887878788
3,Atlantic bluefin tuna_986,0.4
3,Atlantic cod_987,0.23
3,Atlantic salmon_988,0.17
3,Atlantic salmon_989,0.27
3,Blue mussel_990,0.93
3,Blue mussel_991,0.93
3,Butter clam_992,0.811764706
3,Chinook(=Spring=King)salmon_993,0.370833333
3,Coho(=Silver)salmon_994,0.33
3,Japanese carpet shell_995,0.841666667
3,Marine molluscs nei_996,0.533333333
3,Marine molluscs nei_997,0.533333333
3,Pacific cupped oyster_998,0.83
3,Rainbow trout_999,0.566666667
3,Salmonids nei_1000,0.444010417
3,Scallops nei_1001,0.833333333
3,Scallops nei_1002,0.833333333
4,American cupped oyster_985,0.887878788
4,Atlantic bluefin tuna_986,0.4
4,Atlantic cod_987,0.23
4,Atlantic salmon_988,0.17
4,Atlantic salmon_989,0.27
4,Blue mussel_990,0.93
4,Blue mussel_991,0.93
4,Butter clam_992,0.811764706
4,Chinook(=Spring=King)salmon_993,0.370833333
4,Coho(=Silver)salmon_994,0.33
4,Japanese carpet shell_995,0.841666667
4,Marine molluscs nei_996,0.533333333
4,Marine molluscs nei_997,0.533333333
4,Pacific cupped oyster_998,0.83
4,Rainbow trout_999,0.566666667
4,Salmonids nei_1000,0.444010417
4,Scallops nei_1001,0.833333333
4,Scallops nei_1002,0.833333333
5,American cupped oyster_985,0.887878788
5,Atlantic bluefin tuna_986,0.4
5,Atlantic cod_987,0.23
5,Atlantic salmon_988,0.17
5,Atlantic salmon_989,0.27
5,Blue mussel_990,0.93
5,Blue mussel_991,0.93
5,Butter clam_992,0.811764706
5,Chinook(=Spring=King)salmon_993,0.370833333
5,Coho(=Silver)salmon_994,0.33
5,Japanese carpet shell_995,0.841666667
5,Marine molluscs nei_996,0.533333333
5,Marine molluscs nei_997,0.533333333
5,Pacific cupped oyster_998,0.83
5,Rainbow trout_999,0.566666667
5,Salmonids nei_1000,0.444010417
5,Scallops nei_1001,0.833333333
5,Scallops nei_1002,0.833333333
6,American cupped oyster_985,0.887878788
6,Atlantic bluefin tuna_986,0.4
6,Atlantic cod_987,0.23
6,Atlantic salmon_988,0.17
6,Atlantic salmon_989,0.27
6,Blue mussel_990,0.93
6,Blue mussel_991,0.93
6,Butter clam_992,0.811764706
6,Chinook(=Spring=King)salmon_993,0.370833333
6,Coho(=Silver)salmon_994,0.33
6,Japanese carpet shell_995,0.841666667
6,Marine molluscs nei_996,0.533333333
6,Marine molluscs nei_997,0.533333333
6,Pacific cupped oyster_998,0.83
6,Rainbow trout_999,0.566666667
6,Salmonids nei_1000,0.444010417
6,Scallops nei_1001,0.833333333
6,Scallops nei_1002,0.833333333
7,American cupped oyster_985,0.887878788
7,Atlantic bluefin tuna_986,0.4
7,Atlantic cod_987,0.23
7,Atlantic salmon_988,0.17
7,Atlantic salmon_989,0.27
7,Blue mussel_990,0.93
7,Blue mussel_991,0.93
7,Butter clam_992,0.811764706
7,Chinook(=Spring=King)salmon_993,0.370833333
7,Coho(=Silver)salmon_994,0.33
7,Japanese carpet shell_995,0.841666667
7,Marine molluscs nei_996,0.533333333
7,Marine molluscs nei_997,0.533333333
7,Pacific cupped oyster_998,0.83
7,Rainbow trout_999,0.566666667
7,Salmonids nei_1000,0.444010417
7,Scallops nei_1001,0.833333333
7,Scallops nei_1002,0.833333333
8,American cupped oyster_985,0.887878788
8,Atlantic bluefin tuna_986,0.4
8,Atlantic cod_987,0.23
8,Atlantic salmon_988,0.17
8,Atlantic salmon_989,0.27
8,Blue mussel_990,0.93
8,Blue mussel_991,0.93
8,Butter clam_992,0.811764706
8,Chinook(=Spring=King)salmon_993,0.370833333
8,Coho(=Silver)salmon_994,0.33
8,Japanese carpet shell_995,0.841666667
8,Marine molluscs nei_996,0.533333333
8,Marine molluscs nei_997,0.533333333
8,Pacific cupped oyster_998,0.83
8,Rainbow trout_999,0.566666667
8,Salmonids nei_1000,0.444010417
8,Scallops nei_1001,0.833333333
8,Scallops nei_1002,0.833333333
