rgn_id,n_tot,n_phi,min_prod,max_prod,quants,prob_lvl
1,17486,16272,100553625,133569359,106871232.05,0.01
1,17486,16272,100553625,133569359,107680873.56,0.02
1,17486,16272,100553625,133569359,110118282.35,0.05
1,17486,16272,100553625,133569359,113894241.19999999,0.1
1,17486,16272,100553625,133569359,120727969.5,0.25
1,17486,16272,100553625,133569359,129185477.5,0.5
1,17486,16272,100553625,133569359,131055881.75,0.75
1,17486,16272,100553625,133569359,131721970.9,0.9
1,17486,16272,100553625,133569359,132017157.25,0.95
1,17486,16272,100553625,133569359,132387926.44,0.98
1,17486,16272,100553625,133569359,132591793.57,0.99
2,46041,45349,96052582,135956533,106358784.6,0.01
2,46041,45349,96052582,135956533,107350791.16,0.02
2,46041,45349,96052582,135956533,108654851,0.05
2,46041,45349,96052582,135956533,114671982.8,0.1
2,46041,45349,96052582,135956533,128123094,0.25
2,46041,45349,96052582,135956533,130959115,0.5
2,46041,45349,96052582,135956533,131888094,0.75
2,46041,45349,96052582,135956533,132368765.39999999,0.9
2,46041,45349,96052582,135956533,132695995.39999999,0.95
2,46041,45349,96052582,135956533,133109917.88,0.98
2,46041,45349,96052582,135956533,133423117.24,0.99
3,20528,19029,95284086,152322616,107097174.08,0.01
3,20528,19029,95284086,152322616,107413500.36,0.02
3,20528,19029,95284086,152322616,107821401.6,0.05
3,20528,19029,95284086,152322616,108187930.39999999,0.1
3,20528,19029,95284086,152322616,115622376,0.25
3,20528,19029,95284086,152322616,129915397,0.5
3,20528,19029,95284086,152322616,131585465,0.75
3,20528,19029,95284086,152322616,132410806.4,0.9
3,20528,19029,95284086,152322616,132669577.2,0.95
3,20528,19029,95284086,152322616,133036328.88,0.98
3,20528,19029,95284086,152322616,133226642.16000001,0.99
4,13719,12026,96192428,144167245,99490948.5,0.01
4,13719,12026,96192428,144167245,101032468,0.02
4,13719,12026,96192428,144167245,104344780.5,0.05
4,13719,12026,96192428,144167245,105924298.5,0.1
4,13719,12026,96192428,144167245,113880671.5,0.25
4,13719,12026,96192428,144167245,128018243,0.5
4,13719,12026,96192428,144167245,132430269.5,0.75
4,13719,12026,96192428,144167245,133436662.5,0.9
4,13719,12026,96192428,144167245,133817713.25,0.95
4,13719,12026,96192428,144167245,134282621.5,0.98
4,13719,12026,96192428,144167245,134643087.25,0.99
5,28153,27544,109136094,143697100,114556089.28,0.01
5,28153,27544,109136094,143697100,115963828.8,0.02
5,28153,27544,109136094,143697100,118261096.45,0.05
5,28153,27544,109136094,143697100,123378337.70000002,0.1
5,28153,27544,109136094,143697100,132532125.25,0.25
5,28153,27544,109136094,143697100,134034314.5,0.5
5,28153,27544,109136094,143697100,136516594.75,0.75
5,28153,27544,109136094,143697100,139205381.9,0.9
5,28153,27544,109136094,143697100,140235898.45,0.95
5,28153,27544,109136094,143697100,141046359.08,0.98
5,28153,27544,109136094,143697100,141511856.15,0.99
6,8142,7293,97443470,170391059,108383797.67999999,0.01
6,8142,7293,97443470,170391059,110020411.88,0.02
6,8142,7293,97443470,170391059,112281888.6,0.05
6,8142,7293,97443470,170391059,116260846.4,0.1
6,8142,7293,97443470,170391059,123785024,0.25
6,8142,7293,97443470,170391059,137482729,0.5
6,8142,7293,97443470,170391059,143828940,0.75
6,8142,7293,97443470,170391059,148560932,0.9
6,8142,7293,97443470,170391059,150652602,0.95
6,8142,7293,97443470,170391059,151886763.6,0.98
6,8142,7293,97443470,170391059,153364792.44,0.99
7,315882,315882,73026831,153771958,108552672.87,0.01
7,315882,315882,73026831,153771958,109735569.42,0.02
7,315882,315882,73026831,153771958,124298453.35,0.05
7,315882,315882,73026831,153771958,129245709.9,0.1
7,315882,315882,73026831,153771958,131000427.75,0.25
7,315882,315882,73026831,153771958,133135647,0.5
7,315882,315882,73026831,153771958,138085240.5,0.75
7,315882,315882,73026831,153771958,142025490.9,0.9
7,315882,315882,73026831,153771958,144280826.75000003,0.95
7,315882,315882,73026831,153771958,147781607.46,0.98
7,315882,315882,73026831,153771958,149340558.81,0.99
8,3211,3154,106742105,133674708,107142433.47999999,0.01
8,3211,3154,106742105,133674708,107477152.44,0.02
8,3211,3154,106742105,133674708,107881325.7,0.05
8,3211,3154,106742105,133674708,109160508.5,0.1
8,3211,3154,106742105,133674708,119028245.25,0.25
8,3211,3154,106742105,133674708,129787994.5,0.5
8,3211,3154,106742105,133674708,132017264,0.75
8,3211,3154,106742105,133674708,132349324.5,0.9
8,3211,3154,106742105,133674708,132498740.9,0.95
8,3211,3154,106742105,133674708,132623340.94,0.98
8,3211,3154,106742105,133674708,132759880.69999999,0.99
