rgn_id,year,area_km2_tot,hab_area_km2,annual_change,a_ref,score,hab,mean_effort,max_effort,ref_effort,e_ratio,e_rescaled,trawled_area,total_ebsa_area,hab_st_tot
1,1990.0,21885.5871,2.2815,0.0,2.2815,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
1,1991.0,21885.5871,2.2815,0.0,2.2815,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
1,1992.0,21885.5871,2.2815,0.0,2.2815,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
1,1993.0,21885.5871,2.2815,0.0,2.2815,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
1,1994.0,21885.5871,2.2815,0.0,2.2815,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
1,1995.0,21885.5871,2.2815,0.0,2.2815,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
1,1996.0,21885.5871,2.2815,0.0,2.2815,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
1,1997.0,21885.5871,2.2815,0.0,2.2815,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
1,1998.0,21885.5871,2.2815,0.0,2.2815,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
1,1999.0,21885.5871,2.2815,0.0,2.2815,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
1,2e3,21885.5871,2.2815,0.0,2.2815,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
1,2001.0,21885.5871,2.2815,0.0,2.2815,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
1,2002.0,21885.5871,2.2815,0.0,2.2815,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
1,2003.0,21885.5871,2.2815,0.0,2.2815,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
1,2004.0,21885.5871,2.2815,0.0,2.2815,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
1,2005.0,21885.5871,2.2815,0.0,2.2815,1.0,sm,NA,NA,NA,NA,NA,NA,NA,0.9991786516027319
1,2006.0,21885.5871,2.2815,0.0,2.2815,1.0,sm,NA,NA,NA,NA,NA,NA,NA,0.999211776969318
1,2007.0,21885.5871,2.2815,0.0,2.2815,1.0,sm,NA,NA,NA,NA,NA,NA,NA,0.9910113167617226
1,2008.0,21885.5871,2.2815,0.0,2.2815,1.0,sm,NA,NA,NA,NA,NA,NA,NA,0.952414187847856
1,2009.0,21885.5871,2.2815,0.0,2.2815,1.0,sm,NA,NA,NA,NA,NA,NA,NA,0.9928388056462151
1,2010.0,21885.5871,2.2815,0.0,2.2815,1.0,sm,NA,NA,NA,NA,NA,NA,NA,0.9989195469769739
1,2011.0,21885.5871,2.2815,0.0,2.2815,1.0,sm,NA,NA,NA,NA,NA,NA,NA,0.9950561065934859
1,2012.0,21885.5871,2.2815,0.0,2.2815,1.0,sm,NA,NA,NA,NA,NA,NA,NA,0.9911252901861115
1,2013.0,21885.5871,2.2815,0.0,2.2815,1.0,sm,NA,NA,NA,NA,NA,NA,NA,0.987202998326937
1,2014.0,21885.5871,2.2815,0.0,2.2815,1.0,sm,NA,NA,NA,NA,NA,NA,NA,0.995814304550246
1,2015.0,21885.5871,2.2815,0.0,2.2815,1.0,sm,NA,NA,NA,NA,NA,NA,NA,0.9936810475526227
2,1990.0,14681.3814,4.1175,-8.999999999996789e-5,4.1175,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
2,1991.0,14681.3814,4.11741,-8.999999999996789e-5,4.1175,0.9999781420765027,sm,NA,NA,NA,NA,NA,NA,NA,0.9999781420765027
2,1992.0,14681.3814,4.117319999999999,-8.999999999996789e-5,4.1175,0.9999562841530054,sm,NA,NA,NA,NA,NA,NA,NA,0.9999562841530054
2,1993.0,14681.3814,4.11723,-8.999999999996789e-5,4.1175,0.9999344262295083,sm,NA,NA,NA,NA,NA,NA,NA,0.9999344262295083
2,1994.0,14681.3814,4.11714,-8.999999999996789e-5,4.1175,0.999912568306011,sm,NA,NA,NA,NA,NA,NA,NA,0.999912568306011
2,1995.0,14681.3814,4.11705,-8.999999999996789e-5,4.1175,0.9998907103825136,sm,NA,NA,NA,NA,NA,NA,NA,0.9998907103825136
2,1996.0,14681.3814,4.11696,-8.999999999996789e-5,4.1175,0.9998688524590164,sm,NA,NA,NA,NA,NA,NA,NA,0.9998688524590164
2,1997.0,14681.3814,4.11687,-8.999999999996789e-5,4.1175,0.9998469945355191,sm,NA,NA,NA,NA,NA,NA,NA,0.9998469945355191
2,1998.0,14681.3814,4.11678,-8.999999999996789e-5,4.1175,0.999825136612022,sm,NA,NA,NA,NA,NA,NA,NA,0.999825136612022
2,1999.0,14681.3814,4.11669,-8.999999999996789e-5,4.1175,0.9998032786885247,sm,NA,NA,NA,NA,NA,NA,NA,0.9998032786885247
2,2e3,14681.381399999998,4.1166,-8.999999999996789e-5,4.1175,0.9997814207650274,sm,NA,NA,NA,NA,NA,NA,NA,0.9997814207650274
2,2001.0,14681.381399999998,4.1166,0.0,4.1175,0.9997814207650274,sm,NA,NA,NA,NA,NA,NA,NA,0.9997814207650274
2,2002.0,14681.381399999998,4.1166,0.0,4.1175,0.9997814207650274,sm,NA,NA,NA,NA,NA,NA,NA,0.9997814207650274
2,2003.0,14681.381399999998,4.1166,0.0,4.1175,0.9997814207650274,sm,NA,NA,NA,NA,NA,NA,NA,0.9997814207650274
2,2004.0,14681.381399999998,4.1166,0.0,4.1175,0.9997814207650274,sm,NA,NA,NA,NA,NA,NA,NA,0.9997814207650274
2,2005.0,14681.381399999998,4.1166,0.0,4.1175,0.9997814207650274,sm,NA,NA,NA,NA,NA,NA,NA,0.9999271402550091
2,2006.0,14681.381399999998,4.1166,0.0,4.1175,0.9997814207650274,sm,NA,NA,NA,NA,NA,NA,NA,0.9999271402550091
2,2007.0,14681.381399999998,4.1166,0.0,4.1175,0.9997814207650274,sm,NA,NA,NA,NA,NA,NA,NA,0.9663518687999639
2,2008.0,14681.381399999998,4.1166,0.0,4.1175,0.9997814207650274,sm,NA,NA,NA,NA,NA,NA,NA,0.9666194754282232
2,2009.0,14681.381399999998,4.1166,0.0,4.1175,0.9997814207650274,sm,NA,NA,NA,NA,NA,NA,NA,0.9584432646136364
2,2010.0,14681.381399999998,4.1166,0.0,4.1175,0.9997814207650274,sm,NA,NA,NA,NA,NA,NA,NA,0.9586667450099945
2,2011.0,14681.381399999998,4.1166,0.0,4.1175,0.9997814207650274,sm,NA,NA,NA,NA,NA,NA,NA,0.9671848391087341
2,2012.0,14681.381399999998,4.1166,0.0,4.1175,0.9997814207650274,sm,NA,NA,NA,NA,NA,NA,NA,0.9637903251711949
2,2013.0,14681.381399999998,4.1166,0.0,4.1175,0.9997814207650274,sm,NA,NA,NA,NA,NA,NA,NA,0.9677911583662282
2,2014.0,14681.381399999998,4.1166,0.0,4.1175,0.9997814207650274,sm,NA,NA,NA,NA,NA,NA,NA,0.9753112089448629
2,2015.0,14681.381399999998,4.1166,0.0,4.1175,0.9997814207650274,sm,NA,NA,NA,NA,NA,NA,NA,0.9738056025926211
3,1990.0,18021.3543,0.8756999999999999,0.0,0.8756999999999999,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
3,1991.0,18021.3543,0.8756999999999999,0.0,0.8756999999999999,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
3,1992.0,18021.3543,0.8756999999999999,0.0,0.8756999999999999,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
3,1993.0,18021.3543,0.8756999999999999,0.0,0.8756999999999999,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
3,1994.0,18021.3543,0.8756999999999999,0.0,0.8756999999999999,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
3,1995.0,18021.3543,0.8756999999999999,0.0,0.8756999999999999,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
3,1996.0,18021.3543,0.8756999999999999,0.0,0.8756999999999999,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
3,1997.0,18021.3543,0.8756999999999999,0.0,0.8756999999999999,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
3,1998.0,18021.3543,0.8756999999999999,0.0,0.8756999999999999,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
3,1999.0,18021.3543,0.8756999999999999,0.0,0.8756999999999999,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
3,2e3,18021.3543,0.8756999999999999,0.0,0.8756999999999999,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
3,2001.0,18021.3543,0.8756999999999999,0.0,0.8756999999999999,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
3,2002.0,18021.3543,0.8756999999999999,0.0,0.8756999999999999,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
3,2003.0,18021.3543,0.8756999999999999,0.0,0.8756999999999999,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
3,2004.0,18021.3543,0.8756999999999999,0.0,0.8756999999999999,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
3,2005.0,18021.3543,0.8756999999999999,0.0,0.8756999999999999,1.0,sm,NA,NA,NA,NA,NA,NA,NA,0.9999921302696247
3,2006.0,18021.3543,0.8756999999999999,0.0,0.8756999999999999,1.0,sm,NA,NA,NA,NA,NA,NA,NA,0.9999797072308049
3,2007.0,18021.3543,0.8756999999999999,0.0,0.8756999999999999,1.0,sm,NA,NA,NA,NA,NA,NA,NA,0.9411129066677169
3,2008.0,18021.3543,0.8756999999999999,0.0,0.8756999999999999,1.0,sm,NA,NA,NA,NA,NA,NA,NA,0.90790058716434
3,2009.0,18021.3543,0.8756999999999999,0.0,0.8756999999999999,1.0,sm,NA,NA,NA,NA,NA,NA,NA,0.9399951231304849
3,2010.0,18021.3543,0.8756999999999999,0.0,0.8756999999999999,1.0,sm,NA,NA,NA,NA,NA,NA,NA,0.9429436800999981
3,2011.0,18021.3543,0.8756999999999999,0.0,0.8756999999999999,1.0,sm,NA,NA,NA,NA,NA,NA,NA,0.9517450833368142
3,2012.0,18021.3543,0.8756999999999999,0.0,0.8756999999999999,1.0,sm,NA,NA,NA,NA,NA,NA,NA,0.9410165493213606
3,2013.0,18021.3543,0.8756999999999999,0.0,0.8756999999999999,1.0,sm,NA,NA,NA,NA,NA,NA,NA,0.9389898490150737
3,2014.0,18021.3543,0.8756999999999999,0.0,0.8756999999999999,1.0,sm,NA,NA,NA,NA,NA,NA,NA,0.9403862200810112
3,2015.0,18021.3543,0.8756999999999999,0.0,0.8756999999999999,1.0,sm,NA,NA,NA,NA,NA,NA,NA,0.9446840675411244
4,1990.0,19146.0519,0.657,-9.90000000000002e-4,0.657,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
4,1991.0,19146.0519,0.65601,-9.90000000000002e-4,0.657,0.9984931506849314,sm,NA,NA,NA,NA,NA,NA,NA,0.9984931506849314
4,1992.0,19146.0519,0.65502,-9.90000000000002e-4,0.657,0.996986301369863,sm,NA,NA,NA,NA,NA,NA,NA,0.996986301369863
4,1993.0,19146.0519,0.65403,-9.90000000000002e-4,0.657,0.9954794520547945,sm,NA,NA,NA,NA,NA,NA,NA,0.9954794520547945
4,1994.0,19146.0519,0.6530400000000001,-9.90000000000002e-4,0.657,0.9939726027397261,sm,NA,NA,NA,NA,NA,NA,NA,0.9939726027397261
4,1995.0,19146.0519,0.65205,-9.90000000000002e-4,0.657,0.9924657534246575,sm,NA,NA,NA,NA,NA,NA,NA,0.9924657534246575
4,1996.0,19146.0519,0.65106,-9.90000000000002e-4,0.657,0.990958904109589,sm,NA,NA,NA,NA,NA,NA,NA,0.990958904109589
4,1997.0,19146.0519,0.65007,-9.90000000000002e-4,0.657,0.9894520547945206,sm,NA,NA,NA,NA,NA,NA,NA,0.9894520547945206
4,1998.0,19146.0519,0.64908,-9.90000000000002e-4,0.657,0.987945205479452,sm,NA,NA,NA,NA,NA,NA,NA,0.987945205479452
4,1999.0,19146.0519,0.64809,-9.90000000000002e-4,0.657,0.9864383561643836,sm,NA,NA,NA,NA,NA,NA,NA,0.9864383561643836
4,2e3,19146.0519,0.6471,-9.90000000000002e-4,0.657,0.9849315068493151,sm,NA,NA,NA,NA,NA,NA,NA,0.9849315068493151
4,2001.0,19146.0519,0.64674,-3.6000000000000474e-4,0.657,0.9843835616438356,sm,NA,NA,NA,NA,NA,NA,NA,0.9843835616438356
4,2002.0,19146.0519,0.64638,-3.6000000000000474e-4,0.657,0.983835616438356,sm,NA,NA,NA,NA,NA,NA,NA,0.983835616438356
4,2003.0,19146.0519,0.64602,-3.6000000000000474e-4,0.657,0.9832876712328767,sm,NA,NA,NA,NA,NA,NA,NA,0.9832876712328767
4,2004.0,19146.0519,0.64566,-3.6000000000000474e-4,0.657,0.9827397260273972,sm,NA,NA,NA,NA,NA,NA,NA,0.9827397260273972
4,2005.0,19146.0519,0.6453,-3.6000000000000474e-4,0.657,0.9821917808219177,sm,NA,NA,NA,NA,NA,NA,NA,0.990841471815688
4,2006.0,19146.0519,0.64494,-3.6000000000000474e-4,0.657,0.9816438356164382,sm,NA,NA,NA,NA,NA,NA,NA,0.9906943468383218
4,2007.0,19146.0519,0.6445799999999999,-3.6000000000000474e-4,0.657,0.9810958904109588,sm,NA,NA,NA,NA,NA,NA,NA,0.9902743330443639
4,2008.0,19146.0519,0.64422,-3.6000000000000474e-4,0.657,0.9805479452054794,sm,NA,NA,NA,NA,NA,NA,NA,0.9901540002412782
4,2009.0,19146.0519,0.64386,-3.6000000000000474e-4,0.657,0.98,sm,NA,NA,NA,NA,NA,NA,NA,0.9898442247484651
4,2010.0,19146.0519,0.6435,-3.6000000000000474e-4,0.657,0.9794520547945205,sm,NA,NA,NA,NA,NA,NA,NA,0.9895436350141832
4,2011.0,19146.0519,0.6435,-3.6000000000000474e-4,0.657,0.9794520547945205,sm,NA,NA,NA,NA,NA,NA,NA,0.9895513898482377
4,2012.0,19146.0519,0.6435,-3.6000000000000474e-4,0.657,0.9794520547945205,sm,NA,NA,NA,NA,NA,NA,NA,0.989488854383801
4,2013.0,19146.0519,0.6435,-3.6000000000000474e-4,0.657,0.9794520547945205,sm,NA,NA,NA,NA,NA,NA,NA,0.9893810777814542
4,2014.0,19146.0519,0.6435,-3.6000000000000474e-4,0.657,0.9794520547945205,sm,NA,NA,NA,NA,NA,NA,NA,0.9896745333141234
4,2015.0,19146.0519,0.6435,-3.6000000000000474e-4,0.657,0.9794520547945205,sm,NA,NA,NA,NA,NA,NA,NA,0.9895572818217304
5,1990.0,13021.8192,6.4062,0.017910000000000002,6.4062,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
5,1991.0,13021.8192,6.42411,0.017910000000000002,6.4062,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
5,1992.0,13021.8192,6.44202,0.017910000000000002,6.4062,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
5,1993.0,13021.8192,6.45993,0.017910000000000002,6.4062,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
5,1994.0,13021.8192,6.4778400000000005,0.017910000000000002,6.4062,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
5,1995.0,13021.8192,6.49575,0.017910000000000002,6.4062,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
5,1996.0,13021.8192,6.51366,0.017910000000000002,6.4062,1.0,sm,NA,NA,NA,NA,NA,NA,NA,1.0
