rgn_id,year,area_km2_tot,hab_area_km2,annual_change,a_ref,score,hab,hab_weight,cp_st_tot
1,1990.0,21885.587099999997,90.82872,0.0,90.82872,1.0,cf,4.0,1.0
1,1991.0,21885.587099999997,90.82872,0.0,90.82872,1.0,cf,4.0,1.0
1,1992.0,21885.587099999997,90.82872,0.0,90.82872,1.0,cf,4.0,1.0
1,1993.0,21885.587099999997,90.82872,0.0,90.82872,1.0,cf,4.0,1.0
1,1994.0,21885.587099999997,90.82872,0.0,90.82872,1.0,cf,4.0,1.0
1,1995.0,21885.587099999997,90.82872,0.0,90.82872,1.0,cf,4.0,1.0
1,1996.0,21885.587099999997,90.82872,0.0,90.82872,1.0,cf,4.0,1.0
1,1997.0,21885.587099999997,90.82872,0.0,90.82872,1.0,cf,4.0,1.0
1,1998.0,21885.587099999997,90.82872,0.0,90.82872,1.0,cf,4.0,1.0
1,1999.0,21885.587099999997,90.82872,0.0,90.82872,1.0,cf,4.0,1.0
1,2e3,21885.587099999997,90.82872,0.0,90.82872,1.0,cf,4.0,1.0
1,2001.0,21885.587099999997,90.828612,-1.0800000000017462e-4,90.82872,0.9999988109487836,cf,4.0,0.9999988242268066
1,2002.0,21885.587099999997,90.82850400000001,-1.0800000000017462e-4,90.82872,0.9999976218975672,cf,4.0,0.9999976484536134
1,2003.0,21885.587099999997,90.828396,-1.0800000000017462e-4,90.82872,0.9999964328463508,cf,4.0,0.9999964726804199
1,2004.0,21885.587099999997,90.828288,-1.0800000000017462e-4,90.82872,0.9999952437951344,cf,4.0,0.9999952969072265
1,2005.0,21885.587099999997,90.82818,-1.0800000000017462e-4,90.82872,0.999994054743918,cf,4.0,0.9999941211340332
1,2006.0,21885.587099999997,90.828072,-1.0800000000017462e-4,90.82872,0.9999928656927016,cf,4.0,0.9999929453608399
1,2007.0,21885.587099999997,90.82796400000001,-1.0800000000017462e-4,90.82872,0.9999916766414852,cf,4.0,0.9999917695876466
1,2008.0,21885.587099999997,90.827856,-1.0800000000017462e-4,90.82872,0.9999904875902688,cf,4.0,0.9999905938144531
1,2009.0,21885.587099999997,90.827748,-1.0800000000017462e-4,90.82872,0.9999892985390524,cf,4.0,0.9999894180412598
1,2010.0,21885.5871,90.82764,-1.0800000000017462e-4,90.82872,0.999988109487836,cf,4.0,0.9999882422680665
2,1990.0,14681.381399999998,69.41718,-2.1600000000034924e-4,69.41718,1.0,cf,4.0,1.0
2,1991.0,14681.381399999998,69.41696400000001,-2.1600000000034924e-4,69.41718,0.9999968883783525,cf,4.0,0.9999966095650451
2,1992.0,14681.381399999998,69.416748,-2.1600000000034924e-4,69.41718,0.9999937767567049,cf,4.0,0.9999932191300898
2,1993.0,14681.381399999998,69.416532,-2.1600000000034924e-4,69.41718,0.9999906651350574,cf,4.0,0.9999898286951348
2,1994.0,14681.381399999998,69.416316,-2.1600000000034924e-4,69.41718,0.9999875535134097,cf,4.0,0.9999864382601794
2,1995.0,14681.381399999998,69.4161,-2.1600000000034924e-4,69.41718,0.9999844418917622,cf,4.0,0.9999830478252243
2,1996.0,14681.381399999998,69.415884,-2.1600000000034924e-4,69.41718,0.9999813302701147,cf,4.0,0.9999796573902694
2,1997.0,14681.381399999998,69.415668,-2.1600000000034924e-4,69.41718,0.999978218648467,cf,4.0,0.9999762669553142
2,1998.0,14681.381399999998,69.415452,-2.1600000000034924e-4,69.41718,0.9999751070268196,cf,4.0,0.999972876520359
2,1999.0,14681.381399999998,69.415236,-2.1600000000034924e-4,69.41718,0.9999719954051719,cf,4.0,0.9999694860854037
2,2e3,14681.381399999998,69.41502,-2.1600000000034924e-4,69.41718,0.9999688837835244,cf,4.0,0.9999660956504486
2,2001.0,14681.381399999998,69.414912,-1.0800000000017462e-4,69.41718,0.9999673279727007,cf,4.0,0.9999645887904686
2,2002.0,14681.381399999998,69.414804,-1.0800000000017462e-4,69.41718,0.999965772161877,cf,4.0,0.9999630819304886
2,2003.0,14681.381399999998,69.41469599999999,-1.0800000000017462e-4,69.41718,0.999964216351053,cf,4.0,0.9999615750705083
2,2004.0,14681.381399999998,69.414588,-1.0800000000017462e-4,69.41718,0.9999626605402293,cf,4.0,0.9999600682105283
2,2005.0,14681.381399999998,69.41448,-1.0800000000017462e-4,69.41718,0.9999611047294056,cf,4.0,0.9999585613505483
2,2006.0,14681.381399999998,69.414372,-1.0800000000017462e-4,69.41718,0.9999595489185819,cf,4.0,0.9999570544905683
2,2007.0,14681.381399999998,69.414264,-1.0800000000017462e-4,69.41718,0.999957993107758,cf,4.0,0.9999555476305882
2,2008.0,14681.381399999998,69.41415599999999,-1.0800000000017462e-4,69.41718,0.9999564372969342,cf,4.0,0.999954040770608
2,2009.0,14681.381399999998,69.414048,-1.0800000000017462e-4,69.41718,0.9999548814861103,cf,4.0,0.999952533910628
2,2010.0,14681.3814,69.41394,-1.0800000000017462e-4,69.41718,0.9999533256752866,cf,4.0,0.999951027050648
3,1990.0,18021.3543,95.08806000000001,0.0,95.08806000000001,1.0,cf,4.0,1.0
3,1991.0,18021.3543,95.08806000000001,0.0,95.08806000000001,1.0,cf,4.0,1.0
3,1992.0,18021.3543,95.08806000000001,0.0,95.08806000000001,1.0,cf,4.0,1.0
3,1993.0,18021.3543,95.08806000000001,0.0,95.08806000000001,1.0,cf,4.0,1.0
3,1994.0,18021.3543,95.08806000000001,0.0,95.08806000000001,1.0,cf,4.0,1.0
3,1995.0,18021.3543,95.08806000000001,0.0,95.08806000000001,1.0,cf,4.0,1.0
