rgn_id,year,area_km2_tot,hab_area_km2,annual_change,a_ref,score,hab,hab_weight,cs_st_tot
1,1990.0,21885.5871,12518.1252,-0.3434400000000096,12518.1252,1.0,cf,4.6,1.0
1,1991.0,21885.5871,12517.78176,-0.3434400000000096,12518.1252,0.9999725645817953,cf,4.6,0.9999727995214837
1,1992.0,21885.5871,12517.438320000001,-0.3434400000000096,12518.1252,0.9999451291635908,cf,4.6,0.9999455990429676
1,1993.0,21885.5871,12517.09488,-0.3434400000000096,12518.1252,0.9999176937453861,cf,4.6,0.9999183985644514
1,1994.0,21885.5871,12516.75144,-0.3434400000000096,12518.1252,0.9998902583271814,cf,4.6,0.9998911980859351
1,1995.0,21885.5871,12516.408,-0.3434400000000096,12518.1252,0.9998628229089768,cf,4.6,0.999863997607419
1,1996.0,21885.5871,12516.06456,-0.3434400000000096,12518.1252,0.9998353874907722,cf,4.6,0.9998367971289028
1,1997.0,21885.5871,12515.72112,-0.3434400000000096,12518.1252,0.9998079520725676,cf,4.6,0.9998095966503867
1,1998.0,21885.5871,12515.37768,-0.3434400000000096,12518.1252,0.9997805166543628,cf,4.6,0.9997823961718704
1,1999.0,21885.5871,12515.03424,-0.3434400000000096,12518.1252,0.9997530812361584,cf,4.6,0.9997551956933544
1,2e3,21885.5871,12514.6908,-0.3434400000000096,12518.1252,0.9997256458179536,cf,4.6,0.9997279952148381
1,2001.0,21885.5871,12514.62177,-0.06903000000002066,12518.1252,0.9997201314139277,cf,4.6,0.9997225280327044
1,2002.0,21885.5871,12514.552740000001,-0.06903000000002066,12518.1252,0.9997146170099018,cf,4.6,0.9997170608505708
1,2003.0,21885.5871,12514.48371,-0.06903000000002066,12518.1252,0.9997091026058759,cf,4.6,0.9997115936684371
1,2004.0,21885.5871,12514.41468,-0.06903000000002066,12518.1252,0.9997035882018499,cf,4.6,0.9997061264863034
1,2005.0,21885.5871,12514.34565,-0.06903000000002066,12518.1252,0.9996980737978239,cf,4.6,0.9997006593041697
1,2006.0,21885.5871,12514.27662,-0.06903000000002066,12518.1252,0.9996925593937981,cf,4.6,0.9996951921220363
1,2007.0,21885.5871,12514.20759,-0.06903000000002066,12518.1252,0.9996870449897721,cf,4.6,0.9996897249399026
1,2008.0,21885.5871,12514.13856,-0.06903000000002066,12518.1252,0.999681530585746,cf,4.6,0.9996842577577689
1,2009.0,21885.5871,12514.06953,-0.06903000000002066,12518.1252,0.9996760161817203,cf,4.6,0.9996787905756356
1,2010.0,21885.5871,12514.0005,-0.06903000000002066,12518.1252,0.9996705017776943,cf,4.6,0.9996733233935019
2,1990.0,14681.381399999998,7064.8443,-5.400000000008731e-4,7064.8443,1.0,cf,4.6,1.0
