year,region_id,pressure,component,component_score
2016,2,0.07566357749911032,po_chemical_3nm,0.9243364225008897
1996,3,0.12119579565051367,po_chemical_3nm,0.8788042043494864
1997,3,0.12119579565051367,po_chemical_3nm,0.8788042043494864
1998,3,0.12119579565051367,po_chemical_3nm,0.8788042043494864
1999,3,0.12119579565051367,po_chemical_3nm,0.8788042043494864
2000,3,0.12119579565051367,po_chemical_3nm,0.8788042043494864
2001,3,0.12119579565051367,po_chemical_3nm,0.8788042043494864
2002,3,0.12119579565051367,po_chemical_3nm,0.8788042043494864
2003,3,0.12114887216736651,po_chemical_3nm,0.8788511278326335
2004,3,0.12115810259675823,po_chemical_3nm,0.8788418974032418
2005,3,0.12113796835391698,po_chemical_3nm,0.878862031646083
2006,3,0.12114077189943548,po_chemical_3nm,0.8788592281005645
2007,3,0.12110399380769239,po_chemical_3nm,0.8788960061923076
2008,3,0.12118403382770132,po_chemical_3nm,0.8788159661722987
2009,3,0.12112891171047223,po_chemical_3nm,0.8788710882895278
2010,3,0.12124894782333959,po_chemical_3nm,0.8787510521766604
2011,3,0.12107647057832577,po_chemical_3nm,0.8789235294216742
2012,3,0.12120688259702293,po_chemical_3nm,0.878793117402977
2013,3,0.12110173788766217,po_chemical_3nm,0.8788982621123378
2014,3,0.12110173788766217,po_chemical_3nm,0.8788982621123378
2015,3,0.12110173788766217,po_chemical_3nm,0.8788982621123378
2016,3,0.12110173788766217,po_chemical_3nm,0.8788982621123378
1996,4,0.1549753151752139,po_chemical_3nm,0.8450246848247861
1997,4,0.1549753151752139,po_chemical_3nm,0.8450246848247861
1998,4,0.1549753151752139,po_chemical_3nm,0.8450246848247861
1999,4,0.1549753151752139,po_chemical_3nm,0.8450246848247861
2000,4,0.1549753151752139,po_chemical_3nm,0.8450246848247861
2001,4,0.1549753151752139,po_chemical_3nm,0.8450246848247861
2002,4,0.1549753151752139,po_chemical_3nm,0.8450246848247861
2003,4,0.15481446581875813,po_chemical_3nm,0.8451855341812419
2004,4,0.1548363978818539,po_chemical_3nm,0.8451636021181461
2005,4,0.15488750039262056,po_chemical_3nm,0.8451124996073794
2006,4,0.15483116810239234,po_chemical_3nm,0.8451688318976076
2007,4,0.15492844816942633,po_chemical_3nm,0.8450715518305737
2008,4,0.1548376641951698,po_chemical_3nm,0.8451623358048301
2009,4,0.15477129913280463,po_chemical_3nm,0.8452287008671954
2010,4,0.15491895767128236,po_chemical_3nm,0.8450810423287176
2011,4,0.15480871599083862,po_chemical_3nm,0.8451912840091613
2012,4,0.15477482050421057,po_chemical_3nm,0.8452251794957895
2013,4,0.15478237168627404,po_chemical_3nm,0.8452176283137259
2014,4,0.15478237168627404,po_chemical_3nm,0.8452176283137259
2015,4,0.15478237168627404,po_chemical_3nm,0.8452176283137259
2016,4,0.15478237168627404,po_chemical_3nm,0.8452176283137259
1996,5,0.2267595249053377,po_chemical_3nm,0.7732404750946623
1997,5,0.2267595249053377,po_chemical_3nm,0.7732404750946623
1998,5,0.2267595249053377,po_chemical_3nm,0.7732404750946623
1999,5,0.2267595249053377,po_chemical_3nm,0.7732404750946623
2000,5,0.2267595249053377,po_chemical_3nm,0.7732404750946623
2001,5,0.2267595249053377,po_chemical_3nm,0.7732404750946623
2002,5,0.2267595249053377,po_chemical_3nm,0.7732404750946623
2003,5,0.22611697599036854,po_chemical_3nm,0.7738830240096315
2004,5,0.22608096340850792,po_chemical_3nm,0.7739190365914921
2005,5,0.22619412719360982,po_chemical_3nm,0.7738058728063901
2006,5,0.22606912729680612,po_chemical_3nm,0.7739308727031939
2007,5,0.2271688908808104,po_chemical_3nm,0.7728311091191896
2008,5,0.22620343589812658,po_chemical_3nm,0.7737965641018734
2009,5,0.22648102854882568,po_chemical_3nm,0.7735189714511743
2010,5,0.227480779234557,po_chemical_3nm,0.772519220765443
2011,5,0.22789254106999354,po_chemical_3nm,0.7721074589300064
2012,5,0.2264308798034159,po_chemical_3nm,0.7735691201965841
2013,5,0.22634342294459997,po_chemical_3nm,0.7736565770554
2014,5,0.22634342294459997,po_chemical_3nm,0.7736565770554
2015,5,0.22634342294459997,po_chemical_3nm,0.7736565770554
2016,5,0.22634342294459997,po_chemical_3nm,0.7736565770554
1996,6,0.33932558799445756,po_chemical_3nm,0.6606744120055424
1997,6,0.33932558799445756,po_chemical_3nm,0.6606744120055424
1998,6,0.33932558799445756,po_chemical_3nm,0.6606744120055424
1999,6,0.33932558799445756,po_chemical_3nm,0.6606744120055424
2000,6,0.33932558799445756,po_chemical_3nm,0.6606744120055424
2001,6,0.33932558799445756,po_chemical_3nm,0.6606744120055424
2002,6,0.33932558799445756,po_chemical_3nm,0.6606744120055424
2003,6,0.33883084774392974,po_chemical_3nm,0.6611691522560703
2004,6,0.3387973458167329,po_chemical_3nm,0.6612026541832672
2005,6,0.3388291647516197,po_chemical_3nm,0.6611708352483803
2006,6,0.3388039606608914,po_chemical_3nm,0.6611960393391085
2007,6,0.33883347349446197,po_chemical_3nm,0.661166526505538
2008,6,0.3389453184949518,po_chemical_3nm,0.6610546815050482
2009,6,0.33854714419692306,po_chemical_3nm,0.661452855803077
2010,6,0.339586422347276,po_chemical_3nm,0.660413577652724
2011,6,0.33849175875770354,po_chemical_3nm,0.6615082412422965
2012,6,0.3384608613508847,po_chemical_3nm,0.6615391386491153
2013,6,0.33824207078136503,po_chemical_3nm,0.661757929218635
2014,6,0.33824207078136503,po_chemical_3nm,0.661757929218635
2015,6,0.33824207078136503,po_chemical_3nm,0.661757929218635
2016,6,0.33824207078136503,po_chemical_3nm,0.661757929218635
1996,8,0.09408502297256534,po_chemical_3nm,0.9059149770274346
1997,8,0.09408502297256534,po_chemical_3nm,0.9059149770274346
1998,8,0.09408502297256534,po_chemical_3nm,0.9059149770274346
1999,8,0.09408502297256534,po_chemical_3nm,0.9059149770274346
2000,8,0.09408502297256534,po_chemical_3nm,0.9059149770274346
2001,8,0.09408502297256534,po_chemical_3nm,0.9059149770274346
2002,8,0.09408502297256534,po_chemical_3nm,0.9059149770274346
2003,8,0.09408464537413434,po_chemical_3nm,0.9059153546258657
2004,8,0.09408780854032123,po_chemical_3nm,0.9059121914596788
2005,8,0.09408756665835931,po_chemical_3nm,0.9059124333416407
2006,8,0.09408571998160487,po_chemical_3nm,0.9059142800183951
2007,8,0.09408809154182475,po_chemical_3nm,0.9059119084581753
2008,8,0.09409797815677315,po_chemical_3nm,0.9059020218432269
2009,8,0.09409107481167601,po_chemical_3nm,0.905908925188324
2010,8,0.09412501578321769,po_chemical_3nm,0.9058749842167824
2011,8,0.09408392783745506,po_chemical_3nm,0.905916072162545
2012,8,0.09409542451125388,po_chemical_3nm,0.9059045754887461
2013,8,0.09407941641455264,po_chemical_3nm,0.9059205835854474
2014,8,0.09407941641455264,po_chemical_3nm,0.9059205835854474
2015,8,0.09407941641455264,po_chemical_3nm,0.9059205835854474
2016,8,0.09407941641455264,po_chemical_3nm,0.9059205835854474
1996,1,0.010181668032592035,po_nutrient_3nm,0.989818331967408
1997,1,0.010181668032592035,po_nutrient_3nm,0.989818331967408
1998,1,0.010181668032592035,po_nutrient_3nm,0.989818331967408
1999,1,0.010181668032592035,po_nutrient_3nm,0.989818331967408
2000,1,0.010181668032592035,po_nutrient_3nm,0.989818331967408
2001,1,0.010181668032592035,po_nutrient_3nm,0.989818331967408
2002,1,0.010181668032592035,po_nutrient_3nm,0.989818331967408
2003,1,0.009813371613234574,po_nutrient_3nm,0.9901866283867654
2004,1,0.010446193282597367,po_nutrient_3nm,0.9895538067174027
2005,1,0.012359213020319053,po_nutrient_3nm,0.9876407869796809
2006,1,0.009455492496665868,po_nutrient_3nm,0.9905445075033341
2007,1,0.017136292038468184,po_nutrient_3nm,0.9828637079615318
2008,1,0.009792971266044195,po_nutrient_3nm,0.9902070287339558
2009,1,0.009430227699255295,po_nutrient_3nm,0.9905697723007447
2010,1,0.02017221511990837,po_nutrient_3nm,0.9798277848800916
2011,1,0.01424316499159685,po_nutrient_3nm,0.9857568350084032
2012,1,0.012025032721151019,po_nutrient_3nm,0.9879749672788489
2013,1,0.017453157952720566,po_nutrient_3nm,0.9825468420472794
2014,1,0.017453157952720566,po_nutrient_3nm,0.9825468420472794
2015,1,0.017453157952720566,po_nutrient_3nm,0.9825468420472794
2016,1,0.017453157952720566,po_nutrient_3nm,0.9825468420472794
1996,2,0.004278137225016911,po_nutrient_3nm,0.9957218627749831
1997,2,0.004278137225016911,po_nutrient_3nm,0.9957218627749831
1998,2,0.004278137225016911,po_nutrient_3nm,0.9957218627749831
1999,2,0.004278137225016911,po_nutrient_3nm,0.9957218627749831
2000,2,0.004278137225016911,po_nutrient_3nm,0.9957218627749831
2001,2,0.004278137225016911,po_nutrient_3nm,0.9957218627749831
2002,2,0.004278137225016911,po_nutrient_3nm,0.9957218627749831
2003,2,0.0038256700151250113,po_nutrient_3nm,0.996174329984875
2004,2,0.0029907993812781533,po_nutrient_3nm,0.9970092006187219
2005,2,0.003960208447986299,po_nutrient_3nm,0.9960397915520137
2006,2,0.004401648737529168,po_nutrient_3nm,0.9955983512624709
2007,2,0.005274522994747057,po_nutrient_3nm,0.9947254770052529
2008,2,0.014014261043569846,po_nutrient_3nm,0.9859857389564302
2009,2,0.008607452154833292,po_nutrient_3nm,0.9913925478451667
2010,2,0.002810268027376228,po_nutrient_3nm,0.9971897319726237
2011,2,0.0032735688125264733,po_nutrient_3nm,0.9967264311874735
2012,2,0.004021015171443392,po_nutrient_3nm,0.9959789848285566
2013,2,0.003325673941798194,po_nutrient_3nm,0.9966743260582018
2014,2,0.003325673941798194,po_nutrient_3nm,0.9966743260582018
2015,2,0.003325673941798194,po_nutrient_3nm,0.9966743260582018
2016,2,0.003325673941798194,po_nutrient_3nm,0.9966743260582018
1996,3,0.012562934523314627,po_nutrient_3nm,0.9874370654766854
1997,3,0.012562934523314627,po_nutrient_3nm,0.9874370654766854
1998,3,0.012562934523314627,po_nutrient_3nm,0.9874370654766854
1999,3,0.012562934523314627,po_nutrient_3nm,0.9874370654766854
2000,3,0.012562934523314627,po_nutrient_3nm,0.9874370654766854
2001,3,0.012562934523314627,po_nutrient_3nm,0.9874370654766854
2002,3,0.012562934523314627,po_nutrient_3nm,0.9874370654766854
2003,3,0.010717663471719562,po_nutrient_3nm,0.9892823365282805
2004,3,0.010345374786597535,po_nutrient_3nm,0.9896546252134024
2005,3,0.010871104440305089,po_nutrient_3nm,0.989128895559695
2006,3,0.008453242808293805,po_nutrient_3nm,0.9915467571917062
2007,3,0.008918699701072006,po_nutrient_3nm,0.991081300298928
2008,3,0.00888171742582454,po_nutrient_3nm,0.9911182825741754
2009,3,0.009512019756992507,po_nutrient_3nm,0.9904879802430075
2010,3,0.009741599699904376,po_nutrient_3nm,0.9902584003000956
2011,3,0.010068990402856495,po_nutrient_3nm,0.9899310095971435
2012,3,0.011255904889437646,po_nutrient_3nm,0.9887440951105624
2013,3,0.012058997885513553,po_nutrient_3nm,0.9879410021144864
2014,3,0.012058997885513553,po_nutrient_3nm,0.9879410021144864
2015,3,0.012058997885513553,po_nutrient_3nm,0.9879410021144864
2016,3,0.012058997885513553,po_nutrient_3nm,0.9879410021144864
1996,4,0.015313993827855253,po_nutrient_3nm,0.9846860061721447
1997,4,0.015313993827855253,po_nutrient_3nm,0.9846860061721447
1998,4,0.015313993827855253,po_nutrient_3nm,0.9846860061721447
1999,4,0.015313993827855253,po_nutrient_3nm,0.9846860061721447
2000,4,0.015313993827855253,po_nutrient_3nm,0.9846860061721447
2001,4,0.015313993827855253,po_nutrient_3nm,0.9846860061721447
2002,4,0.015313993827855253,po_nutrient_3nm,0.9846860061721447
2003,4,0.013269463255001048,po_nutrient_3nm,0.986730536744999
2004,4,0.01296536836688226,po_nutrient_3nm,0.9870346316331178
2005,4,0.01597803179920938,po_nutrient_3nm,0.9840219682007906
2006,4,0.010620823461645123,po_nutrient_3nm,0.9893791765383548
2007,4,0.01780471216732833,po_nutrient_3nm,0.9821952878326716
2008,4,0.010344084584662084,po_nutrient_3nm,0.9896559154153379
2009,4,0.010928284267064145,po_nutrient_3nm,0.9890717157329358
2010,4,0.011561057524276682,po_nutrient_3nm,0.9884389424757233
2011,4,0.015247934580858978,po_nutrient_3nm,0.9847520654191411
2012,4,0.010249716497840242,po_nutrient_3nm,0.9897502835021598
2013,4,0.015137428595047495,po_nutrient_3nm,0.9848625714049525
2014,4,0.015137428595047495,po_nutrient_3nm,0.9848625714049525
2015,4,0.015137428595047495,po_nutrient_3nm,0.9848625714049525
2016,4,0.015137428595047495,po_nutrient_3nm,0.9848625714049525
1996,5,0.04005803274289088,po_nutrient_3nm,0.9599419672571091
1997,5,0.04005803274289088,po_nutrient_3nm,0.9599419672571091
1998,5,0.04005803274289088,po_nutrient_3nm,0.9599419672571091
1999,5,0.04005803274289088,po_nutrient_3nm,0.9599419672571091
2000,5,0.04005803274289088,po_nutrient_3nm,0.9599419672571091
2001,5,0.04005803274289088,po_nutrient_3nm,0.9599419672571091
2002,5,0.04005803274289088,po_nutrient_3nm,0.9599419672571091
2003,5,0.015086308862126759,po_nutrient_3nm,0.9849136911378732
2004,5,0.012170251550638172,po_nutrient_3nm,0.9878297484493618
2005,5,0.01944712203818834,po_nutrient_3nm,0.9805528779618117
2006,5,0.010257532950988076,po_nutrient_3nm,0.9897424670490119
2007,5,0.056456858111571424,po_nutrient_3nm,0.9435431418884286
2008,5,0.015938535832620164,po_nutrient_3nm,0.9840614641673798
2009,5,0.02394440143068443,po_nutrient_3nm,0.9760555985693156
2010,5,0.04492311191933425,po_nutrient_3nm,0.9550768880806657
2011,5,0.09243201786386522,po_nutrient_3nm,0.9075679821361348
2012,5,0.026094351970373443,po_nutrient_3nm,0.9739056480296265
2013,5,0.032179277754958116,po_nutrient_3nm,0.9678207222450419
2014,5,0.032179277754958116,po_nutrient_3nm,0.9678207222450419
2015,5,0.032179277754958116,po_nutrient_3nm,0.9678207222450419
2016,5,0.032179277754958116,po_nutrient_3nm,0.9678207222450419
1996,6,0.08066937382997841,po_nutrient_3nm,0.9193306261700216
1997,6,0.08066937382997841,po_nutrient_3nm,0.9193306261700216
1998,6,0.08066937382997841,po_nutrient_3nm,0.9193306261700216
1999,6,0.08066937382997841,po_nutrient_3nm,0.9193306261700216
2000,6,0.08066937382997841,po_nutrient_3nm,0.9193306261700216
2001,6,0.08066937382997841,po_nutrient_3nm,0.9193306261700216
2002,6,0.08066937382997841,po_nutrient_3nm,0.9193306261700216
2003,6,0.06270059452723989,po_nutrient_3nm,0.9372994054727601
2004,6,0.05717427883747825,po_nutrient_3nm,0.9428257211625217
2005,6,0.06282583286809058,po_nutrient_3nm,0.9371741671319094
2006,6,0.05427940977093883,po_nutrient_3nm,0.9457205902290612
2007,6,0.06839803334409038,po_nutrient_3nm,0.9316019666559097
2008,6,0.05437422685081499,po_nutrient_3nm,0.9456257731491851
2009,6,0.059769899656956484,po_nutrient_3nm,0.9402301003430436
2010,6,0.06362718201792812,po_nutrient_3nm,0.9363728179820718
2011,6,0.07726687256407552,po_nutrient_3nm,0.9227331274359245
2012,6,0.053082740811684494,po_nutrient_3nm,0.9469172591883155
2013,6,0.0648496747768669,po_nutrient_3nm,0.9351503252231331
2014,6,0.0648496747768669,po_nutrient_3nm,0.9351503252231331
2015,6,0.0648496747768669,po_nutrient_3nm,0.9351503252231331
2016,6,0.0648496747768669,po_nutrient_3nm,0.9351503252231331
1996,8,0.002109985002516622,po_nutrient_3nm,0.9978900149974834
1997,8,0.002109985002516622,po_nutrient_3nm,0.9978900149974834
1998,8,0.002109985002516622,po_nutrient_3nm,0.9978900149974834
1999,8,0.002109985002516622,po_nutrient_3nm,0.9978900149974834
2000,8,0.002109985002516622,po_nutrient_3nm,0.9978900149974834
2001,8,0.002109985002516622,po_nutrient_3nm,0.9978900149974834
2002,8,0.002109985002516622,po_nutrient_3nm,0.9978900149974834
2003,8,0.0021245996993233935,po_nutrient_3nm,0.9978754003006766
2004,8,0.0020950541941540082,po_nutrient_3nm,0.997904945805846
2005,8,0.0021585961656495583,po_nutrient_3nm,0.9978414038343505
2006,8,0.0014890536992717683,po_nutrient_3nm,0.9985109463007282
2007,8,0.0020593897692457353,po_nutrient_3nm,0.9979406102307543
2008,8,0.0020023160129372043,po_nutrient_3nm,0.9979976839870628
2009,8,0.0022652089324925995,po_nutrient_3nm,0.9977347910675074
2010,8,0.0025937802589252454,po_nutrient_3nm,0.9974062197410748
2011,8,0.002680548944358183,po_nutrient_3nm,0.9973194510556418
2012,8,0.0022042657899172344,po_nutrient_3nm,0.9977957342100827
2013,8,0.002644375376510566,po_nutrient_3nm,0.9973556246234895
2014,8,0.002644375376510566,po_nutrient_3nm,0.9973556246234895
2015,8,0.002644375376510566,po_nutrient_3nm,0.9973556246234895
2016,8,0.002644375376510566,po_nutrient_3nm,0.9973556246234895
1996,1,0.3228491150064513,po_trash,0.6771508849935487
1997,1,0.3228491150064513,po_trash,0.6771508849935487
1998,1,0.3228491150064513,po_trash,0.6771508849935487
1999,1,0.3228491150064513,po_trash,0.6771508849935487
2000,1,0.3228491150064513,po_trash,0.6771508849935487
2001,1,0.3228491150064513,po_trash,0.6771508849935487
2002,1,0.3228491150064513,po_trash,0.6771508849935487
2003,1,0.3228491150064513,po_trash,0.6771508849935487
2004,1,0.3228491150064513,po_trash,0.6771508849935487
2005,1,0.3228491150064513,po_trash,0.6771508849935487
2006,1,0.3228491150064513,po_trash,0.6771508849935487
2007,1,0.3228491150064513,po_trash,0.6771508849935487
2008,1,0.3228491150064513,po_trash,0.6771508849935487
2009,1,0.3228491150064513,po_trash,0.6771508849935487
2010,1,0.3228491150064513,po_trash,0.6771508849935487
2011,1,0.3228491150064513,po_trash,0.6771508849935487
2012,1,0.3228491150064513,po_trash,0.6771508849935487
2013,1,0.3228491150064513,po_trash,0.6771508849935487
2014,1,0.3228491150064513,po_trash,0.6771508849935487
2015,1,0.3228491150064513,po_trash,0.6771508849935487
2016,1,0.3228491150064513,po_trash,0.6771508849935487
1996,2,0.2554017549524289,po_trash,0.7445982450475711
1997,2,0.2554017549524289,po_trash,0.7445982450475711
1998,2,0.2554017549524289,po_trash,0.7445982450475711
1999,2,0.2554017549524289,po_trash,0.7445982450475711
2000,2,0.2554017549524289,po_trash,0.7445982450475711
2001,2,0.2554017549524289,po_trash,0.7445982450475711
2002,2,0.2554017549524289,po_trash,0.7445982450475711
2003,2,0.2554017549524289,po_trash,0.7445982450475711
2004,2,0.2554017549524289,po_trash,0.7445982450475711
2005,2,0.2554017549524289,po_trash,0.7445982450475711
2006,2,0.2554017549524289,po_trash,0.7445982450475711
2007,2,0.2554017549524289,po_trash,0.7445982450475711
2008,2,0.2554017549524289,po_trash,0.7445982450475711
2009,2,0.2554017549524289,po_trash,0.7445982450475711
2010,2,0.2554017549524289,po_trash,0.7445982450475711
2011,2,0.2554017549524289,po_trash,0.7445982450475711
2012,2,0.2554017549524289,po_trash,0.7445982450475711
2013,2,0.2554017549524289,po_trash,0.7445982450475711
2014,2,0.2554017549524289,po_trash,0.7445982450475711
2015,2,0.2554017549524289,po_trash,0.7445982450475711
2016,2,0.2554017549524289,po_trash,0.7445982450475711
1996,3,0.34034326977902274,po_trash,0.6596567302209773
1997,3,0.34034326977902274,po_trash,0.6596567302209773
1998,3,0.34034326977902274,po_trash,0.6596567302209773
1999,3,0.34034326977902274,po_trash,0.6596567302209773
2000,3,0.34034326977902274,po_trash,0.6596567302209773
2001,3,0.34034326977902274,po_trash,0.6596567302209773
2002,3,0.34034326977902274,po_trash,0.6596567302209773
2003,3,0.34034326977902274,po_trash,0.6596567302209773
2004,3,0.34034326977902274,po_trash,0.6596567302209773
2005,3,0.34034326977902274,po_trash,0.6596567302209773
2006,3,0.34034326977902274,po_trash,0.6596567302209773
2007,3,0.34034326977902274,po_trash,0.6596567302209773
2008,3,0.34034326977902274,po_trash,0.6596567302209773
2009,3,0.34034326977902274,po_trash,0.6596567302209773
2010,3,0.34034326977902274,po_trash,0.6596567302209773
2011,3,0.34034326977902274,po_trash,0.6596567302209773
2012,3,0.34034326977902274,po_trash,0.6596567302209773
2013,3,0.34034326977902274,po_trash,0.6596567302209773
2014,3,0.34034326977902274,po_trash,0.6596567302209773
2015,3,0.34034326977902274,po_trash,0.6596567302209773
2016,3,0.34034326977902274,po_trash,0.6596567302209773
1996,4,0.24500337197551392,po_trash,0.7549966280244861
1997,4,0.24500337197551392,po_trash,0.7549966280244861
1998,4,0.24500337197551392,po_trash,0.7549966280244861
1999,4,0.24500337197551392,po_trash,0.7549966280244861
2000,4,0.24500337197551392,po_trash,0.7549966280244861
2001,4,0.24500337197551392,po_trash,0.7549966280244861
2002,4,0.24500337197551392,po_trash,0.7549966280244861
2003,4,0.24500337197551392,po_trash,0.7549966280244861
2004,4,0.24500337197551392,po_trash,0.7549966280244861
2005,4,0.24500337197551392,po_trash,0.7549966280244861
2006,4,0.24500337197551392,po_trash,0.7549966280244861
2007,4,0.24500337197551392,po_trash,0.7549966280244861
2008,4,0.24500337197551392,po_trash,0.7549966280244861
2009,4,0.24500337197551392,po_trash,0.7549966280244861
2010,4,0.24500337197551392,po_trash,0.7549966280244861
2011,4,0.24500337197551392,po_trash,0.7549966280244861
2012,4,0.24500337197551392,po_trash,0.7549966280244861
2013,4,0.24500337197551392,po_trash,0.7549966280244861
2014,4,0.24500337197551392,po_trash,0.7549966280244861
2015,4,0.24500337197551392,po_trash,0.7549966280244861
2016,4,0.24500337197551392,po_trash,0.7549966280244861
1996,5,0.24296808874269177,po_trash,0.7570319112573083
1997,5,0.24296808874269177,po_trash,0.7570319112573083
1998,5,0.24296808874269177,po_trash,0.7570319112573083
1999,5,0.24296808874269177,po_trash,0.7570319112573083
2000,5,0.24296808874269177,po_trash,0.7570319112573083
2001,5,0.24296808874269177,po_trash,0.7570319112573083
2002,5,0.24296808874269177,po_trash,0.7570319112573083
2003,5,0.24296808874269177,po_trash,0.7570319112573083
2004,5,0.24296808874269177,po_trash,0.7570319112573083
2005,5,0.24296808874269177,po_trash,0.7570319112573083
2006,5,0.24296808874269177,po_trash,0.7570319112573083
2007,5,0.24296808874269177,po_trash,0.7570319112573083
2008,5,0.24296808874269177,po_trash,0.7570319112573083
2009,5,0.24296808874269177,po_trash,0.7570319112573083
2010,5,0.24296808874269177,po_trash,0.7570319112573083
2011,5,0.24296808874269177,po_trash,0.7570319112573083
2012,5,0.24296808874269177,po_trash,0.7570319112573083
2013,5,0.24296808874269177,po_trash,0.7570319112573083
2014,5,0.24296808874269177,po_trash,0.7570319112573083
2015,5,0.24296808874269177,po_trash,0.7570319112573083
2016,5,0.24296808874269177,po_trash,0.7570319112573083
1996,6,0.17209237004024944,po_trash,0.8279076299597505
1997,6,0.17209237004024944,po_trash,0.8279076299597505
1998,6,0.17209237004024944,po_trash,0.8279076299597505
1999,6,0.17209237004024944,po_trash,0.8279076299597505
2000,6,0.17209237004024944,po_trash,0.8279076299597505
2001,6,0.17209237004024944,po_trash,0.8279076299597505
2002,6,0.17209237004024944,po_trash,0.8279076299597505
2003,6,0.17209237004024944,po_trash,0.8279076299597505
2004,6,0.17209237004024944,po_trash,0.8279076299597505
2005,6,0.17209237004024944,po_trash,0.8279076299597505
2006,6,0.17209237004024944,po_trash,0.8279076299597505
2007,6,0.17209237004024944,po_trash,0.8279076299597505
2008,6,0.17209237004024944,po_trash,0.8279076299597505
2009,6,0.17209237004024944,po_trash,0.8279076299597505
2010,6,0.17209237004024944,po_trash,0.8279076299597505
2011,6,0.17209237004024944,po_trash,0.8279076299597505
2012,6,0.17209237004024944,po_trash,0.8279076299597505
2013,6,0.17209237004024944,po_trash,0.8279076299597505
2014,6,0.17209237004024944,po_trash,0.8279076299597505
2015,6,0.17209237004024944,po_trash,0.8279076299597505
2016,6,0.17209237004024944,po_trash,0.8279076299597505
1996,8,0.3059042357456189,po_trash,0.694095764254381
1997,8,0.3059042357456189,po_trash,0.694095764254381
1998,8,0.3059042357456189,po_trash,0.694095764254381
1999,8,0.3059042357456189,po_trash,0.694095764254381
2000,8,0.3059042357456189,po_trash,0.694095764254381
2001,8,0.3059042357456189,po_trash,0.694095764254381
2002,8,0.3059042357456189,po_trash,0.694095764254381
2003,8,0.3059042357456189,po_trash,0.694095764254381
2004,8,0.3059042357456189,po_trash,0.694095764254381
2005,8,0.3059042357456189,po_trash,0.694095764254381
2006,8,0.3059042357456189,po_trash,0.694095764254381
2007,8,0.3059042357456189,po_trash,0.694095764254381
2008,8,0.3059042357456189,po_trash,0.694095764254381
2009,8,0.3059042357456189,po_trash,0.694095764254381
2010,8,0.3059042357456189,po_trash,0.694095764254381
2011,8,0.3059042357456189,po_trash,0.694095764254381
2012,8,0.3059042357456189,po_trash,0.694095764254381
2013,8,0.3059042357456189,po_trash,0.694095764254381
2014,8,0.3059042357456189,po_trash,0.694095764254381
2015,8,0.3059042357456189,po_trash,0.694095764254381
2016,8,0.3059042357456189,po_trash,0.694095764254381
1996,1,0.005493759542972783,po_pathogen,0.9945062404570272
