term,estimate,std.error,statistic,p.value,goal,n_obs,years,yr_lag,r_squared
res_nonreg,0.003070879837986698,0.004771596434810804,0.6435749292591757,0.5215837515485564,CW,105,15,1,0.09481151578294533
pressures,0.018393802219590895,0.01134642968428868,1.6211092591584702,0.10869817905608839,CW,105,15,1,0.09481151578294533
(Intercept),1.7076279902630647,1.5784185112201454,1.0818600885154583,0.28308121396764663,FIS,105,15,1,-0.03592986846044077
trend,-0.017309492360993294,0.04321443225797208,-0.4005488781540127,0.6899898306974912,FIS,105,15,1,-0.03592986846044077
res_reg,-0.9094833663769318,0.9766747868335872,-0.9312038957466157,0.3549948854566013,FIS,105,15,1,-0.03592986846044077
res_soc,-0.13824227729761993,0.5868644204175885,-0.23556084248428696,0.8144712191346731,FIS,105,15,1,-0.03592986846044077
res_ecol,-1.447511594457999,1.7709318394778533,-0.8173728441659209,0.4165288492223326,FIS,105,15,1,-0.03592986846044077
pressures,0.469698205861766,1.5110994822992276,0.3108320870754931,0.7568653400487954,FIS,105,15,1,-0.03592986846044077
(Intercept),-0.06770044437676677,0.1355953464936731,-0.4992829483268858,0.6188852433554782,HAB,120,15,1,0.13631397633373332
trend,-0.3813574918667451,0.08933237249975082,-4.268973063127914,5.1360903596125206e-5,HAB,120,15,1,0.13631397633373332
res_reg,0.1398878151132662,0.08630713340410152,1.6208140578403036,0.10880563407788627,HAB,120,15,1,0.13631397633373332
res_soc,0.05522223564127581,0.04330287481868919,1.27525564694015,0.20573453173033882,HAB,120,15,1,0.13631397633373332
res_ecol,-0.07629080656509403,0.15528686885266219,-0.4912894897602678,0.6245029332960987,HAB,120,15,1,0.13631397633373332
pressures,0.05626132570540111,0.11830706153610346,0.47555340294063503,0.6356269473792484,HAB,120,15,1,0.13631397633373332
(Intercept),0.013561622989573576,0.018693100835904496,0.7254881417814476,0.4701690089504046,ICO,120,15,1,-0.009815665987685795
trend,0.10866319004501326,0.08279094370433526,1.3125009232057252,0.19292611652134883,ICO,120,15,1,-0.009815665987685795
res_reg,-0.007055554579745185,0.008122056403335546,-0.868690665192577,0.3874915876188605,ICO,120,15,1,-0.009815665987685795
res_soc,-0.003317359850590003,0.006735337307716775,-0.4925306185911811,0.6236292158907876,ICO,120,15,1,-0.009815665987685795
res_ecol,-0.004424553161097645,0.015073169298055092,-0.29353834443221904,0.7698347157307708,ICO,120,15,1,-0.009815665987685795
pressures,-0.0028702424697118496,0.005848266917958162,-0.49078513514803,0.6248581374994437,ICO,120,15,1,-0.009815665987685795
(Intercept),1.9853236187147245,1.2836527221918876,1.5466205028761253,0.1256269436417317,LSP,105,15,1,0.005541501996692455
trend,0.10837442402053431,0.10769471535299031,1.0063114393804387,0.3170888135503159,LSP,105,15,1,0.005541501996692455
res_nonreg,-1.4058167264996528,0.9603496104159314,-1.4638593187857782,0.1468781209441337,LSP,105,15,1,0.005541501996692455
pressures,-3.4850509646075785,2.6706731890672057,-1.3049335197111156,0.19539641126319413,LSP,105,15,1,0.005541501996692455
(Intercept),-1.945352589168408,1.4994694406929683,-1.2973606106099624,0.19864874468023824,SAL,91,13,1,0.24568165228266736
trend,-0.33280334195004385,0.0686612483100566,-4.847033081122983,6.9934847169374335e-6,SAL,91,13,1,0.24568165228266736
res_reg,1.5302654742899597,0.5939661996413675,2.5763511041771787,0.012035657256609654,SAL,91,13,1,0.24568165228266736
res_soc,-0.3069954016659239,0.38631404823949816,-0.7946783272960343,0.4294123673576903,SAL,91,13,1,0.24568165228266736
res_ecol,1.9921517630046428,1.8912820229917897,1.0533340553056645,0.2957100492485723,SAL,91,13,1,0.24568165228266736
pressures,-1.8231577052327501,1.1428475814390517,-1.5952763385446946,0.11503090419759085,SAL,91,13,1,0.24568165228266736
(Intercept),-0.002252458991408741,0.003594819565229028,-0.6265847146253738,0.5326107302714769,SPP,120,15,1,0.06150611740222156
trend,-0.17189344534228412,0.2255364634135332,-0.76215367901335,0.44807801204357955,SPP,120,15,1,0.06150611740222156
res_reg,0.008125822010780192,0.0031603198146234733,2.571202437544543,0.01187472519653345,SPP,120,15,1,0.06150611740222156
res_nonreg,-0.0016515838934899952,0.0020898750951364757,-0.7902787574882035,0.4315642882291729,SPP,120,15,1,0.06150611740222156
pressures,-0.0068840867315955534,0.0063308229962356745,-1.087392071408228,0.2799374208224905,SPP,120,15,1,0.06150611740222156
(Intercept),-0.32821381527085963,0.4612143244890385,-0.7116297084538192,0.4807237467493778,TR,45,9,1,0.02476613847035014
trend,-0.22385404534450445,0.11439044042461018,-1.9569296570025625,0.05718865528154946,TR,45,9,1,0.02476613847035014
res_nonreg,0.11927381776967418,0.2809943318435852,0.42447054710010185,0.6734418532106314,TR,45,9,1,0.02476613847035014
pressures,0.9327487581625649,1.1060203707497889,0.8433377746290871,0.4039329958978535,TR,45,9,1,0.02476613847035014
(Intercept),-0.5717459215099848,1.0574774679645689,-0.5406696017934837,0.5902759950455083,AO,98,14,2,0.11165071706311269
trend,-0.24460484501129556,0.09983085142956873,-2.450192916403861,0.016517825521015616,AO,98,14,2,0.11165071706311269
res_reg,0.012288776631505374,0.11547816734152785,0.10641645009104787,0.9155251620277969,AO,98,14,2,0.11165071706311269
res_soc,0.23673406166480448,0.30060727364860584,0.7875194062720325,0.43336445239895593,AO,98,14,2,0.11165071706311269
res_ecol,0.8884882454928372,1.2577201213697249,0.7064276307555816,0.4820271381037605,AO,98,14,2,0.11165071706311269
pressures,-1.1641563443841023,0.5386495954144545,-2.1612498260364656,0.0337437831673473,AO,98,14,2,0.11165071706311269
(Intercept),-6.682941568407166e-4,0.001404689597157221,-0.47575931237277985,0.6355588485938426,CPP,98,14,2,0.7505786135226131
trend,0.35538643118830465,0.026364689539232468,13.47963649105237,3.519682003723253e-22,CPP,98,14,2,0.7505786135226131
res_reg,4.048832917061909e-4,0.0010018337497111286,0.404142196070891,0.687200170020302,CPP,98,14,2,0.7505786135226131
res_nonreg,0.0015783462429030683,0.001676872153757586,0.9412442322250162,0.3494490529412787,CPP,98,14,2,0.7505786135226131
pressures,-0.0029756061488920116,0.0025286967786484877,-1.17673505736911,0.24283472781628657,CPP,98,14,2,0.7505786135226131
(Intercept),-2.1105464974113156e-5,3.4078158817088896e-4,-0.06193252718667879,0.9507729874631197,CSS,98,14,2,0.7620093369869572
trend,0.2746032436751859,0.019481996807204992,14.095230914606756,2.8765765529255236e-23,CSS,98,14,2,0.7620093369869572
res_reg,5.905689990132382e-5,2.4003848263325038e-4,0.24603096659111776,0.8062963665693198,CSS,98,14,2,0.7620093369869572
res_nonreg,1.4211576777631486e-4,4.0596222606224304e-4,0.3500714072706,0.7272167223410301,CSS,98,14,2,0.7620093369869572
pressures,-4.989120271830812e-4,5.750511138161439e-4,-0.8675959670301482,0.3882433450143248,CSS,98,14,2,0.7620093369869572
(Intercept),-0.005652869380036487,0.008808959657051604,-0.6417181597047439,0.5229138358070786,CW,98,14,2,0.11955275544800026
trend,-0.3501046629205417,0.10278380311004173,-3.406224057945345,0.00103826918795086,CW,98,14,2,0.11955275544800026
res_reg,-0.007989363652908815,0.009389192515912193,-0.8509106229709276,0.39739081345594296,CW,98,14,2,0.11955275544800026
res_nonreg,0.003065608568578788,0.005423166713442754,0.5652801638901983,0.5734851276865295,CW,98,14,2,0.11955275544800026
pressures,0.026307031140468007,0.012698863646238123,2.0716051351776765,0.041565983132627174,CW,98,14,2,0.11955275544800026
(Intercept),1.5774157328610143,2.413636139459054,0.65354330218744,0.5157473440052023,FIS,98,14,2,0.05022184077320335
trend,-0.14813489718947914,0.06746579142656955,-2.1957038383031593,0.03174508878804882,FIS,98,14,2,0.05022184077320335
res_reg,-2.248649747675695,1.5328178941562345,-1.467003847129213,0.14727201870735485,FIS,98,14,2,0.05022184077320335
res_soc,0.7606853960553398,0.9075233764809305,0.8381992307515219,0.4050384175190147,FIS,98,14,2,0.05022184077320335
res_ecol,-1.9378004986269768,2.6943013900870856,-0.7192218753835639,0.47462227426875914,FIS,98,14,2,0.05022184077320335
pressures,2.9913674809910122,2.336090347403507,1.2805016228571064,0.20499016581221774,FIS,98,14,2,0.05022184077320335
(Intercept),-0.10790501781505292,0.16487473460349886,-0.6544666657056323,0.5147363992155096,HAB,112,14,2,0.09789234666119395
trend,-0.34943945991622283,0.10657527917070662,-3.278804077599546,0.001558811560690582,HAB,112,14,2,0.09789234666119395
res_reg,0.2475160919174085,0.11069817549542335,2.23595457476751,0.028213063756640858,HAB,112,14,2,0.09789234666119395
res_soc,0.07765807898806222,0.05297901280145187,1.4658272187724501,0.14671518189683685,HAB,112,14,2,0.09789234666119395
res_ecol,-0.13878638238924512,0.1870510925649371,-0.7419704450058944,0.46033364924687736,HAB,112,14,2,0.09789234666119395
pressures,0.14011552041886235,0.1421679271790803,0.9855635036611833,0.32739471761497996,HAB,112,14,2,0.09789234666119395
(Intercept),0.027390694184699582,0.02725107100901799,1.0051235848908613,0.31794533840485695,ICO,112,14,2,0.04213181014747125
trend,0.2279633660391282,0.12056983879298616,1.8907163542827046,0.062375820113872854,ICO,112,14,2,0.04213181014747125
res_reg,-0.014346736631379076,0.012467424167679302,-1.1507378299177249,0.25335566771579177,ICO,112,14,2,0.04213181014747125
res_soc,-0.006507768315614276,0.009837098736209233,-0.6615536236980042,0.5102069480033788,ICO,112,14,2,0.04213181014747125
res_ecol,-0.008807894156195987,0.02185544480357569,-0.40300685871902087,0.6880456963430908,ICO,112,14,2,0.04213181014747125
pressures,-0.005894023303441251,0.008392510370712146,-0.7022956234894845,0.48458537748299024,ICO,112,14,2,0.04213181014747125
(Intercept),4.405399133032621,1.9934970753277577,2.20988492411423,0.029971155635956724,LSP,98,14,2,0.034429279551158265
trend,0.15646694538849582,0.16623583804173894,0.9412347375372191,0.3494181289753038,LSP,98,14,2,0.034429279551158265
res_nonreg,-3.20005761340657,1.5009615304985662,-2.132005083663686,0.036074304382479556,LSP,98,14,2,0.034429279551158265
pressures,-7.346109759770093,4.138149027753749,-1.7752163371838918,0.07966559745220433,LSP,98,14,2,0.034429279551158265
(Intercept),-1.7497463241081626,1.6710931676395984,-1.0470668889034243,0.2988882208567896,SAL,84,12,2,0.288408189552667
trend,-0.4124675960181045,0.07426076840976509,-5.554313601256329,5.3677793544511e-7,SAL,84,12,2,0.288408189552667
res_reg,1.6523948835969815,0.6964815218428433,2.3724891928573433,0.02059159539564049,SAL,84,12,2,0.288408189552667
res_soc,-0.24716314467420325,0.42787782286180753,-0.5776488788810865,0.5654667482782219,SAL,84,12,2,0.288408189552667
res_ecol,1.5420334633428439,2.1017573882343843,0.7336876615612872,0.46573744991403543,SAL,84,12,2,0.288408189552667
pressures,-1.4614593233157445,1.274538841013598,-1.1466573448271649,0.25566337359302055,SAL,84,12,2,0.288408189552667
(Intercept),-0.0032198239501677202,0.005598772495248454,-0.5750946217050806,0.5668616447282644,SPP,112,14,2,0.0892917655182196
trend,-0.3175955956549984,0.3487138995391569,-0.91076265120122,0.36519106730849116,SPP,112,14,2,0.0892917655182196
res_reg,0.014299734544620489,0.005179579985013072,2.7607903702609584,0.007166383318584782,SPP,112,14,2,0.0892917655182196
res_nonreg,-0.0034056783136059755,0.0032079058849456455,-1.0616515682671535,0.2916286876471933,SPP,112,14,2,0.0892917655182196
pressures,-0.013286987543315911,0.00973515530925505,-1.3648459753573932,0.17617619348971922,SPP,112,14,2,0.0892917655182196
(Intercept),-0.33808324751827495,0.629790801960562,-0.5368183315250228,0.5946954840190357,TR,40,8,2,0.18699676687090971
trend,-0.6161648136130453,0.1791807187284661,-3.4387897201528324,0.0014926957484234834,TR,40,8,2,0.18699676687090971
res_nonreg,0.14163122685201035,0.3837327519646216,0.3690881899626543,0.714224007098646,TR,40,8,2,0.18699676687090971
pressures,0.8394739177652556,1.521076683862823,0.5518945406706155,0.584430667404512,TR,40,8,2,0.18699676687090971
(Intercept),-0.7843838417949751,1.0528120693306489,-0.7450369013091448,0.4586745464460079,AO,91,13,3,0.2789362271549609
trend,-0.3557964509845993,0.09835762860604305,-3.617375246100019,5.490627763739494e-4,AO,91,13,3,0.2789362271549609
res_reg,0.06492623391952959,0.11843192017557683,0.5482156653651787,0.5852396227198906,AO,91,13,3,0.2789362271549609
res_soc,0.24713975087868745,0.30722257635198696,0.8044322582450378,0.42379562393263626,AO,91,13,3,0.2789362271549609
res_ecol,1.29271938797023,1.2439591875948,1.0391975885235496,0.302190134340349,AO,91,13,3,0.2789362271549609
pressures,-1.7558462375925667,0.538207513806635,-3.262396366735601,0.001690481242895846,AO,91,13,3,0.2789362271549609
(Intercept),-0.001242590735723975,0.0023236036357092826,-0.534768803348284,0.5944348962466975,CPP,91,13,3,0.7155317380293115
trend,0.5100112299008472,0.043797821083098216,11.644671293880027,2.6042990954774526e-18,CPP,91,13,3,0.7155317380293115
res_reg,6.967853823394107e-4,0.0016913189189419345,0.4119775250757024,0.6815631324515574,CPP,91,13,3,0.7155317380293115
res_nonreg,0.0029027344205948217,0.0028560309289229354,1.0163525861008442,0.31281825065396685,CPP,91,13,3,0.7155317380293115
pressures,-0.005291242605692189,0.004266853877696778,-1.2400805739680894,0.2189169119417336,CPP,91,13,3,0.7155317380293115
(Intercept),-1.3105360390293258e-4,5.401338959943565e-4,-0.24263169720476468,0.8089711397898749,CSS,91,13,3,0.7531134939097915
trend,0.4028367198770038,0.030774965015333635,13.08975395020889,7.812673143932837e-21,CSS,91,13,3,0.7531134939097915
res_reg,1.3090519615982003e-4,3.8741741344788317e-4,0.3378918747993497,0.736414440837309,CSS,91,13,3,0.7531134939097915
res_nonreg,4.2224892704015743e-4,6.601702094494394e-4,0.6396061515594582,0.5244308882448183,CSS,91,13,3,0.7531134939097915
pressures,-0.0010574595155609875,9.199970154644143e-4,-1.1494162456898647,0.25413633028967525,CSS,91,13,3,0.7531134939097915
(Intercept),-0.002754091840684046,0.00995759771943622,-0.2765819546323245,0.7828827182316709,CW,91,13,3,0.0749945149322
trend,-0.307234628873247,0.1159700487089578,-2.6492584274435633,0.009882481754953418,CW,91,13,3,0.0749945149322
res_reg,-0.010571882982113636,0.011169834683422853,-0.9464672738445595,0.34703277381089515,CW,91,13,3,0.0749945149322
res_nonreg,0.0011082999400612425,0.006044140643048153,0.18336766225583886,0.8550179016466554,CW,91,13,3,0.0749945149322
pressures,0.026294001056956895,0.013822994960418201,1.9021927688065507,0.0610910886213353,CW,91,13,3,0.0749945149322
(Intercept),1.777894076974256,3.110074999318101,0.571656335414441,0.5697263608088923,FIS,91,13,3,0.22978643773294116
trend,-0.3789095383244108,0.08703331459198853,-4.353614935852273,5.404075052788381e-5,FIS,91,13,3,0.22978643773294116
res_reg,-4.199746150508061,2.049792383386474,-2.0488641603642,0.0449314825279352,FIS,91,13,3,0.22978643773294116
res_soc,1.2762240905740443,1.1765512174741288,1.0847161361269912,0.28245995756614023,FIS,91,13,3,0.22978643773294116
res_ecol,-1.7540486073276478,3.4734551641198372,-0.5049866845689135,0.6154493217893025,FIS,91,13,3,0.22978643773294116
pressures,4.0615458176233155,3.0762929742335627,1.320272760638223,0.19184315360468704,FIS,91,13,3,0.22978643773294116
(Intercept),-0.09099410695753166,0.1592592382270403,-0.571358421467584,0.5695360075082417,HAB,104,13,3,0.12297517330888408
trend,-0.3177236703031128,0.09991031147658003,-3.18008887778906,0.002172009053498738,HAB,104,13,3,0.12297517330888408
res_reg,0.2858901208657503,0.11178421929245445,2.5575177129232602,0.012648421296379126,HAB,104,13,3,0.12297517330888408
res_soc,0.08923836840453077,0.050786985749520445,1.7571109426468257,0.08315003138380209,HAB,104,13,3,0.12297517330888408
res_ecol,-0.17733455017585836,0.17962856793250245,-0.9872291040169842,0.3268364058269485,HAB,104,13,3,0.12297517330888408
pressures,0.08151769202916287,0.13623437207451308,0.5983636198989265,0.5514750944162969,HAB,104,13,3,0.12297517330888408
(Intercept),0.043902686489233234,0.034272344446591885,1.280994551092025,0.20430634535703318,ICO,104,13,3,0.10352570941641914
trend,0.375638361103056,0.15147145454090502,2.4799283947036663,0.015481001697643196,ICO,104,13,3,0.10352570941641914
res_reg,-0.01997274306841196,0.01655773641455773,-1.2062484006480334,0.23167045197138586,ICO,104,13,3,0.10352570941641914
res_soc,-0.010997030072510348,0.012386593978747445,-0.8878171102870352,0.3775954102372635,ICO,104,13,3,0.10352570941641914
res_ecol,-0.015084373906423358,0.027434493547217276,-0.5498324173712836,0.5841359232504724,ICO,104,13,3,0.10352570941641914
pressures,-0.010113308250914292,0.01051938917790323,-0.9613969100181271,0.33957029715499,ICO,104,13,3,0.10352570941641914
(Intercept),10.57508549138883,4.302457416450855,2.457917526610254,0.016315475477644194,LSP,91,13,3,0.03562545669716133
trend,-0.26482689503193596,0.35916448719801297,-0.7373415370154143,0.46324625264973873,LSP,91,13,3,0.03562545669716133
res_nonreg,-7.657669505965883,3.2618422314109865,-2.3476517141828093,0.021568079323500425,LSP,91,13,3,0.03562545669716133
pressures,-17.033143519865806,8.920819408789248,-1.9093698391746259,0.06009119237266948,LSP,91,13,3,0.03562545669716133
(Intercept),-2.2779434334264597,2.092738063953543,-1.0884990685948683,0.28072780739315506,SAL,77,11,3,0.2592359984574024
trend,-0.45718392997812435,0.08898485642083434,-5.137772294827036,3.1874282367568944e-6,SAL,77,11,3,0.2592359984574024
res_reg,1.7586675981329,0.9220386233333719,1.9073686867638264,0.061262966086078945,SAL,77,11,3,0.2592359984574024
res_soc,-0.3488874710353265,0.5316301895485102,-0.65625970438515,0.5141660455395933,SAL,77,11,3,0.2592359984574024
res_ecol,2.3546391368574024,2.623229140751486,0.8976109255110137,0.3729807923425552,SAL,77,11,3,0.2592359984574024
pressures,-2.056881006852027,1.5976977005146922,-1.2874031214975217,0.20289781067424081,SAL,77,11,3,0.2592359984574024
(Intercept),-8.162129583161606e-4,0.007454982282169855,-0.10948556648730126,0.9131177852367892,SPP,104,13,3,0.10080106110527465
trend,-0.536954383786234,0.474840810255731,-1.1308092568898005,0.2618368772625738,SPP,104,13,3,0.10080106110527465
res_reg,0.01849658589960363,0.007371774361339231,2.509109068314369,0.014323033971264578,SPP,104,13,3,0.10080106110527465
res_nonreg,-0.006551533395718911,0.004248407408108432,-1.5421151425390078,0.12736966042928705,SPP,104,13,3,0.10080106110527465
pressures,-0.02587270832790425,0.013256062936606909,-1.9517641438210283,0.0548026740189374,SPP,104,13,3,0.10080106110527465
(Intercept),-0.553220485240005,0.5253306872198028,-1.053089984458747,0.30043926606386145,TR,35,7,3,0.6269656189433881
trend,-1.1959743414073511,0.15476504793925455,-7.727677258735915,1.020675375593814e-8,TR,35,7,3,0.6269656189433881
res_nonreg,0.37249334782824123,0.31818678195117917,1.170675115867618,0.25065021865496834,TR,35,7,3,0.6269656189433881
pressures,0.8337317885047477,1.2858127923375957,0.6484083790992864,0.5214953017753612,TR,35,7,3,0.6269656189433881
(Intercept),-0.4449999378561586,1.1771703144206982,-0.37802511021962804,0.7066250416839321,AO,84,12,4,0.31012750838325864
trend,-0.43441400084954085,0.10881303896529697,-3.9922972924971396,1.6693299737863534e-4,AO,84,12,4,0.31012750838325864
res_reg,0.18414138435311317,0.13880274334208775,1.3266408135701295,0.1891995767062881,AO,84,12,4,0.31012750838325864
res_soc,0.31582276040227414,0.35142464468331835,0.8986926932425972,0.3720834039713651,AO,84,12,4,0.31012750838325864
res_ecol,0.8487529817191385,1.3868472544249666,0.6120017752575498,0.542639235474657,AO,84,12,4,0.31012750838325864
pressures,-2.0172125569135773,0.6258922184356862,-3.2229391858477894,0.001972671580025534,AO,84,12,4,0.31012750838325864
(Intercept),-0.0017797238362431203,0.0034054777104894343,-0.5226062207840259,0.6029721805216333,CPP,84,12,4,0.6802451488981291
trend,0.6395497792418876,0.06390704848488135,10.007499867454957,6.2205824244196376e-15,CPP,84,12,4,0.6802451488981291
res_reg,9.114860356729835e-4,0.0025540997668298654,0.3568717430346564,0.7223093578565581,CPP,84,12,4,0.6802451488981291
res_nonreg,0.003992942833533377,0.004322512905210843,0.923754982598163,0.35892885814417774,CPP,84,12,4,0.6802451488981291
pressures,-0.006926544626338633,0.006364315691826297,-1.0883408306150506,0.28034413104133804,CPP,84,12,4,0.6802451488981291
(Intercept),-2.5409568210022805e-4,7.654626456131705e-4,-0.3319504662395195,0.7409628784195816,CSS,84,12,4,0.7425345960841969
trend,0.5180249895730471,0.04317889885362902,11.997179254827364,2.410475862530238e-18,CSS,84,12,4,0.7425345960841969
res_reg,1.87142381744705e-4,5.645675583216987e-4,0.3314791630979061,0.7413171933750121,CSS,84,12,4,0.7425345960841969
res_nonreg,7.288546188156431e-4,9.623806763714036e-4,0.7573454421006706,0.45149827615441473,CSS,84,12,4,0.7425345960841969
pressures,-0.0016098121759397606,0.0013165210221797832,-1.2227774177691222,0.2256976000528912,CSS,84,12,4,0.7425345960841969
(Intercept),0.002729046194162267,0.010272637671675038,0.26566168119480393,0.7913155266840732,CW,84,12,4,0.10395101323844558
trend,-0.3151765479340234,0.10436612131273752,-3.0199124387269642,0.003576084603912478,CW,84,12,4,0.10395101323844558
res_reg,-0.016018275628229807,0.012811423068980442,-1.2503119709639385,0.21553487998803483,CW,84,12,4,0.10395101323844558
res_nonreg,-6.920163324380303e-4,0.005738903646409022,-0.12058336837054975,0.9043819292466154,CW,84,12,4,0.10395101323844558
pressures,0.023094320113085678,0.012777926474341804,1.8073605415917275,0.07519549938145065,CW,84,12,4,0.10395101323844558
(Intercept),0.2144856142882099,3.1975730341285686,0.06707762793811008,0.9467676485845234,FIS,84,12,4,0.4668964204796334
trend,-0.6427226210559833,0.09057129845761829,-7.0963167361097,2.8738650040945835e-9,FIS,84,12,4,0.4668964204796334
res_reg,-5.362879827968621,2.2272768955268933,-2.407819090091157,0.019493716883230858,FIS,84,12,4,0.4668964204796334
res_soc,1.874391598512026,1.2229637246283065,1.5326632840902186,0.13119706182829718,FIS,84,12,4,0.4668964204796334
res_ecol,0.048105931223437225,3.573985128752621,0.01346002557101489,0.9893103845440491,FIS,84,12,4,0.4668964204796334
pressures,4.769182585527318,3.2426074703306993,1.4707862820783948,0.14715238250458731,FIS,84,12,4,0.4668964204796334
(Intercept),-0.13905447157779052,0.15311095312029938,-0.9081941477337374,0.36708000445617084,HAB,96,12,4,0.2574389212137871
trend,-0.4433988052138241,0.09775243782836086,-4.535936034581237,2.4834034690910063e-5,HAB,96,12,4,0.2574389212137871
res_reg,0.4016977429828057,0.12399401486205078,3.2396542964570787,0.0018756926447552878,HAB,96,12,4,0.2574389212137871
res_soc,0.1367703937084023,0.0489340415086439,2.7949948439113217,0.006788884880423319,HAB,96,12,4,0.2574389212137871
res_ecol,-0.2510748307571786,0.16935238178879805,-1.482558604167126,0.14295113068511922,HAB,96,12,4,0.2574389212137871
pressures,0.13523843647355802,0.12856540703259847,1.05190377096747,0.2966798588331074,HAB,96,12,4,0.2574389212137871
(Intercept),0.0593472571486385,0.040939998791975386,1.4496155080559285,0.15190113825796053,ICO,96,12,4,0.18504457477125558
trend,0.5556441316388635,0.17826085030628322,3.1170283922923625,0.0027051814137936466,ICO,96,12,4,0.18504457477125558
res_reg,-0.02502960381295502,0.022461200152940612,-1.1143484605687088,0.269171304317478,ICO,96,12,4,0.18504457477125558
res_soc,-0.016775969876718068,0.014594655964369062,-1.1494597692247353,0.2545148307577397,ICO,96,12,4,0.18504457477125558
res_ecol,-0.017483718857135237,0.032262539304595994,-0.541920110257551,0.5896985047710177,ICO,96,12,4,0.18504457477125558
pressures,-0.0177900250055226,0.012359762615817697,-1.439350055376905,0.15477752157563368,ICO,96,12,4,0.18504457477125558
(Intercept),17.842228720065872,5.913922277828295,3.016987353208483,0.0035896781445524406,LSP,84,12,4,0.09197815732249404
trend,-0.8334916827955783,0.49157293181507966,-1.6955605747411697,0.09454365701409419,LSP,84,12,4,0.09197815732249404
res_nonreg,-13.112184519863913,4.524052172287783,-2.8983274331324007,0.005045355188797278,LSP,84,12,4,0.09197815732249404
pressures,-27.573963586564254,12.231978619531924,-2.2542521078752027,0.027405997049213236,LSP,84,12,4,0.09197815732249404
(Intercept),-3.508106935581352,2.2288040489212406,-1.5739862538742715,0.12133191691777526,SAL,70,10,4,0.30852118500229364
trend,-0.5118148703974899,0.09418282446227118,-5.43426971233506,1.3521058211212805e-6,SAL,70,10,4,0.30852118500229364
res_reg,3.7002927435473283,1.1728468987069354,3.1549665584032356,0.0026232682997733257,SAL,70,10,4,0.30852118500229364
res_soc,-0.4086659233216059,0.553668306399074,-0.7381060439949527,0.4636457552898511,SAL,70,10,4,0.30852118500229364
res_ecol,2.7371961702553484,2.741388878075541,0.9984705899065529,0.3225045435667572,SAL,70,10,4,0.30852118500229364
pressures,-2.4976293445905298,1.6900659771017186,-1.477829492120595,0.14526266874486465,SAL,70,10,4,0.30852118500229364
(Intercept),0.003206803761053838,0.008860463626990119,0.36192279502005953,0.7185487183625816,SPP,96,12,4,0.12049841883216428
trend,-0.8114439809876606,0.5626357714590409,-1.44221896678095,0.1538990865221375,SPP,96,12,4,0.12049841883216428
res_reg,0.021801194835677967,0.01002161358326857,2.1754176265662264,0.03313132706061404,SPP,96,12,4,0.12049841883216428
res_nonreg,-0.010372951057592056,0.004905770736847057,-2.1144386099581083,0.03820212424193605,SPP,96,12,4,0.12049841883216428
