term,estimate,std.error,statistic,p.value,goal,n_obs,years,yr_lag,r_squared,aic,bic
factor(rgn_code)NV,-0.10246376744773072,0.18899400993550394,-0.5421535184247241,0.589434536646097,HAB,104,13,3,-0.048966644698889006,-184.14972586206332,-162.939346421857
factor(rgn_code)SG,-0.3081104001325733,0.5369393600434422,-0.5738271824729797,0.5679239787049681,HAB,104,13,3,-0.048966644698889006,-184.14972586206332,-162.939346421857
factor(rgn_code)WV,0.12247621905426513,0.22403446983534447,0.5466847094747509,0.5863338433515979,HAB,104,13,3,-0.048966644698889006,-184.14972586206332,-162.939346421857
(Intercept),13.289616534180432,24.662768368167047,0.5388533977934824,0.5916976594212006,ICO,104,13,3,0.0010609540384102223,-79.80766634611739,-58.59728690591106
res_soc,-0.3980163931039719,0.7394246140462292,-0.5382785283897619,0.5920923040494643,ICO,104,13,3,0.0010609540384102223,-79.80766634611739,-58.59728690591106
res_ecol,-14.775904165039455,27.71759631522165,-0.5330875014196301,0.5956614906839905,ICO,104,13,3,0.0010609540384102223,-79.80766634611739,-58.59728690591106
factor(rgn_code)HG,0.08381654773009108,0.08076337919675772,1.037803873038734,0.3029330497129418,ICO,104,13,3,0.0010609540384102223,-79.80766634611739,-58.59728690591106
factor(rgn_code)NC,-0.4681505526742428,1.0440378872075298,-0.44840379684533965,0.6552467289534765,ICO,104,13,3,0.0010609540384102223,-79.80766634611739,-58.59728690591106
factor(rgn_code)NV,-0.1976286091342669,0.36891810323899116,-0.5356977806162033,0.5938654917514856,ICO,104,13,3,0.0010609540384102223,-79.80766634611739,-58.59728690591106
factor(rgn_code)SG,-0.49136111517307773,1.0481107328702293,-0.46880649130220775,0.6406647141131933,ICO,104,13,3,0.0010609540384102223,-79.80766634611739,-58.59728690591106
factor(rgn_code)WV,0.23095925161199987,0.4373174139223434,0.5281272692539347,0.5990813260097562,ICO,104,13,3,0.0010609540384102223,-79.80766634611739,-58.59728690591106
(Intercept),-1.0606041181854482,10.070518703367272,-0.10531772487854223,0.9164249090047453,SAL,104,13,3,0.04102840331794422,-219.53414223448732,-198.32376279428098
res_soc,0.22319574275721732,0.3019283680697399,0.7392340911327127,0.46223661735139643,SAL,104,13,3,0.04102840331794422,-219.53414223448732,-198.32376279428098
res_ecol,0.9610994633858164,11.317892944455714,0.08491858582711098,0.932568523091799,SAL,104,13,3,0.04102840331794422,-219.53414223448732,-198.32376279428098
factor(rgn_code)HG,-0.012219274098506736,0.03297801400907935,-0.37052789458887925,0.7121080744431546,SAL,104,13,3,0.04102840331794422,-219.53414223448732,-198.32376279428098
factor(rgn_code)NC,4.2913447521339084e-4,0.42631074148667797,0.0010066236513695751,0.999199693916157,SAL,104,13,3,0.04102840331794422,-219.53414223448732,-198.32376279428098
factor(rgn_code)NV,0.033388400797088776,0.15063988775381562,0.22164382418854442,0.8252364911961256,SAL,104,13,3,0.04102840331794422,-219.53414223448732,-198.32376279428098
factor(rgn_code)SG,0.018726690659403803,0.4279738016837272,0.04375662852662845,0.9652229798016728,SAL,104,13,3,0.04102840331794422,-219.53414223448732,-198.32376279428098
factor(rgn_code)WV,-0.05450742987434315,0.17856929645812003,-0.30524525187411944,0.7610851877317929,SAL,104,13,3,0.04102840331794422,-219.53414223448732,-198.32376279428098
(Intercept),-5.726521720537817,24.67421651752557,-0.23208525046663148,0.8172123201016117,AO,84,12,4,0.18262603157579593,-68.27124330505487,-47.78124823391037
res_soc,5.071576438639873,1.2141993861584488,4.1768893119651525,9.121598170516112e-5,AO,84,12,4,0.18262603157579593,-68.27124330505487,-47.78124823391037
res_ecol,3.1664220921241633,28.832741769122784,0.10982036039025295,0.9128954789913997,AO,84,12,4,0.18262603157579593,-68.27124330505487,-47.78124823391037
factor(rgn_code)HG,-0.41349098556266056,0.10900152340653792,-3.7934422624579516,3.3194883681946343e-4,AO,84,12,4,0.18262603157579593,-68.27124330505487,-47.78124823391037
factor(rgn_code)NC,0.18969046225528946,0.7307246504202483,0.2595922583783047,0.7960115529239669,AO,84,12,4,0.18262603157579593,-68.27124330505487,-47.78124823391037
factor(rgn_code)NV,-0.11756870522739692,0.14359171342413313,-0.8187708219633056,0.415955557972266,AO,84,12,4,0.18262603157579593,-68.27124330505487,-47.78124823391037
factor(rgn_code)SG,-0.459094549213997,0.49204839726589633,-0.9330272220476484,0.35431265078385776,AO,84,12,4,0.18262603157579593,-68.27124330505487,-47.78124823391037
factor(rgn_code)WV,-0.24407022588001473,0.23713492064412012,-1.029246241831682,0.3072381529752169,AO,84,12,4,0.18262603157579593,-68.27124330505487,-47.78124823391037
(Intercept),-17.60596655143806,22.010189932637118,-0.799900709867642,0.42672742855943213,FIS,96,12,4,0.03295488945652081,-117.5689956752399,-97.0790006040954
res_soc,0.645417166626591,0.5879076616029787,1.0978206422192354,0.2763960090201216,FIS,96,12,4,0.03295488945652081,-117.5689956752399,-97.0790006040954
res_ecol,19.24773254802271,24.750234710351453,0.7776787886368045,0.4396237859544685,FIS,96,12,4,0.03295488945652081,-117.5689956752399,-97.0790006040954
factor(rgn_code)HG,-0.038444175691266166,0.06558113674462317,-0.5862078274271162,0.5597977224446962,FIS,96,12,4,0.03295488945652081,-117.5689956752399,-97.0790006040954
factor(rgn_code)NC,0.6448219870722882,0.9338890983786717,0.6904695516756391,0.4923955053887056,FIS,96,12,4,0.03295488945652081,-117.5689956752399,-97.0790006040954
factor(rgn_code)NV,0.26249002637015617,0.32612469382970743,0.8048762676868026,0.4238711210699596,FIS,96,12,4,0.03295488945652081,-117.5689956752399,-97.0790006040954
factor(rgn_code)SG,0.6571330952257075,0.9368380513100167,0.701437238065654,0.485573046974508,FIS,96,12,4,0.03295488945652081,-117.5689956752399,-97.0790006040954
factor(rgn_code)WV,-0.352756920370505,0.3834516294199661,-0.9199515487888474,0.36105261855971404,FIS,96,12,4,0.03295488945652081,-117.5689956752399,-97.0790006040954
(Intercept),2.936651777005048,16.292926367728604,0.18024090398037235,0.8575329538277834,HAB,96,12,4,-0.03368572351379684,-160.88052028084638,-140.39052520970188
res_soc,0.1464526028417576,0.43519552856367255,0.3365213868927204,0.7375786813031474,HAB,96,12,4,-0.03368572351379684,-160.88052028084638,-140.39052520970188
res_ecol,-3.542110879243446,18.321229982745617,-0.19333368352339333,0.8473099140385327,HAB,96,12,4,-0.03368572351379684,-160.88052028084638,-140.39052520970188
factor(rgn_code)HG,0.0031552507176937387,0.04854608866903422,0.06499495230614445,0.9483806125988434,HAB,96,12,4,-0.03368572351379684,-160.88052028084638,-140.39052520970188
factor(rgn_code)NC,-0.14571158809693305,0.6913064522421909,-0.2107771273135532,0.8337308586286378,HAB,96,12,4,-0.03368572351379684,-160.88052028084638,-140.39052520970188
factor(rgn_code)NV,-0.02856791480766724,0.24141207502196352,-0.11833672696391904,0.9061714914386247,HAB,96,12,4,-0.03368572351379684,-160.88052028084638,-140.39052520970188
factor(rgn_code)SG,-0.11004355318669526,0.6934893990099994,-0.15868094500620988,0.8744199141451766,HAB,96,12,4,-0.03368572351379684,-160.88052028084638,-140.39052520970188
factor(rgn_code)WV,0.05332577893227617,0.2838480350622091,0.18786735275651673,0.851575015960695,HAB,96,12,4,-0.03368572351379684,-160.88052028084638,-140.39052520970188
(Intercept),48.844204588429925,30.42537401585694,1.6053772934056145,0.11333434550763935,ICO,96,12,4,0.129728407796307,-70.94591307279396,-50.45591800164946
res_soc,-1.006937635721009,0.8126831502046623,-1.2390285629367688,0.21985975297868762,ICO,96,12,4,0.129728407796307,-70.94591307279396,-50.45591800164946
res_ecol,-54.47027097723838,34.2130236198495,-1.5920917011741738,0.11629170693183376,ICO,96,12,4,0.129728407796307,-70.94591307279396,-50.45591800164946
factor(rgn_code)HG,0.1855142733695411,0.09065485667988284,2.0463798649489062,0.04483154034439691,ICO,96,12,4,0.129728407796307,-70.94591307279396,-50.45591800164946
factor(rgn_code)NC,-1.8780231246625334,1.290944112452651,-1.4547671789559482,0.15062100670873688,ICO,96,12,4,0.129728407796307,-70.94591307279396,-50.45591800164946
factor(rgn_code)NV,-0.6755405147734443,0.4508123653609396,-1.498495974556017,0.13892096093030865,ICO,96,12,4,0.129728407796307,-70.94591307279396,-50.45591800164946
factor(rgn_code)SG,-1.894269880391375,1.29502054233199,-1.4627334613397676,0.14843407684422422,ICO,96,12,4,0.129728407796307,-70.94591307279396,-50.45591800164946
factor(rgn_code)WV,0.8792937205367527,0.5300571815962706,1.6588657810252736,0.10203622343569344,ICO,96,12,4,0.129728407796307,-70.94591307279396,-50.45591800164946
(Intercept),-9.439463573758744,13.254030648760564,-0.7121956953254416,0.47893193341642715,SAL,96,12,4,0.08647528674685978,-190.60634558259846,-170.11635051145396
res_soc,0.21503752150164734,0.3540244854485646,0.6074086125121695,0.5457289498338658,SAL,96,12,4,0.08647528674685978,-190.60634558259846,-170.11635051145396
res_ecol,10.389939187216406,14.904022655824123,0.6971231476997437,0.4882503657720638,SAL,96,12,4,0.08647528674685978,-190.60634558259846,-170.11635051145396
factor(rgn_code)HG,-0.018320616666882273,0.03949145368822582,-0.4639134535669036,0.644283827236293,SAL,96,12,4,0.08647528674685978,-190.60634558259846,-170.11635051145396
factor(rgn_code)NC,0.363089330392915,0.5623665570509349,0.6456453105905962,0.5208172884958102,SAL,96,12,4,0.08647528674685978,-190.60634558259846,-170.11635051145396
factor(rgn_code)NV,0.17659383075868934,0.196384797249167,0.8992235307024938,0.37190451999665874,SAL,96,12,4,0.08647528674685978,-190.60634558259846,-170.11635051145396
factor(rgn_code)SG,0.3962074658614812,0.564142348748027,0.7023182477627582,0.48502729522858934,SAL,96,12,4,0.08647528674685978,-190.60634558259846,-170.11635051145396
factor(rgn_code)WV,-0.1757039672459455,0.23090576065921675,-0.7609336672429708,0.44949128411800043,SAL,96,12,4,0.08647528674685978,-190.60634558259846,-170.11635051145396
(Intercept),-33.76447159951379,22.322220081047856,-1.5125946916086856,0.13581281615762061,AO,77,11,5,0.3961973621892466,-76.87041087030673,-57.1635181920689
res_soc,6.754251289810338,1.215379131635225,5.557320439361888,7.22371462842766e-7,AO,77,11,5,0.3961973621892466,-76.87041087030673,-57.1635181920689
res_ecol,34.48119516230725,26.140225989924044,1.3190855800404442,0.19232472493894406,AO,77,11,5,0.3961973621892466,-76.87041087030673,-57.1635181920689
factor(rgn_code)HG,-0.5814729294118267,0.10548472666184927,-5.512389782037785,8.541743551530262e-7,AO,77,11,5,0.3961973621892466,-76.87041087030673,-57.1635181920689
factor(rgn_code)NC,1.0554299498621273,0.6599551129161284,1.5992450534984468,0.11520003515717835,AO,77,11,5,0.3961973621892466,-76.87041087030673,-57.1635181920689
factor(rgn_code)NV,-0.012988927501475641,0.13228163192660666,-0.09819146704118559,0.9221188185329183,AO,77,11,5,0.3961973621892466,-76.87041087030673,-57.1635181920689
