term,estimate,std.error,statistic,p.value,goal,n_obs,years,yr_lag,r_squared,aic,bic
res_ecol,-0.3611928187230278,0.33749329531848654,-1.0702222051024048,0.2872596675069346,FIS,96,12,4,0.001527930994290938,-171.3229828919795,-163.629938317576
(Intercept),0.11649315600510396,0.21813990571873348,0.5340295514535914,0.5945817890859902,HAB,96,12,4,-0.004092031836449461,-231.056684451354,-223.3636398769505
res_ecol,-0.19356394714541425,0.24725807159176771,-0.7828417729674586,0.4356878327179925,HAB,96,12,4,-0.004092031836449461,-231.056684451354,-223.3636398769505
(Intercept),-0.14390333595124025,0.3213926000067823,-0.44774937552452504,0.6553642751570905,ICO,96,12,4,-0.009813957125195172,-156.65153837223028,-148.95849379782678
res_ecol,0.10091317158643469,0.36429333844127015,0.2770107518798439,0.7823800905196292,ICO,96,12,4,-0.009813957125195172,-156.65153837223028,-148.95849379782678
(Intercept),-0.02299209094961304,0.18448903078194925,-0.12462578860196727,0.9010859383951078,SAL,96,12,4,-0.010515112666066306,-263.22563517233215,-255.53259059792865
res_ecol,-0.022385031189946697,0.20911534655101663,-0.10704633380164451,0.9149803579116845,SAL,96,12,4,-0.010515112666066306,-263.22563517233215,-255.53259059792865
(Intercept),-2.3923046923723965,0.9420978003427731,-2.5393379450647053,0.013177296028929095,AO,77,11,5,0.06330196934645804,-123.18285086842923,-116.15143460286818
res_ecol,2.738923371714188,1.1056931404491925,2.4771098521977706,0.015497280584540855,AO,77,11,5,0.06330196934645804,-123.18285086842923,-116.15143460286818
(Intercept),0.4261512667746073,0.3604596406948165,1.1822440536010206,0.24036736037798367,FIS,88,11,5,0.011745979825837582,-130.6073779321369,-123.17536748870228
res_ecol,-0.5827058717695266,0.40857237147525205,-1.426199891259221,0.15743072768149888,FIS,88,11,5,0.011745979825837582,-130.6073779321369,-123.17536748870228
(Intercept),0.22762142320958567,0.27029973197254686,0.8421074691731628,0.4020635491635429,HAB,88,11,5,0.0022219640902172433,-181.26872010594997,-173.83670966251535
res_ecol,-0.3347442193789307,0.30637827382913607,-1.0925847162570477,0.27762739433795497,HAB,88,11,5,0.0022219640902172433,-181.26872010594997,-173.83670966251535
(Intercept),-0.11328692120764504,0.38492185696998094,-0.29431147947641745,0.7692291092459018,ICO,88,11,5,-0.011503855720074174,-119.05115668241652,-111.6191462389819
res_ecol,0.04480752549822338,0.43629970787224515,0.10269895828429862,0.9184409943976216,ICO,88,11,5,-0.011503855720074174,-119.05115668241652,-111.6191462389819
(Intercept),0.0531617661789127,0.21844201417361964,0.24336786300028923,0.8083000050106263,SAL,88,11,5,-0.008715463016333524,-218.75863212244042,-211.3266216790058
res_ecol,-0.12337927034842947,0.24759879244375504,-0.4983031990208777,0.6195423598554937,SAL,88,11,5,-0.008715463016333524,-218.75863212244042,-211.3266216790058
(Intercept),-3.0225926587908174,0.9370543827375111,-3.2256320598604042,0.0019336250587780434,AO,70,10,6,0.11363906582288918,-119.022476539967,-112.27699081381893
res_ecol,3.4509524218009067,1.09976635482139,3.1378959782429114,0.0025158562490490972,AO,70,10,6,0.11363906582288918,-119.022476539967,-112.27699081381893
(Intercept),0.6193519116987294,0.42169984025231366,1.4687032163165048,0.1459348656452642,FIS,80,10,6,0.024593332053827854,-100.89632339036294,-93.75024348634129
res_ecol,-0.8267788789928809,0.47798994584460014,-1.7296993089090538,0.08763948232810287,FIS,80,10,6,0.024593332053827854,-100.89632339036294,-93.75024348634129
(Intercept),0.362626776333195,0.32379688523929945,1.1199205207462037,0.266184286796948,HAB,80,10,6,0.011072009351158374,-143.1647010117556,-136.01862110773396
res_ecol,-0.5038299233228174,0.3670185304020489,-1.3727642655287706,0.1737597670481155,HAB,80,10,6,0.011072009351158374,-143.1647010117556,-136.01862110773396
(Intercept),-0.08006142342969533,0.4293301992530702,-0.18647983200106275,0.8525526511224439,ICO,80,10,6,-0.012817111163147432,-98.0271176049173,-90.88103770089565
res_ecol,-0.007876510076240009,0.4866388343131474,-0.016185535392704706,0.987127704677276,ICO,80,10,6,-0.012817111163147432,-98.0271176049173,-90.88103770089565
(Intercept),0.14783509654671997,0.2516035878060394,0.5875714962406883,0.5585171407216087,SAL,80,10,6,-0.003165823162508463,-183.52656295021836,-176.38048304619673
res_ecol,-0.24709402938187683,0.28518859584523176,-0.8664232475690284,0.3889155092122436,SAL,80,10,6,-0.003165823162508463,-183.52656295021836,-176.38048304619673
