intercept,rmse,rsquared,mae,rmsesd,rsquaredsd,maesd,goal,lag,model_error
TRUE,0.0014361981917067007,0.4761679217594682,9.653293933982459e-4,3.062549174841598e-4,0.23767717681619435,1.909732861357082e-4,CPP,2,NA
TRUE,3.384436426536801e-4,0.49431653048510477,2.2666185590382795e-4,6.493763690873202e-5,0.218702354871733,3.401930493290116e-5,CSS,2,NA
TRUE,0.0036306778729653286,0.09264038006829514,0.002399351826403837,0.0010810996862348282,0.07641876242954876,5.072237638233458e-4,CW,2,NA
TRUE,0.9639590111304064,0.07626549578952545,0.5726390131230527,0.4768176232332539,0.09660236906046135,0.14716729769127562,FIS,2,NA
TRUE,0.02646898174383276,0.10483763896553587,0.01824306093406763,0.008492966187954486,0.08205254337052736,0.004155985332379765,HAB,2,NA
NA,NA,NA,NA,NA,NA,NA,ICO,2,no change in status
TRUE,0.6655277184217858,0.22178601734845785,0.47174300228754196,0.15776388841915673,0.12965766256290687,0.08730361100204095,LSP,2,NA
TRUE,0.025618739453317198,0.5142402519295672,0.020489724052347447,0.0035636744486637977,0.11995033832880546,0.003004505451500854,LVF,2,NA
TRUE,0.022565028761034122,0.025620963008523904,0.017247030186269857,0.00252698614838287,0.03740970390264561,0.0023478384850205056,LVN,2,NA
TRUE,1.4205289820799702,0.6984871389559452,1.1808467265331888,0.4250864411410385,0.32043543306122557,0.3389889266919587,MAR,2,NA
TRUE,1.675102641275042e-16,1,1.3033161718520187e-16,5.980764395164221e-17,0,4.7104473816331196e-17,SAL,2,NA
TRUE,7.198971793505814e-4,0.7227922782532129,5.267357030930634e-4,1.3769082214431627e-4,0.08838617141238206,9.744181064296904e-5,SPP,2,NA
TRUE,0.1338977262363417,0.16350785870881498,0.10073185729026711,0.0435898673376749,0.17677633572591311,0.02976814354675424,TR,2,NA
TRUE,0.07366406189131133,0.8409776626226312,0.058357203213915916,0.015743322761338503,0.07344061261808506,0.012418512297361945,AO,3,NA
TRUE,0.0019875044739406113,0.5291590865292009,0.0013445024604790848,4.854831130296235e-4,0.2131409590986969,2.3862519387999367e-4,CPP,3,NA
TRUE,5.01041003182816e-4,0.5743616734995168,3.360428506909266e-4,1.744336213907902e-4,0.21485149601667466,8.75340153650466e-5,CSS,3,NA
TRUE,0.003656040125474437,0.09084674413894786,0.002322121658469887,0.001201775835424801,0.08213396334599694,5.334691358269174e-4,CW,3,NA
TRUE,0.5866048566691551,0.26593292490694387,0.4447104690101637,0.1606802500806814,0.1960568624183652,0.09256128414023904,FIS,3,NA
TRUE,0.023998360028775322,0.15840208058882435,0.01720918927127728,0.005760404778104117,0.12134500320513728,0.0032224744700417403,HAB,3,NA
NA,NA,NA,NA,NA,NA,NA,ICO,3,no change in status
TRUE,1.436141537736608,0.24306093401432063,0.9895503100442167,0.3875185162464142,0.1494676119492891,0.1368805012868882,LSP,3,NA
TRUE,0.035948397742314335,0.5430057526737215,0.028405856888425677,0.004659146131856093,0.1135860876720356,0.004157231161798963,LVF,3,NA
TRUE,0.03340062926825085,0.062417030730776785,0.02514506288728371,0.007339259672400619,0.06886406245428044,0.005504280638347034,LVN,3,NA
TRUE,10.198018940084763,1,8.64604494703269,6.261279257723447,0,6.032076654116015,MAR,3,NA
TRUE,1.5958103457306156e-16,1,1.2221013912568045e-16,6.326039832726101e-17,0,4.939212331342799e-17,SAL,3,NA
TRUE,8.764237747541022e-4,0.7493054402070535,6.404394990061962e-4,1.4454062598693934e-4,0.08442177170063768,9.347800990638695e-5,SPP,3,NA
TRUE,0.15765202039401502,0.16871935274070465,0.12115419791708006,0.04610461187325179,0.1377357331797771,0.03540567216389464,TR,3,NA
TRUE,0.08254417493568338,0.7668642217830405,0.06628645040655805,0.017344781783193975,0.09838276101715103,0.014437577813566776,AO,4,NA
TRUE,0.0025912798324929684,0.560442284949251,0.0017000522164242638,5.705612112230241e-4,0.22611152378261826,3.190669400474301e-4,CPP,4,NA
TRUE,6.185056819345805e-4,0.6027287326733755,4.227016501148028e-4,1.912015986218989e-4,0.19203723227212108,1.0511686831253909e-4,CSS,4,NA
TRUE,0.0033203183002699557,0.1311163958349179,0.0022219384876461783,0.0012234328461013008,0.1305557007399564,7.415591282886179e-4,CW,4,NA
TRUE,0.643326607116017,0.3143541568524858,0.4969313063229618,0.157027741076542,0.20071783634243953,0.10740140772869637,FIS,4,NA
TRUE,0.02393200728235797,0.1848445413285797,0.01875860937162202,0.004005633838333708,0.12534646463772742,0.0025653117191062696,HAB,4,NA
NA,NA,NA,NA,NA,NA,NA,ICO,4,no change in status
TRUE,1.8801383954718793,0.25253648691271463,1.4486733795953446,0.40204912842343493,0.12917092426786708,0.2734523766575576,LSP,4,NA
TRUE,0.042392417295890134,0.5847587654540871,0.03322973276595565,0.009516886461787843,0.11831178247887508,0.0080908742366867,LVF,4,NA
TRUE,0.038327444866711656,0.056446859888120135,0.028336310350143373,0.008592145794392604,0.07207654814154185,0.0054548963294608335,LVN,4,NA
TRUE,2.8895749907850226e-16,1,2.296049047369466e-16,8.557606962223545e-17,0,6.683301611528009e-17,SAL,4,NA
TRUE,0.001038763630590506,0.744013821327053,7.668640716317612e-4,1.9448753833683528e-4,0.08050273001774204,1.3001188127116208e-4,SPP,4,NA
TRUE,0.1306457920808059,0.26748516370490727,0.10474306875228627,0.03605504052940206,0.21399096707683748,0.02813063366291419,TR,4,NA
TRUE,0.0759493461104529,0.8588295416706311,0.06192764417593149,0.01561945350791242,0.07337154614472839,0.012296371764198606,AO,5,NA
TRUE,0.0029092827406036205,0.6326099015034267,0.001884398661179743,9.479649267846133e-4,0.2128961716782304,5.030670181272431e-4,CPP,5,NA
TRUE,6.815301663195813e-4,0.6767425663168867,4.51273599888868e-4,2.0640224229244637e-4,0.14798187091366544,9.246721506635769e-5,CSS,5,NA
TRUE,0.004228584258578018,0.12576534996962313,0.0027463464945551553,0.0015825384850316527,0.11851277863367059,8.306143557428378e-4,CW,5,NA
TRUE,0.6211161202320268,0.3422806618591168,0.49346601689930336,0.11846460317535826,0.1958617874036164,0.09998161804058595,FIS,5,NA
TRUE,0.026765345270511224,0.20291392447968384,0.019038223537020872,0.006333947817793322,0.14998824772636785,0.0038725523665727795,HAB,5,NA
NA,NA,NA,NA,NA,NA,NA,ICO,5,no change in status
TRUE,2.499340403392465,0.2746442934537989,1.904104927001847,0.5581711094540862,0.1662190724809849,0.33179036763066794,LSP,5,NA
TRUE,0.04839098048125122,0.6271612036740646,0.037557176254845226,0.011324180723640305,0.12088894594629856,0.008444000831141411,LVF,5,NA
TRUE,0.045834899171855396,0.05881364407748735,0.03384395573060595,0.01701858027237373,0.07145056391948588,0.011745882533738303,LVN,5,NA
TRUE,2.011526260734468e-16,1,1.6807938951873709e-16,7.638439811878734e-17,0,6.836244799859269e-17,SAL,5,NA
TRUE,0.0010608931754396852,0.7265246151402416,7.656861887642367e-4,2.409419326263297e-4,0.09271834407297223,1.7003387626753286e-4,SPP,5,NA
TRUE,0.14455927724421422,0.18198000863088182,0.12135518788309994,0.03565363044797098,0.2420791393132849,0.025510059879421478,TR,5,NA
TRUE,0.08514355403240978,0.7846195126331816,0.0657113459540894,0.019530286170586636,0.10785720001230155,0.015966083041692267,AO,6,NA
TRUE,0.0032586826709376107,0.7242349703887235,0.0021619650092392214,0.0010378256154777996,0.1690906349580411,5.804905763014112e-4,CPP,6,NA
TRUE,7.437399417444178e-4,0.7382857379071686,5.027448195425169e-4,2.8176468387878915e-4,0.16356078184915138,1.3369971099405872e-4,CSS,6,NA
TRUE,0.003342965889375448,0.17625474139649291,0.002220011142759487,0.0013255550865345802,0.1372058026691703,6.669599176835954e-4,CW,6,NA
TRUE,0.5063664656236256,0.5806637930874349,0.40509816325520154,0.08001933849906191,0.12366291903328101,0.07232287744431895,FIS,6,NA
TRUE,0.027805513701959564,0.32552550502843025,0.01975105160428453,0.00958844350357555,0.18587340156900498,0.0050068306172123475,HAB,6,NA
NA,NA,NA,NA,NA,NA,NA,ICO,6,no change in status
TRUE,2.778195527105543,0.3396081508208013,2.0962932595495807,0.8231699014730485,0.1875890635141192,0.4437849295507828,LSP,6,NA
TRUE,0.043129326601066754,0.7180340990966304,0.03427856592220996,0.010995840226136758,0.17278639727147824,0.009539895968917007,LVF,6,NA
TRUE,0.04455586848158071,0.1064400902635032,0.032242533611737116,0.010943825616604438,0.16929631117697538,0.007889137359117934,LVN,6,NA
TRUE,1.8029788332091846e-16,1,1.4979887420283423e-16,7.612697326234964e-17,0,6.715800519088885e-17,SAL,6,NA
TRUE,9.912556416370023e-4,0.7284247687269497,7.363599973364806e-4,2.5300757270609633e-4,0.078522074284683,1.6301648650634824e-4,SPP,6,NA
TRUE,0.1539675844069164,0.37038495637503377,0.12153873222056788,0.07516096405505662,0.33099476524663646,0.05904354832350605,TR,6,NA
