term,estimate,std.error,statistic,p.value,goal,n_obs,years,yr_lag,r_squared,aic,bic
(Intercept),-0.6100735396144084,0.36209636544447527,-1.684837512427223,0.09507736488924465,AO,105,15,1,0.009454753068065536,-343.0630277805378,-332.44718637990775
res_reg,-0.03974617772227606,0.04847769734889344,-0.8198858422714113,0.41419296790876114,AO,105,15,1,0.009454753068065536,-343.0630277805378,-332.44718637990775
res_ecol,0.7338070282307652,0.4333299748481292,1.6934139589303632,0.09342863744363095,AO,105,15,1,0.009454753068065536,-343.0630277805378,-332.44718637990775
(Intercept),0.020102031555179138,0.13147586899200958,0.152895217269116,0.8787442803308032,FIS,120,15,1,-0.014785139689815985,-444.3517759814267,-433.2018090102985
res_reg,0.020278114410994114,0.125452687622253,0.1616395375446476,0.8718685196918897,FIS,120,15,1,-0.014785139689815985,-444.3517759814267,-433.2018090102985
res_ecol,-0.05272196165049999,0.1192692175763364,-0.4420416493195834,0.6592750660375116,FIS,120,15,1,-0.014785139689815985,-444.3517759814267,-433.2018090102985
(Intercept),-0.10725640208412257,0.14268514925380035,-0.7516998275226309,0.45374105374618867,HAB,120,15,1,-0.008459818503555816,-467.66020824725035,-456.51024127612214
res_reg,0.0914047545631986,0.09221719744285649,0.9911898983900338,0.32363832799138303,HAB,120,15,1,-0.008459818503555816,-467.66020824725035,-456.51024127612214
res_ecol,0.05133946172355472,0.124789732405915,0.4114077395130406,0.6815262155128673,HAB,120,15,1,-0.008459818503555816,-467.66020824725035,-456.51024127612214
(Intercept),-0.18836823575547101,0.2232767681113244,-0.8436535397249739,0.4005846114640018,ICO,120,15,1,-0.01158390135606302,-360.19500860974597,-349.04504163861776
res_reg,0.09768797486603127,0.14430343954506872,0.6769622066806069,0.49976620566150276,ICO,120,15,1,-0.01158390135606302,-360.19500860974597,-349.04504163861776
res_ecol,0.14040828326666846,0.1952736377316268,0.719033479878312,0.47355394071807067,ICO,120,15,1,-0.01158390135606302,-360.19500860974597,-349.04504163861776
(Intercept),-0.16501026360982707,0.0878756786545483,-1.8777694367346591,0.06290252615504759,SAL,120,15,1,0.020960622679534358,-571.6303837864236,-560.4804168152955
res_reg,0.09309405601619782,0.04415790967671008,2.108207945026388,0.03714705355710884,SAL,120,15,1,0.020960622679534358,-571.6303837864236,-560.4804168152955
res_ecol,0.11688720820780261,0.08191658773939796,1.4269052390177315,0.15627045420529542,SAL,120,15,1,0.020960622679534358,-571.6303837864236,-560.4804168152955
(Intercept),-1.1773249228270046,0.5720688464980868,-2.058012650110186,0.04232787980841702,AO,98,14,2,0.02485217381137028,-235.49837332724647,-225.1585034125642
res_reg,-0.07610950779451651,0.07918714983958665,-0.9611345773739216,0.33892447525839586,AO,98,14,2,0.02485217381137028,-235.49837332724647,-225.1585034125642
res_ecol,1.4146629843631682,0.6836458837747651,2.0692920383753015,0.04123407670848013,AO,98,14,2,0.02485217381137028,-235.49837332724647,-225.1585034125642
(Intercept),0.07888105553362397,0.23075161406256178,0.341844003363017,0.7331264837125621,FIS,112,14,2,-0.014302309643284605,-298.555011376254,-287.6810158910736
res_reg,0.007178118723781872,0.2233734219745958,0.032135061818582146,0.9744231121003621,FIS,112,14,2,-0.014302309643284605,-298.555011376254,-287.6810158910736
res_ecol,-0.1312425517985938,0.20726030506573961,-0.6332257001984329,0.5279126323256367,FIS,112,14,2,-0.014302309643284605,-298.555011376254,-287.6810158910736
(Intercept),-0.27848857778968955,0.20780075044825283,-1.340171184122069,0.18297663733329134,HAB,112,14,2,0.01413044787054496,-364.9457157200509,-354.0717202348705
res_reg,0.258940244617894,0.13903048984801303,1.862470922032752,0.06522964967985907,HAB,112,14,2,0.01413044787054496,-364.9457157200509,-354.0717202348705
res_ecol,0.12972235811166516,0.17897004498101082,0.7248272085165371,0.47011114892883843,HAB,112,14,2,0.01413044787054496,-364.9457157200509,-354.0717202348705
(Intercept),-0.35513188228641407,0.33334386905384544,-1.0653619737912419,0.2890663910687181,ICO,112,14,2,-0.008599693350948012,-259.0844565698202,-248.2104610846398
res_reg,0.20851792472001524,0.22302595781014278,0.9349491277491657,0.35188120152933067,ICO,112,14,2,-0.008599693350948012,-259.0844565698202,-248.2104610846398
res_ecol,0.24851149534052758,0.28709505191882,0.8656070304227937,0.38860691999451613,ICO,112,14,2,-0.008599693350948012,-259.0844565698202,-248.2104610846398
(Intercept),-0.2954267890054965,0.1583407328772267,-1.8657662095991612,0.06476274500057208,SAL,112,14,2,0.021857102876956414,-413.55927650243666,-402.6852810172563
res_reg,0.17338220562675505,0.08251958471598599,2.101103710391878,0.037937088869759286,SAL,112,14,2,0.021857102876956414,-413.55927650243666,-402.6852810172563
res_ecol,0.2034945599135994,0.14595470281228975,1.3942309222835447,0.16608338350453414,SAL,112,14,2,0.021857102876956414,-413.55927650243666,-402.6852810172563
(Intercept),-1.76268672095427,0.7073461663900452,-2.491971830355957,0.014577686475939742,AO,91,13,3,0.04654967411112221,-184.97367051841562,-174.9302324923482
res_reg,-0.10038182623806861,0.10200937268313286,-0.9840451283812928,0.3277911609575175,AO,91,13,3,0.04654967411112221,-184.97367051841562,-174.9302324923482
res_ecol,2.10483549159579,0.8437664462454468,2.494571218092151,0.014478505872443257,AO,91,13,3,0.04654967411112221,-184.97367051841562,-174.9302324923482
(Intercept),0.19060294567934072,0.31233274321407295,0.6102560484627172,0.5430629006479846,FIS,104,13,3,-0.013274976846312514,-224.7614697344261,-214.18390613786062
res_reg,-0.10029081528350352,0.3079917958379648,-0.32562820386380276,0.745379319613209,FIS,104,13,3,-0.013274976846312514,-224.7614697344261,-214.18390613786062
res_ecol,-0.22013902312898398,0.27679087857404305,-0.7953261475345027,0.42828893656515055,FIS,104,13,3,-0.013274976846312514,-224.7614697344261,-214.18390613786062
(Intercept),-0.37453340891645664,0.27770819166041427,-1.348658124476363,0.18046310657564157,HAB,104,13,3,0.015147845474412613,-291.92460512334316,-281.3470415267777
res_reg,0.3560409510969529,0.19258088028223727,1.848786601116146,0.06741375809011721,HAB,104,13,3,0.015147845474412613,-291.92460512334316,-281.3470415267777
