term,estimate,std.error,statistic,p.value,goal,n_obs,years,yr_lag,r_squared,aic,bic
res_reg,0.04815470950971589,0.042880337815660065,1.1230021021926186,0.2645618969224518,SAL,120,15,1,0.08651264338191034,-473.0298803228482,-460.5308319711969
res_ecol,0.06305951746067874,0.09417763702963819,0.6695805867462313,0.5049189572457449,SAL,120,15,1,0.08651264338191034,-473.0298803228482,-460.5308319711969
res_soc,-0.06771276288151308,0.02498556255969879,-2.7100755774349627,0.008118691052344815,SAL,120,15,1,0.08651264338191034,-473.0298803228482,-460.5308319711969
(Intercept),-0.51917228420375,0.4896511876943571,-1.0602900539226714,0.29220333625235756,AO,98,14,2,0.008652504436048924,-271.32391857971766,-259.16983458550106
res_reg,-0.07566935283322332,0.054068914409958674,-1.3994982821272657,0.16552931735090934,AO,98,14,2,0.008652504436048924,-271.32391857971766,-259.16983458550106
res_ecol,0.552085093057141,0.5985996843611119,0.9222943270449331,0.35914827508106606,AO,98,14,2,0.008652504436048924,-271.32391857971766,-259.16983458550106
res_soc,0.13274983288343076,0.11212376735511655,1.1839580136741898,0.23993561810051398,AO,98,14,2,0.008652504436048924,-271.32391857971766,-259.16983458550106
(Intercept),-0.20770834913767885,0.22106361026723229,-0.9395863429833208,0.35025811400174056,FIS,112,14,2,0.08665492621804871,-299.3041190530994,-287.1500350588828
res_reg,-0.17559682349130531,0.14929505971268608,-1.1761730349901476,0.24301388133887392,FIS,112,14,2,0.08665492621804871,-299.3041190530994,-287.1500350588828
res_ecol,0.4182559569744946,0.22690152617213039,1.8433369049144266,0.06898321594394508,FIS,112,14,2,0.08665492621804871,-299.3041190530994,-287.1500350588828
res_soc,-0.12096237557901429,0.06106722517959707,-1.9808068112357684,0.051049618504448835,FIS,112,14,2,0.08665492621804871,-299.3041190530994,-287.1500350588828
(Intercept),-0.13870580031017746,0.20178968136664466,-0.6873780629949753,0.4938325112913885,HAB,112,14,2,0.093844707255342,-318.7320815188973,-306.5779975246807
res_reg,-0.052851170435838805,0.13041206469433878,-0.40526289158684786,0.6863660091206472,HAB,112,14,2,0.093844707255342,-318.7320815188973,-306.5779975246807
res_ecol,0.29534330029111566,0.20139005061528034,1.4665237899727042,0.14642565988800554,HAB,112,14,2,0.093844707255342,-318.7320815188973,-306.5779975246807
res_soc,-0.13890684707741505,0.05443024903876128,-2.5520156444350577,0.01261375844081499,HAB,112,14,2,0.093844707255342,-318.7320815188973,-306.5779975246807
(Intercept),0.3268479576049957,0.44423557827603666,0.7357536712241916,0.4640323805407226,ICO,112,14,2,0.05387622328844177,-186.158404515155,-174.00432052093845
res_reg,0.28049972592744493,0.28709931341037237,0.977012876121044,0.3315080025501105,ICO,112,14,2,0.05387622328844177,-186.158404515155,-174.00432052093845
res_ecol,-0.3096112215936517,0.44335579990121166,-0.6983357873352263,0.4869922468841864,ICO,112,14,2,0.05387622328844177,-186.158404515155,-174.00432052093845
res_soc,-0.30735521521498443,0.11982700499689514,-2.5649912156525017,0.012186807815723724,ICO,112,14,2,0.05387622328844177,-186.158404515155,-174.00432052093845
(Intercept),-0.0460356574611982,0.15102748414250156,-0.30481642280262966,0.7612975600022421,SAL,112,14,2,0.1423787612677765,-363.60284629201806,-351.44876229780147
res_reg,0.07178613976025151,0.07489820799436529,0.9584493632431379,0.340723898102111,SAL,112,14,2,0.1423787612677765,-363.60284629201806,-351.44876229780147
res_ecol,0.11542404917100296,0.15418715628651536,0.748597042392548,0.456295416328135,SAL,112,14,2,0.1423787612677765,-363.60284629201806,-351.44876229780147
res_soc,-0.1456821039447288,0.04167198003090943,-3.4959246917634283,7.73692246361338e-4,SAL,112,14,2,0.1423787612677765,-363.60284629201806,-351.44876229780147
(Intercept),-0.7189223546632146,0.680852668193519,-1.0559147202444026,0.2944423371001346,AO,91,13,3,0.01244475832790104,-204.5355080325271,-192.75196389907916
res_reg,-0.1012701930269196,0.07835292884467636,-1.2924876519635085,0.2002096322496258,AO,91,13,3,0.01244475832790104,-204.5355080325271,-192.75196389907916
res_ecol,0.7373303879567344,0.8329525229512388,0.8852009780152835,0.3789156147567101,AO,91,13,3,0.01244475832790104,-204.5355080325271,-192.75196389907916
res_soc,0.21184736198922127,0.15809778916125788,1.3399767518136478,0.18435310292455445,AO,91,13,3,0.01244475832790104,-204.5355080325271,-192.75196389907916
(Intercept),-0.1636684065358141,0.26062036609259415,-0.6279954594095897,0.5319402482374496,FIS,104,13,3,0.18804491954434965,-257.29610335974974,-245.5125592263018
res_reg,-0.3306601169963594,0.18243432750194305,-1.8124884802331822,0.07396690128649112,FIS,104,13,3,0.18804491954434965,-257.29610335974974,-245.5125592263018
res_ecol,0.5317750815404194,0.26716634088392033,1.9904269369451277,0.05023759813862545,FIS,104,13,3,0.18804491954434965,-257.29610335974974,-245.5125592263018
res_soc,-0.22603539662161007,0.07365724858818352,-3.068746130952709,0.003003523076461354,FIS,104,13,3,0.18804491954434965,-257.29610335974974,-245.5125592263018
(Intercept),-0.055595073203317136,0.22910116803911176,-0.2426660399820661,0.8089354550530374,HAB,104,13,3,0.2237025002967954,-282.18889010397925,-270.4053459705313
res_reg,-0.08710673753615611,0.1582472548278591,-0.550447068613674,0.58367063655798,HAB,104,13,3,0.2237025002967954,-282.18889010397925,-270.4053459705313
res_ecol,0.32167962972563546,0.22693643414578787,1.417487812992527,0.16053728703383235,HAB,104,13,3,0.2237025002967954,-282.18889010397925,-270.4053459705313
res_soc,-0.2663233053671028,0.06274496228910852,-4.244536862417274,6.274710923157812e-5,HAB,104,13,3,0.2237025002967954,-282.18889010397925,-270.4053459705313
(Intercept),0.6707759205887199,0.5647866516574086,1.1876624892254055,0.23876460329010046,ICO,104,13,3,0.10009846541073086,-141.43252926988094,-129.648985136433
res_reg,0.30005737644483504,0.3901155893406232,0.7691499254156817,0.4442523824839212,ICO,104,13,3,0.10009846541073086,-141.43252926988094,-129.648985136433
res_ecol,-0.5529215621042189,0.5594500886978911,-0.9883304574875174,0.3262114746173661,ICO,104,13,3,0.10009846541073086,-141.43252926988094,-129.648985136433
res_soc,-0.511323618232659,0.15468064813002674,-3.3056728454023103,0.0014632197795190305,ICO,104,13,3,0.10009846541073086,-141.43252926988094,-129.648985136433
(Intercept),0.0027768952294898847,0.20956504034088635,0.01325075606586329,0.9894633956284684,SAL,104,13,3,0.180054634563229,-292.09444560525014,-280.3109014718022
res_reg,0.05407107235502206,0.11141275408239214,0.48532210517868835,0.6288816525679457,SAL,104,13,3,0.180054634563229,-292.09444560525014,-280.3109014718022
res_ecol,0.142618451522692,0.21297779267575742,0.6696400114345152,0.5051714295904386,SAL,104,13,3,0.180054634563229,-292.09444560525014,-280.3109014718022
res_soc,-0.23727135091910898,0.05888463562587975,-4.0294271739507614,1.3419634456072636e-4,SAL,104,13,3,0.180054634563229,-292.09444560525014,-280.3109014718022
(Intercept),-0.7769235696541057,0.8387751646588864,-0.9262596252120382,0.3575868775367992,AO,84,12,4,0.020241953161402648,-162.80815152109852,-151.42482092601824
res_reg,-0.13903053313172276,0.10280186789079135,-1.3524125191909733,0.18072384318392817,AO,84,12,4,0.020241953161402648,-162.80815152109852,-151.42482092601824
res_ecol,0.7525400795128274,1.0272090460429144,0.7326065540522781,0.46631625678596644,AO,84,12,4,0.020241953161402648,-162.80815152109852,-151.42482092601824
res_soc,0.30297927904648525,0.1977966708678249,1.531771377734397,0.1302182333048445,AO,84,12,4,0.020241953161402648,-162.80815152109852,-151.42482092601824
(Intercept),-0.16073798668266248,0.3163028826133689,-0.5081774321960248,0.6129735384032078,FIS,96,12,4,0.2461962564011122,-214.67704201792287,-203.2937114228426
res_reg,-0.5180604443468397,0.23370761978671134,-2.216703267183318,0.02999119411119793,FIS,96,12,4,0.2461962564011122,-214.67704201792287,-203.2937114228426
res_ecol,0.6864442393185316,0.32374015696420744,2.120355552290736,0.037627057769442085,FIS,96,12,4,0.2461962564011122,-214.67704201792287,-203.2937114228426
res_soc,-0.30381205551710594,0.09227461593078916,-3.2924770528980694,0.0015776532647587534,FIS,96,12,4,0.2461962564011122,-214.67704201792287,-203.2937114228426
(Intercept),0.10729458768325298,0.2763449123642806,0.38826330025506745,0.699034098608633,HAB,96,12,4,0.3139798296417037,-241.2037273953069,-229.82039680022663
res_reg,-0.4178314694136205,0.22182113060586275,-1.8836414198791265,0.06389012341527443,HAB,96,12,4,0.3139798296417037,-241.2037273953069,-229.82039680022663
res_ecol,0.41718124882155855,0.26830326252887166,1.554886977107356,0.12461520504398002,HAB,96,12,4,0.3139798296417037,-241.2037273953069,-229.82039680022663
res_soc,-0.3673637908175406,0.07635876112603265,-4.811023455595286,8.695388572046463e-6,HAB,96,12,4,0.3139798296417037,-241.2037273953069,-229.82039680022663
(Intercept),1.2768909548219012,0.6567318223467956,1.9443110739768943,0.055996066189785365,ICO,96,12,4,0.1638659795442311,-116.55358598781666,-105.17025539273638
res_reg,-0.08584165647450083,0.527156422354474,-0.16283906035157553,0.8711281108842642,ICO,96,12,4,0.1638659795442311,-116.55358598781666,-105.17025539273638
res_ecol,-0.8258546716909434,0.6376208956939424,-1.295212684007384,0.19962696840649793,ICO,96,12,4,0.1638659795442311,-116.55358598781666,-105.17025539273638
res_soc,-0.7427164820202676,0.18146608134525202,-4.092866702770735,1.1536143979401762e-4,ICO,96,12,4,0.1638659795442311,-116.55358598781666,-105.17025539273638
(Intercept),0.02832572958547617,0.25325962455617734,0.1118446323021893,0.9112760928080701,SAL,96,12,4,0.22897068081016836,-248.85649572713305,-237.47316513205277
res_reg,-0.0395384302901662,0.157790084289248,-0.2505761402452105,0.8028973961150423,SAL,96,12,4,0.22897068081016836,-248.85649572713305,-237.47316513205277
res_ecol,0.23562237821955984,0.2544211442134484,0.9261116207459659,0.35766322384056315,SAL,96,12,4,0.22897068081016836,-248.85649572713305,-237.47316513205277
res_soc,-0.31828882104836614,0.07240717960003967,-4.39581851974513,3.9705712759833014e-5,SAL,96,12,4,0.22897068081016836,-248.85649572713305,-237.47316513205277
(Intercept),-0.7732938867381837,0.9270599333200229,-0.8341358082091129,0.40740683769491515,AO,77,11,5,0.04590766570068483,-140.77534513887463,-129.8270714287425
res_reg,-0.21399494032840558,0.1260237449608948,-1.6980525407716478,0.09451196193332524,AO,77,11,5,0.04590766570068483,-140.77534513887463,-129.8270714287425
res_ecol,0.7126218605515406,1.137881741046567,0.6262705822980397,0.5334365173399734,AO,77,11,5,0.04590766570068483,-140.77534513887463,-129.8270714287425
res_soc,0.39803644052693055,0.22119918961041582,1.7994480053383877,0.07681427205799177,AO,77,11,5,0.04590766570068483,-140.77534513887463,-129.8270714287425
(Intercept),-0.2058299009120066,0.37881907935471354,-0.543346183256188,0.588839786448346,FIS,88,11,5,0.27846329924368085,-178.18391473473378,-167.23564102460165
res_reg,-0.7204492045680253,0.3056776964858136,-2.3568916307947285,0.02160152792624342,FIS,88,11,5,0.27846329924368085,-178.18391473473378,-167.23564102460165
res_ecol,0.8788526174239889,0.3874359685380215,2.268381587647409,0.026798909423067573,FIS,88,11,5,0.27846329924368085,-178.18391473473378,-167.23564102460165
res_soc,-0.3555727679146205,0.11601685041929644,-3.064837276908873,0.0032227999448698513,FIS,88,11,5,0.27846329924368085,-178.18391473473378,-167.23564102460165
(Intercept),0.6014617588389576,0.3702225768328703,1.6245950314112683,0.1093223583464339,HAB,88,11,5,0.4057045663199149,-205.76410445621926,-194.81583074608713
res_reg,-1.7009303372368636,0.49618447471283655,-3.4280200689899973,0.001085447177284716,HAB,88,11,5,0.4057045663199149,-205.76410445621926,-194.81583074608713
res_ecol,0.6479469974868632,0.314346656933844,2.0612498437456814,0.043479148603348276,HAB,88,11,5,0.4057045663199149,-205.76410445621926,-194.81583074608713
res_soc,-0.4019919440133737,0.09414354708336327,-4.269989356332765,6.82817579135353e-5,HAB,88,11,5,0.4057045663199149,-205.76410445621926,-194.81583074608713
(Intercept),2.670755969813435,0.8530892778169281,3.130687536769834,0.0026596866213873063,ICO,88,11,5,0.2630907559145431,-95.57580801046531,-84.62753430033318
res_reg,-2.322306121725657,1.1433383096672447,-2.0311626944447765,0.046531433240558494,ICO,88,11,5,0.2630907559145431,-95.57580801046531,-84.62753430033318
res_ecol,-0.9503098763740038,0.7243366000040479,-1.311972743567967,0.19436635457064627,ICO,88,11,5,0.2630907559145431,-95.57580801046531,-84.62753430033318
res_soc,-0.9018362622013136,0.2169312614036664,-4.157244356419308,1.0062385820064328e-4,ICO,88,11,5,0.2630907559145431,-95.57580801046531,-84.62753430033318
(Intercept),0.3137769653531149,0.3155221490247508,0.9944689028106899,0.3238601112303059,SAL,88,11,5,0.3139050020561017,-214.56898460152246,-203.62071089139033
res_reg,-0.7574087635490608,0.3480541664963073,-2.1761232487848887,0.033365026343959915,SAL,88,11,5,0.3139050020561017,-214.56898460152246,-203.62071089139033
res_ecol,0.38523949666532775,0.294086859579635,1.3099514110082493,0.19504520527828134,SAL,88,11,5,0.3139050020561017,-214.56898460152246,-203.62071089139033
res_soc,-0.3677489584778721,0.08807411400300408,-4.175448855100929,9.454831970054374e-5,SAL,88,11,5,0.3139050020561017,-214.56898460152246,-203.62071089139033
(Intercept),-0.6948035816500276,0.915172364190531,-0.75920516051048,0.4509138462853066,AO,70,10,6,0.05756980638638132,-133.88209630534715,-123.41037349423664
res_reg,-0.22488651504674484,0.13441787999824334,-1.6730401866900728,0.09989750137894071,AO,70,10,6,0.05756980638638132,-133.88209630534715,-123.41037349423664
res_ecol,0.5835340189111741,1.1243905058543904,0.5189780737856411,0.6058210281019488,AO,70,10,6,0.05756980638638132,-133.88209630534715,-123.41037349423664
res_soc,0.4283334577273052,0.22238804012917465,1.9260633686888315,0.059178480894753645,AO,70,10,6,0.05756980638638132,-133.88209630534715,-123.41037349423664
(Intercept),-0.2472734860461134,0.42579417077206744,-0.5807347845973255,0.5637491014997498,FIS,80,10,6,0.341459601807239,-153.04322116119414,-142.57149835008363
res_reg,-0.8992544875802962,0.3895140332621626,-2.3086574828872792,0.024677510834756312,FIS,80,10,6,0.341459601807239,-153.04322116119414,-142.57149835008363
res_ecol,1.0771417834321675,0.43554462343237005,2.473091677595746,0.01645560366515154,FIS,80,10,6,0.341459601807239,-153.04322116119414,-142.57149835008363
res_soc,-0.4365568105084579,0.1421956649837835,-3.0701133579441007,0.0032975768014499728,FIS,80,10,6,0.341459601807239,-153.04322116119414,-142.57149835008363
(Intercept),0.6508196022957917,0.4558000067008709,1.4278622043174012,0.15888479727316185,HAB,80,10,6,0.4321002793816132,-170.7362312078831,-160.26450839677258
res_reg,-2.0852576610441527,0.6723196142389614,-3.101586829955244,0.0030129339389640005,HAB,80,10,6,0.4321002793816132,-170.7362312078831,-160.26450839677258
res_ecol,0.8690718185083197,0.3757839662236899,2.312689993779549,0.024438510732437198,HAB,80,10,6,0.4321002793816132,-170.7362312078831,-160.26450839677258
res_soc,-0.46468602837614575,0.12270417556887724,-3.7870433196081796,3.7408148739718805e-4,HAB,80,10,6,0.4321002793816132,-170.7362312078831,-160.26450839677258
(Intercept),2.878930910196448,0.9712022451267011,2.9642959791766836,0.0044496334165914095,ICO,80,10,6,0.2854317631595815,-79.9585591486742,-69.48683633756369
res_reg,-2.8179293754587023,1.432554429996127,-1.9670661836327716,0.05413741027175598,ICO,80,10,6,0.2854317631595815,-79.9585591486742,-69.48683633756369
res_ecol,-0.8311164557370175,0.8007069467170473,-1.0379783254593347,0.30374134538989994,ICO,80,10,6,0.2854317631595815,-79.9585591486742,-69.48683633756369
res_soc,-0.983808413073267,0.26145363985727815,-3.762840760642333,4.041327240163092e-4,ICO,80,10,6,0.2854317631595815,-79.9585591486742,-69.48683633756369
(Intercept),0.36901060821017206,0.36459002791100015,1.0121247976103478,0.3158316281958476,SAL,80,10,6,0.37454530576733636,-184.52499381495213,-174.05327100384162
res_reg,-0.9481295095584231,0.44947836723875356,-2.10939964782509,0.039393454691212,SAL,80,10,6,0.37454530576733636,-184.52499381495213,-174.05327100384162
res_ecol,0.5015839057492257,0.3350286120403018,1.4971375211645754,0.1399729949437274,SAL,80,10,6,0.37454530576733636,-184.52499381495213,-174.05327100384162
res_soc,-0.4516404728194507,0.10940101942858735,-4.128302233182239,1.227730902518806e-4,SAL,80,10,6,0.37454530576733636,-184.52499381495213,-174.05327100384162
