term,estimate,std.error,statistic,p.value,goal,n_obs,years,yr_lag,r_squared,aic,bic
factor(rgn_code)SG,-0.553837649069745,0.31933551255631304,-1.7343440591252086,0.08696549597892846,AO,98,14,2,-0.0020550777164551892,-121.46663222730254,-97.15846423886941
factor(rgn_code)WV,-0.25078521077927435,0.16438282253944841,-1.5256168917472577,0.13131146496570056,AO,98,14,2,-0.0020550777164551892,-121.46663222730254,-97.15846423886941
(Intercept),-2.3307682189084042,12.883765161502742,-0.18090738147516397,0.856928253659738,FIS,112,14,2,-0.005504010057856279,-174.04563718469055,-149.73746919625742
res_reg,0.25189514075956093,0.2694002678752437,0.9350218644779181,0.3527778619319103,FIS,112,14,2,-0.005504010057856279,-174.04563718469055,-149.73746919625742
res_ecol,1.8856239096847816,14.558958760548443,0.12951639885088523,0.8972957714573933,FIS,112,14,2,-0.005504010057856279,-174.04563718469055,-149.73746919625742
res_soc,0.9114661970202869,0.6297237724801243,1.4474063658586989,0.15195031084442942,FIS,112,14,2,-0.005504010057856279,-174.04563718469055,-149.73746919625742
factor(rgn_code)HG,-0.06599493820405312,0.06227533247791968,-1.0597283961101656,0.292669144809653,FIS,112,14,2,-0.005504010057856279,-174.04563718469055,-149.73746919625742
factor(rgn_code)NC,-0.05988628570458955,0.5670081817286159,-0.10561802745423629,0.9161673958148547,FIS,112,14,2,-0.005504010057856279,-174.04563718469055,-149.73746919625742
factor(rgn_code)NV,-0.05702709265711915,0.22555251934227827,-0.25283287822903877,0.8010890488222607,FIS,112,14,2,-0.005504010057856279,-174.04563718469055,-149.73746919625742
factor(rgn_code)SG,-0.09251193841572707,0.5851834972749459,-0.15809047734006884,0.8748103870220776,FIS,112,14,2,-0.005504010057856279,-174.04563718469055,-149.73746919625742
factor(rgn_code)WV,-0.1877270521752712,0.2339839882837417,-0.8023072585104548,0.4249102294550071,FIS,112,14,2,-0.005504010057856279,-174.04563718469055,-149.73746919625742
(Intercept),-1.7631258925907844,11.097543428509072,-0.15887533163973896,0.8741941388544984,HAB,112,14,2,-0.04192571552891211,-209.3972073540345,-185.08903936560137
res_reg,0.12559053067741008,0.18293827037751373,0.6865186295805676,0.4945032166496992,HAB,112,14,2,-0.04192571552891211,-209.3972073540345,-185.08903936560137
res_ecol,1.587539426419151,12.564563441595308,0.1263505440359003,0.8997925627005023,HAB,112,14,2,-0.04192571552891211,-209.3972073540345,-185.08903936560137
res_soc,0.41673977192931355,0.40726434089426866,1.0232660463576035,0.3094713235819974,HAB,112,14,2,-0.04192571552891211,-209.3972073540345,-185.08903936560137
factor(rgn_code)HG,-0.030967291377425123,0.04021369667162452,-0.7700682588396849,0.44367823733318956,HAB,112,14,2,-0.04192571552891211,-209.3972073540345,-185.08903936560137
factor(rgn_code)NC,0.002701894629054485,0.4871175925032541,0.005546698929861449,0.9955891245691539,HAB,112,14,2,-0.04192571552891211,-209.3972073540345,-185.08903936560137
factor(rgn_code)NV,-0.014824817420585277,0.18633832175020626,-0.07955860759795036,0.9368002177987413,HAB,112,14,2,-0.04192571552891211,-209.3972073540345,-185.08903936560137
factor(rgn_code)SG,0.005899473576069785,0.4988825441212539,0.011825375823604508,0.9905963349552918,HAB,112,14,2,-0.04192571552891211,-209.3972073540345,-185.08903936560137
factor(rgn_code)WV,-0.08041001096617995,0.18488315299843924,-0.434923407904336,0.6648669519076598,HAB,112,14,2,-0.04192571552891211,-209.3972073540345,-185.08903936560137
(Intercept),-0.22634183305421152,19.772702708909154,-0.011447187386893081,0.9908970609049592,ICO,112,14,2,-0.03799887791794454,-112.36400854433057,-88.05584055589745
res_reg,0.3712494155231245,0.3259445712070154,1.1389955480722975,0.25832996644318557,ICO,112,14,2,-0.03799887791794454,-112.36400854433057,-88.05584055589745
res_ecol,-0.16415886890810671,22.386519971588807,-0.007332933797501537,0.9941686880324035,ICO,112,14,2,-0.03799887791794454,-112.36400854433057,-88.05584055589745
res_soc,0.35034754440357974,0.725630567550216,0.48281806207031724,0.6306312720161031,ICO,112,14,2,-0.03799887791794454,-112.36400854433057,-88.05584055589745
factor(rgn_code)HG,-0.009091189214229927,0.07164950281443554,-0.1268841911963454,0.899371623552059,ICO,112,14,2,-0.03799887791794454,-112.36400854433057,-88.05584055589745
factor(rgn_code)NC,-0.028389331997156292,0.8679066140082126,-0.03271012288528044,0.9739926465788022,ICO,112,14,2,-0.03799887791794454,-112.36400854433057,-88.05584055589745
factor(rgn_code)NV,-0.09007043979076097,0.33200250694931327,-0.2712944568352672,0.7869098900900983,ICO,112,14,2,-0.03799887791794454,-112.36400854433057,-88.05584055589745
factor(rgn_code)SG,-0.08386762741350524,0.8888684504926553,-0.09435325032294893,0.9250801742564141,ICO,112,14,2,-0.03799887791794454,-112.36400854433057,-88.05584055589745
factor(rgn_code)WV,-0.10702384957360092,0.3294098053027427,-0.3248957616038208,0.7461644983849003,ICO,112,14,2,-0.03799887791794454,-112.36400854433057,-88.05584055589745
(Intercept),12.779774629885653,7.192621024385258,1.7767896551977616,0.07965779796626817,SAL,112,14,2,0.11565481689057477,-282.2534529094603,-257.94528492102717
res_reg,0.3788798881611567,0.11856728997353926,3.19548408541438,0.002043154393688305,SAL,112,14,2,0.11565481689057477,-282.2534529094603,-257.94528492102717
res_ecol,-14.996164781440006,8.143436766381917,-1.8415031898261693,0.06950175687928688,SAL,112,14,2,0.11565481689057477,-282.2534529094603,-257.94528492102717
res_soc,0.5763320879557272,0.26395914372123935,2.1834139929033,0.03213349507984384,SAL,112,14,2,0.11565481689057477,-282.2534529094603,-257.94528492102717
factor(rgn_code)HG,-0.03686675022040917,0.02606359524627127,-1.4144921248223967,0.1613556683282169,SAL,112,14,2,0.11565481689057477,-282.2534529094603,-257.94528492102717
factor(rgn_code)NC,-0.6535316557177197,0.3157142172731775,-2.0700102179821678,0.04189477103661769,SAL,112,14,2,0.11565481689057477,-282.2534529094603,-257.94528492102717
factor(rgn_code)NV,-0.25366725127856066,0.12077095614026889,-2.100399461803879,0.03905548681896063,SAL,112,14,2,0.11565481689057477,-282.2534529094603,-257.94528492102717
factor(rgn_code)SG,-0.6793736583625234,0.3233394037753644,-2.101116196881803,0.03899058451340984,SAL,112,14,2,0.11565481689057477,-282.2534529094603,-257.94528492102717
factor(rgn_code)WV,0.08689863667691407,0.11982782152444932,0.7251958315805943,0.4705885649119784,SAL,112,14,2,0.11565481689057477,-282.2534529094603,-257.94528492102717
(Intercept),13.335425805331036,20.893193779629645,0.6382665065947338,0.5254129934236603,AO,91,13,3,0.05079468779814422,-81.31730333416135,-57.75021506726544
res_reg,-0.07839854209641577,0.10225216799203403,-0.7667176514293899,0.4458647980522876,AO,91,13,3,0.05079468779814422,-81.31730333416135,-57.75021506726544
res_ecol,-17.606696326867638,24.437464872135358,-0.7204796577301087,0.4736635366197287,AO,91,13,3,0.05079468779814422,-81.31730333416135,-57.75021506726544
res_soc,3.2028196224673455,1.0848388603345012,2.9523459562278056,0.0043072900342482215,AO,91,13,3,0.05079468779814422,-81.31730333416135,-57.75021506726544
factor(rgn_code)HG,-0.23403330953518892,0.09968347340005652,-2.347764394163418,0.0217601565107091,AO,91,13,3,0.05079468779814422,-81.31730333416135,-57.75021506726544
factor(rgn_code)NC,-0.4123157397933769,0.6172491257023579,-0.6679891839850067,0.5063688012151499,AO,91,13,3,0.05079468779814422,-81.31730333416135,-57.75021506726544
factor(rgn_code)NV,-0.16489912645376376,0.12687750676941767,-1.2996718697621095,0.19803883845762096,AO,91,13,3,0.05079468779814422,-81.31730333416135,-57.75021506726544
factor(rgn_code)SG,-0.5982465320892983,0.42156920806094034,-1.4190944704927744,0.16037317120336503,AO,91,13,3,0.05079468779814422,-81.31730333416135,-57.75021506726544
factor(rgn_code)WV,-0.2876410799192936,0.21174805637929567,-1.3584119015668974,0.17875782789331723,AO,91,13,3,0.05079468779814422,-81.31730333416135,-57.75021506726544
(Intercept),-4.8018465978511875,16.615577927152724,-0.2889966643895149,0.7734504364525308,FIS,104,13,3,-0.0024799035408931136,-141.82551953730308,-118.25843127040716
res_reg,0.29079522864449897,0.31434201248547416,0.9250918333989374,0.35814230606564457,FIS,104,13,3,-0.0024799035408931136,-141.82551953730308,-118.25843127040716
res_ecol,4.554082924400694,18.732544423580713,0.24311075000937776,0.8086408821822907,FIS,104,13,3,-0.0024799035408931136,-141.82551953730308,-118.25843127040716
res_soc,1.0266107923013919,0.739288493318569,1.3886470594085276,0.16940656128014706,FIS,104,13,3,-0.0024799035408931136,-141.82551953730308,-118.25843127040716
factor(rgn_code)HG,-0.07099326564497092,0.07363120233493342,-0.9641736572769374,0.3383259421948286,FIS,104,13,3,-0.0024799035408931136,-141.82551953730308,-118.25843127040716
factor(rgn_code)NC,0.027708773564778535,0.7205567742299186,0.03845467082644773,0.9694362169757512,FIS,104,13,3,-0.0024799035408931136,-141.82551953730308,-118.25843127040716
factor(rgn_code)NV,-0.021181289306490356,0.2752388008216435,-0.07695604414515658,0.9388812268161555,FIS,104,13,3,-0.0024799035408931136,-141.82551953730308,-118.25843127040716
factor(rgn_code)SG,-0.009176114370891164,0.7362625637901967,-0.012463100559742656,0.990092107654218,FIS,104,13,3,-0.0024799035408931136,-141.82551953730308,-118.25843127040716
factor(rgn_code)WV,-0.24978817418339536,0.3042483070647034,-0.8210010323254611,0.4144732507930795,FIS,104,13,3,-0.0024799035408931136,-141.82551953730308,-118.25843127040716
(Intercept),10.896057630872416,13.113867947391626,0.8308805361304301,0.4089070451082364,HAB,104,13,3,-0.04884552474343162,-183.28105424931232,-159.7139659824164
res_reg,0.20606815608021328,0.2052402905006977,1.004033640653577,0.318870516227761,HAB,104,13,3,-0.04884552474343162,-183.28105424931232,-159.7139659824164
res_ecol,-12.707364460185707,14.811589893251458,-0.8579338579969399,0.3938993259117365,HAB,104,13,3,-0.04884552474343162,-183.28105424931232,-159.7139659824164
res_soc,0.36737066304806093,0.4597952780526172,0.7989874637338499,0.42703945136530985,HAB,104,13,3,-0.04884552474343162,-183.28105424931232,-159.7139659824164
factor(rgn_code)HG,-0.014125401589182521,0.04629260690517235,-0.3051329906332034,0.761183420958192,HAB,104,13,3,-0.04884552474343162,-183.28105424931232,-159.7139659824164
factor(rgn_code)NC,-0.5305897688678126,0.5694024960677554,-0.931836043101356,0.3546703807200833,HAB,104,13,3,-0.04884552474343162,-183.28105424931232,-159.7139659824164
factor(rgn_code)NV,-0.19890452761788702,0.21199257282466527,-0.9382617747764064,0.3513826802999541,HAB,104,13,3,-0.04884552474343162,-183.28105424931232,-159.7139659824164
factor(rgn_code)SG,-0.526461841686386,0.57928026654540965,-0.9088206039297504,0.3666083478517286,HAB,104,13,3,-0.04884552474343162,-183.28105424931232,-159.7139659824164
factor(rgn_code)WV,0.12290668868318971,0.2240219455514673,0.5486368238639945,0.5850256361593458,HAB,104,13,3,-0.04884552474343162,-183.28105424931232,-159.7139659824164
(Intercept),22.44733049560165,25.4546742564055,0.8818549500767203,0.3809170004077116,ICO,104,13,3,0.012360479071425678,-79.8173149253058,-56.25022665840988
res_reg,0.5346136437676275,0.3983816796038749,1.3419634263784745,0.18400725513438448,ICO,104,13,3,0.012360479071425678,-79.8173149253058,-56.25022665840988
res_ecol,-25.75950918679824,28.750037552968852,-0.8959817579138503,0.37337775482155855,ICO,104,13,3,0.012360479071425678,-79.8173149253058,-56.25022665840988
res_soc,0.2809248645574757,0.8924856552174373,0.3147668121220768,0.7538885951092944,ICO,104,13,3,0.012360479071425678,-79.8173149253058,-56.25022665840988
factor(rgn_code)HG,0.029716820723536153,0.08985626772956552,0.33071505721752104,0.7418618972152888,ICO,104,13,3,0.012360479071425678,-79.8173149253058,-56.25022665840988
factor(rgn_code)NC,-0.9771552206139373,1.1052387530767993,-0.8841123403370549,0.3797058958209747,ICO,104,13,3,0.012360479071425678,-79.8173149253058,-56.25022665840988
factor(rgn_code)NV,-0.44783003366789453,0.4114881976604386,-1.0883180519248947,0.28024151733821123,ICO,104,13,3,0.012360479071425678,-79.8173149253058,-56.25022665840988
factor(rgn_code)SG,-1.0578419437080757,1.1244120001231248,-0.9407956723978759,0.3500916630132602,ICO,104,13,3,0.012360479071425678,-79.8173149253058,-56.25022665840988
factor(rgn_code)WV,0.23207604200421084,0.43483781239638214,0.5337071326093851,0.5952593708902203,ICO,104,13,3,0.012360479071425678,-79.8173149253058,-56.25022665840988
(Intercept),6.577781900800356,9.954252883479201,0.6608011648686682,0.5109401305231498,SAL,104,13,3,0.13038417456631668,-226.28563772177935,-202.71854945488343
res_reg,0.44591755096486096,0.15579032530436898,2.8622929574969933,0.005564043432881213,SAL,104,13,3,0.13038417456631668,-226.28563772177935,-202.71854945488343
res_ecol,-8.200249688782312,11.24293091826775,-0.7293693920558006,0.4682444604515893,SAL,104,13,3,0.13038417456631668,-226.28563772177935,-202.71854945488343
res_soc,0.7894959604841452,0.34901361602285647,2.262077822294595,0.026845470184196203,SAL,104,13,3,0.13038417456631668,-226.28563772177935,-202.71854945488343
factor(rgn_code)HG,-0.057343483059241654,0.03513900838548833,-1.6319038497091827,0.10725578699211362,SAL,104,13,3,0.13038417456631668,-226.28563772177935,-202.71854945488343
factor(rgn_code)NC,-0.42412814647590225,0.4322124075887221,-0.9812956292534005,0.3298752698877292,SAL,104,13,3,0.13038417456631668,-226.28563772177935,-202.71854945488343
factor(rgn_code)NV,-0.17530288079775416,0.16091573346487964,-1.0894079592037813,0.27976422020930025,SAL,104,13,3,0.13038417456631668,-226.28563772177935,-202.71854945488343
factor(rgn_code)SG,-0.4537710592084772,0.43971025838712774,-1.031977422753167,0.3056863880860253,SAL,104,13,3,0.13038417456631668,-226.28563772177935,-202.71854945488343
factor(rgn_code)WV,-0.05357592271502866,0.1700467860751838,-0.3150657766112722,0.7536625709882198,SAL,104,13,3,0.13038417456631668,-226.28563772177935,-202.71854945488343
(Intercept),-6.2064137907659624,24.810297843792856,-0.25015474742955207,0.8032816342320167,AO,84,12,4,0.1744327937523199,-66.68700067858707,-43.920339488426514
res_reg,-0.07133230302517064,0.11809594592310178,-0.6040199133645002,0.5479993747176881,AO,84,12,4,0.1744327937523199,-66.68700067858707,-43.920339488426514
res_ecol,3.7900977956954813,28.995279634748183,0.1307143039639251,0.8964178218393908,AO,84,12,4,0.1744327937523199,-66.68700067858707,-43.920339488426514
res_soc,5.010329212765996,1.224475376297335,4.091817042427284,1.2389888531881324e-4,AO,84,12,4,0.1744327937523199,-66.68700067858707,-43.920339488426514
factor(rgn_code)HG,-0.401056261721064,0.1114640635402258,-3.5980768059503636,6.309250411080676e-4,AO,84,12,4,0.1744327937523199,-66.68700067858707,-43.920339488426514
factor(rgn_code)NC,0.19663526063364414,0.734467856874956,0.2677248007425348,0.789785741122109,AO,84,12,4,0.1744327937523199,-66.68700067858707,-43.920339488426514
factor(rgn_code)NV,-0.11739564785422983,0.1443098745810037,-0.8134969848396173,0.4189971422272787,AO,84,12,4,0.1744327937523199,-66.68700067858707,-43.920339488426514
factor(rgn_code)SG,-0.4481774477013779,0.49483854860784926,-0.9057043938113855,0.3685432266427724,AO,84,12,4,0.1744327937523199,-66.68700067858707,-43.920339488426514
factor(rgn_code)WV,-0.2222407928021251,0.24104514031241306,-0.9219882737070905,0.36005214749429904,AO,84,12,4,0.1744327937523199,-66.68700067858707,-43.920339488426514
(Intercept),-18.075375838347895,22.031843868298914,-0.82042047621607,0.4150699077688106,FIS,96,12,4,0.03153650815470366,-116.59735113760419,-93.83068994744363
res_reg,0.3490291261410251,0.36663459515715047,0.9519808843773209,0.3447448617231127,FIS,96,12,4,0.03153650815470366,-116.59735113760419,-93.83068994744363
res_ecol,19.32322256774178,24.768505790798446,0.780152938209151,0.43822219114010885,FIS,96,12,4,0.03153650815470366,-116.59735113760419,-93.83068994744363
res_soc,1.2450420327193719,0.8619045577359871,1.4445242475452194,0.15354692605180725,FIS,96,12,4,0.03153650815470366,-116.59735113760419,-93.83068994744363
factor(rgn_code)HG,-0.0938540423589904,0.08772111265530225,-1.0699139525029435,0.288740154836896,FIS,96,12,4,0.03153650815470366,-116.59735113760419,-93.83068994744363
factor(rgn_code)NC,0.5693129029306842,0.9379335615868991,0.6069863860799032,0.5460413681422347,FIS,96,12,4,0.03153650815470366,-116.59735113760419,-93.83068994744363
factor(rgn_code)NV,0.17175492985455926,0.33999657086243285,0.5051666533544351,0.6152045116021565,FIS,96,12,4,0.03153650815470366,-116.59735113760419,-93.83068994744363
factor(rgn_code)SG,0.5304291607895565,0.9469250820342554,0.5601595848005724,0.5773571139196709,FIS,96,12,4,0.03153650815470366,-116.59735113760419,-93.83068994744363
factor(rgn_code)WV,-0.4882671775258786,0.40928360704540495,-1.192980048848405,0.23735078017084948,FIS,96,12,4,0.03153650815470366,-116.59735113760419,-93.83068994744363
(Intercept),2.9798516459237776,16.41991035118095,0.18147794855100785,0.8565750595813505,HAB,96,12,4,-0.049610509304623296,-158.91363974645623,-136.14697855629566
res_reg,-0.043312281444579694,0.25439901687321614,-0.17025333657702407,0.865356481058881,HAB,96,12,4,-0.049610509304623296,-158.91363974645623,-136.14697855629566
res_ecol,-3.538220124316293,18.461831600306787,-0.19165054697267941,0.8486323096781389,HAB,96,12,4,-0.049610509304623296,-158.91363974645623,-136.14697855629566
res_soc,0.09188541959288242,0.5431730023943379,0.16916418744644193,0.8662094872441118,HAB,96,12,4,-0.049610509304623296,-158.91363974645623,-136.14697855629566
factor(rgn_code)HG,0.008091992064046868,0.05686671926434676,0.14229750139850664,0.8872991229777354,HAB,96,12,4,-0.049610509304623296,-158.91363974645623,-136.14697855629566
factor(rgn_code)NC,-0.13841252952237787,0.6979291617036735,-0.19831887979076165,0.8434341575776025,HAB,96,12,4,-0.049610509304623296,-158.91363974645623,-136.14697855629566
factor(rgn_code)NV,-0.020242332274557913,0.24813093341785117,-0.08157923720244076,0.9352399380548131,HAB,96,12,4,-0.049610509304623296,-158.91363974645623,-136.14697855629566
factor(rgn_code)SG,-0.09826849506988954,0.7022250450578182,-0.13993875006522805,0.8891548176231279,HAB,96,12,4,-0.049610509304623296,-158.91363974645623,-136.14697855629566
factor(rgn_code)WV,0.06536097137324601,0.2946319959524194,0.22183935306130587,0.8251564810563041,HAB,96,12,4,-0.049610509304623296,-158.91363974645623,-136.14697855629566
(Intercept),48.86528373807339,30.66907519018924,1.5933080288545822,0.11609642523770106,ICO,96,12,4,0.11594233257539799,-68.9481738507555,-46.18151266059494
res_reg,-0.02113400074661573,0.47516596680040585,-0.044477092686002695,0.9646647885527104,ICO,96,12,4,0.11594233257539799,-68.9481738507555,-46.18151266059494
res_ecol,-54.46837250376144,34.48297155031044,-1.5795730488102635,0.1192128967879477,ICO,96,12,4,0.11594233257539799,-68.9481738507555,-46.18151266059494
res_soc,-1.033563406820075,1.0145374301945973,-1.0187533510930478,0.3122164674084361,ICO,96,12,4,0.11594233257539799,-68.9481738507555,-46.18151266059494
factor(rgn_code)HG,0.1879231304377867,0.10621554269400739,1.769262065337912,0.08169000631763072,ICO,96,12,4,0.11594233257539799,-68.9481738507555,-46.18151266059494
