term,estimate,std.error,statistic,p.value,goal,n_obs,years,yr_lag,r_squared,aic,bic
(Intercept),-0.027096962803854263,0.03866739804696406,-0.7007702657143686,0.48531642101645844,AO,105,15,1,-0.004305097959685034,-385.48032963588196,-375.4810909545609
res_reg,-0.028099263828619398,0.02866847615283516,-0.9801450094109914,0.32973231973982964,AO,105,15,1,-0.004305097959685034,-385.48032963588196,-375.4810909545609
res_soc,0.06304671803021952,0.06237393008853901,1.0107863644430533,0.3149216493209833,AO,105,15,1,-0.004305097959685034,-385.48032963588196,-375.4810909545609
(Intercept),0.02030542865284619,0.02198059758169807,0.923788744931726,0.35815140368355136,CPP,105,15,1,0.010996531572419754,-475.0511761717308,-465.0519374904097
res_reg,0.005117677465244115,0.014325672159456855,0.3572382090194466,0.7217785901165304,CPP,105,15,1,0.010996531572419754,-475.0511761717308,-465.0519374904097
res_soc,-0.03832434018655534,0.02442310101969745,-1.569184034232443,0.12023516856947432,CPP,105,15,1,0.010996531572419754,-475.0511761717308,-465.0519374904097
(Intercept),0.02030542865284619,0.02198059758169807,0.923788744931726,0.35815140368355136,CSS,105,15,1,0.010996531572419754,-475.0511761717308,-465.0519374904097
res_reg,0.005117677465244115,0.014325672159456855,0.3572382090194466,0.7217785901165304,CSS,105,15,1,0.010996531572419754,-475.0511761717308,-465.0519374904097
res_soc,-0.03832434018655534,0.02442310101969745,-1.569184034232443,0.12023516856947432,CSS,105,15,1,0.010996531572419754,-475.0511761717308,-465.0519374904097
(Intercept),0.02331814912475424,0.03107518508392722,0.7503784470398829,0.4550514405992173,CW,120,15,1,0.025528090026931127,-477.9300900704735,-467.93085138915245
res_reg,0.018976012889504287,0.03951851696146414,0.48018028885062786,0.6323043417207395,CW,120,15,1,0.025528090026931127,-477.9300900704735,-467.93085138915245
res_soc,-0.046887363173403585,0.02345691152005947,-1.9988719799410621,0.04874375393543078,CW,120,15,1,0.025528090026931127,-477.9300900704735,-467.93085138915245
(Intercept),0.07205222934131332,0.05392661684457728,1.3361162549650787,0.18499563511957826,FIS,120,15,1,0.023848733607661265,-396.86991426971673,-386.87067558839567
res_reg,-0.05203259232695873,0.09255765199034122,-0.5621641345481468,0.5754497597443309,FIS,120,15,1,0.023848733607661265,-396.86991426971673,-386.87067558839567
res_soc,-0.07382477697167306,0.036868966535923246,-2.00235547421005,0.04836073687115039,FIS,120,15,1,0.023848733607661265,-396.86991426971673,-386.87067558839567
(Intercept),0.0835216354204868,0.06618789006456173,1.2618869605756762,0.2103620606641938,HAB,120,15,1,0.021395089981680715,-370.81682042933454,-360.8175817480135
res_reg,-0.051556753354919514,0.10126001753050999,-0.5091521274859081,0.6119345472475011,HAB,120,15,1,0.021395089981680715,-370.81682042933454,-360.8175817480135
res_soc,-0.08312201334140769,0.04258962845138725,-1.9516961373890596,0.05419119279010455,HAB,120,15,1,0.021395089981680715,-370.81682042933454,-360.8175817480135
(Intercept),0.04027871758431307,0.12050914351177365,0.3342378545772161,0.7390044610263374,ICO,120,15,1,0.022590142410712333,-262.9557600629158,-252.9565213815947
res_reg,0.10567474956385688,0.18436541749081284,0.5731809739704724,0.5680007603762334,ICO,120,15,1,0.022590142410712333,-262.9557600629158,-252.9565213815947
