term,estimate,std.error,statistic,p.value,goal,n_obs,years,yr_lag,r_squared,aic,bic
factor(rgn_code)NC,0.014042504263541467,0.007930716727206702,1.7706475652279934,0.08029086212960089,LVO,90,15,1,0.016473847327146074,-555.7528514468796,-535.7543740842375
factor(rgn_code)NV,0.010825557446708099,0.00813413929787073,1.3308792793285333,0.18687325721995532,LVO,90,15,1,0.016473847327146074,-555.7528514468796,-535.7543740842375
factor(rgn_code)SG,0.017019678521857706,0.010539030592364872,1.614918789038132,0.11012361619180114,LVO,90,15,1,0.016473847327146074,-555.7528514468796,-535.7543740842375
factor(rgn_code)WV,0.018568822574906368,0.01125869048087436,1.649287952844077,0.10286863928542749,LVO,90,15,1,0.016473847327146074,-555.7528514468796,-535.7543740842375
(Intercept),5.312302122285877,12.681953232520465,0.41888674598353554,0.6816544957046883,MAR,20,4,1,-0.04046168441275011,97.3445623227454,104.31468823762334
pressures,-0.16421109041016213,0.3945523943259771,-0.41619590394499495,0.6835765612806319,MAR,20,4,1,-0.04046168441275011,97.3445623227454,104.31468823762334
factor(rgn_code)HG,2.1286080721693477,2.0594158666258067,1.0335979763314669,0.31884948711281397,MAR,20,4,1,-0.04046168441275011,97.3445623227454,104.31468823762334
factor(rgn_code)NV,-0.5639877383126476,2.0405376243120763,-0.2763917369584322,0.7862856168426333,MAR,20,4,1,-0.04046168441275011,97.3445623227454,104.31468823762334
factor(rgn_code)SG,-0.7038890380612723,2.4663988601674616,-0.28539140583834044,0.7795230543021212,MAR,20,4,1,-0.04046168441275011,97.3445623227454,104.31468823762334
factor(rgn_code)WV,-0.763499202285162,2.626065386181881,-0.2907388392926642,0.7755135844817953,MAR,20,4,1,-0.04046168441275011,97.3445623227454,104.31468823762334
(Intercept),0.7303508799805287,0.4351076468445041,1.6785521589362844,0.09700077987209847,SAL,91,13,1,-0.052562060504301344,96.04731898431467,118.64505454296632
pressures,-0.05859612226210978,0.03701765745754921,-1.582923563688657,0.11724212018273636,SAL,91,13,1,-0.052562060504301344,96.04731898431467,118.64505454296632
factor(rgn_code)CC,0.7912730202394909,0.5226514748084815,1.5139592221172666,0.13383505074115634,SAL,91,13,1,-0.052562060504301344,96.04731898431467,118.64505454296632
factor(rgn_code)HG,1.0669001645724148,0.6910629814187443,1.543853734405048,0.12642814731395308,SAL,91,13,1,-0.052562060504301344,96.04731898431467,118.64505454296632
factor(rgn_code)NC,0.4072430497216637,0.2991204619014551,1.3614683767633038,0.17705021069734656,SAL,91,13,1,-0.052562060504301344,96.04731898431467,118.64505454296632
factor(rgn_code)NV,0.6989165167663651,0.4671585986307149,1.496101150262361,0.13842022126849254,SAL,91,13,1,-0.052562060504301344,96.04731898431467,118.64505454296632
factor(rgn_code)SG,0.5479188170909285,0.3782845110434393,1.4484304831291643,0.15126401300123302,SAL,91,13,1,-0.052562060504301344,96.04731898431467,118.64505454296632
factor(rgn_code)WV,0.7516079528620626,0.49873875178562754,1.507017351611622,0.1356030032312146,SAL,91,13,1,-0.052562060504301344,96.04731898431467,118.64505454296632
(Intercept),0.0017109992295127239,8.01178686542964e-4,2.1356025294376946,0.03491002938355422,SPP,120,15,1,-0.02398821682469654,-1334.1919727112372,-1306.3170552834167
pressures,-1.274546728901097e-4,5.649199983695376e-5,-2.2561543804072643,0.026020076036442883,SPP,120,15,1,-0.02398821682469654,-1334.1919727112372,-1306.3170552834167
factor(rgn_code)CC,0.001598946101705202,7.739043226830056e-4,2.066077233115723,0.04114882064360966,SPP,120,15,1,-0.02398821682469654,-1334.1919727112372,-1306.3170552834167
factor(rgn_code)HG,0.0015571504537430407,7.554350587485171e-4,2.0612631565215898,0.04161422194090569,SPP,120,15,1,-0.02398821682469654,-1334.1919727112372,-1306.3170552834167
factor(rgn_code)NC,9.213724938902282e-4,5.165494139021039e-4,1.7837063968963212,0.07720405037038897,SPP,120,15,1,-0.02398821682469654,-1334.1919727112372,-1306.3170552834167
factor(rgn_code)NV,0.0014085072692957721,7.261410978995611e-4,1.9397156742264368,0.0549516842774346,SPP,120,15,1,-0.02398821682469654,-1334.1919727112372,-1306.3170552834167
factor(rgn_code)PO,1.0623927783016786e-4,3.3051129644316615e-4,0.32143917310383513,0.7484820877228948,SPP,120,15,1,-0.02398821682469654,-1334.1919727112372,-1306.3170552834167
factor(rgn_code)SG,8.48696911651137e-4,5.1590644240075e-4,1.6450597276935712,0.1027865428113957,SPP,120,15,1,-0.02398821682469654,-1334.1919727112372,-1306.3170552834167
factor(rgn_code)WV,9.630122957972508e-4,5.401534674350096e-4,1.782849419388609,0.07734431848885978,SPP,120,15,1,-0.02398821682469654,-1334.1919727112372,-1306.3170552834167
(Intercept),-0.1586378261288116,0.3955805963430495,-0.40102529698205946,0.6905902732152317,TR,45,9,1,-0.1073062952436441,-87.29936272591826,-74.65272529752602
pressures,0.005945996641688101,0.014630345578877834,0.406415324206181,0.6866590995574147,TR,45,9,1,-0.1073062952436441,-87.29936272591826,-74.65272529752602
factor(rgn_code)NC,0.027275897729284095,0.06063092375432522,0.4498677579085758,0.6552964088830775,TR,45,9,1,-0.1073062952436441,-87.29936272591826,-74.65272529752602
factor(rgn_code)NV,0.002825359099400016,0.06654900713318274,0.04245531558037674,0.9663523523250053,TR,45,9,1,-0.1073062952436441,-87.29936272591826,-74.65272529752602
factor(rgn_code)SG,0.011990415914893951,0.050867419367472126,0.23571897422736937,0.8148842304824089,TR,45,9,1,-0.1073062952436441,-87.29936272591826,-74.65272529752602
factor(rgn_code)WV,0.011675668622274172,0.0678859343076172,0.17198951066015,0.864335155316504,TR,45,9,1,-0.1073062952436441,-87.29936272591826,-74.65272529752602
(Intercept),0.30821178465717763,0.11501256770393885,2.679809613942062,0.00875948855791693,AO,98,14,2,0.030627590469623045,-85.34374956058278,-62.07904225254763
pressures,-0.02201089311605599,0.007302596453053088,-3.01411878056792,0.003347793716174562,AO,98,14,2,0.030627590469623045,-85.34374956058278,-62.07904225254763
factor(rgn_code)CC,0.32177348107449694,0.11756779468251279,2.736918574882123,0.007472677917880572,AO,98,14,2,0.030627590469623045,-85.34374956058278,-62.07904225254763
factor(rgn_code)HG,0.3186164399975951,0.1132974040095576,2.8122130668653016,0.00603952103722529,AO,98,14,2,0.030627590469623045,-85.34374956058278,-62.07904225254763
factor(rgn_code)NC,0.35833977575284026,0.137613540783473,2.6039572393291395,0.010779463050664214,AO,98,14,2,0.030627590469623045,-85.34374956058278,-62.07904225254763
factor(rgn_code)NV,0.3648300674429359,0.12909485374464913,2.8260620532912433,0.00580509711434889,AO,98,14,2,0.030627590469623045,-85.34374956058278,-62.07904225254763
factor(rgn_code)SG,0.27778573435256104,0.09989797916296748,2.780694231055448,0.006605703341940104,AO,98,14,2,0.030627590469623045,-85.34374956058278,-62.07904225254763
factor(rgn_code)WV,0.3577705879975643,0.129578489049406,2.761033799839668,0.006983025900213547,AO,98,14,2,0.030627590469623045,-85.34374956058278,-62.07904225254763
(Intercept),3.252363295375957e-4,3.5512549572378247e-4,0.9158349187932295,0.3622009096383403,CPP,98,14,2,0.5790124292138683,-1025.7184805866239,-1002.4537732785888
pressures,-2.7249004270056066e-4,1.1304006021635e-4,-2.4105617263387478,0.01796158686911602,CPP,98,14,2,0.5790124292138683,-1025.7184805866239,-1002.4537732785888
factor(rgn_code)CC,0.005551011441299997,0.002349180921478737,2.3629561225134617,0.020283296836062777,CPP,98,14,2,0.5790124292138683,-1025.7184805866239,-1002.4537732785888
factor(rgn_code)HG,0.006950053174822594,0.002920355352500525,2.379865576588712,0.019429783945167412,CPP,98,14,2,0.5790124292138683,-1025.7184805866239,-1002.4537732785888
factor(rgn_code)NC,0.003957528598736075,0.0017062088372543842,2.319486637464904,0.022631882557190966,CPP,98,14,2,0.5790124292138683,-1025.7184805866239,-1002.4537732785888
factor(rgn_code)NV,0.00683185939801243,0.002993397156510316,2.2823097106088555,0.024827873690889443,CPP,98,14,2,0.5790124292138683,-1025.7184805866239,-1002.4537732785888
factor(rgn_code)SG,-2.5676209125708154e-4,0.0016827588613918213,-0.15258400781482848,0.8790678952946226,CPP,98,14,2,0.5790124292138683,-1025.7184805866239,-1002.4537732785888
factor(rgn_code)WV,0.007513523655978393,0.0031513488512224094,2.3842246640082054,0.019214994784911343,CPP,98,14,2,0.5790124292138683,-1025.7184805866239,-1002.4537732785888
(Intercept),1.2204918142377884e-4,8.523733599835088e-5,1.4318746590829654,0.15564350924915824,CSS,98,14,2,0.5961990124999514,-1305.4166903168534,-1282.1519830088182
pressures,-1.022554482305751e-4,2.7131911704332124e-5,-3.768825777737146,2.926991939724229e-4,CSS,98,14,2,0.5961990124999514,-1305.4166903168534,-1282.1519830088182
factor(rgn_code)CC,0.002075502936065997,5.638511622965652e-4,3.680941132784893,3.9570750496934116e-4,CSS,98,14,2,0.5961990124999514,-1305.4166903168534,-1282.1519830088182
factor(rgn_code)HG,0.0026079014763008674,7.009446334128678e-4,3.7205527398121485,3.456129848728299e-4,CSS,98,14,2,0.5961990124999514,-1305.4166903168534,-1282.1519830088182
factor(rgn_code)NC,0.0014784934302978507,4.0952479530651734e-4,3.6102659649490616,5.02655963739979e-4,CSS,98,14,2,0.5961990124999514,-1305.4166903168534,-1282.1519830088182
factor(rgn_code)NV,0.0026298462657313045,7.184761507645558e-4,3.660311150109565,4.244561161081915e-4,CSS,98,14,2,0.5961990124999514,-1305.4166903168534,-1282.1519830088182
factor(rgn_code)SG,4.4488140146439184e-4,4.0389632453824236e-4,1.101474250782069,0.273627361280781,CSS,98,14,2,0.5961990124999514,-1305.4166903168534,-1282.1519830088182
factor(rgn_code)WV,0.0026206906210753497,7.563877674628834e-4,3.4647448488832806,8.149638846946185e-4,CSS,98,14,2,0.5961990124999514,-1305.4166903168534,-1282.1519830088182
(Intercept),-0.041371196568851104,0.010978127817217785,-3.768511102955614,2.93017691402676e-4,CW,98,14,2,0.07874735950504363,-830.192369309913,-806.9276620018779
pressures,0.0013694935031015958,3.6242692273882296e-4,3.778674864307746,2.828954807979761e-4,CW,98,14,2,0.07874735950504363,-830.192369309913,-806.9276620018779
factor(rgn_code)CC,-0.008254937201612014,0.002533299959431109,-3.2585707708556493,0.0015806930102200667,CW,98,14,2,0.07874735950504363,-830.192369309913,-806.9276620018779
factor(rgn_code)HG,0.0011269543948031263,0.0012904212118771108,0.8733228998644578,0.38481132466898604,CW,98,14,2,0.07874735950504363,-830.192369309913,-806.9276620018779
factor(rgn_code)NC,0.0011168439157936234,0.0013092330332872167,0.8530520445160603,0.3958950297291516,CW,98,14,2,0.07874735950504363,-830.192369309913,-806.9276620018779
factor(rgn_code)NV,0.0010977193700919725,0.0012905334887052058,0.850593479130337,0.3972525335387237,CW,98,14,2,0.07874735950504363,-830.192369309913,-806.9276620018779
factor(rgn_code)SG,-0.006552717728722434,0.0023464747697578407,-2.792579665963629,0.006386733942396797,CW,98,14,2,0.07874735950504363,-830.192369309913,-806.9276620018779
factor(rgn_code)WV,-0.002901890043246698,0.0015050405551285538,-1.9281141849355892,0.05699356351690761,CW,98,14,2,0.07874735950504363,-830.192369309913,-806.9276620018779
(Intercept),0.07687220551499563,0.6548824628915008,0.11738320976802767,0.906887819688301,FIS,79,14,2,-0.025837554753330716,208.42617022512198,229.75120089732516
pressures,-0.0258347313227618,0.06809876597655855,-0.3793715047884248,0.7055443007689399,FIS,79,14,2,-0.025837554753330716,208.42617022512198,229.75120089732516
factor(rgn_code)CC,0.5403657813239099,1.1458553030958212,0.47158291266268393,0.6386705095732355,FIS,79,14,2,-0.025837554753330716,208.42617022512198,229.75120089732516
factor(rgn_code)HG,0.6309011925936018,1.2139503029851464,0.519709242661906,0.6048828081120121,FIS,79,14,2,-0.025837554753330716,208.42617022512198,229.75120089732516
factor(rgn_code)NC,0.5251882842271912,0.8791653022439321,0.5973714873491142,0.5521598416509429,FIS,79,14,2,-0.025837554753330716,208.42617022512198,229.75120089732516
factor(rgn_code)NV,0.48904749529887265,1.095965217686753,0.44622537960748626,0.6567924034574291,FIS,79,14,2,-0.025837554753330716,208.42617022512198,229.75120089732516
factor(rgn_code)PO,1.1008444803072828,0.5768183329277347,1.908476928463367,0.060372704266187356,FIS,79,14,2,-0.025837554753330716,208.42617022512198,229.75120089732516
factor(rgn_code)WV,0.36922593691691774,0.829096452927253,0.4453353233068464,0.6574323301174576,FIS,79,14,2,-0.025837554753330716,208.42617022512198,229.75120089732516
(Intercept),-0.01388764244257499,0.017363882354454154,-0.7998005376379755,0.42566709209792364,HAB,112,14,2,-0.05745194832109024,-483.0565043812861,-455.8715156683352
pressures,0.0014970179719536428,0.0017379533375822557,0.8613683345700243,0.3910360378960387,HAB,112,14,2,-0.05745194832109024,-483.0565043812861,-455.8715156683352
factor(rgn_code)CC,-0.029078123341967833,0.027126057289805768,-1.0719627637480391,0.28624202496005485,HAB,112,14,2,-0.05745194832109024,-483.0565043812861,-455.8715156683352
factor(rgn_code)HG,-0.026034952437709907,0.026352431365060637,-0.987952575496633,0.32549103882720754,HAB,112,14,2,-0.05745194832109024,-483.0565043812861,-455.8715156683352
factor(rgn_code)NC,-0.01457472668775262,0.01949919420393968,-0.7474527683204415,0.4564933370606974,HAB,112,14,2,-0.05745194832109024,-483.0565043812861,-455.8715156683352
factor(rgn_code)NV,-0.025206214207371867,0.030077991375015174,-0.8380285070601444,0.40395517654278634,HAB,112,14,2,-0.05745194832109024,-483.0565043812861,-455.8715156683352
factor(rgn_code)PO,-0.004667895319790428,0.01159869089513629,-0.4024501870075552,0.6881867489343858,HAB,112,14,2,-0.05745194832109024,-483.0565043812861,-455.8715156683352
factor(rgn_code)SG,-0.017160303804729445,0.018156267524749466,-0.9451449082988898,0.34679680868416807,HAB,112,14,2,-0.05745194832109024,-483.0565043812861,-455.8715156683352
factor(rgn_code)WV,-0.016885849447318378,0.02246625353419195,-0.751609493840145,0.4539999204826287,HAB,112,14,2,-0.05745194832109024,-483.0565043812861,-455.8715156683352
(Intercept),-0,0,NaN,NaN,ICO,112,14,2,NaN,-Inf,-Inf
pressures,-0,0,NaN,NaN,ICO,112,14,2,NaN,-Inf,-Inf
factor(rgn_code)CC,-0,0,NaN,NaN,ICO,112,14,2,NaN,-Inf,-Inf
factor(rgn_code)HG,0,0,NaN,NaN,ICO,112,14,2,NaN,-Inf,-Inf
factor(rgn_code)NC,0,0,NaN,NaN,ICO,112,14,2,NaN,-Inf,-Inf
factor(rgn_code)NV,0,0,NaN,NaN,ICO,112,14,2,NaN,-Inf,-Inf
factor(rgn_code)PO,-0,0,NaN,NaN,ICO,112,14,2,NaN,-Inf,-Inf
factor(rgn_code)SG,0,0,NaN,NaN,ICO,112,14,2,NaN,-Inf,-Inf
factor(rgn_code)WV,0,0,NaN,NaN,ICO,112,14,2,NaN,-Inf,-Inf
(Intercept),0.03283149274622192,2.1224330183093483,0.015468800411131125,0.9876981863078803,LSP,84,14,2,0.09112128213487913,177.608094280749,197.0546286714955
pressures,0.015459855741187164,0.07547818381158675,0.20482548678938803,0.8382489456458236,LSP,84,14,2,0.09112128213487913,177.608094280749,197.0546286714955
factor(rgn_code)HG,-0.24005440386338422,0.3656523552427736,-0.656509934700136,0.5134533473724296,LSP,84,14,2,0.09112128213487913,177.608094280749,197.0546286714955
factor(rgn_code)NC,0.4141061513710024,0.6003303618288867,0.6897971145577939,0.49239552722311375,LSP,84,14,2,0.09112128213487913,177.608094280749,197.0546286714955
factor(rgn_code)NV,-0.2853312701082622,0.34890447242803563,-0.8177919535471535,0.41599943070627843,LSP,84,14,2,0.09112128213487913,177.608094280749,197.0546286714955
factor(rgn_code)SG,-0.3304202838331777,0.5845915082939928,-0.5652156747836445,0.5735702845552367,LSP,84,14,2,0.09112128213487913,177.608094280749,197.0546286714955
