term,estimate,std.error,statistic,p.value,goal,n_obs,years,yr_lag,r_squared,aic,bic
(Intercept),0.0532381260024859,0.03997153853151462,1.3319008464112922,0.18583255136682478,AO,105,15,1,0.00444614876912186,-191.53272234037416,-183.57084128990158
prs_omit_soc,-0.002386496666945086,0.001972065795104316,-1.2101506313174748,0.22899099380523572,AO,105,15,1,0.00444614876912186,-191.53272234037416,-183.57084128990158
(Intercept),-4.060825378091395e-4,1.5683356613634103e-4,-2.589257821607636,0.011009346113004729,CPP,105,15,1,-0.004451242321785287,-1157.111491939541,-1149.1496108890685
prs_omit_soc,4.952498047644354e-6,6.744980123547764e-6,0.7342494650732062,0.46446494690108353,CPP,105,15,1,-0.004451242321785287,-1157.111491939541,-1149.1496108890685
(Intercept),-8.208158024564331e-5,3.848190824056338e-5,-2.1329914237236807,0.03530106458169461,CSS,105,15,1,-0.00905879408526089,-1452.1608492837968,-1444.1989682333242
prs_omit_soc,-4.2628154214948343e-7,1.6550009834829895e-6,-0.2575717757293193,0.7972513063031752,CSS,105,15,1,-0.00905879408526089,-1452.1608492837968,-1444.1989682333242
(Intercept),-0.001278223221914738,0.0014340915789757696,-0.891312131424443,0.3748391396665538,CW,105,15,1,-8.102067376649646e-4,-907.4429615551578,-899.4810805046852
prs_omit_soc,3.428330961493874e-5,3.582455706373596e-5,0.9569779063547061,0.34081922281696764,CW,105,15,1,-8.102067376649646e-4,-907.4429615551578,-899.4810805046852
(Intercept),-0.5174500610848243,0.11457391987667641,-4.516298836958624,2.062737758105753e-5,FIS,85,15,1,0.14547883689417274,62.766741511574445,70.09469528104539
prs_omit_soc,0.025213802342434147,0.00644589411569873,3.9116066584194877,1.867774130045565e-4,FIS,85,15,1,0.14547883689417274,62.766741511574445,70.09469528104539
(Intercept),-9.774173845589211e-4,0.005202661148282609,-0.18786873807485333,0.8513022324206563,HAB,120,15,1,-0.00847401040442941,-563.7134812309223,-555.3510060025761
prs_omit_soc,-2.3183214961813937e-6,2.8491015116881784e-4,-0.008137026661460435,0.9935214045310135,HAB,120,15,1,-0.00847401040442941,-563.7134812309223,-555.3510060025761
(Intercept),1.6560124027292618e-4,5.006176746485494e-4,0.33079383461477635,0.7413868774604259,ICO,120,15,1,-0.0071671782274123075,-1126.8468416688954,-1118.4843664405494
prs_omit_soc,7.20426927649294e-6,1.8407542013946856e-5,0.3913759518264022,0.6962251952024738,ICO,120,15,1,-0.0071671782274123075,-1126.8468416688954,-1118.4843664405494
(Intercept),0.3687413572323318,0.19183781981294723,1.9221515214876586,0.057349664082887775,LSP,105,15,1,0.007715416113182383,137.45816950429864,145.4200505547712
prs_omit_soc,-0.010904604562610781,0.008108370423911814,-1.3448577201718355,0.1816250789445771,LSP,105,15,1,0.007715416113182383,137.45816950429864,145.4200505547712
(Intercept),3.8817005092234735,2.2294790215096474,1.741079629713249,0.0987345418402692,MAR,20,4,1,0.06280102627517947,92.28036670116977,95.26756352183175
prs_omit_soc,-0.10014706645975976,0.06642348762461456,-1.507705633069593,0.14898068591755162,MAR,20,4,1,0.06280102627517947,92.28036670116977,95.26756352183175
(Intercept),0.04633216658078185,0.07728276729091693,0.5995148492337603,0.5503528128733002,SAL,91,13,1,-0.00701393019291241,14.335929107424118,21.86850762697467
prs_omit_soc,-0.0020362989123635968,0.0033335261924316126,-0.6108543310644383,0.5428529467229706,SAL,91,13,1,-0.00701393019291241,14.335929107424118,21.86850762697467
(Intercept),2.3884865264349375e-4,2.6880341615903184e-4,0.8885625638856613,0.3760459564192896,SPP,120,15,1,9.434859810660834e-4,-1343.8113160394087,-1335.4488408110626
prs_omit_soc,-1.3408900806674002e-5,1.2713537955730326e-5,-1.054694676915662,0.29371972232916893,SPP,120,15,1,9.434859810660834e-4,-1343.8113160394087,-1335.4488408110626
