term,estimate,std.error,statistic,p.value,goal,n_obs,years,yr_lag,r_squared,aic,bic
(Intercept),-0.09461302822714598,0.31126304835326785,-0.303964857787311,0.7619153928794424,AO,105,15,1,-0.05732859425851444,-194.21020858650385,-174.21173122386173
res_soc,0.12694842494749706,0.5423639162898262,0.23406502743751648,0.8155108845410056,AO,105,15,1,-0.05732859425851444,-194.21020858650385,-174.21173122386173
factor(rgn_code)HG,-0.012376310056878942,0.05252420243451861,-0.23563061375959707,0.8142997503791983,AO,105,15,1,-0.05732859425851444,-194.21020858650385,-174.21173122386173
factor(rgn_code)NC,-0.006376755706470855,0.03157176380343806,-0.2019765429062423,0.8404292886628919,AO,105,15,1,-0.05732859425851444,-194.21020858650385,-174.21173122386173
factor(rgn_code)NV,0.011407879558238476,0.03794434206539139,0.30064771023249537,0.7644349467625681,AO,105,15,1,-0.05732859425851444,-194.21020858650385,-174.21173122386173
factor(rgn_code)SG,-0.005616817741981266,0.06461453214138871,-0.08692808809155525,0.9309380470529685,AO,105,15,1,-0.05732859425851444,-194.21020858650385,-174.21173122386173
factor(rgn_code)WV,0.0014186184729544072,0.045561358900473546,0.031136439017398636,0.9752354805164414,AO,105,15,1,-0.05732859425851444,-194.21020858650385,-174.21173122386173
(Intercept),0.17170933470595282,0.12959017442349263,1.3250181618308297,0.18880136363776578,CPP,105,15,1,0.13826041098435282,-306.048356231526,-286.04987886888387
res_soc,-0.325791194883088,0.20197919802870196,-1.6129938036331442,0.11054183810921947,CPP,105,15,1,0.13826041098435282,-306.048356231526,-286.04987886888387
factor(rgn_code)HG,0.016382955094210654,0.02036818623708415,0.8043404014237838,0.4234982914334321,CPP,105,15,1,0.13826041098435282,-306.048356231526,-286.04987886888387
factor(rgn_code)NC,0.05635665929753467,0.032715206836077024,1.722644138547423,0.0886770997243719,CPP,105,15,1,0.13826041098435282,-306.048356231526,-286.04987886888387
factor(rgn_code)NV,0.08490575295851076,0.0333994252398469,2.542132157927516,0.012876121520333473,CPP,105,15,1,0.13826041098435282,-306.048356231526,-286.04987886888387
factor(rgn_code)SG,0.10689316836605994,0.041469891609429745,2.577609060877163,0.011715695400403672,CPP,105,15,1,0.13826041098435282,-306.048356231526,-286.04987886888387
factor(rgn_code)WV,0.09353935881528305,0.043873895773611435,2.132004855414358,0.035962408958018305,CPP,105,15,1,0.13826041098435282,-306.048356231526,-286.04987886888387
(Intercept),0.17170933470595282,0.12959017442349263,1.3250181618308297,0.18880136363776578,CSS,105,15,1,0.13826041098435282,-306.048356231526,-286.04987886888387
res_soc,-0.325791194883088,0.20197919802870196,-1.6129938036331442,0.11054183810921947,CSS,105,15,1,0.13826041098435282,-306.048356231526,-286.04987886888387
factor(rgn_code)HG,0.016382955094210654,0.02036818623708415,0.8043404014237838,0.4234982914334321,CSS,105,15,1,0.13826041098435282,-306.048356231526,-286.04987886888387
factor(rgn_code)NC,0.05635665929753467,0.032715206836077024,1.722644138547423,0.0886770997243719,CSS,105,15,1,0.13826041098435282,-306.048356231526,-286.04987886888387
factor(rgn_code)NV,0.08490575295851076,0.0333994252398469,2.542132157927516,0.012876121520333473,CSS,105,15,1,0.13826041098435282,-306.048356231526,-286.04987886888387
factor(rgn_code)SG,0.10689316836605994,0.041469891609429745,2.577609060877163,0.011715695400403672,CSS,105,15,1,0.13826041098435282,-306.048356231526,-286.04987886888387
factor(rgn_code)WV,0.09353935881528305,0.043873895773611435,2.132004855414358,0.035962408958018305,CSS,105,15,1,0.13826041098435282,-306.048356231526,-286.04987886888387
(Intercept),-0.0028839507054994724,0.06251636267470166,-0.046131134028156016,0.9633165443612857,CW,105,15,1,-0.05685778150804377,-437.25911163624795,-417.26063427360583
res_soc,0.001058985961050925,0.09743797979192043,0.01086830785400516,0.9913545967273805,CW,105,15,1,-0.05685778150804377,-437.25911163624795,-417.26063427360583
factor(rgn_code)HG,-0.005317529730281429,0.009825937216985353,-0.5411727769936712,0.5898380947821311,CW,105,15,1,-0.05685778150804377,-437.25911163624795,-417.26063427360583
factor(rgn_code)NC,0.0012670527222918213,0.015782336466793903,0.08028296221904184,0.9362054716787294,CW,105,15,1,-0.05685778150804377,-437.25911163624795,-417.26063427360583
factor(rgn_code)NV,0.0016263718206475381,0.016112414314663738,0.10093905164587248,0.919842277319594,CW,105,15,1,-0.05685778150804377,-437.25911163624795,-417.26063427360583
factor(rgn_code)SG,6.882504171661055e-5,0.02000573573937323,0.003440265462527138,0.9972633260027886,CW,105,15,1,-0.05685778150804377,-437.25911163624795,-417.26063427360583
factor(rgn_code)WV,6.110830232999838e-4,0.02116546560985198,0.028871702355347213,0.9770362235953033,CW,105,15,1,-0.05685778150804377,-437.25911163624795,-417.26063427360583
(Intercept),-0.1846910142083159,0.16349757631587544,-1.1296253948834996,0.26188820083018877,FIS,120,15,1,-0.01770357992201399,-264.21254022058804,-244.21406285794592
res_soc,0.23999218782490825,0.2548272621039891,0.9417838022643472,0.3490364453378003,FIS,120,15,1,-0.01770357992201399,-264.21254022058804,-244.21406285794592
factor(rgn_code)HG,-0.011532625700575698,0.025697543031548902,-0.4487832041536843,0.6547575834553339,FIS,120,15,1,-0.01770357992201399,-264.21254022058804,-244.21406285794592
factor(rgn_code)NC,-0.03784522391982044,0.041275174218775426,-0.9169004040837032,0.3618513834698439,FIS,120,15,1,-0.01770357992201399,-264.21254022058804,-244.21406285794592
factor(rgn_code)NV,-0.007815701054036395,0.04213841906881717,-0.1854768457561828,0.8533075517898489,FIS,120,15,1,-0.01770357992201399,-264.21254022058804,-244.21406285794592
factor(rgn_code)SG,-0.034096290759870175,0.05232053123153043,-0.6516808976764058,0.5164075233237466,FIS,120,15,1,-0.01770357992201399,-264.21254022058804,-244.21406285794592
factor(rgn_code)WV,-0.031692722892553114,0.05535354554797482,-0.5725509103131449,0.568496529220929,FIS,120,15,1,-0.01770357992201399,-264.21254022058804,-244.21406285794592
(Intercept),-0.1020516941756024,0.1742870946291684,-0.5855378701029951,0.5597748347355918,HAB,120,15,1,-0.05385697146588875,-252.70950662949673,-232.7110292668546
res_soc,0.1183173675245977,0.2716438013650076,0.43556071196932905,0.6642861153340686,HAB,120,15,1,-0.05385697146588875,-252.70950662949673,-232.7110292668546
factor(rgn_code)HG,-0.0072828640410980815,0.02739337313125545,-0.2658622582258202,0.791004575010821,HAB,120,15,1,-0.05385697146588875,-252.70950662949673,-232.7110292668546
factor(rgn_code)NC,-0.017488242366863194,0.04399900204639682,-0.3974690686943739,0.6920419393268,HAB,120,15,1,-0.05385697146588875,-252.70950662949673,-232.7110292668546
factor(rgn_code)NV,-0.005130385808363474,0.04491921407802165,-0.11421361467839439,0.9093442922450888,HAB,120,15,1,-0.05385697146588875,-252.70950662949673,-232.7110292668546
factor(rgn_code)SG,-0.008295146816265624,0.05577326333070956,-0.1487298092471164,0.8821276033930344,HAB,120,15,1,-0.05385697146588875,-252.70950662949673,-232.7110292668546
factor(rgn_code)WV,-0.01057594638724547,0.05900643207298185,-0.17923378885482613,0.8581909501030672,HAB,120,15,1,-0.05385697146588875,-252.70950662949673,-232.7110292668546
(Intercept),0.06343798637329305,0.2596346278043024,0.24433561466658038,0.8075738986671277,ICO,120,15,1,-0.045089754056238274,-180.96664448343353,-160.9681671207914
res_soc,-0.13264296415696716,0.404666435072618,-0.32778345980971757,0.743900782154846,ICO,120,15,1,-0.045089754056238274,-180.96664448343353,-160.9681671207914
factor(rgn_code)HG,0.022496626840293226,0.04080777324546433,0.5512828819395007,0.582920832734765,ICO,120,15,1,-0.045089754056238274,-180.96664448343353,-160.9681671207914
factor(rgn_code)NC,0.03084199169028613,0.06554509698140973,0.47054612946920665,0.6391990982005868,ICO,120,15,1,-0.045089754056238274,-180.96664448343353,-160.9681671207914
factor(rgn_code)NV,-6.148614473924303e-4,0.06691593231973643,-0.009188565803051373,0.9926907381209147,ICO,120,15,1,-0.045089754056238274,-180.96664448343353,-160.9681671207914
factor(rgn_code)SG,0.025104264740325035,0.08308515611618132,0.3021510208781546,0.763292784178583,ICO,120,15,1,-0.045089754056238274,-180.96664448343353,-160.9681671207914
factor(rgn_code)WV,0.010850066529839407,0.08790159169228899,0.1234342441468123,0.9020616595066676,ICO,120,15,1,-0.045089754056238274,-180.96664448343353,-160.9681671207914
(Intercept),0.061105155681390584,0.06064169314476087,1.0076426384653105,0.316554646631026,LSP,90,15,1,-0.0012828208890449666,-442.73933098996986,-422.74085362732774
res_soc,-0.10398421774467663,0.09451612055443767,-1.1001744161175733,0.27443678680574624,LSP,90,15,1,-0.0012828208890449666,-442.73933098996986,-422.74085362732774
factor(rgn_code)HG,-0.002070472047309043,0.009531288195262153,-0.21722898362660364,0.8285630009457136,LSP,90,15,1,-0.0012828208890449666,-442.73933098996986,-422.74085362732774
