term,estimate,std.error,statistic,p.value,goal,n_obs,years,yr_lag,r_squared,aic,bic
(Intercept),-0.016476556106522433,0.007349755971483919,-2.241782743597106,0.02709898730496233,AO,105,15,1,0,-242.11037878528933,-236.8024580849743
(Intercept),-0.005791785624050085,0.010003904262406615,-0.5789525241474841,0.5638730352159251,CPP,105,15,1,0,-177.36562916539836,-172.05770846508332
(Intercept),-0.005791785624050085,0.010003904262406615,-0.5789525241474841,0.5638730352159251,CSS,105,15,1,0,-177.36562916539836,-172.05770846508332
(Intercept),-0.0017766298222203817,0.0015628127185933944,-1.136815564067992,0.25789940701801817,CW,120,15,1,0,-632.6642664125181,-627.0892829269541
(Intercept),-0.026469016559636342,0.0048303962885874845,-5.4796780591632315,2.4193771104480753e-7,FIS,120,15,1,0,-361.83835702311546,-356.2633735375514
(Intercept),-0.021737616306265996,0.004706476879823351,-4.618659957611834,9.848940585530127e-6,HAB,120,15,1,0,-368.0756911091393,-362.50070762357524
(Intercept),-0.019277126821434162,0.0068363701238486185,-2.819789811289777,0.005631008312595892,ICO,120,15,1,0,-278.4795421034019,-272.90455861783784
(Intercept),-0.003624639682039582,0.0015889417926288475,-2.281165804093267,0.024317068844448276,LSP,120,15,1,0,-628.6848185086988,-623.1098350231347
(Intercept),-0.005515397365738435,0.006898085131851924,-0.7995548417155762,0.42556187266910106,MAR,120,15,1,0,-276.32267438153553,-270.74769089597146
(Intercept),-0.01793539814040333,0.0026302901452452667,-6.818790760716973,4.049401882216396e-10,SAL,120,15,1,0,-507.71860105542805,-502.143617569864
(Intercept),-0.013287668802908662,0.0038251102354091675,-3.4738002266978576,7.16445491133819e-4,SPP,120,15,1,0,-417.84025103447965,-412.2652675489156
(Intercept),0.001892163518145633,0.0029090910468751985,0.6504311785559621,0.5166675523943077,TR,120,15,1,0,-483.5394372456788,-477.96445376011474
(Intercept),-0.03201928426797109,0.011289722356816474,-2.83614452649835,0.005558610161351358,AO,98,14,2,0,-148.40342024203252,-143.23348528469137
(Intercept),-0.006024460811870795,0.019209865254566402,-0.31361286151857376,0.7544884942863794,CPP,98,14,2,0,-44.22330964515634,-39.05337468781519
(Intercept),-0.006024460811870795,0.019209865254566402,-0.31361286151857376,0.7544884942863794,CSS,98,14,2,0,-44.22330964515634,-39.05337468781519
(Intercept),-0.003762237911371832,0.001842870290593706,-2.0415098830204568,0.043571454559452646,CW,112,14,2,0,-561.0909260424379,-555.6539282998477
(Intercept),-0.05245428373388309,0.00785700314496336,-6.67611845968374,1.0094664682775645e-9,FIS,112,14,2,0,-236.27279150612657,-230.83579376353637
(Intercept),-0.043927463341139894,0.005943748311244218,-7.390532209790771,2.926571260397947e-11,HAB,112,14,2,0,-298.78341675293007,-293.3464190103399
(Intercept),-0.03903874010323482,0.009766798108284094,-3.997086831366216,1.157790786810577e-4,ICO,112,14,2,0,-187.53410296627285,-182.09710522368266
(Intercept),-0.007080622968630692,0.002149616142424684,-3.293901096520434,0.0013262954778915038,LSP,112,14,2,0,-526.602768041635,-521.1657702990449
(Intercept),-0.008978953503267561,0.010846604958662999,-0.8278123465809661,0.4095530328096927,MAR,112,14,2,0,-164.04469273449044,-158.60769499190025
(Intercept),-0.035666902172294915,0.004465626042606924,-7.986988124843844,1.4002580427119075e-12,SAL,112,14,2,0,-362.83185941053574,-357.3948616679456
(Intercept),-0.02829030643718307,0.0055000582068658556,-5.143637644028494,1.1706012096266743e-6,SPP,112,14,2,0,-316.16162525140703,-310.72462750881687
(Intercept),0.004018199731359689,0.004621562002383055,0.8694462455091484,0.3864792816601972,TR,112,14,2,0,-355.1434339170119,-349.70643617442175
(Intercept),-0.050809893595097994,0.01420400385393683,-3.577152901223365,5.617063928628984e-4,AO,91,13,3,0,-102.54062040511984,-97.51890139208614
(Intercept),-0.007074476787534086,0.02944348411514834,-0.24027308588436883,0.8106650001008794,CPP,91,13,3,0,30.12805150383895,35.14977051687265
(Intercept),-0.007074476787534086,0.02944348411514834,-0.24027308588436883,0.8106650001008794,CSS,91,13,3,0,30.12805150383895,35.14977051687265
(Intercept),-0.005155771496563182,0.002001397453004556,-2.5760857688827317,0.011410659456780556,CW,104,13,3,0,-511.34217042799605,-506.0533886297133
(Intercept),-0.08037986325534473,0.009600361421916975,-8.372587210294286,2.9762161867776904e-13,FIS,104,13,3,0,-185.2075132024848,-179.91873140420205
(Intercept),-0.06910338996208232,0.006859711738985491,-10.073803767780815,5.0690930216543055e-17,HAB,104,13,3,0,-255.1236609236687,-249.83487912538595
(Intercept),-0.06157651382340153,0.012119204626722085,-5.080903881070642,1.6829178378109367e-6,ICO,104,13,3,0,-136.74546679082175,-131.456684992539
(Intercept),-0.012006952774313209,0.0026692564704275563,-4.498238707047119,1.8040926255059862e-5,LSP,104,13,3,0,-451.44767705367553,-446.1588952553928
(Intercept),-0.010290409874318443,0.014845582833265834,-0.6931630768486768,0.4897672986319259,MAR,104,13,3,0,-94.53997565713193,-89.25119385884919
(Intercept),-0.05281052841934041,0.005896556262534544,-8.95616459303326,1.5400855908177266e-14,SAL,104,13,3,0,-286.5934211392484,-281.30463934096565
(Intercept),-0.04426169528990753,0.006682624588823582,-6.6233999383914846,1.6284430870457769e-9,SPP,104,13,3,0,-260.5638192624075,-255.27503746412475
(Intercept),0.004411405328437867,0.005840252959630588,0.7553449069639101,0.45176589123239386,TR,104,13,3,0,-288.5890532771109,-283.30027147882817
(Intercept),-0.07363873639469798,0.016900734393474306,-4.357132339949162,3.746790735579498e-5,AO,84,12,4,0,-71.94261343073264,-67.080979833046
(Intercept),-0.025374960245885255,0.03416439138770496,-0.7427312243887115,0.45974139815059445,CPP,84,12,4,0,46.300295343569815,51.16192894125644
(Intercept),-0.025374960245885255,0.03416439138770496,-0.7427312243887115,0.45974139815059445,CSS,84,12,4,0,46.300295343569815,51.16192894125644
(Intercept),-0.006499848475775145,0.0019599410248764353,-3.3163490091161947,0.0012928950120880897,CW,96,12,4,0,-483.4810719749541,-478.3523755920184
(Intercept),-0.10950321562446437,0.011338432168076517,-9.65770346386795,8.905066064937028e-16,FIS,96,12,4,0,-146.4666114597083,-141.33791507677262
(Intercept),-0.09371622827169586,0.007745273016071171,-12.099796621402236,6.012961787717145e-21,HAB,96,12,4,0,-219.64075061257518,-214.5120542296395
(Intercept),-0.08873570022454037,0.013875395238241528,-6.395183611056987,5.9845520824464364e-9,ICO,96,12,4,0,-107.69814178138397,-102.5694453984483
(Intercept),-0.017165871625548525,0.0030318744170189206,-5.6618016660554185,1.587376697332908e-7,LSP,96,12,4,0,-399.71787243082446,-394.58917604788877
(Intercept),-0.020771793073913657,0.01772742036071063,-1.1717324151657331,0.24423479169759987,MAR,96,12,4,0,-60.65901175163053,-55.53031536869486
(Intercept),-0.07117227548072383,0.00685251413560127,-10.386301154923316,2.4758269231438977e-17,SAL,96,12,4,0,-243.15443608562285,-238.0257397026872
(Intercept),-0.06163219167691438,0.007803686180352832,-7.897830621647034,4.939114065038006e-12,SPP,96,12,4,0,-218.19816141269092,-213.06946502975524
(Intercept),3.866786170598719e-4,0.006363175704012706,0.06076818165118826,0.9516714896793351,TR,96,12,4,0,-257.37933876144785,-252.25064237851217
(Intercept),-0.10310499359795608,0.018372489640384373,-5.611922805024862,3.1081359952767886e-7,AO,77,11,5,0,-59.53973134414915,-54.852120500441785
(Intercept),-0.053469382700584746,0.03768449417266489,-1.4188695874646953,0.16002519122737763,CPP,77,11,5,0,51.092990415214906,55.780601258922275
(Intercept),-0.053469382700584746,0.03768449417266489,-1.4188695874646953,0.16002519122737763,CSS,77,11,5,0,51.092990415214906,55.780601258922275
(Intercept),-0.008727414537530731,0.0024731005513874836,-3.5289363922685593,6.691655679026256e-4,CW,88,11,5,0,-409.6686468741981,-404.7139732452417
(Intercept),-0.14368210564198303,0.01257015379366453,-11.430417479410641,5.185153646499482e-19,FIS,88,11,5,0,-123.51858749442097,-118.56391386546456
(Intercept),-0.11882081119248009,0.008625724047865588,-13.775169543231792,1.4079515718283193e-23,HAB,88,11,5,0,-189.7960251880455,-184.84135155908908
(Intercept),-0.11985919277557598,0.016071567259425473,-7.457840971003143,6.17159421322339e-11,ICO,88,11,5,0,-80.27073325842727,-75.31605962947086
(Intercept),-0.023084891178665502,0.003662766665960748,-6.302583070114926,1.1686159777833615e-8,LSP,88,11,5,0,-340.5453272692392,-335.59065364028277
(Intercept),-0.03158156995191248,0.020033304091439087,-1.5764533802194098,0.11855084329129358,MAR,88,11,5,0,-41.49012041026255,-36.535446781306135
(Intercept),-0.09375373006963446,0.007425321426909863,-12.626218405827478,2.2591804946049755e-21,SAL,88,11,5,0,-216.17014146668225,-211.21546783772584
(Intercept),-0.08446207963974628,0.008666645218573412,-9.74564869215326,1.3368052625627308e-15,SPP,88,11,5,0,-188.9630404908542,-184.0083668618978
(Intercept),-0.006975869221179549,0.0068149412083048765,-1.0236139987060433,0.3088554636808686,TR,88,11,5,0,-231.26716367381619,-226.31249004485977
(Intercept),-0.14194853306785538,0.01829796436755146,-7.757613372533318,5.546836714279879e-11,AO,70,10,6,0,-61.096314719036585,-56.59932423493787
(Intercept),-0.09794191213261208,0.033976601687818575,-2.8826282578968634,0.005253779728015939,CPP,70,10,6,0,25.547205200708323,30.044195684807043
(Intercept),-0.09794191213261208,0.033976601687818575,-2.8826282578968634,0.005253779728015939,CSS,70,10,6,0,25.547205200708323,30.044195684807043
(Intercept),-0.008847484383030815,0.002506509820429296,-3.529802401298984,6.969623149718086e-4,CW,80,10,6,0,-377.63224701524,-372.86819374589226
(Intercept),-0.1826664332961442,0.013031148260517666,-14.017677463588901,3.933358903687853e-23,FIS,80,10,6,0,-113.88004926747554,-109.11599599812777
(Intercept),-0.14596865074011,0.00915443983310817,-15.945120990603515,2.0695026487987564e-26,HAB,80,10,6,0,-170.37661284468845,-165.6125595753407
(Intercept),-0.1432822749313256,0.016907189000689753,-8.474636140015953,1.033591656229978e-12,ICO,80,10,6,0,-72.21662454546082,-67.45257127611305
(Intercept),-0.02854539863011002,0.004388321117845696,-6.504856382097092,6.4994039908493084e-9,LSP,80,10,6,0,-288.0233758233099,-283.25932255396214
(Intercept),-0.05494280353191063,0.019948663762398906,-2.7542097148116724,0.007298952875170116,MAR,80,10,6,0,-45.748905244747505,-40.98485197539974
(Intercept),-0.1194566337223576,0.007497317679574552,-15.933249573751072,2.1648732008760448e-26,SAL,80,10,6,0,-202.3276009111189,-197.56354764177115
(Intercept),-0.11108140641474178,0.008822023570928162,-12.591374929080464,1.4170619352020972e-20,SPP,80,10,6,0,-176.2946473647677,-171.53059409541996
(Intercept),-0.012527951479299528,0.007023962475429984,-1.783601709593787,0.07832884121260714,TR,80,10,6,0,-212.7624488898698,-207.99839562052205
