term,estimate,std.error,statistic,p.value,goal,n_obs,years,yr_lag,r_squared
pressures,-6.428193901015478e-4,0.0031139192657853865,-0.20643418638518146,0.8368105773573504,ICO,120,15,1,-0.004416338179624724
(Intercept),0.17626723961201768,0.2738063774800876,0.643766011713283,0.5211580547528812,LSP,105,15,1,-0.009249754148415112
pressures,-0.2572094215756367,1.1884172522257865,-0.21643023196937708,0.8290804766198292,LSP,105,15,1,-0.009249754148415112
(Intercept),-0.7343347335288812,0.37534752545311456,-1.9564128806827807,0.05358764572238541,SAL,91,13,1,0.031202137372069894
res_reg,1.3879890044429153,0.6388441572778966,2.1726566465867223,0.032493920761300615,SAL,91,13,1,0.031202137372069894
pressures,-0.2217453839740302,0.4826613141864669,-0.45942232670498045,0.6470638418149668,SAL,91,13,1,0.031202137372069894
(Intercept),-0.0028689523543596086,0.0010751939551017142,-2.6683114620823956,0.008705209376212594,SPP,120,15,1,0.05430514668785391
res_reg,0.0063456303857275815,0.0021771030486496773,2.9147129207610933,0.004267098694919809,SPP,120,15,1,0.05430514668785391
pressures,-0.0027422664333728473,0.0015735065369752064,-1.74277409653752,0.0840004352344188,SPP,120,15,1,0.05430514668785391
(Intercept),-0.09493617940949836,0.18055798352500235,-0.5257933078121262,0.6017331015350266,TR,45,9,1,-0.017046781004193434
pressures,0.3778535798710885,0.7374758377946788,0.5123606232320888,0.6110204887783187,TR,45,9,1,-0.017046781004193434
(Intercept),-0.0484767653816386,0.0897603338366599,-0.5400689069389326,0.5904133221453165,AO,98,14,2,0.002612312048519083
res_reg,0.13602020955293104,0.112410461379641,1.2100315921091493,0.22926904339307236,AO,98,14,2,0.002612312048519083
pressures,-0.12585101706682467,0.18025510689852745,-0.6981828100863242,0.4867683681433074,AO,98,14,2,0.002612312048519083
(Intercept),-0.0024931125787227663,9.690636423815748e-4,-2.572702627245082,0.011639248006680836,CPP,98,14,2,0.018762923542794963
res_reg,0.0028262078016114177,0.0016787531340090947,1.6835160240994116,0.09555868712807071,CPP,98,14,2,0.018762923542794963
pressures,0.0014227907006062386,0.002126265043098777,0.6691502102356398,0.5050226045237782,CPP,98,14,2,0.018762923542794963
(Intercept),-4.646831834003697e-4,2.404192348325446e-4,-1.9328036865437497,0.056238558751203975,CSS,98,14,2,-0.005564295047897794
res_reg,4.811527000377985e-4,4.164892028755743e-4,1.155258519826605,0.25088202137237403,CSS,98,14,2,-0.005564295047897794
pressures,6.898815203791126e-5,5.275143884840013e-4,0.1307796593684829,0.8962261566888462,CSS,98,14,2,-0.005564295047897794
(Intercept),-0.00276891286593078,0.006399432430119574,-0.43268100666218656,0.6662272058780287,CW,98,14,2,0.014913237232213161
res_reg,-0.005814018719843105,0.008488786937778275,-0.6849057188570193,0.4950711104037031,CW,98,14,2,0.014913237232213161
pressures,0.020323282531134353,0.011714901399797292,1.7348231826762124,0.08601530727787274,CW,98,14,2,0.014913237232213161
(Intercept),1.158486765091163,1.5564976931061585,0.7442907048447197,0.4585377337026961,FIS,98,14,2,0.024618007636240224
res_reg,-0.8009006033391924,3.353586130279314,-0.23881915425040445,0.811760247044043,FIS,98,14,2,0.024618007636240224
pressures,-3.2793884645343683,1.5994289238515056,-2.0503496064316726,0.043085137225940144,FIS,98,14,2,0.024618007636240224
(Intercept),-0.03651379588861247,0.03533667634919517,-1.0333115522180147,0.30374532463030285,HAB,112,14,2,-0.006745970678454505
res_reg,0.0746413081939549,0.07006853847473893,1.0652613829081727,0.2891116901597242,HAB,112,14,2,-0.006745970678454505
pressures,-0.030516699642703957,0.04309895745650051,-0.7080612024897414,0.4804186317568945,HAB,112,14,2,-0.006745970678454505
(Intercept),0.007457163485762606,0.004177914729338242,1.7849008342359773,0.07705904305609144,ICO,112,14,2,0.006013231486988402
res_reg,-0.012166117523021679,0.0081452416197142,-1.4936472226404702,0.13815701072811223,ICO,112,14,2,0.006013231486988402
pressures,-0.0010180554234020228,0.004613908297322055,-0.22064925390756235,0.8257783165925366,ICO,112,14,2,0.006013231486988402
(Intercept),0.34458826408672405,0.4292089194461559,0.8028450679249048,0.42404749007645925,LSP,98,14,2,-0.010030868564571138
pressures,-0.3568010123294869,1.8632783655238878,-0.19149098649528254,0.8485453746635204,LSP,98,14,2,-0.010030868564571138
(Intercept),-0.6270661998657837,0.4536241234509553,-1.382347559242141,0.17066487356007148,SAL,84,12,2,0.0022855983525951196
res_reg,1.1438411229373493,0.7790997339779712,1.4681575067380155,0.14593414604115368,SAL,84,12,2,0.0022855983525951196
pressures,-0.11156942135302962,0.5603425355584344,-0.19910932023363198,0.8426761872177086,SAL,84,12,2,0.0022855983525951196
(Intercept),-0.00523748796630781,0.0017137031031504853,-3.0562399966943925,0.0028188799912614707,SPP,112,14,2,0.07850274956835446
res_reg,0.011646308367980598,0.0034861622333231907,3.34072472493018,0.0011449798653702808,SPP,112,14,2,0.07850274956835446
pressures,-0.004570445830544686,0.0024159390795626713,-1.891788526129566,0.061173018075130356,SPP,112,14,2,0.07850274956835446
(Intercept),-0.08319766089187457,0.28172160537605284,-0.2953187093365421,0.7693580710172967,TR,40,8,2,-0.024010087417813297
pressures,0.3372082570826105,1.152807852824912,0.2925103747830087,0.7714876888725996,TR,40,8,2,-0.024010087417813297
(Intercept),-0.11060076367962353,0.10196194796175793,-1.0847258795124795,0.28100588917075003,AO,91,13,3,0.025667400572924826
res_reg,0.23839907634698013,0.1292071994058596,1.8450912754337483,0.06838781793018463,AO,91,13,3,0.025667400572924826
pressures,-0.14053617478982916,0.2024127991886848,-0.6943047838532405,0.4893200297102781,AO,91,13,3,0.025667400572924826
(Intercept),-0.003732569821966788,0.0015271541030965328,-2.4441343636496446,0.01651498441671079,CPP,91,13,3,0.01603537442595948
res_reg,0.004193310370192835,0.00265938064002224,1.5767996153261337,0.11842992160156542,CPP,91,13,3,0.01603537442595948
pressures,0.002264775290605651,0.0032574366676086084,0.6952630309366221,0.4887223617020994,CPP,91,13,3,0.01603537442595948
(Intercept),-6.714085391729922e-4,3.795474198272583e-4,-1.7689714225394217,0.0803634238398132,CSS,91,13,3,-0.009761808052488163
res_reg,6.65117930011415e-4,6.609425062031224e-4,1.0063173782425932,0.31702199816711213,CSS,91,13,3,-0.009761808052488163
pressures,1.2856275340887194e-4,8.095788630202166e-4,0.1588020133446363,0.8741887412772039,CSS,91,13,3,-0.009761808052488163
(Intercept),-0.003226130707693333,0.007156876148714849,-0.4507735834261496,0.6532614816525731,CW,91,13,3,0.014169047430261927
res_reg,-0.005821024736183389,0.009776742378986734,-0.595395123501933,0.5531075046036917,CW,91,13,3,0.014169047430261927
pressures,0.021465782115469862,0.01251033333358695,1.7158441380486553,0.08970933566275352,CW,91,13,3,0.014169047430261927
(Intercept),0.9851273908321925,1.9400884488777934,0.5077744735823876,0.612881874429609,FIS,91,13,3,0.01219123336361183
res_reg,-0.21599215092547058,4.16952602109592,-0.05180256696628053,0.9588034194994735,FIS,91,13,3,0.01219123336361183
pressures,-3.4142260038689907,1.949892547470173,-1.7509816160375973,0.08343373638431664,FIS,91,13,3,0.01219123336361183
(Intercept),-0.05152015334470877,0.035851870114990726,-1.4370283385347498,0.15380063559909704,HAB,104,13,3,0.010369768052660211
res_reg,0.11154204166863747,0.07166832295269354,1.5563646123303816,0.12274947168278,HAB,104,13,3,0.010369768052660211
pressures,-0.056109491030270395,0.042035535557165146,-1.3348108995534442,0.1849393912100344,HAB,104,13,3,0.010369768052660211
(Intercept),0.011110100456121963,0.005665622897733892,1.9609671622454303,0.052636661712341576,ICO,104,13,3,0.011965433589141816
res_reg,-0.017952080880149105,0.011182634611136798,-1.6053534345359552,0.11153836934015494,ICO,104,13,3,0.011965433589141816
pressures,-0.001723812948258799,0.005974146828564426,-0.2885454605863826,0.773520589322596,ICO,104,13,3,0.011965433589141816
(Intercept),0.6139204892235264,0.8953298152758378,0.6856919972383435,0.4946896244321971,LSP,91,13,3,-0.011109482530879067
pressures,-0.4097007291160375,3.8830477405384305,-0.10551009322878623,0.9162084999865455,LSP,91,13,3,-0.011109482530879067
(Intercept),-0.44111394614905974,0.5856628133038843,-0.7531875613898298,0.4537268405384278,SAL,77,11,3,-0.01686230300605218
res_reg,0.8478552288033244,1.0147916070630327,0.8354968871462698,0.4061275367683811,SAL,77,11,3,-0.01686230300605218
pressures,-0.1394453863962943,0.6911453711539796,-0.20175984997695573,0.8406580813237312,SAL,77,11,3,-0.01686230300605218
(Intercept),-0.007299991478217166,0.002431091646995457,-3.0027627659529394,0.003372303996687911,SPP,104,13,3,0.08012899193389
res_reg,0.016322380141460716,0.004981065571851947,3.2768852178334402,0.0014393530029848008,SPP,104,13,3,0.08012899193389
pressures,-0.006074095167161782,0.003297583481251996,-1.8419837440644946,0.06841161338427161,SPP,104,13,3,0.08012899193389
(Intercept),-0.07289398752894242,0.36378923658563217,-0.2003742282567064,0.842417697822367,TR,35,7,3,-0.029149037756001972
pressures,0.2861883743173524,1.487759225225596,0.1923620230107841,0.8486375402485852,TR,35,7,3,-0.029149037756001972
(Intercept),-0.17979353359181585,0.11999138296777008,-1.4983870436772009,0.13791995316451744,AO,84,12,4,0.026959557088815922
res_reg,0.30833278808663167,0.15616070747536764,1.9744581916374018,0.051737516825714126,AO,84,12,4,0.026959557088815922
pressures,-0.0821079842347288,0.23324348001265832,-0.35202692152540654,0.7257322875046763,AO,84,12,4,0.026959557088815922
(Intercept),-0.004981172139939717,0.0021593819586182947,-2.3067582462932945,0.023622958244243986,CPP,84,12,4,0.013022504372394605
res_reg,0.0055275264105110015,0.0037854131765173576,1.4602174591668793,0.14809823736165165,CPP,84,12,4,0.013022504372394605
pressures,0.003266776609963726,0.004446182667160764,0.7347373813703023,0.4646213074057679,CPP,84,12,4,0.013022504372394605
(Intercept),-8.485670817596093e-4,5.372638194421077e-4,-1.5794234620912266,0.11813641624381496,CSS,84,12,4,-0.01463741442723121
res_reg,7.7976880480855e-4,9.418276063969366e-4,0.8279315657263859,0.41014200095304876,CSS,84,12,4,-0.01463741442723121
pressures,2.2705734594881229e-4,0.00110622998963304,0.20525329097625714,0.8378891759416589,CSS,84,12,4,-0.01463741442723121
(Intercept),-0.001062374686475235,0.0078107015789729995,-0.13601527029725832,0.8921466806324363,CW,84,12,4,0.013086526244284746
res_reg,-0.008310549647918372,0.011344438024700343,-0.7325660054578059,0.46593775849999497,CW,84,12,4,0.013086526244284746
pressures,0.018893504497590526,0.011820332432411805,1.5983902826441507,0.1138500043480324,CW,84,12,4,0.013086526244284746
(Intercept),0.30309568169497236,2.341925555412062,0.12942156978241037,0.8973449220633566,FIS,84,12,4,-0.0034340296382886493
res_reg,1.1900344295013308,5.018168232377528,0.2371451841377409,0.8131429165017245,FIS,84,12,4,-0.0034340296382886493
pressures,-2.961729702041231,2.280464397484617,-1.2987397239387113,0.19771844030155672,FIS,84,12,4,-0.0034340296382886493
(Intercept),-0.05532018441324774,0.040834293964146756,-1.3547481551124616,0.17877978889494212,HAB,96,12,4,0.012149712399013524
res_reg,0.11956986528657447,0.08249517993520623,1.4494163826357809,0.15058515288086646,HAB,96,12,4,0.012149712399013524
pressures,-0.06746314482477014,0.044097294276411445,-1.529870390729564,0.12944325845197047,HAB,96,12,4,0.012149712399013524
(Intercept),0.01503407149018797,0.007678273441468774,1.9580015748061335,0.053226899047760665,ICO,96,12,4,0.015424232905743795
res_reg,-0.02394217438309668,0.01547472065914846,-1.5471797462749266,0.125216230740529,ICO,96,12,4,0.015424232905743795
pressures,-0.003008296181143403,0.007432585038788094,-0.40474426669108315,0.6865949266544324,ICO,96,12,4,0.015424232905743795
(Intercept),0.8913426868414388,1.2746208553208258,0.6993002531855523,0.48634333962322296,LSP,84,12,4,-0.01214368075402894
pressures,-0.35666494039694724,5.5248316008090095,-0.06455670799897688,0.9486840758277779,LSP,84,12,4,-0.01214368075402894
(Intercept),-0.7452629180355206,0.718042118172034,-1.0379097537241748,0.3030434233126809,SAL,70,10,4,-0.011562459579685047
res_reg,1.3832975185747929,1.2673556414811078,1.0914833005818227,0.2789698246781545,SAL,70,10,4,-0.011562459579685047
pressures,-0.09575394926162545,0.7422274483341681,-0.12900890350597058,0.8977370990517433,SAL,70,10,4,-0.011562459579685047
(Intercept),-0.008595499704651182,0.0032077661857307822,-2.6795904710532965,0.008718216074461696,SPP,96,12,4,0.06859754593093681
res_reg,0.019596811529915863,0.006646854820307943,2.9482833700598206,0.004040352603362551,SPP,96,12,4,0.06859754593093681
pressures,-0.007369803140368219,0.004010794486535573,-1.8374920891880642,0.06933043838534345,SPP,96,12,4,0.06859754593093681
(Intercept),-0.3870238076453811,0.39992515998079414,-0.9677405834230769,0.34145922255094197,TR,30,6,4,-0.003655206712271042
pressures,1.5410501289276075,1.6295005094819786,0.9457193293038677,0.352382120912618,TR,30,6,4,-0.003655206712271042
(Intercept),-0.1273239459274784,0.12420035344854656,-1.0251496263271576,0.3086321083617931,AO,77,11,5,-0.013825241808223865
res_reg,0.16264054366760616,0.16956924125119252,0.9591394197882711,0.3406118895340524,AO,77,11,5,-0.013825241808223865
pressures,-0.02215400830771334,0.23125272853306406,-0.09579998665635552,0.9239383907810041,AO,77,11,5,-0.013825241808223865
(Intercept),-0.006251181962899821,0.002908338604602376,-2.1493996445281427,0.03487233310099188,CPP,77,11,5,0.009390903126454853
res_reg,0.006833143501698924,0.005143746265218832,1.3284371252725893,0.18811611219841215,CPP,77,11,5,0.009390903126454853
pressures,0.00446854752575222,0.005709140888091481,0.7827005171781667,0.4363006154640401,CPP,77,11,5,0.009390903126454853
(Intercept),-9.782611085176385e-4,7.239294732524663e-4,-1.3513210121457169,0.18070949811815143,CSS,77,11,5,-0.020146115515810914
res_reg,7.849965433003922e-4,0.0012803562550906314,0.6131079066308973,0.5416848369765768,CSS,77,11,5,-0.020146115515810914
pressures,3.7241712144490144e-4,0.0014210915294731454,0.26206413430876696,0.7940001203262483,CSS,77,11,5,-0.020146115515810914
(Intercept),-0.007567472139660289,0.004845121417918479,-1.5618746130228793,0.1225275088212732,CW,77,11,5,0.018642938729976355
pressures,0.023720608762260946,0.015173815862339833,1.5632592999321648,0.12220156350520966,CW,77,11,5,0.018642938729976355
(Intercept),-0.38142579762961587,2.934771888426431,-0.12996778357248376,0.8969445588117235,FIS,77,11,5,-0.007479725609365495
res_reg,2.8166043124516054,6.269010873328726,0.44929006654538495,0.6545355771286763,FIS,77,11,5,-0.007479725609365495
pressures,-3.020486779337227,2.7173642438399677,-1.1115502039096938,0.2699299717411874,FIS,77,11,5,-0.007479725609365495
(Intercept),-0.10366397628922977,0.0635283942371695,-1.6317739104536906,0.10642678342421401,HAB,88,11,5,0.027908701232139843
res_reg,0.22412317226313827,0.13032996940084618,1.7196595172505513,0.08913374914682605,HAB,88,11,5,0.027908701232139843
pressures,-0.10663533308126127,0.05551576126020502,-1.9208118678487787,0.05810790667596848,HAB,88,11,5,0.027908701232139843
(Intercept),0.02026036951583237,0.012229651231129403,1.6566596326362557,0.10127534221382846,ICO,88,11,5,0.013636213079172288
res_reg,-0.032670735289698855,0.025533201779313675,-1.2795393061973066,0.20418884852616206,ICO,88,11,5,0.013636213079172288
pressures,-0.00368681397710574,0.009656647705061656,-0.38179025368951264,0.7035697473862624,ICO,88,11,5,0.013636213079172288
(Intercept),1.278433119475033,1.8165246535516404,0.7037796690375,0.483749313973436,LSP,77,11,5,-0.013298940871031117
pressures,-0.3971204109189009,7.870978695834405,-0.050453752483038836,0.9598949326174765,LSP,77,11,5,-0.013298940871031117
(Intercept),0.7504450901218779,1.189019832135176,0.631145982463783,0.5303421615303497,SAL,63,9,5,-0.02642358952662449
res_reg,-1.3617495700801427,2.1787474223325614,-0.6250148852143023,0.5343311649248854,SAL,63,9,5,-0.02642358952662449
pressures,-0.08108388676563685,0.6389681652507796,-0.12689816359444667,0.8994453174910254,SAL,63,9,5,-0.02642358952662449
(Intercept),-0.008746478559269931,0.004245188893308633,-2.060327297345081,0.042425268102123326,SPP,88,11,5,0.03416732229464725
res_reg,0.020061874835491163,0.008995104985786198,2.230310248428712,0.028361514493319362,SPP,88,11,5,0.03416732229464725
pressures,-0.006610678267936117,0.004340360960385512,-1.523071082859651,0.13145282171771092,SPP,88,11,5,0.03416732229464725
(Intercept),-0.4201759950944989,0.5568400655165222,-0.7545721314157695,0.458162813705278,TR,25,5,5,-0.019336477156239207
pressures,1.6645854308213004,2.255362092696309,0.7380568451566334,0.4679442497418156,TR,25,5,5,-0.019336477156239207
(Intercept),-0.25486894559992196,0.16417293985563666,-1.5524418690682986,0.12526774091473972,AO,70,10,6,-0.004370417572305607
res_reg,0.28722694778644853,0.22886536386136225,1.2550040029667375,0.2138372398394255,AO,70,10,6,-0.004370417572305607
pressures,0.14677101680356047,0.2950521389162891,0.4974409517675169,0.6205067643704332,AO,70,10,6,-0.004370417572305607
(Intercept),-0.007658611758864224,0.003837041880675,-1.995967726449977,0.05000453142180036,CPP,70,10,6,0.006231558341912358
res_reg,0.008296552807206014,0.006852707314695775,1.2106970903913965,0.23026509916649318,CPP,70,10,6,0.006231558341912358
pressures,0.005929029845491538,0.007038972919656957,0.8423146264612265,0.4026086224281883,CPP,70,10,6,0.006231558341912358
(Intercept),-0.0010511648553862799,9.54929244632242e-4,-1.1007777396021625,0.2749325109478778,CSS,70,10,6,-0.025456752411854966
res_reg,6.540787346089548e-4,0.0017054415414817163,0.3835245704409664,0.7025451633429676,CSS,70,10,6,-0.025456752411854966
pressures,5.76535238234841e-4,0.0017517976874342482,0.3291106286818184,0.7430986513765556,CSS,70,10,6,-0.025456752411854966
(Intercept),-0.0044323553567674175,0.0043375594810089015,-1.0218546572499028,0.3104713987458431,CW,70,10,6,-0.0023437419791143554
pressures,0.012460697958533311,0.01360659376973059,0.9157837861121089,0.3630165985577699,CW,70,10,6,-0.0023437419791143554
(Intercept),-0.7196085371049769,3.4801569138825093,-0.20677473887295847,0.8368129043499439,FIS,70,10,6,-0.009231448812282661
res_reg,3.65081157011273,7.388721095249124,0.49410601957355876,0.6228474121797258,FIS,70,10,6,-0.009231448812282661
pressures,-3.1253305373458864,3.0555640350333944,-1.02283261012127,0.31006597688812665,FIS,70,10,6,-0.009231448812282661
(Intercept),-0.13296084761332372,0.07651791442173629,-1.7376433821823272,0.0862717324213098,HAB,80,10,6,0.04158305434004861
res_reg,0.29072651557235,0.15706604660311685,1.8509825761832144,0.06800684129281474,HAB,80,10,6,0.04158305434004861
pressures,-0.14224076922511625,0.06692035906533499,-2.125523102562035,0.036749212296417824,HAB,80,10,6,0.04158305434004861
(Intercept),0.02471182339775897,0.014397374186839193,1.7164118315649761,0.0901073515770174,ICO,80,10,6,0.01844437061149584
res_reg,-0.03923993252749276,0.030130667438067103,-1.3023253669421544,0.19668720821321192,ICO,80,10,6,0.01844437061149584
pressures,-0.00497018938837982,0.011336161598461588,-0.43843670939326734,0.662297393041015,ICO,80,10,6,0.01844437061149584
(Intercept),1.2462181005863011,2.261773049393374,0.5509916659943167,0.5834452486486565,LSP,70,10,6,-0.014554779795807438
pressures,0.986801659706141,9.805669663817408,0.10063582534779913,0.9201356860573832,LSP,70,10,6,-0.014554779795807438
(Intercept),-0.5267122317211643,1.4519948791904609,-0.36275075020569303,0.7182337502132461,SAL,56,8,6,-0.03401849097299281
res_reg,1.081412710894747,2.6390596958471013,0.40977197772240187,0.6836247923908875,SAL,56,8,6,-0.03401849097299281
pressures,-0.07065487162320161,0.7258058759308633,-0.0973467892259553,0.9228182046585596,SAL,56,8,6,-0.03401849097299281
(Intercept),-0.007640239290699102,0.004176715858638949,-1.8292456440139067,0.07123418866934579,SPP,80,10,6,0.02347777238081794
res_reg,0.01747727352884674,0.008866778007737846,1.971096323105721,0.052306218499602944,SPP,80,10,6,0.02347777238081794
pressures,-0.0043131274107341255,0.004299337443430041,-1.0032074633558148,0.31890303373721174,SPP,80,10,6,0.02347777238081794
(Intercept),-0.12699494196501085,0.6319185300946201,-0.2009672701732537,0.8429775838241236,TR,20,4,6,-0.05384435524010378
pressures,0.43793582403130044,2.5616042272376265,0.17096154799196286,0.8661611239000593,TR,20,4,6,-0.05384435524010378
