year,sum_cf,area_cf_km2,area_nonzero_cf_km2,area_watershed_km2,cp_score_cf,cp_loss_cf,cp_trend_cf,cs_score_cf_ws,cs_loss_cf_ws,cs_trend_cf_ws
1990.0,1845.8704533257846,310.3452,4.338,3236.4323999999997,1.0,NA,NA,1.0,NA,NA
2e3,1838.783777206504,305.6769,4.3263,3229.2009,0.9961607944335897,-0.0038392055664102642,-3.839205566410264e-4,0.997765595227634,-0.0022344047723660276,-2.2344047723660276e-4
2010.0,1386.351120214385,296.9676,3.3804,3217.3217999999997,0.7510554804734733,-0.24604995029891905,-0.024604995029891906,0.9940951647870043,-0.0036786500338210804,-3.6786500338210806e-4
