term,estimate,std.error,statistic,p.value,goal,n_obs,years,yr_lag,r_squared,aic,bic
(Intercept),0.08878265939724897,0.05851546240414013,1.5172512657264305,0.13245568567576715,AO,105,15,1,0.9462229828493564,-93.73563600829532,-83.19672005537677
prs_omit_soc,-0.004260152303436672,0.0029084086476136675,-1.4647708831879944,0.14621712938474718,AO,105,15,1,0.9462229828493564,-93.73563600829532,-83.19672005537677
(Intercept),-2.7632745799255955e-4,4.3288804911934686e-4,-0.6383346885059797,0.5247600668815825,CPP,105,15,1,0.5011163285170813,-1177.7405761999735,-1167.2016602470549
prs_omit_soc,-2.008291299228551e-6,1.6439136257156548e-5,-0.12216525660551474,0.9030208827141882,CPP,105,15,1,0.5011163285170813,-1177.7405761999735,-1167.2016602470549
(Intercept),-2.3295615304959497e-5,1.075978534971388e-4,-0.21650632004084508,0.8290477821748159,CSS,105,15,1,0.5001879801878972,-1465.0994132931085,-1454.5604973401898
prs_omit_soc,-3.5798900103743193e-6,4.082294716959244e-6,-0.8769308094053659,0.3826909107038927,CSS,105,15,1,0.5001879801878972,-1465.0994132931085,-1454.5604973401898
(Intercept),-0.0012782232358991934,0.0014340915921228323,-0.8913121330047596,0.3749673312274202,CW,105,15,1,0.953931021761478,-872.4536058722293,-861.9146899193108
prs_omit_soc,3.428330997261576e-5,3.582455739203643e-5,0.9569779075689773,0.3409574807866146,CW,105,15,1,0.953931021761478,-872.4536058722293,-861.9146899193108
(Intercept),-0.5178613807098672,0.20296625514374292,-2.5514654164708914,0.012708815795747858,FIS,85,15,1,0.6125427374392328,47.44081408337237,57.11617651455877
prs_omit_soc,0.019224359693546692,0.010339273267590328,1.8593530895259067,0.06679717366700172,FIS,85,15,1,0.6125427374392328,47.44081408337237,57.11617651455877
(Intercept),-0.0011412221790410655,0.0055930342933738645,-0.20404347965344774,0.8386931542016354,HAB,120,15,1,0.862442285905285,-536.8058897939313,-525.7231512960686
prs_omit_soc,7.264308483457183e-6,3.0189924943861045e-4,0.024062028961533873,0.9808463346475484,HAB,120,15,1,0.862442285905285,-536.8058897939313,-525.7231512960686
(Intercept),0.47499839325727455,0.235287197222279,2.0188025479709255,0.046736145645987756,LSP,90,15,1,0.9593264097025737,129.47609193699714,139.38543919490996
prs_omit_soc,-0.01482579634733382,0.009511303322806934,-1.5587554979750657,0.12285931215191932,LSP,90,15,1,0.9593264097025737,129.47609193699714,139.38543919490996
(Intercept),3.881700507986616,2.229479035340704,1.7410796183573096,0.10358966136494532,MAR,20,4,1,0.951089655373754,97.5494624935709,101.11094952515556
prs_omit_soc,-0.1001470664219741,0.0664234880332796,-1.5077056232246981,0.15386086554652095,MAR,20,4,1,0.951089655373754,97.5494624935709,101.11094952515556
(Intercept),0.11821319630199116,0.11488186508952324,1.0289978858706024,0.30647002866218304,SAL,91,13,1,0.8792872179492888,101.88997404316288,111.84451952209145
prs_omit_soc,-0.002534213547429762,0.004955331178333848,-0.5114115396585565,0.6104207746031197,SAL,91,13,1,0.8792872179492888,101.88997404316288,111.84451952209145
(Intercept),3.1431615114385007e-4,3.0257731632746357e-4,1.0387961495556468,0.30115708998135254,SPP,120,15,1,0.9295681199494892,-1304.5698413141347,-1293.487102816272
prs_omit_soc,-1.6736800949327885e-5,1.4111737038991512e-5,-1.1860198998240383,0.2381469886871357,SPP,120,15,1,0.9295681199494892,-1304.5698413141347,-1293.487102816272
(Intercept),0.0015772400971443207,0.0756213718294655,0.020857068034961998,0.983466020637869,TR,45,9,1,0.9744602110423082,-75.42070563268985,-68.3759051699156
prs_omit_soc,-1.51471760292097e-4,0.0026865634515279365,-0.056381233134825105,0.9553259771033855,TR,45,9,1,0.9744602110423082,-75.42070563268985,-68.3759051699156
(Intercept),0.08367567273213716,0.067332852844045,1.2427168788755332,0.21720021911063045,AO,98,14,2,0.9489366549450884,-70.7938373792302,-60.53644461335885
prs_omit_soc,-0.00462987133843232,0.0033115438118277605,-1.3981005843546208,0.16551893298243672,AO,98,14,2,0.9489366549450884,-70.7938373792302,-60.53644461335885
(Intercept),-3.718393166589043e-4,8.889045771357767e-4,-0.4183118483392704,0.6767156059542713,CPP,98,14,2,0.4968484930533433,-970.2182983204362,-959.9609055545649
prs_omit_soc,-1.4084973756150962e-5,3.340851341173074e-5,-0.42159833879963365,0.6743234928113198,CPP,98,14,2,0.4968484930533433,-970.2182983204362,-959.9609055545649
(Intercept),4.8531243105270074e-6,2.235605366037969e-4,0.02170832287421063,0.9827286813463203,CSS,98,14,2,0.49248177355426204,-1237.7271017342816,-1227.4697089684103
prs_omit_soc,-9.982755230292807e-6,8.36527542610305e-6,-1.1933564314143876,0.2358661082856865,CSS,98,14,2,0.49248177355426204,-1237.7271017342816,-1227.4697089684103
(Intercept),-0.002008306880074736,0.0016296002614910783,-1.232392340338202,0.2210123631209885,CW,98,14,2,0.9540436431620352,-794.1511171070582,-783.8937243411868
prs_omit_soc,5.4578098964286545e-5,4.0679406889874666e-5,1.3416640786341294,0.18308038891363107,CW,98,14,2,0.9540436431620352,-794.1511171070582,-783.8937243411868
(Intercept),0.19848139359188224,0.2998988284492372,0.6618278391356853,0.5102239247245993,FIS,79,14,2,0.8994158474199169,212.86598243403387,222.24120412144862
prs_omit_soc,-0.007592550918352244,0.01671607812059503,-0.45420647496244043,0.6510657404335882,FIS,79,14,2,0.8994158474199169,212.86598243403387,222.24120412144862
(Intercept),-0.0034766509720231876,0.006707882510394416,-0.518293361077185,0.6053652131329161,HAB,112,14,2,0.8649802728916134,-468.75045883263493,-457.94853736946527
