term,estimate,std.error,statistic,p.value,goal,n_obs,years,yr_lag,r_squared,aic,bic
(Intercept),-0.33577012750314267,0.6204455183626612,-0.5411758447207917,0.58962712206284,AO,105,15,1,0.9998382932805455,-217.57146605185537,-207.03255009893684
res_ecol,0.3712261433282518,0.7279942946322463,0.5099300173990793,0.6112588140291435,AO,105,15,1,0.9998382932805455,-217.57146605185537,-207.03255009893684
(Intercept),-0.010597300435556163,0.15537125725290502,-0.06820631191975518,0.9457441155541668,FIS,120,15,1,0.9989044035212647,-347.30659016907174,-336.2238516712091
res_ecol,-0.017996129180261406,0.1760710112536305,-0.10220949520382978,0.9187748056148568,FIS,120,15,1,0.9989044035212647,-347.30659016907174,-336.2238516712091
(Intercept),-0.01578248989721289,0.1427219426061103,-0.11058208435944594,0.9121474494571213,HAB,120,15,1,0.9989044818725239,-353.5067034489473,-342.42396495108466
res_ecol,-0.006752114348631874,0.16173646395464458,-0.04174763181743207,0.966774884074954,HAB,120,15,1,0.9989044818725239,-353.5067034489473,-342.42396495108466
(Intercept),-0.0679806292227604,0.20738881798448136,-0.32779312734135596,0.7436855469888324,ICO,120,15,1,0.9989044818725252,-265.31418787649216,-254.2314493786295
res_ecol,0.055226890087658145,0.23501876075996875,0.23498928302180488,0.8146500058725901,ICO,120,15,1,0.9989044818725252,-265.31418787649216,-254.2314493786295
(Intercept),-0.044075753890584546,0.0797722581129637,-0.5525198224697345,0.5817031621152742,SAL,120,15,1,0.998904481872505,-490.7932120012989,-479.7104735034363
res_ecol,0.02964258785592909,0.0904001354891554,0.3279042414652695,0.7436017569666151,SAL,120,15,1,0.998904481872505,-490.7932120012989,-479.7104735034363
(Intercept),-0.771759610791062,0.9354789787317975,-0.8249887259223235,0.41155928295789623,AO,98,14,2,0.9998375322688836,-129.69062714572163,-119.43323437985029
res_ecol,0.8636549409249212,1.097722543504329,0.7867697953690749,0.4334834980708937,AO,98,14,2,0.9998375322688836,-129.69062714572163,-119.43323437985029
(Intercept),-0.0030086858660737705,0.3096571203288502,-0.009716184994805227,0.9922665222414588,FIS,112,14,2,0.9989004516684608,-224.75661396965938,-213.95469250648972
res_ecol,-0.05606769301758847,0.3509354409491635,-0.15976640280600907,0.8733779786429703,FIS,112,14,2,0.9989004516684608,-224.75661396965938,-213.95469250648972
(Intercept),-0.013991462496616402,0.18189021230198013,-0.0769225694969629,0.9388343666756941,HAB,112,14,2,0.998900832362191,-285.1409095042106,-274.3389880410409
res_ecol,-0.03394137091269951,0.2061368198292538,-0.1646545771920497,0.869538574181581,HAB,112,14,2,0.998900832362191,-285.1409095042106,-274.3389880410409
(Intercept),-0.1019928576059366,0.295863877087486,-0.34472899703054194,0.731001022417364,ICO,112,14,2,0.9989008438764807,-175.80679391341178,-165.00487245024212
res_ecol,0.0713851491367552,0.33530357848732517,0.2128970691538672,0.8318280434246571,ICO,112,14,2,0.9989008438764807,-175.80679391341178,-165.00487245024212
(Intercept),-0.07084463662714979,0.14592786977308156,-0.48547708355719504,0.6283690435844885,SAL,112,14,2,0.998900754443124,-347.98790551870417,-337.1859840555345
res_ecol,0.039900785575115304,0.16538056361330414,0.24126647474979013,0.8098282320758938,SAL,112,14,2,0.998900754443124,-347.98790551870417,-337.1859840555345
(Intercept),-1.4702708359640824,1.1687867056591166,-1.2579462350531692,0.2119387296131487,AO,91,13,3,0.9998366694667808,-86.27490557862616,-76.32036009969761
res_ecol,1.6616304656537366,1.3716184311964352,1.2114378371281653,0.22916545411879408,AO,91,13,3,0.9998366694667808,-86.27490557862616,-76.32036009969761
(Intercept),0.001311286835752145,0.3987215559142774,0.003288728227259585,0.9973828754151776,FIS,104,13,3,0.9988962590612513,-175.105842961287,-164.60595170814992
res_ecol,-0.09263913633143464,0.451907340590445,-0.20499586532583394,0.8380139437529651,FIS,104,13,3,0.9988962590612513,-175.105842961287,-164.60595170814992
(Intercept),-0.01729841096937241,0.20738010372436555,-0.0834140337414634,0.9336978450046107,HAB,104,13,3,0.9988966567009173,-242.07277279045786,-231.57288153732077
res_ecol,-0.058737890283039836,0.23504274707159487,-0.24990301132392764,0.8032019516779416,HAB,104,13,3,0.9988966567009173,-242.07277279045786,-231.57288153732077
(Intercept),-0.1290776167092268,0.48344948383400926,-0.2669929765682513,0.7900532928974172,ICO,104,13,3,0.9988963283292764,-127.06758560235073,-116.56769434921365
res_ecol,0.0765569704956319,0.5479372130340148,0.13971850911845152,0.8891781897953257,ICO,104,13,3,0.9988963283292764,-127.06758560235073,-116.56769434921365
(Intercept),-0.08240382656810122,0.2181297409993839,-0.37777437496858335,0.7064409404167907,SAL,104,13,3,0.9988964405436885,-273.33735978952143,-262.83746853638434
res_ecol,0.03358043377663922,0.24722626266675754,0.13582874818563723,0.8922440692413072,SAL,104,13,3,0.9988964405436885,-273.33735978952143,-262.83746853638434
(Intercept),-1.6041617149753054,1.3723685240998875,-1.1689001072269907,0.24609718305943315,AO,84,12,4,0.999835685602534,-58.752972528885465,-49.126095539828455
res_ecol,1.7912913933337333,1.6106918535713384,1.11212544433124,0.2695898087916752,AO,84,12,4,0.999835685602534,-58.752972528885465,-49.126095539828455
(Intercept),0.09894313634212962,0.526565648729366,0.18790275548905488,0.8513904524235713,FIS,96,12,4,0.9988916533652723,-139.13650281390292,-128.9633236848229
res_ecol,-0.23640157722883226,0.5968535575426698,-0.3960796986820869,0.6930159575013467,FIS,96,12,4,0.9988916533652723,-139.13650281390292,-128.9633236848229
(Intercept),0.06815687529086502,0.2645520975910411,0.25763120350013474,0.7972999482498753,HAB,96,12,4,0.9988920016163764,-207.67160109974975,-197.49842197066974
res_ecol,-0.18356052326477096,0.29986553150274536,-0.6121427906197695,0.5420398616121977,HAB,96,12,4,0.9988920016163764,-207.67160109974975,-197.49842197066974
(Intercept),-0.08498841906880406,0.7340984713648295,-0.11577250516649942,0.908099649758257,ICO,96,12,4,0.9988913997064449,-103.95258093343953,-93.77940180435952
res_ecol,-0.00424014069303418,0.8320885147865881,-0.0050957808186088,0.9959458393421796,ICO,96,12,4,0.9988913997064449,-103.95258093343953,-93.77940180435952
(Intercept),-0.04917393796581275,0.2816526488536354,-0.17459071720417815,0.8618068978280129,SAL,96,12,4,0.998891827765478,-231.45265565405515,-221.27947652497514
res_ecol,-0.02492361617386948,0.3192487024938452,-0.07806959270053723,0.9379519709035762,SAL,96,12,4,0.998891827765478,-231.45265565405515,-221.27947652497514
(Intercept),-1.6362006499505866,1.4819821876112464,-1.1040622914556883,0.2734015346710536,AO,77,11,5,0.9998356280982285,-48.216171175347284,-38.946218721202044
res_ecol,1.7930010178245048,1.739331079418077,1.0308566546309195,0.30620796320946236,AO,77,11,5,0.9998356280982285,-48.216171175347284,-38.946218721202044
(Intercept),0.21748295560392877,0.6583869553082001,0.3303269511196831,0.7420273515100568,FIS,88,11,5,0.9988897633145234,-120.43008668656384,-110.6126975015498
res_ecol,-0.40959924053138286,0.7462655798980798,-0.5488652452486463,0.5846459069278909,FIS,88,11,5,0.9988897633145234,-120.43008668656384,-110.6126975015498
(Intercept),0.1737283622505147,0.3482321992541497,0.49888655507046553,0.6192456590272878,HAB,88,11,5,0.9988902240951029,-180.3509952398431,-170.53360605482905
res_ecol,-0.3317568707479627,0.39471280826463034,-0.8405019138004267,0.403163739470078,HAB,88,11,5,0.9988902240951029,-180.3509952398431,-170.53360605482905
(Intercept),-0.05815374611830522,0.9636143605862079,-0.06034960508779447,0.9520296053664405,ICO,88,11,5,0.9988893576332083,-82.21165092948254,-72.39426174446851
res_ecol,-0.06996797642707826,1.0922331886679326,-0.06405955903281964,0.949084619810968,ICO,88,11,5,0.9988893576332083,-82.21165092948254,-72.39426174446851
(Intercept),0.0052842845560320244,0.3546853022789115,0.014898515732339699,0.9881507057883065,SAL,88,11,5,0.9988899769623119,-207.5303188296487,-197.71292964463467
res_ecol,-0.11228958549605575,0.4020271953431619,-0.2793084318592123,0.7807380654217864,SAL,88,11,5,0.9988899769623119,-207.5303188296487,-197.71292964463467
(Intercept),-2.1472775688362975,1.782993579301174,-1.2043103204431622,0.23304710244891036,AO,70,10,6,0.9998351911172342,-53.88348334514306,-45.00545252443864
res_ecol,2.3409444712648373,2.0925991519892517,1.1186779221617793,0.26759316578219566,AO,70,10,6,0.9998351911172342,-53.88348334514306,-45.00545252443864
(Intercept),0.31211653219446495,0.7756828259777482,0.40237648912884216,0.688615847557504,FIS,80,10,6,0.9988892185349381,-117.60818458334113,-108.18134927658276
res_ecol,-0.561139857970033,0.8792233584494464,-0.6382221907293621,0.5253823065604059,FIS,80,10,6,0.9988892185349381,-117.60818458334113,-108.18134927658276
(Intercept),0.27863718866566584,0.4473319162714165,0.6228868956817382,0.5353545116762671,HAB,80,10,6,0.998889871368826,-166.00746543602025,-156.5806301292619
res_ecol,-0.4815127147714132,0.5070433237890374,-0.9496480718317346,0.34551250602964567,HAB,80,10,6,0.998889871368826,-166.00746543602025,-156.5806301292619
(Intercept),-0.03141674287618226,0.9927474705203124,-0.031646258297406006,0.9748429467554517,ICO,80,10,6,0.9988893362555636,-73.6506357473678,-64.22380044060944
