term,estimate,std.error,statistic,p.value,goal,n_obs,years,yr_lag,r_squared,aic,bic
(Intercept),-0.2034108542690872,0.7546892605472468,-0.2695292816563842,0.7881994989667767,AO,90,15,1,0.025932422372670173,-191.4638478532929,-179.13430726001997
res_soc,0.09656227314073576,0.17695860631421295,0.5456771792679974,0.5867692706257321,AO,90,15,1,0.025932422372670173,-191.4638478532929,-179.13430726001997
res_ecol,0.1469998335185517,0.9121627217997005,0.161155274169197,0.8723674957306271,AO,90,15,1,0.025932422372670173,-191.4638478532929,-179.13430726001997
(Intercept),-0.310388057390815,0.2783506357263381,-1.1150973540293065,0.2680661411330405,FIS,90,15,1,0.22159759893898925,-255.16691993321746,-242.83737933994453
res_soc,0.11012908807307001,0.07759180377050191,1.4193391920466965,0.15959044864555005,FIS,90,15,1,0.22159759893898925,-255.16691993321746,-242.83737933994453
res_ecol,0.23383918048145025,0.29253265991761074,0.7993609347664258,0.4263906121893607,FIS,90,15,1,0.22159759893898925,-255.16691993321746,-242.83737933994453
(Intercept),-0.15943375458734735,0.2934788166399826,-0.5432547275905385,0.5884282146316219,HAB,90,15,1,0.22159759912167454,-245.958166739928,-233.62862614665508
res_soc,0.08352042505091549,0.08180886924268953,1.0209213967149278,0.310294292055278,HAB,90,15,1,0.22159759912167454,-245.958166739928,-233.62862614665508
res_ecol,0.08674906782124359,0.30843162484768827,0.281258667505586,0.7792205191170041,HAB,90,15,1,0.22159759912167454,-245.958166739928,-233.62862614665508
(Intercept),0.3494736434979344,0.4391338114368145,0.7958249499269519,0.4284316079785149,ICO,90,15,1,0.22159759916429825,-175.83639016270078,-163.50684956942786
res_soc,-0.10584523309935417,0.12241101751379095,-0.8646708053662697,0.389741984817369,ICO,90,15,1,0.22159759916429825,-175.83639016270078,-163.50684956942786
res_ecol,-0.3336581142390932,0.46150777264001847,-0.722973986614415,0.47175300651035845,ICO,90,15,1,0.22159759916429825,-175.83639016270078,-163.50684956942786
(Intercept),-0.08117454048390033,0.16942041460393245,-0.47913081002468616,0.6331208637921382,SAL,90,15,1,0.21725447307636442,-362.9364454279756,-350.60690483470273
res_soc,0.04545924342800693,0.046719892553003746,0.9730168659192312,0.3334065163417248,SAL,90,15,1,0.21725447307636442,-362.9364454279756,-350.60690483470273
res_ecol,0.032932406099523914,0.17838274281657407,0.18461654742795033,0.8539856358039829,SAL,90,15,1,0.21725447307636442,-362.9364454279756,-350.60690483470273
(Intercept),-0.4208241433829893,1.120883040810595,-0.3754398345421121,0.7083792013807223,AO,84,14,2,0.026647808294882985,-119.10405603963207,-107.13181026626987
res_soc,0.2870759587410568,0.2646403430667189,1.0847777606934315,0.2814492422076592,AO,84,14,2,0.026647808294882985,-119.10405603963207,-107.13181026626987
res_ecol,0.24663977825061162,1.355590091763007,0.1819427419463101,0.8561120712745411,AO,84,14,2,0.026647808294882985,-119.10405603963207,-107.13181026626987
(Intercept),-0.5978612423832053,0.4502729098989713,-1.3277752874747644,0.18822663995139857,FIS,84,14,2,0.2195665723762881,-169.2583608771996,-157.2861151038374
res_soc,0.20663883352339668,0.12755506093736724,1.6199971369608108,0.10937522815368561,FIS,84,14,2,0.2195665723762881,-169.2583608771996,-157.2861151038374
res_ecol,0.45442031530645793,0.4730002465214659,0.9607189819632266,0.3397401165852282,FIS,84,14,2,0.2195665723762881,-169.2583608771996,-157.2861151038374
(Intercept),-0.34663382894801553,0.34787060127468267,-0.9964447345589559,0.32219615853475586,HAB,84,14,2,0.22054541936285185,-206.24872310720943,-194.27647733384723
res_soc,0.1727750391206752,0.09878342157695989,1.7490286969465838,0.08432335310435114,HAB,84,14,2,0.22054541936285185,-206.24872310720943,-194.27647733384723
res_ecol,0.20069657740529867,0.3652742669076719,0.5494407780333114,0.5843139019680206,HAB,84,14,2,0.22054541936285185,-206.24872310720943,-194.27647733384723
(Intercept),0.6253583771516203,0.6269087098332384,0.9975270200313049,0.321674254312208,ICO,84,14,2,0.22054541941333958,-110.83552510382908,-98.8632793304669
res_soc,-0.18053502371519844,0.17802075586286834,-1.0141234534149877,0.3137415768352581,ICO,84,14,2,0.22054541941333958,-110.83552510382908,-98.8632793304669
res_ecol,-0.6095248049620354,0.6582724109432365,-0.9259461506045031,0.35740497777843383,ICO,84,14,2,0.22054541941333958,-110.83552510382908,-98.8632793304669
(Intercept),-0.10970482465236112,0.33836682463427664,-0.3242186191596515,0.7466631621804587,SAL,84,14,2,0.20679469431023756,-262.3366212651234,-250.36437549176122
res_soc,0.07902850550744865,0.0927894465383072,0.851697132117525,0.3970579939436737,SAL,84,14,2,0.20679469431023756,-262.3366212651234,-250.36437549176122
res_ecol,0.0163472400232155,0.35740676029340795,0.04573847458787704,0.9636386679361155,SAL,84,14,2,0.20679469431023756,-262.3366212651234,-250.36437549176122
