term,estimate,std.error,statistic,p.value,goal,n_obs,years,yr_lag,r_squared,aic,bic
(Intercept),-0.549512202991223,0.6461978653365282,-0.8503776203362216,0.3972311418646626,AO,105,15,1,0.08121291443587547,-212.53064627114054,-199.40578220471917
res_reg,-0.051630686450325515,0.04448319205141389,-1.160678541024001,0.2486508121036362,AO,105,15,1,0.08121291443587547,-212.53064627114054,-199.40578220471917
res_ecol,0.6444567005586568,0.763944548363973,0.8435909411734063,0.4009951548131784,AO,105,15,1,0.08121291443587547,-212.53064627114054,-199.40578220471917
(Intercept),-0.015509736547313862,0.16233047085519578,-0.09554420969522763,0.9240564181510538,FIS,120,15,1,0.06234740291129262,-342.36221458480253,-328.5513449108137
res_reg,0.011006995231481447,0.09108048695605148,0.12084910390073547,0.9040310270500187,FIS,120,15,1,0.06234740291129262,-342.36221458480253,-328.5513449108137
res_ecol,-0.013363291192369604,0.18218122413708282,-0.07335163794000174,0.9416595177313936,FIS,120,15,1,0.06234740291129262,-342.36221458480253,-328.5513449108137
(Intercept),-0.04627016686310679,0.20544269275663282,-0.22522176983884443,0.8222246370620422,HAB,120,15,1,0.5134392615635753,-347.79017983072583,-333.97931015673703
res_reg,0.012635716024198194,0.06101136747485234,0.20710429133401054,0.8363113123940196,HAB,120,15,1,0.5134392615635753,-347.79017983072583,-333.97931015673703
res_ecol,0.02400332104357268,0.22005791680382636,0.10907728925276872,0.9133399216055438,HAB,120,15,1,0.5134392615635753,-347.79017983072583,-333.97931015673703
(Intercept),-0.05863818776192446,0.29858043017615826,-0.19638992323552068,0.8446673540086779,ICO,120,15,1,0.5134392618127882,-260.3040809336661,-246.49321125967734
res_reg,-0.00387200498750086,0.08867095785186123,-0.04366711583255538,0.965248920962862,ICO,120,15,1,0.5134392618127882,-260.3040809336661,-246.49321125967734
res_ecol,0.04580239851106484,0.3198214868559434,0.1432123868891133,0.8863844617044908,ICO,120,15,1,0.5134392618127882,-260.3040809336661,-246.49321125967734
(Intercept),-0.1333293663601755,0.11879862696272583,-1.1223140348415712,0.26417273000770125,SAL,120,15,1,0.5014162676119581,-484.937106427449,-471.1262367534602
res_reg,0.03701600602501755,0.03489323199243131,1.0608362685648234,0.291087983679924,SAL,120,15,1,0.5014162676119581,-484.937106427449,-471.1262367534602
res_ecol,0.11967266050854171,0.12742184737235987,0.9391847864112893,0.34969360871596045,SAL,120,15,1,0.5014162676119581,-484.937106427449,-471.1262367534602
(Intercept),-1.0255043638472454,0.9691710396678168,-1.0581252656896731,0.2928618319600614,AO,98,14,2,0.06834749923905693,-125.17823178183585,-112.40884732383314
res_reg,-0.06889729684357244,0.06879658089885768,-1.0014639672989394,0.3193176316411948,AO,98,14,2,0.06834749923905693,-125.17823178183585,-112.40884732383314
res_ecol,1.1907314879590083,1.1452617743283535,1.039702463358057,0.30129447137230775,AO,98,14,2,0.06834749923905693,-125.17823178183585,-112.40884732383314
(Intercept),-0.020342474132758904,0.31743820786244453,-0.06408325661154786,0.949029355247653,FIS,112,14,2,0.047830043144542596,-220.92756216979566,-207.47082275864994
res_reg,0.038806212626263756,0.15527049622905753,0.24992650612139608,0.8031468492771863,FIS,112,14,2,0.047830043144542596,-220.92756216979566,-207.47082275864994
res_ecol,-0.03961172788935279,0.35718067936237957,-0.11090109341878625,0.9119127051838303,FIS,112,14,2,0.047830043144542596,-220.92756216979566,-207.47082275864994
(Intercept),-0.18823680751449362,0.26543128845185854,-0.709173393281532,0.4798347438193359,HAB,112,14,2,0.5230623115978111,-280.75864009623,-267.3019006850843
res_reg,0.07290976343625612,0.08034002369134252,0.9075148361465184,0.3662736798598696,HAB,112,14,2,0.5230623115978111,-280.75864009623,-267.3019006850843
res_ecol,0.14202601198202933,0.2841473979710844,0.4998321751180782,0.6182698202425443,HAB,112,14,2,0.5230623115978111,-280.75864009623,-267.3019006850843
(Intercept),-0.09898360940167074,0.43307052836858656,-0.22856233088534192,0.8196667158227405,ICO,112,14,2,0.5263582351543502,-171.57926122825623,-158.1225218171105
res_reg,-0.0012651457752428054,0.13146950834547347,-0.00962311178587719,0.9923407826584477,ICO,112,14,2,0.5263582351543502,-171.57926122825623,-158.1225218171105
res_ecol,0.06834793414272379,0.4634355790942719,0.14748098166373297,0.8830435224937712,ICO,112,14,2,0.5263582351543502,-171.57926122825623,-158.1225218171105
(Intercept),-0.27688237822923895,0.2310361769524265,-1.1984373264895773,0.2335239050762025,SAL,112,14,2,0.471493372120932,-343.86818582887634,-330.41144641773064
res_reg,0.08682688500246931,0.06659886570450858,1.3037291864355482,0.19526072615732878,SAL,112,14,2,0.471493372120932,-343.86818582887634,-330.41144641773064
res_ecol,0.2477926911834487,0.24875551287568234,0.99612944581166,0.32154453044961445,SAL,112,14,2,0.471493372120932,-343.86818582887634,-330.41144641773064
(Intercept),-1.6953369472443147,1.2044933106333993,-1.4075104712310926,0.16305557757348763,AO,91,13,3,0.05458256597554783,-81.90877927435459,-69.52209520196355
res_reg,-0.07101445731854947,0.08879081288109919,-0.7997951028294532,0.42614040592373625,AO,91,13,3,0.05458256597554783,-81.90877927435459,-69.52209520196355
res_ecol,1.9552072162988638,1.422575690327447,1.3744134878677818,0.1730580634277587,AO,91,13,3,0.05458256597554783,-81.90877927435459,-69.52209520196355
(Intercept),-0.02803758158680082,0.40820347670723534,-0.06868530815309408,0.9453860106288956,FIS,104,13,3,0.047997345399565156,-171.792955492438,-158.7173529082317
res_reg,0.06453641362086417,0.1964851406536237,0.32845442360770166,0.7432986637261221,FIS,104,13,3,0.047997345399565156,-171.792955492438,-158.7173529082317
res_ecol,-0.06447676592787428,0.45950135686773924,-0.1403189891916532,0.8887082009395626,FIS,104,13,3,0.047997345399565156,-171.792955492438,-158.7173529082317
(Intercept),-0.2027620581922386,0.3073700341811311,-0.6596676176726852,0.5110801695450689,HAB,104,13,3,0.5433115609356314,-237.88564889830246,-224.81004631409616
res_reg,0.07828150301774658,0.09562827865468333,0.8186020298495962,0.41508394740316823,HAB,104,13,3,0.5433115609356314,-237.88564889830246,-224.81004631409616
res_ecol,0.12880691801101504,0.3285013631802841,0.3921046681937962,0.6958684779436957,HAB,104,13,3,0.5433115609356314,-237.88564889830246,-224.81004631409616
(Intercept),-0.27737042472688367,0.7093965522259034,-0.39099488693110623,0.6966858213252431,ICO,104,13,3,0.4482901340426249,-123.71443634643543,-110.63883376222914
res_reg,0.06332419153136264,0.20131611246606324,0.31455103496515946,0.7537996726593585,ICO,104,13,3,0.4482901340426249,-123.71443634643543,-110.63883376222914
res_ecol,0.22630088561517953,0.7662320952485026,0.29534247784515755,0.7683836469924261,ICO,104,13,3,0.4482901340426249,-123.71443634643543,-110.63883376222914
(Intercept),-0.377308388952754,0.34147498211910465,-1.1049371365693514,0.27200703364768736,SAL,104,13,3,0.45148368377109893,-269.90656536973984,-256.83096278553353
res_reg,0.12513080087192546,0.09723375047276175,1.2869070694437377,0.20128677180620771,SAL,104,13,3,0.45148368377109893,-269.90656536973984,-256.83096278553353
res_ecol,0.3316034242471951,0.36870349924999524,0.8993769381677474,0.3707501050735086,SAL,104,13,3,0.45148368377109893,-269.90656536973984,-256.83096278553353
(Intercept),-1.8179946332931005,1.404260765958181,-1.2946275203043311,0.19942045256113847,AO,84,12,4,0.03998761695402218,-54.739455327478026,-42.76720955411583
res_reg,-0.08311176170224638,0.1091436438006851,-0.7614897103309344,0.4487524749778812,AO,84,12,4,0.03998761695402218,-54.739455327478026,-42.76720955411583
res_ecol,2.0757080818819933,1.657465375931137,1.2523387287748888,0.21433761073196808,AO,84,12,4,0.03998761695402218,-54.739455327478026,-42.76720955411583
(Intercept),0.05548061103079585,0.5368926659709615,0.10333650382513622,0.9179364984872219,FIS,96,12,4,0.044426259545284584,-136.29188602763912,-123.62888856187284
res_reg,0.09368049455068357,0.243421332601384,0.3848491566024355,0.7012992855674699,FIS,96,12,4,0.044426259545284584,-136.29188602763912,-123.62888856187284
res_ecol,-0.19420177077329745,0.6049562880810038,-0.32101785633029706,0.7489756777343041,FIS,96,12,4,0.044426259545284584,-136.29188602763912,-123.62888856187284
(Intercept),-0.03130103924511781,0.4054683696874228,-0.07719724048819865,0.9386459559147999,HAB,96,12,4,0.5405613445129981,-203.48177047433427,-190.81877300856797
res_reg,0.0425431108144209,0.12738523967963106,0.3339720592543938,0.7392136562021248,HAB,96,12,4,0.5405613445129981,-203.48177047433427,-190.81877300856797
res_ecol,-0.08284197407158833,0.43382641640063013,-0.19095649997275732,0.8490097594454988,HAB,96,12,4,0.5405613445129981,-203.48177047433427,-190.81877300856797
(Intercept),-0.019509468310166464,0.9752275937987988,-0.020005041319812678,0.9840856921409258,ICO,96,12,4,0.4140490155137224,-101.1653431032829,-88.50234563751661
res_reg,-0.02767816387527845,0.26863414334356644,-0.10303293367991495,0.9181767122789395,ICO,96,12,4,0.4140490155137224,-101.1653431032829,-88.50234563751661
res_ecol,-0.07064285468636455,1.058179482377328,-0.06675885883522976,0.9469286332230668,ICO,96,12,4,0.4140490155137224,-101.1653431032829,-88.50234563751661
(Intercept),-0.3994884306030805,0.43300508483402367,-0.9225952410148012,0.3587993329920429,SAL,96,12,4,0.47085755565912607,-228.39707308048736,-215.73407561472106
res_reg,0.14962123270951957,0.12707512607046648,1.1774234449828576,0.24227476403257217,SAL,96,12,4,0.47085755565912607,-228.39707308048736,-215.73407561472106
res_ecol,0.3298952219465454,0.4669075565116741,0.7065536150479865,0.48175385172662644,SAL,96,12,4,0.47085755565912607,-228.39707308048736,-215.73407561472106
(Intercept),-1.8466268001736637,1.5042332953410693,-1.2276199482441055,0.2238224366677681,AO,77,11,5,0.026112065926373246,-44.66258986199253,-33.14226439597168
res_reg,-0.10921284928361738,0.12615656145966955,-0.8656929772022295,0.38970261694925756,AO,77,11,5,0.026112065926373246,-44.66258986199253,-33.14226439597168
res_ecol,2.082259555067034,1.7739955808617915,1.173768174808807,0.2445826143217937,AO,77,11,5,0.026112065926373246,-44.66258986199253,-33.14226439597168
(Intercept),0.16314126242652358,0.6683356594808225,0.24410078994326775,0.8077936945575126,FIS,88,11,5,0.04147169306183824,-117.94653288925882,-105.73327660680724
