nutr_pressure,rgn_id,Freq,year
0.0,1,1732,2003
1e-4,1,1024,2003
2e-4,1,204,2003
3e-4,1,168,2003
4e-4,1,119,2003
5e-4,1,163,2003
6e-4,1,234,2003
7e-4,1,188,2003
8e-4,1,32,2003
9e-4,1,47,2003
0.001,1,49,2003
0.0011,1,41,2003
0.0012,1,31,2003
0.0013,1,44,2003
0.0014,1,35,2003
0.0015,1,33,2003
0.0016,1,37,2003
0.0017,1,22,2003
0.0018,1,31,2003
0.0019,1,49,2003
0.002,1,3,2003
0.0021,1,4,2003
0.0022,1,5,2003
0.0023,1,1,2003
0.0024,1,4,2003
0.0025,1,4,2003
0.0026,1,1,2003
0.0027,1,2,2003
0.0028,1,4,2003
0.0031,1,2,2003
NA,1,2382637,2003
0.0,2,1305,2003
1e-4,2,613,2003
2e-4,2,428,2003
3e-4,2,253,2003
4e-4,2,175,2003
5e-4,2,54,2003
6e-4,2,38,2003
7e-4,2,44,2003
8e-4,2,38,2003
NA,2,5027077,2003
NA,7,31588950,2003
0.0,3,1861,2003
1e-4,3,556,2003
2e-4,3,150,2003
3e-4,3,19,2003
5e-4,3,1,2003
NA,3,2641388,2003
0.0,8,25,2003
1e-4,8,13,2003
NA,8,368537,2003
0.0,4,3223,2003
1e-4,4,585,2003
2e-4,4,268,2003
3e-4,4,126,2003
4e-4,4,80,2003
5e-4,4,95,2003
6e-4,4,135,2003
7e-4,4,178,2003
8e-4,4,110,2003
9e-4,4,99,2003
0.001,4,96,2003
0.0011,4,58,2003
0.0012,4,33,2003
0.0013,4,26,2003
0.0014,4,26,2003
0.0015,4,54,2003
0.0016,4,10,2003
0.0017,4,21,2003
0.0018,4,5,2003
0.0019,4,38,2003
0.002,4,20,2003
0.0021,4,82,2003
0.0023,4,1,2003
0.0024,4,2,2003
0.0025,4,5,2003
0.0026,4,5,2003
0.0027,4,4,2003
0.0028,4,2,2003
0.0031,4,9,2003
0.0029,4,2,2003
0.003,4,3,2003
0.0032,4,5,2003
0.0033,4,8,2003
0.0034,4,1,2003
0.0035,4,1,2003
0.0036,4,5,2003
0.0037,4,12,2003
0.0038,4,6,2003
0.0039,4,5,2003
0.004,4,2,2003
0.0041,4,5,2003
0.0042,4,9,2003
0.0043,4,9,2003
0.0044,4,10,2003
