nutr_pressure,rgn_id,Freq,year
0.0068,6,2,2010
0.0069,6,5,2010
0.0071,6,7,2010
0.0072,6,5,2010
0.0073,6,5,2010
0.0074,6,3,2010
0.0075,6,3,2010
0.0076,6,4,2010
0.0077,6,4,2010
0.0078,6,5,2010
0.0079,6,10,2010
0.008,6,8,2010
0.0082,6,9,2010
0.0083,6,7,2010
0.0084,6,6,2010
0.0085,6,5,2010
0.0086,6,1,2010
0.0087,6,5,2010
0.0088,6,3,2010
0.0089,6,3,2010
0.009,6,5,2010
0.0091,6,5,2010
0.0092,6,4,2010
0.0094,6,6,2010
0.0095,6,4,2010
0.0097,6,5,2010
0.0098,6,1,2010
0.0099,6,4,2010
0.01,6,5,2010
0.0101,6,5,2010
0.0102,6,5,2010
0.0103,6,4,2010
0.0104,6,4,2010
0.0105,6,4,2010
0.0106,6,6,2010
0.0107,6,3,2010
0.0108,6,4,2010
0.0109,6,4,2010
0.0111,6,6,2010
0.0112,6,6,2010
0.0113,6,2,2010
0.0114,6,3,2010
0.0115,6,3,2010
0.0118,6,8,2010
0.012,6,3,2010
0.0121,6,3,2010
0.0123,6,3,2010
0.0124,6,8,2010
0.0125,6,6,2010
0.0126,6,4,2010
0.0127,6,4,2010
0.0128,6,5,2010
0.013,6,5,2010
0.0131,6,4,2010
0.0133,6,7,2010
0.0135,6,5,2010
0.0136,6,5,2010
0.0137,6,4,2010
0.0138,6,4,2010
0.0139,6,4,2010
0.0141,6,3,2010
0.0142,6,9,2010
0.0144,6,6,2010
0.0145,6,5,2010
0.0146,6,8,2010
0.0147,6,5,2010
0.0148,6,6,2010
0.0149,6,7,2010
0.015,6,3,2010
0.0151,6,8,2010
0.0152,6,7,2010
0.0153,6,3,2010
0.0154,6,8,2010
0.0155,6,5,2010
0.0156,6,6,2010
0.0037,6,135,2010
0.0055,6,8,2010
0.0064,6,7,2010
0.007,6,4,2010
0.0081,6,5,2010
0.0096,6,7,2010
0.0122,6,4,2010
0.0129,6,10,2010
0.0134,6,6,2010
0.0143,6,3,2010
0.0158,6,4,2010
0.0159,6,8,2010
0.0164,6,8,2010
0.0165,6,9,2010
0.0167,6,12,2010
0.0169,6,13,2010
0.0171,6,16,2010
0.0176,6,19,2010
0.0177,6,23,2010
0.0178,6,15,2010
0.0183,6,27,2010
0.0184,6,25,2010
0.0185,6,18,2010
0.0187,6,27,2010
0.0188,6,13,2010
0.0189,6,28,2010
0.019,6,25,2010
0.0193,6,15,2010
0.0194,6,24,2010
0.0195,6,23,2010
0.0196,6,19,2010
0.0197,6,24,2010
0.0198,6,19,2010
0.0199,6,19,2010
0.02,6,12,2010
0.0201,6,23,2010
0.0202,6,15,2010
0.0203,6,26,2010
0.0204,6,15,2010
0.0206,6,21,2010
0.0207,6,16,2010
0.0208,6,19,2010
0.0209,6,20,2010
0.021,6,17,2010
0.0212,6,18,2010
0.0213,6,16,2010
0.0214,6,20,2010
0.0215,6,19,2010
0.0216,6,14,2010
0.0217,6,21,2010
0.022,6,18,2010
0.0222,6,14,2010
0.0223,6,19,2010
0.0224,6,16,2010
0.0225,6,17,2010
0.0227,6,21,2010
0.0229,6,19,2010
0.023,6,15,2010
0.0231,6,20,2010
0.0232,6,21,2010
0.0237,6,18,2010
0.0238,6,23,2010
0.0239,6,25,2010
0.024,6,28,2010
0.0241,6,18,2010
0.0242,6,32,2010
0.0245,6,16,2010
0.0246,6,27,2010
0.0247,6,22,2010
0.0248,6,13,2010
0.0251,6,20,2010
0.0252,6,19,2010
0.0253,6,25,2010
0.0254,6,14,2010
0.0255,6,30,2010
0.0258,6,15,2010
0.026,6,30,2010
0.0261,6,13,2010
0.0262,6,24,2010
0.0263,6,17,2010
0.0265,6,23,2010
0.0267,6,16,2010
0.0268,6,25,2010
0.0269,6,23,2010
0.027,6,26,2010
0.0274,6,27,2010
0.0276,6,21,2010
0.0277,6,24,2010
0.0278,6,15,2010
0.0279,6,26,2010
0.028,6,21,2010
0.0285,6,29,2010
0.0288,6,22,2010
0.029,6,16,2010
0.0291,6,22,2010
0.0292,6,23,2010
0.0293,6,13,2010
0.0294,6,31,2010
0.0295,6,20,2010
0.0296,6,14,2010
0.0297,6,22,2010
0.0299,6,23,2010
0.03,6,18,2010
0.0301,6,25,2010
0.0302,6,18,2010
0.0303,6,19,2010
0.0304,6,24,2010
0.0305,6,20,2010
0.0307,6,26,2010
0.0308,6,26,2010
0.031,6,23,2010
0.0311,6,27,2010
0.0313,6,25,2010
0.0314,6,21,2010
0.0315,6,26,2010
0.0316,6,33,2010
0.0317,6,19,2010
0.0318,6,36,2010
0.0319,6,19,2010
0.032,6,27,2010
0.0321,6,26,2010
0.0322,6,29,2010
0.0323,6,23,2010
0.0324,6,31,2010
0.0325,6,22,2010
0.0326,6,31,2010
0.0327,6,28,2010
0.0328,6,32,2010
0.0329,6,33,2010
0.033,6,31,2010
0.0331,6,37,2010
0.0334,6,35,2010
0.0336,6,35,2010
0.0338,6,35,2010
0.0339,6,56,2010
0.034,6,52,2010
0.0341,6,50,2010
0.0342,6,40,2010
0.0343,6,38,2010
0.0345,6,40,2010
0.0346,6,35,2010
0.0347,6,33,2010
0.0348,6,43,2010
0.0349,6,58,2010
0.0351,6,45,2010
0.0352,6,49,2010
0.0353,6,40,2010
0.0354,6,49,2010
0.0356,6,42,2010
0.0357,6,54,2010
0.0358,6,63,2010
0.036,6,59,2010
0.0362,6,61,2010
0.0364,6,57,2010
0.0365,6,54,2010
0.0366,6,55,2010
0.0367,6,64,2010
0.0368,6,62,2010
0.037,6,59,2010
0.0372,6,61,2010
0.0373,6,54,2010
0.0376,6,51,2010
0.0377,6,52,2010
0.0378,6,60,2010
0.0379,6,56,2010
0.038,6,53,2010
0.0381,6,37,2010
0.0382,6,28,2010
0.0384,6,27,2010
0.0388,6,26,2010
0.0389,6,26,2010
0.039,6,25,2010
0.0392,6,29,2010
0.0394,6,21,2010
0.0395,6,12,2010
0.0397,6,1,2010
0.0399,6,1,2010
0.0403,6,2,2010
0.0404,6,2,2010
0.0407,6,2,2010
0.0408,6,1,2010
0.0409,6,3,2010
0.041,6,2,2010
0.0412,6,1,2010
0.0413,6,1,2010
0.0417,6,1,2010
0.0418,6,3,2010
0.0419,6,2,2010
0.0422,6,1,2010
0.0423,6,3,2010
0.0424,6,1,2010
0.0425,6,4,2010
0.0426,6,1,2010
0.0431,6,2,2010
0.0432,6,3,2010
0.0433,6,2,2010
0.0434,6,2,2010
0.0436,6,2,2010
0.0437,6,2,2010
0.044,6,1,2010
0.0441,6,1,2010
0.0442,6,2,2010
0.0445,6,2,2010
0.0446,6,2,2010
0.0447,6,1,2010
0.0448,6,2,2010
0.0449,6,3,2010
0.045,6,1,2010
0.0452,6,1,2010
0.0454,6,2,2010
0.0456,6,1,2010
0.0458,6,2,2010
0.0459,6,2,2010
0.046,6,2,2010
0.0461,6,2,2010
0.0462,6,1,2010
0.0463,6,3,2010
0.0468,6,3,2010
0.0469,6,1,2010
0.0471,6,1,2010
0.0473,6,1,2010
0.0474,6,1,2010
0.0475,6,3,2010
0.0476,6,1,2010
0.0477,6,4,2010
0.0478,6,1,2010
0.0479,6,1,2010
0.0481,6,1,2010
0.0482,6,2,2010
0.0486,6,1,2010
0.0487,6,1,2010
0.0488,6,1,2010
0.0489,6,1,2010
0.049,6,3,2010
0.0491,6,2,2010
0.0492,6,1,2010
0.0493,6,3,2010
0.0496,6,2,2010
0.0498,6,1,2010
0.0499,6,1,2010
0.0501,6,2,2010
0.0503,6,3,2010
0.0504,6,2,2010
0.0505,6,1,2010
0.0506,6,1,2010
0.0507,6,4,2010
0.0508,6,1,2010
0.0509,6,2,2010
0.051,6,1,2010
0.0511,6,2,2010
0.0515,6,3,2010
0.0516,6,1,2010
0.0517,6,2,2010
0.0518,6,2,2010
0.0519,6,4,2010
0.052,6,4,2010
0.0521,6,3,2010
0.0522,6,6,2010
0.0523,6,2,2010
0.0524,6,2,2010
0.0525,6,2,2010
0.0526,6,2,2010
0.0527,6,3,2010
0.0528,6,2,2010
0.0529,6,2,2010
0.053,6,3,2010
0.0531,6,6,2010
0.0532,6,9,2010
0.0533,6,2,2010
0.0534,6,1,2010
0.0535,6,1,2010
0.0536,6,3,2010
0.0537,6,2,2010
0.0538,6,2,2010
0.053900000000000003,6,4,2010
0.0541,6,5,2010
0.0542,6,2,2010
0.0543,6,2,2010
0.0545,6,3,2010
0.0546,6,2,2010
0.0547,6,1,2010
0.0548,6,1,2010
0.0549,6,3,2010
0.055,6,2,2010
0.0551,6,1,2010
0.0552,6,3,2010
0.0553,6,3,2010
0.0555,6,4,2010
0.0556,6,1,2010
0.0557,6,1,2010
0.0558,6,3,2010
0.0559,6,3,2010
0.056,6,3,2010
0.0561,6,1,2010
0.0563,6,1,2010
0.0564,6,4,2010
0.0566,6,1,2010
0.0567,6,3,2010
0.0568,6,1,2010
0.0569,6,2,2010
0.057,6,4,2010
0.0571,6,3,2010
0.0572,6,2,2010
0.0573,6,4,2010
0.0574,6,3,2010
0.0575,6,1,2010
0.0576,6,2,2010
0.0577,6,3,2010
0.0579,6,5,2010
0.0581,6,2,2010
0.0582,6,3,2010
0.0584,6,3,2010
0.0585,6,3,2010
0.0588,6,3,2010
0.0589,6,3,2010
0.0591,6,3,2010
0.0592,6,2,2010
0.0593,6,4,2010
0.0594,6,2,2010
0.0595,6,5,2010
0.0596,6,3,2010
0.0597,6,3,2010
0.0598,6,2,2010
0.0599,6,3,2010
0.06,6,1,2010
0.0603,6,4,2010
0.0604,6,1,2010
0.0605,6,3,2010
0.0606,6,2,2010
0.0608,6,1,2010
0.061,6,2,2010
0.0611,6,1,2010
0.0612,6,2,2010
0.0613,6,2,2010
0.0614,6,5,2010
0.0615,6,3,2010
0.0616,6,2,2010
0.0617,6,4,2010
0.0618,6,5,2010
0.062,6,4,2010
0.0621,6,2,2010
0.0624,6,2,2010
0.0627,6,4,2010
0.0628,6,2,2010
0.063,6,3,2010
0.0631,6,1,2010
0.0632,6,2,2010
0.0634,6,5,2010
0.0635,6,4,2010
0.0637,6,2,2010
0.0638,6,4,2010
0.0639,6,3,2010
0.064,6,3,2010
0.0641,6,2,2010
0.0643,6,1,2010
0.0644,6,6,2010
0.0646,6,3,2010
0.0647,6,2,2010
0.0648,6,2,2010
0.0649,6,2,2010
0.0651,6,1,2010
0.0654,6,3,2010
0.0657,6,1,2010
0.0658,6,4,2010
0.066,6,2,2010
0.0661,6,4,2010
0.0662,6,2,2010
0.0663,6,3,2010
0.0664,6,4,2010
0.0666,6,4,2010
0.0667,6,3,2010
0.0668,6,3,2010
0.067,6,3,2010
0.0673,6,3,2010
0.0678,6,3,2010
0.068,6,2,2010
0.0681,6,2,2010
0.0682,6,3,2010
0.0683,6,2,2010
0.0684,6,4,2010
0.0685,6,4,2010
0.0686,6,2,2010
0.0687,6,5,2010
0.0688,6,2,2010
0.0689,6,5,2010
0.0693,6,2,2010
0.0694,6,4,2010
0.0698,6,3,2010
0.0702,6,3,2010
0.0704,6,6,2010
0.0705,6,2,2010
0.0706,6,6,2010
0.0707,6,4,2010
0.0708,6,2,2010
0.0709,6,4,2010
0.0711,6,3,2010
0.0712,6,4,2010
0.0718,6,2,2010
0.0719,6,3,2010
0.0723,6,5,2010
0.0725,6,1,2010
0.0726,6,4,2010
0.0727,6,4,2010
0.0728,6,2,2010
0.0729,6,3,2010
0.073,6,6,2010
0.0731,6,4,2010
0.0732,6,2,2010
0.0733,6,3,2010
0.0734,6,5,2010
0.0735,6,5,2010
0.0736,6,2,2010
0.0738,6,3,2010
0.074,6,2,2010
0.0742,6,3,2010
0.0744,6,3,2010
0.0745,6,2,2010
0.0746,6,5,2010
0.0747,6,6,2010
0.0748,6,2,2010
0.075,6,2,2010
0.0752,6,4,2010
0.0753,6,4,2010
0.0754,6,7,2010
0.0755,6,2,2010
0.0757,6,4,2010
0.0758,6,5,2010
0.076,6,1,2010
0.0761,6,5,2010
0.0762,6,3,2010
0.0764,6,3,2010
0.0767,6,6,2010
0.0769,6,4,2010
0.077,6,3,2010
0.0772,6,5,2010
0.0773,6,4,2010
0.0775,6,2,2010
0.0776,6,4,2010
0.0777,6,5,2010
0.0779,6,6,2010
0.0781,6,3,2010
0.0782,6,4,2010
0.0783,6,5,2010
0.0785,6,1,2010
0.0787,6,5,2010
0.0788,6,3,2010
0.0789,6,3,2010
0.079,6,2,2010
0.0791,6,1,2010
0.0792,6,4,2010
0.0794,6,4,2010
0.0795,6,1,2010
0.0796,6,2,2010
0.0797,6,6,2010
0.0799,6,6,2010
0.08,6,2,2010
0.0801,6,3,2010
0.0802,6,6,2010
0.0804,6,4,2010
0.0805,6,1,2010
0.0806,6,5,2010
0.0808,6,5,2010
0.081,6,3,2010
0.0812,6,3,2010
0.0813,6,2,2010
0.0815,6,1,2010
0.0816,6,7,2010
0.0818,6,2,2010
0.0819,6,4,2010
0.082,6,2,2010
0.0821,6,4,2010
0.0822,6,4,2010
0.0823,6,2,2010
0.0824,6,6,2010
0.0827,6,4,2010
0.0829,6,5,2010
0.0832,6,3,2010
0.0833,6,3,2010
0.0835,6,5,2010
0.0836,6,3,2010
0.0838,6,3,2010
0.0841,6,2,2010
0.0842,6,6,2010
0.0843,6,3,2010
0.0845,6,4,2010
0.0846,6,2,2010
0.0847,6,5,2010
0.085,6,5,2010
0.0852,6,5,2010
0.0855,6,2,2010
0.0856,6,4,2010
0.0857,6,3,2010
0.086,6,1,2010
0.0862,6,5,2010
0.0863,6,6,2010
0.0864,6,7,2010
0.0865,6,2,2010
0.0867,6,5,2010
0.0868,6,3,2010
0.0869,6,5,2010
0.087,6,1,2010
0.0871,6,3,2010
0.0873,6,4,2010
0.0874,6,4,2010
0.0875,6,5,2010
0.0879,6,5,2010
0.088,6,2,2010
0.0882,6,3,2010
0.0883,6,2,2010
0.0885,6,2,2010
0.0886,6,3,2010
0.0887,6,5,2010
0.0888,6,1,2010
0.0891,6,6,2010
0.0892,6,8,2010
0.0894,6,3,2010
0.0895,6,3,2010
0.0896,6,1,2010
0.0897,6,3,2010
0.0898,6,2,2010
0.0899,6,4,2010
0.09,6,5,2010
0.0901,6,6,2010
0.0902,6,4,2010
0.0903,6,3,2010
0.0904,6,3,2010
0.0905,6,4,2010
0.0908,6,2,2010
0.0909,6,1,2010
0.091,6,3,2010
0.0911,6,3,2010
0.0912,6,2,2010
0.0915,6,3,2010
0.0917,6,3,2010
0.0918,6,5,2010
0.0919,6,5,2010
0.092,6,6,2010
0.0921,6,4,2010
0.0922,6,3,2010
0.0923,6,3,2010
0.0924,6,3,2010
0.0925,6,5,2010
0.0926,6,5,2010
0.0927,6,1,2010
0.0928,6,4,2010
0.0929,6,3,2010
0.093,6,5,2010
0.0931,6,4,2010
0.0932,6,3,2010
0.0933,6,4,2010
0.0934,6,3,2010
0.0935,6,4,2010
0.0936,6,3,2010
0.0937,6,3,2010
0.0938,6,7,2010
0.0939,6,6,2010
0.0941,6,8,2010
0.0942,6,1,2010
0.0943,6,3,2010
0.0944,6,2,2010
0.0945,6,5,2010
0.0946,6,3,2010
0.0947,6,2,2010
0.0948,6,6,2010
0.0949,6,9,2010
0.095,6,4,2010
0.0951,6,2,2010
0.0952,6,3,2010
0.0953,6,4,2010
0.0955,6,2,2010
0.0956,6,2,2010
0.0957,6,3,2010
0.0958,6,2,2010
0.0959,6,4,2010
0.096,6,4,2010
0.0961,6,1,2010
0.0962,6,2,2010
0.0964,6,2,2010
0.0966,6,4,2010
0.0967,6,5,2010
0.0968,6,2,2010
0.0969,6,4,2010
0.097,6,4,2010
0.0971,6,2,2010
0.0972,6,4,2010
0.0973,6,5,2010
0.0974,6,3,2010
0.0975,6,1,2010
0.0976,6,8,2010
0.0977,6,4,2010
0.0979,6,4,2010
0.098,6,4,2010
0.0981,6,2,2010
0.0983,6,1,2010
0.0984,6,4,2010
0.0985,6,3,2010
0.0986,6,1,2010
0.0988,6,3,2010
0.0989,6,1,2010
0.0991,6,3,2010
0.0993,6,1,2010
0.0995,6,3,2010
0.0996,6,3,2010
0.0997,6,3,2010
0.0998,6,3,2010
0.0999,6,2,2010
0.1,6,3,2010
0.1001,6,6,2010
0.1003,6,3,2010
0.1004,6,7,2010
0.1005,6,4,2010
0.1006,6,2,2010
0.1008,6,6,2010
0.1009,6,4,2010
0.101,6,4,2010
0.1011,6,3,2010
0.1012,6,2,2010
0.1013,6,1,2010
0.1014,6,2,2010
0.1017,6,2,2010
0.1018,6,1,2010
0.1022,6,4,2010
0.1023,6,4,2010
0.1024,6,1,2010
0.1025,6,3,2010
0.1026,6,3,2010
0.1028,6,1,2010
0.1029,6,5,2010
0.103,6,4,2010
0.1032,6,6,2010
0.1033,6,6,2010
0.1034,6,1,2010
0.1035,6,6,2010
0.1036,6,7,2010
0.1037,6,4,2010
0.1038,6,5,2010
0.1039,6,7,2010
0.1041,6,1,2010
0.1042,6,1,2010
0.1045,6,2,2010
0.1047,6,5,2010
0.1048,6,1,2010
0.1049,6,2,2010
0.1051,6,4,2010
0.1052,6,2,2010
0.1055,6,4,2010
0.1058,6,3,2010
0.1059,6,2,2010
0.106,6,4,2010
0.1061,6,5,2010
0.1062,6,3,2010
0.1063,6,2,2010
0.1065,6,5,2010
0.1066,6,3,2010
0.1067,6,4,2010
0.1068,6,5,2010
0.1069,6,8,2010
0.107,6,3,2010
0.1071,6,3,2010
0.1072,6,3,2010
0.1074,6,4,2010
0.1076,6,2,2010
0.1077,6,2,2010
0.108,6,3,2010
0.1085,6,2,2010
0.1088,6,3,2010
0.1089,6,4,2010
0.109,6,7,2010
0.1091,6,2,2010
0.1092,6,7,2010
0.1093,6,5,2010
0.1094,6,3,2010
0.1095,6,2,2010
0.1096,6,3,2010
0.1097,6,4,2010
0.1098,6,2,2010
0.1099,6,5,2010
0.11,6,7,2010
0.1101,6,1,2010
0.1102,6,2,2010
0.1103,6,4,2010
0.1104,6,1,2010
0.1106,6,4,2010
0.1107,6,2,2010
0.1113,6,1,2010
0.1115,6,3,2010
0.1116,6,2,2010
0.1118,6,7,2010
0.1119,6,6,2010
0.112,6,5,2010
0.1121,6,3,2010
0.1122,6,4,2010
0.1123,6,3,2010
0.1124,6,3,2010
0.1125,6,7,2010
0.1126,6,2,2010
0.1127,6,5,2010
0.1128,6,3,2010
0.1129,6,2,2010
0.113,6,6,2010
0.1131,6,5,2010
0.1133,6,2,2010
0.1134,6,4,2010
0.1135,6,5,2010
0.1137,6,3,2010
0.1138,6,6,2010
0.1139,6,2,2010
0.1143,6,1,2010
0.1145,6,4,2010
0.1147,6,3,2010
0.1148,6,2,2010
0.1149,6,2,2010
0.115,6,3,2010
0.1151,6,5,2010
0.1152,6,3,2010
0.1153,6,5,2010
0.1154,6,1,2010
0.1155,6,3,2010
0.1156,6,7,2010
0.1157,6,4,2010
0.1158,6,1,2010
0.1159,6,5,2010
0.116,6,4,2010
0.1161,6,3,2010
0.1162,6,4,2010
0.1165,6,3,2010
0.1167,6,4,2010
0.1168,6,1,2010
0.117,6,6,2010
0.1172,6,2,2010
0.1173,6,2,2010
0.1174,6,4,2010
0.1176,6,3,2010
0.1177,6,4,2010
0.1179,6,1,2010
0.118,6,4,2010
0.1181,6,2,2010
0.1182,6,3,2010
0.1184,6,2,2010
0.1185,6,5,2010
0.1186,6,1,2010
0.1187,6,4,2010
0.1189,6,3,2010
0.119,6,4,2010
0.1191,6,4,2010
0.1192,6,8,2010
0.1194,6,5,2010
0.1195,6,6,2010
0.1196,6,8,2010
0.1197,6,4,2010
0.1198,6,5,2010
0.1199,6,4,2010
0.12,6,3,2010
0.1202,6,5,2010
0.1203,6,5,2010
0.1204,6,2,2010
0.1205,6,6,2010
0.1206,6,6,2010
0.1208,6,5,2010
0.1209,6,6,2010
0.121,6,4,2010
0.1211,6,4,2010
0.1213,6,6,2010
0.1214,6,2,2010
0.1215,6,5,2010
0.1216,6,3,2010
0.1217,6,2,2010
0.1218,6,6,2010
0.1219,6,5,2010
0.122,6,3,2010
0.1221,6,2,2010
0.1223,6,3,2010
0.1225,6,3,2010
0.1229,6,4,2010
0.123,6,2,2010
0.1231,6,6,2010
0.1232,6,5,2010
0.1233,6,4,2010
0.1234,6,2,2010
0.1235,6,3,2010
0.1236,6,6,2010
0.1238,6,4,2010
0.124,6,9,2010
0.1241,6,3,2010
0.1242,6,2,2010
0.1243,6,6,2010
0.1244,6,4,2010
0.1245,6,3,2010
0.1246,6,5,2010
0.1247,6,2,2010
0.1249,6,5,2010
0.125,6,1,2010
0.1252,6,3,2010
0.1253,6,3,2010
0.1257,6,5,2010
0.1259,6,4,2010
0.1261,6,6,2010
0.1263,6,3,2010
0.1264,6,3,2010
0.1265,6,3,2010
0.1267,6,4,2010
0.1268,6,4,2010
0.1269,6,3,2010
0.127,6,3,2010
0.1272,6,3,2010
0.1273,6,5,2010
0.1274,6,6,2010
0.1276,6,4,2010
0.1277,6,5,2010
0.1278,6,3,2010
0.1279,6,5,2010
0.128,6,2,2010
0.1281,6,5,2010
0.1282,6,3,2010
0.1283,6,4,2010
0.1284,6,2,2010
0.1286,6,6,2010
0.1288,6,1,2010
0.129,6,1,2010
0.1291,6,3,2010
