layer_name,year
cc_acid,2015
cc_acid,2016
cc_acid,2017
cc_slr,1993
cc_slr,1994
cc_slr,1995
cc_slr,1996
cc_slr,1997
cc_slr,1998
cc_slr,1999
cc_slr,2e3
cc_slr,2001
cc_slr,2002
cc_slr,2003
cc_slr,2004
cc_slr,2005
cc_slr,2006
cc_slr,2007
cc_slr,2008
cc_slr,2009
cc_slr,2010
cc_slr,2011
cc_slr,2012
cc_slr,2013
cc_slr,2014
cc_slr,2015
cc_slr,2016
cc_sst,2e3
cc_sst,2001
cc_sst,2002
cc_sst,2003
cc_sst,2004
cc_sst,2005
cc_sst,2006
cc_sst,2007
cc_sst,2008
cc_sst,2009
cc_sst,2010
cc_sst,2011
cc_sst,2012
cc_uv,2005
cc_uv,2006
cc_uv,2007
cc_uv,2008
cc_uv,2009
cc_uv,2010
cc_uv,2011
cc_uv,2012
cc_uv,2013
cc_uv,2014
cc_uv,2015
cc_uv,2016
cp_cf_health,1990
cp_cf_health,1991
cp_cf_health,1992
cp_cf_health,1993
cp_cf_health,1994
cp_cf_health,1995
cp_cf_health,1996
cp_cf_health,1997
cp_cf_health,1998
cp_cf_health,1999
cp_cf_health,2e3
cp_cf_health,2001
cp_cf_health,2002
cp_cf_health,2003
cp_cf_health,2004
cp_cf_health,2005
cp_cf_health,2006
cp_cf_health,2007
cp_cf_health,2008
cp_cf_health,2009
cp_cf_health,2010
cp_sm_health,1990
cp_sm_health,1991
cp_sm_health,1992
cp_sm_health,1993
cp_sm_health,1994
cp_sm_health,1995
cp_sm_health,1996
cp_sm_health,1997
cp_sm_health,1998
cp_sm_health,1999
cp_sm_health,2e3
cp_sm_health,2001
cp_sm_health,2002
cp_sm_health,2003
cp_sm_health,2004
cp_sm_health,2005
cp_sm_health,2006
cp_sm_health,2007
cp_sm_health,2008
cp_sm_health,2009
cp_sm_health,2010
cs_cf_health,1990
cs_cf_health,1991
cs_cf_health,1992
cs_cf_health,1993
cs_cf_health,1994
cs_cf_health,1995
cs_cf_health,1996
cs_cf_health,1997
cs_cf_health,1998
cs_cf_health,1999
cs_cf_health,2e3
cs_cf_health,2001
cs_cf_health,2002
cs_cf_health,2003
cs_cf_health,2004
cs_cf_health,2005
cs_cf_health,2006
cs_cf_health,2007
cs_cf_health,2008
cs_cf_health,2009
cs_cf_health,2010
cs_sm_health,1990
cs_sm_health,1991
cs_sm_health,1992
cs_sm_health,1993
cs_sm_health,1994
cs_sm_health,1995
cs_sm_health,1996
cs_sm_health,1997
cs_sm_health,1998
cs_sm_health,1999
cs_sm_health,2e3
cs_sm_health,2001
cs_sm_health,2002
cs_sm_health,2003
cs_sm_health,2004
cs_sm_health,2005
cs_sm_health,2006
cs_sm_health,2007
cs_sm_health,2008
cs_sm_health,2009
cs_sm_health,2010
cwbi_all,2001
cwbi_all,2002
cwbi_all,2003
cwbi_all,2004
cwbi_all,2005
cwbi_all,2006
cwbi_all,2007
cwbi_all,2008
cwbi_all,2009
cwbi_all,2010
cwbi_all,2011
cwbi_all,2012
cwbi_all,2013
cwbi_all,2014
cwbi_all,2015
cwbi_all,2016
cwbi_fn,2001
cwbi_fn,2002
cwbi_fn,2003
cwbi_fn,2004
cwbi_fn,2005
cwbi_fn,2006
cwbi_fn,2007
cwbi_fn,2008
cwbi_fn,2009
cwbi_fn,2010
cwbi_fn,2011
cwbi_fn,2012
cwbi_fn,2013
cwbi_fn,2014
cwbi_fn,2015
cwbi_fn,2016
fis_ram_b_bmsy,1966
fis_ram_b_bmsy,1967
fis_ram_b_bmsy,1968
fis_ram_b_bmsy,1969
fis_ram_b_bmsy,1970
fis_ram_b_bmsy,1971
fis_ram_b_bmsy,1972
fis_ram_b_bmsy,1973
fis_ram_b_bmsy,1974
fis_ram_b_bmsy,1975
fis_ram_b_bmsy,1976
fis_ram_b_bmsy,1977
fis_ram_b_bmsy,1978
fis_ram_b_bmsy,1979
fis_ram_b_bmsy,1980
fis_ram_b_bmsy,1981
fis_ram_b_bmsy,1982
fis_ram_b_bmsy,1983
fis_ram_b_bmsy,1984
fis_ram_b_bmsy,1985
fis_ram_b_bmsy,1986
fis_ram_b_bmsy,1987
fis_ram_b_bmsy,1988
fis_ram_b_bmsy,1989
fis_ram_b_bmsy,1990
fis_ram_b_bmsy,1991
fis_ram_b_bmsy,1992
fis_ram_b_bmsy,1993
fis_ram_b_bmsy,1994
fis_ram_b_bmsy,1995
fis_ram_b_bmsy,1996
fis_ram_b_bmsy,1997
fis_ram_b_bmsy,1998
fis_ram_b_bmsy,1999
fis_ram_b_bmsy,2e3
fis_ram_b_bmsy,2001
fis_ram_b_bmsy,2002
fis_ram_b_bmsy,2003
fis_ram_b_bmsy,2004
fis_ram_b_bmsy,2005
fis_ram_b_bmsy,2006
fis_ram_b_bmsy,2007
fis_ram_b_bmsy,2008
fis_ram_b_bmsy,2009
fis_ram_b_bmsy,2010
fis_ram_b_bmsy,2011
fis_ram_b_bmsy,2012
fis_ram_b_bmsy,1935
fis_ram_b_bmsy,1936
fis_ram_b_bmsy,1937
fis_ram_b_bmsy,1938
fis_ram_b_bmsy,1939
fis_ram_b_bmsy,1940
fis_ram_b_bmsy,1941
fis_ram_b_bmsy,1942
fis_ram_b_bmsy,1943
fis_ram_b_bmsy,1944
fis_ram_b_bmsy,1945
fis_ram_b_bmsy,1946
fis_ram_b_bmsy,1947
fis_ram_b_bmsy,1948
fis_ram_b_bmsy,1949
fis_ram_b_bmsy,1950
fis_ram_b_bmsy,1951
fis_ram_b_bmsy,1952
fis_ram_b_bmsy,1953
fis_ram_b_bmsy,1954
fis_ram_b_bmsy,1955
fis_ram_b_bmsy,1956
fis_ram_b_bmsy,1957
fis_ram_b_bmsy,1958
fis_ram_b_bmsy,1959
fis_ram_b_bmsy,1960
fis_ram_b_bmsy,1961
fis_ram_b_bmsy,1962
fis_ram_b_bmsy,1963
fis_ram_b_bmsy,1964
fis_ram_b_bmsy,1965
fis_ram_b_bmsy,1927
fis_ram_b_bmsy,1928
fis_ram_b_bmsy,1929
fis_ram_b_bmsy,1930
fis_ram_b_bmsy,1931
fis_ram_b_bmsy,1932
fis_ram_b_bmsy,1933
fis_ram_b_bmsy,1934
fis_ram_b_bmsy,2013
fis_ram_b_bmsy,2014
fis_ram_catch,1950
fis_ram_catch,1951
fis_ram_catch,1952
fis_ram_catch,1953
fis_ram_catch,1954
fis_ram_catch,1955
fis_ram_catch,1956
fis_ram_catch,1957
fis_ram_catch,1958
fis_ram_catch,1959
fis_ram_catch,1960
fis_ram_catch,1961
fis_ram_catch,1962
fis_ram_catch,1963
fis_ram_catch,1964
fis_ram_catch,1965
fis_ram_catch,1966
fis_ram_catch,1967
fis_ram_catch,1968
fis_ram_catch,1969
fis_ram_catch,1970
fis_ram_catch,1971
fis_ram_catch,1972
fis_ram_catch,1973
fis_ram_catch,1974
fis_ram_catch,1975
fis_ram_catch,1976
fis_ram_catch,1977
fis_ram_catch,1978
fis_ram_catch,1979
fis_ram_catch,1980
fis_ram_catch,1981
fis_ram_catch,1982
fis_ram_catch,1983
fis_ram_catch,1984
fis_ram_catch,1985
fis_ram_catch,1986
fis_ram_catch,1987
fis_ram_catch,1988
fis_ram_catch,1989
fis_ram_catch,1990
fis_ram_catch,1991
fis_ram_catch,1992
fis_ram_catch,1993
fis_ram_catch,1994
fis_ram_catch,1995
fis_ram_catch,1996
fis_ram_catch,1997
fis_ram_catch,1998
fis_ram_catch,1999
fis_ram_catch,2e3
fis_ram_catch,2001
fis_ram_catch,2002
fis_ram_catch,2003
fis_ram_catch,2004
fis_ram_catch,2005
fis_ram_catch,2006
fis_ram_catch,2007
fis_ram_catch,2008
fis_ram_catch,2009
fis_ram_catch,2010
fis_ram_catch,2011
fis_ram_catch,2012
fis_ram_catch,1935
fis_ram_catch,1936
fis_ram_catch,1937
fis_ram_catch,1938
fis_ram_catch,1939
fis_ram_catch,1940
fis_ram_catch,1941
fis_ram_catch,1942
fis_ram_catch,1943
fis_ram_catch,1944
fis_ram_catch,1945
fis_ram_catch,1946
fis_ram_catch,1947
fis_ram_catch,1948
fis_ram_catch,1949
fis_ram_catch,1900
fis_ram_catch,1901
fis_ram_catch,1902
fis_ram_catch,1903
fis_ram_catch,1904
fis_ram_catch,1905
fis_ram_catch,1906
fis_ram_catch,1907
fis_ram_catch,1908
fis_ram_catch,1909
fis_ram_catch,1910
fis_ram_catch,1911
fis_ram_catch,1912
fis_ram_catch,1913
fis_ram_catch,1914
fis_ram_catch,1915
fis_ram_catch,1916
fis_ram_catch,1917
fis_ram_catch,1918
fis_ram_catch,1919
fis_ram_catch,1920
fis_ram_catch,1921
fis_ram_catch,1922
fis_ram_catch,1923
fis_ram_catch,1924
fis_ram_catch,1925
fis_ram_catch,1926
fis_ram_catch,1927
fis_ram_catch,1928
fis_ram_catch,1929
fis_ram_catch,1930
fis_ram_catch,1931
fis_ram_catch,1932
fis_ram_catch,1933
fis_ram_catch,1934
fis_ram_catch,2013
fis_ram_catch,2014
fis_ram_catch,2015
fis_ram_catch,1888
fis_ram_catch,1889
fis_ram_catch,1890
fis_ram_catch,1891
fis_ram_catch,1892
fis_ram_catch,1893
fis_ram_catch,1894
fis_ram_catch,1895
fis_ram_catch,1896
fis_ram_catch,1897
fis_ram_catch,1898
fis_ram_catch,1899
fis_ram_f_fmsy,1966
fis_ram_f_fmsy,1967
fis_ram_f_fmsy,1968
fis_ram_f_fmsy,1969
fis_ram_f_fmsy,1970
fis_ram_f_fmsy,1971
fis_ram_f_fmsy,1972
fis_ram_f_fmsy,1973
fis_ram_f_fmsy,1974
fis_ram_f_fmsy,1975
fis_ram_f_fmsy,1976
fis_ram_f_fmsy,1977
fis_ram_f_fmsy,1978
fis_ram_f_fmsy,1979
fis_ram_f_fmsy,1980
fis_ram_f_fmsy,1981
fis_ram_f_fmsy,1982
fis_ram_f_fmsy,1983
fis_ram_f_fmsy,1984
fis_ram_f_fmsy,1985
fis_ram_f_fmsy,1986
fis_ram_f_fmsy,1987
fis_ram_f_fmsy,1988
fis_ram_f_fmsy,1989
fis_ram_f_fmsy,1990
fis_ram_f_fmsy,1991
fis_ram_f_fmsy,1992
fis_ram_f_fmsy,1993
fis_ram_f_fmsy,1994
fis_ram_f_fmsy,1995
fis_ram_f_fmsy,1996
fis_ram_f_fmsy,1997
fis_ram_f_fmsy,1998
fis_ram_f_fmsy,1999
fis_ram_f_fmsy,2e3
fis_ram_f_fmsy,2001
fis_ram_f_fmsy,2002
fis_ram_f_fmsy,2003
fis_ram_f_fmsy,2004
fis_ram_f_fmsy,2005
fis_ram_f_fmsy,2006
fis_ram_f_fmsy,2007
fis_ram_f_fmsy,2008
fis_ram_f_fmsy,2009
fis_ram_f_fmsy,2010
fis_ram_f_fmsy,2011
fis_ram_f_fmsy,2012
fis_ram_f_fmsy,1940
fis_ram_f_fmsy,1941
fis_ram_f_fmsy,1942
fis_ram_f_fmsy,1943
fis_ram_f_fmsy,1944
fis_ram_f_fmsy,1945
fis_ram_f_fmsy,1946
fis_ram_f_fmsy,1947
fis_ram_f_fmsy,1948
fis_ram_f_fmsy,1949
fis_ram_f_fmsy,1950
fis_ram_f_fmsy,1951
fis_ram_f_fmsy,1952
fis_ram_f_fmsy,1953
fis_ram_f_fmsy,1954
fis_ram_f_fmsy,1955
fis_ram_f_fmsy,1956
fis_ram_f_fmsy,1957
fis_ram_f_fmsy,1958
fis_ram_f_fmsy,1959
fis_ram_f_fmsy,1960
fis_ram_f_fmsy,1961
fis_ram_f_fmsy,1962
fis_ram_f_fmsy,1963
fis_ram_f_fmsy,1964
fis_ram_f_fmsy,1965
fis_ram_f_fmsy,2013
fp_fis_discards,1954
fp_fis_discards,1955
fp_fis_discards,1956
fp_fis_discards,1957
fp_fis_discards,1958
fp_fis_discards,1959
fp_fis_discards,1960
fp_fis_discards,1961
fp_fis_discards,1962
fp_fis_discards,1963
fp_fis_discards,1964
fp_fis_discards,1965
fp_fis_discards,1966
fp_fis_discards,1967
fp_fis_discards,1968
fp_fis_discards,1969
fp_fis_discards,1970
fp_fis_discards,1971
fp_fis_discards,1972
fp_fis_discards,1973
fp_fis_discards,1974
fp_fis_discards,1975
fp_fis_discards,1976
fp_fis_discards,1977
fp_fis_discards,1978
fp_fis_discards,1979
fp_fis_discards,1980
fp_fis_discards,1981
fp_fis_discards,1982
fp_fis_discards,1983
fp_fis_discards,1984
fp_fis_discards,1985
fp_fis_discards,1986
fp_fis_discards,1987
fp_fis_discards,1988
fp_fis_discards,1989
fp_fis_discards,1990
fp_fis_discards,1991
fp_fis_discards,1992
fp_fis_discards,1993
fp_fis_discards,1994
fp_fis_discards,1995
fp_fis_discards,1996
fp_fis_discards,1997
fp_fis_discards,1998
fp_fis_discards,1999
fp_fis_discards,2e3
fp_fis_discards,2001
fp_fis_discards,2002
fp_fis_discards,2003
fp_fis_discards,2004
fp_fis_discards,2005
fp_fis_discards,2006
fp_fis_discards,2007
fp_fis_discards,2008
fp_fis_discards,2009
fp_fis_discards,2010
fp_fis_discards,2011
fp_fis_discards,2012
fp_fis_discards,2013
fp_fis_discards,2014
fp_fis_landings,1954
fp_fis_landings,1955
fp_fis_landings,1956
fp_fis_landings,1957
fp_fis_landings,1958
fp_fis_landings,1959
fp_fis_landings,1960
fp_fis_landings,1961
fp_fis_landings,1962
fp_fis_landings,1963
fp_fis_landings,1964
fp_fis_landings,1965
fp_fis_landings,1966
fp_fis_landings,1967
fp_fis_landings,1968
fp_fis_landings,1969
fp_fis_landings,1970
fp_fis_landings,1971
fp_fis_landings,1972
fp_fis_landings,1973
fp_fis_landings,1974
fp_fis_landings,1975
fp_fis_landings,1976
fp_fis_landings,1977
fp_fis_landings,1978
fp_fis_landings,1979
fp_fis_landings,1980
fp_fis_landings,1981
fp_fis_landings,1982
fp_fis_landings,1983
fp_fis_landings,1984
fp_fis_landings,1985
fp_fis_landings,1986
fp_fis_landings,1987
fp_fis_landings,1988
fp_fis_landings,1989
fp_fis_landings,1990
fp_fis_landings,1991
fp_fis_landings,1992
fp_fis_landings,1993
fp_fis_landings,1994
fp_fis_landings,1995
fp_fis_landings,1996
fp_fis_landings,1997
fp_fis_landings,1998
fp_fis_landings,1999
fp_fis_landings,2e3
fp_fis_landings,2001
fp_fis_landings,2002
fp_fis_landings,2003
fp_fis_landings,2004
fp_fis_landings,2005
fp_fis_landings,2006
fp_fis_landings,2007
fp_fis_landings,2008
fp_fis_landings,2009
fp_fis_landings,2010
fp_fis_landings,2011
fp_fis_landings,2012
fp_fis_landings,2013
fp_fis_landings,2014
fp_biomass_removal,1996
fp_biomass_removal,1997
fp_biomass_removal,1998
fp_biomass_removal,1999
fp_biomass_removal,2e3
fp_biomass_removal,2001
fp_biomass_removal,2002
fp_biomass_removal,2003
fp_biomass_removal,2004
fp_biomass_removal,2005
fp_biomass_removal,2006
fp_biomass_removal,2007
fp_biomass_removal,2008
fp_biomass_removal,2009
fp_biomass_removal,2010
fp_biomass_removal,2011
fp_biomass_removal,2012
fp_biomass_removal,2013
fp_biomass_removal,2014
fp_biomass_removal,2015
fp_biomass_removal,2016
fp_biomass_removal,2017
fp_mpa_coast,2e3
fp_mpa_coast,2001
fp_mpa_coast,2002
fp_mpa_coast,2003
fp_mpa_coast,2004
fp_mpa_coast,2005
fp_mpa_coast,2006
fp_mpa_coast,2007
fp_mpa_coast,2008
fp_mpa_coast,2009
fp_mpa_coast,2010
fp_mpa_coast,2011
fp_mpa_coast,2012
fp_mpa_coast,2013
fp_mpa_coast,2014
fp_mpa_coast,2015
fp_mpa_coast,2016
fp_mpa_eez,2e3
fp_mpa_eez,2001
fp_mpa_eez,2002
fp_mpa_eez,2003
fp_mpa_eez,2004
fp_mpa_eez,2005
fp_mpa_eez,2006
fp_mpa_eez,2007
fp_mpa_eez,2008
fp_mpa_eez,2009
fp_mpa_eez,2010
fp_mpa_eez,2011
fp_mpa_eez,2012
fp_mpa_eez,2013
fp_mpa_eez,2014
fp_mpa_eez,2015
fp_mpa_eez,2016
hab_ebsa_health,2005
hab_ebsa_health,2006
hab_ebsa_health,2007
hab_ebsa_health,2008
hab_ebsa_health,2009
hab_ebsa_health,2010
hab_ebsa_health,2011
hab_ebsa_health,2012
hab_ebsa_health,2013
hab_ebsa_health,2014
hab_ebsa_health,2015
hab_sb_health,2005
hab_sb_health,2006
hab_sb_health,2007
hab_sb_health,2008
hab_sb_health,2009
hab_sb_health,2010
hab_sb_health,2011
hab_sb_health,2012
hab_sb_health,2013
hab_sb_health,2014
hab_sb_health,2015
hab_sm_health,1990
hab_sm_health,1991
hab_sm_health,1992
hab_sm_health,1993
hab_sm_health,1994
hab_sm_health,1995
hab_sm_health,1996
hab_sm_health,1997
hab_sm_health,1998
hab_sm_health,1999
hab_sm_health,2e3
hab_sm_health,2001
hab_sm_health,2002
hab_sm_health,2003
hab_sm_health,2004
hab_sm_health,2005
hab_sm_health,2006
hab_sm_health,2007
hab_sm_health,2008
hab_sm_health,2009
hab_sm_health,2010
hd_intertidal,2001
hd_intertidal,2002
hd_intertidal,2003
hd_intertidal,2004
hd_intertidal,2005
hd_intertidal,2006
hd_intertidal,2007
hd_intertidal,2008
hd_intertidal,2009
hd_intertidal,2010
hd_intertidal,2011
hd_intertidal,2012
hd_intertidal,2013
hd_intertidal,2014
hd_intertidal,2015
hd_intertidal,2016
hd_mpa_coast,2e3
hd_mpa_coast,2001
hd_mpa_coast,2002
hd_mpa_coast,2003
hd_mpa_coast,2004
hd_mpa_coast,2005
hd_mpa_coast,2006
hd_mpa_coast,2007
hd_mpa_coast,2008
hd_mpa_coast,2009
hd_mpa_coast,2010
hd_mpa_coast,2011
hd_mpa_coast,2012
hd_mpa_coast,2013
hd_mpa_coast,2014
hd_mpa_coast,2015
hd_mpa_coast,2016
hd_mpa_eez,2e3
hd_mpa_eez,2001
hd_mpa_eez,2002
hd_mpa_eez,2003
hd_mpa_eez,2004
hd_mpa_eez,2005
hd_mpa_eez,2006
hd_mpa_eez,2007
hd_mpa_eez,2008
hd_mpa_eez,2009
hd_mpa_eez,2010
hd_mpa_eez,2011
hd_mpa_eez,2012
hd_mpa_eez,2013
hd_mpa_eez,2014
hd_mpa_eez,2015
hd_mpa_eez,2016
hd_subtidal_sb,2005
hd_subtidal_sb,2006
hd_subtidal_sb,2007
hd_subtidal_sb,2008
hd_subtidal_sb,2009
hd_subtidal_sb,2010
hd_subtidal_sb,2011
hd_subtidal_sb,2012
hd_subtidal_sb,2013
hd_subtidal_sb,2014
hd_subtidal_sb,2015
hd_logging,2001
hd_logging,2002
hd_logging,2003
hd_logging,2004
hd_logging,2005
hd_logging,2006
hd_logging,2007
hd_logging,2008
hd_logging,2009
hd_logging,2010
hd_logging,2011
hd_logging,2012
hd_logging,2013
hd_logging,2014
hd_logging,2015
hd_logging,2016
ico_spp_risk_score,1988
ico_spp_risk_score,1994
ico_spp_risk_score,2e3
ico_spp_risk_score,2004
ico_spp_risk_score,2008
ico_spp_risk_score,2009
ico_spp_risk_score,2012
ico_spp_risk_score,2016
ico_spp_risk_score,1996
ico_spp_risk_score,1965
ico_spp_risk_score,1986
ico_spp_risk_score,1990
ico_spp_risk_score,2013
ico_spp_risk_score,2005
ico_spp_risk_score,2010
ico_spp_risk_score,2006
ico_spp_risk_score,2011
ico_spp_risk_score,2015
ico_spp_risk_score,2017
le_income,2001
le_income,2002
le_income,2003
le_income,2004
le_income,2005
le_income,2006
le_income,2007
le_income,2008
le_income,2009
le_income,2010
le_income,2011
le_unemployment,2001
le_unemployment,2002
le_unemployment,2003
le_unemployment,2004
le_unemployment,2005
le_unemployment,2006
le_unemployment,2007
le_unemployment,2008
le_unemployment,2009
le_unemployment,2010
le_unemployment,2011
lsp_prot_area_inland_ws,1980
lsp_prot_area_inland_ws,1981
lsp_prot_area_inland_ws,1982
lsp_prot_area_inland_ws,1983
lsp_prot_area_inland_ws,1984
lsp_prot_area_inland_ws,1985
lsp_prot_area_inland_ws,1986
lsp_prot_area_inland_ws,1987
lsp_prot_area_inland_ws,1988
lsp_prot_area_inland_ws,1989
lsp_prot_area_inland_ws,1990
lsp_prot_area_inland_ws,1991
lsp_prot_area_inland_ws,1992
lsp_prot_area_inland_ws,1993
lsp_prot_area_inland_ws,1994
lsp_prot_area_inland_ws,1995
lsp_prot_area_inland_ws,1996
lsp_prot_area_inland_ws,1997
lsp_prot_area_inland_ws,1998
lsp_prot_area_inland_ws,1999
lsp_prot_area_inland_ws,2e3
lsp_prot_area_inland_ws,2001
lsp_prot_area_inland_ws,2002
lsp_prot_area_inland_ws,2003
lsp_prot_area_inland_ws,2004
lsp_prot_area_inland_ws,2005
lsp_prot_area_inland_ws,2006
lsp_prot_area_inland_ws,2007
lsp_prot_area_inland_ws,2008
lsp_prot_area_inland_ws,2009
lsp_prot_area_inland_ws,2010
lsp_prot_area_inland_ws,2011
lsp_prot_area_inland_ws,2012
lsp_prot_area_inland_ws,2013
lsp_prot_area_inland_ws,2014
lsp_prot_area_inland_ws,2015
lsp_prot_area_inland_ws,2016
lsp_prot_area_offshore3nm,1980
lsp_prot_area_offshore3nm,1981
lsp_prot_area_offshore3nm,1982
lsp_prot_area_offshore3nm,1983
lsp_prot_area_offshore3nm,1984
lsp_prot_area_offshore3nm,1985
lsp_prot_area_offshore3nm,1986
lsp_prot_area_offshore3nm,1987
lsp_prot_area_offshore3nm,1988
lsp_prot_area_offshore3nm,1989
lsp_prot_area_offshore3nm,1990
lsp_prot_area_offshore3nm,1991
lsp_prot_area_offshore3nm,1992
lsp_prot_area_offshore3nm,1993
lsp_prot_area_offshore3nm,1994
lsp_prot_area_offshore3nm,1995
lsp_prot_area_offshore3nm,1996
lsp_prot_area_offshore3nm,1997
lsp_prot_area_offshore3nm,1998
lsp_prot_area_offshore3nm,1999
lsp_prot_area_offshore3nm,2e3
lsp_prot_area_offshore3nm,2001
lsp_prot_area_offshore3nm,2002
lsp_prot_area_offshore3nm,2003
lsp_prot_area_offshore3nm,2004
lsp_prot_area_offshore3nm,2005
lsp_prot_area_offshore3nm,2006
lsp_prot_area_offshore3nm,2007
lsp_prot_area_offshore3nm,2008
lsp_prot_area_offshore3nm,2009
lsp_prot_area_offshore3nm,2010
lsp_prot_area_offshore3nm,2011
lsp_prot_area_offshore3nm,2012
lsp_prot_area_offshore3nm,2013
lsp_prot_area_offshore3nm,2014
lsp_prot_area_offshore3nm,2015
lsp_prot_area_offshore3nm,2016
lsp_tot_area_inland_ws,1980
lsp_tot_area_inland_ws,1981
lsp_tot_area_inland_ws,1982
lsp_tot_area_inland_ws,1983
lsp_tot_area_inland_ws,1984
lsp_tot_area_inland_ws,1985
lsp_tot_area_inland_ws,1986
lsp_tot_area_inland_ws,1987
lsp_tot_area_inland_ws,1988
lsp_tot_area_inland_ws,1989
lsp_tot_area_inland_ws,1990
lsp_tot_area_inland_ws,1991
lsp_tot_area_inland_ws,1992
lsp_tot_area_inland_ws,1993
lsp_tot_area_inland_ws,1994
lsp_tot_area_inland_ws,1995
lsp_tot_area_inland_ws,1996
lsp_tot_area_inland_ws,1997
lsp_tot_area_inland_ws,1998
lsp_tot_area_inland_ws,1999
lsp_tot_area_inland_ws,2e3
lsp_tot_area_inland_ws,2001
lsp_tot_area_inland_ws,2002
lsp_tot_area_inland_ws,2003
lsp_tot_area_inland_ws,2004
lsp_tot_area_inland_ws,2005
lsp_tot_area_inland_ws,2006
lsp_tot_area_inland_ws,2007
lsp_tot_area_inland_ws,2008
lsp_tot_area_inland_ws,2009
lsp_tot_area_inland_ws,2010
lsp_tot_area_inland_ws,2011
lsp_tot_area_inland_ws,2012
lsp_tot_area_inland_ws,2013
lsp_tot_area_inland_ws,2014
lsp_tot_area_inland_ws,2015
lsp_tot_area_inland_ws,2016
lsp_tot_area_offshore3nm,1980
lsp_tot_area_offshore3nm,1981
lsp_tot_area_offshore3nm,1982
lsp_tot_area_offshore3nm,1983
lsp_tot_area_offshore3nm,1984
lsp_tot_area_offshore3nm,1985
