year,rgn_id,csduid,prop_area,csdname,fn,pop,inc,edu,hsg,lab,cwb
2001,3,5945010,0.811909497836805,Central Coast C,FALSE,697,83,64,89,86,81
2001,3,5945802,1.0000004967802636,Bella Coola 1,TRUE,909,51,33,73,66,56
2001,3,5949020,0.23193661393350518,Kitimat-Stikine C (Part 2),FALSE,10,NA,NA,NA,NA,NA
2001,3,5945006,0.9265276803579973,Central Coast A,FALSE,143,NA,NA,NA,NA,75
2001,3,5945014,1.000000316638576,Central Coast E,FALSE,167,NA,NA,NA,NA,72
2001,3,5949802,1.0000001203072975,Kitasoo 1,TRUE,295,60,27,72,77,59
2001,3,5941039,0.06263065734501111,Cariboo J,FALSE,880,75,49,84,83,73
2001,4,5943813,0.9999998761278791,Quaee 7,TRUE,95,NA,NA,NA,NA,67
2001,4,5943817,1.0000000175057617,Thomas Point 5,TRUE,0,NA,NA,NA,NA,NA
2001,4,5943828,0.9999999264958739,Mahmalillikullah 1,TRUE,0,NA,NA,NA,NA,NA
2001,4,5943807,0.9999999479618791,Dead Point 5,TRUE,0,NA,NA,NA,NA,NA
2001,4,5943836,1.0000000080402751,Hope Island 1,TRUE,5,NA,NA,NA,NA,NA
2001,4,5943815,0.9999996812052132,Kippase 2,TRUE,269,67,37,80,82,66
2001,4,5943806,0.9999998975411166,Tsulquate 4,TRUE,387,43,18,60,59,45
2001,4,5925046,0.9999240327453639,Comox-Strathcona H,FALSE,785,84,43,96,82,76
2001,4,5943824,0.9999999796288694,Compton Island 6,TRUE,0,NA,NA,NA,NA,NA
2001,4,5943031,0.9953240233517131,Mount Waddington C,FALSE,829,89,47,96,89,80
2001,4,5925042,0.04871369091730625,Comox-Strathcona D,FALSE,4920,88,51,95,86,80
2001,4,5925812,0.9999999249857376,Quinsam 12,TRUE,212,NA,NA,NA,NA,66
2001,4,5943810,1.0000004331003076,Karlukwees 1,TRUE,0,NA,NA,NA,NA,NA
2001,4,5943037,0.9891433030154048,Mount Waddington A,FALSE,886,79,43,89,81,73
2001,4,5925825,0.9999992596886358,Matsayno 5,TRUE,0,NA,NA,NA,NA,NA
2001,4,5943012,0.9999992932613062,Port McNeill,FALSE,2821,90,47,97,89,81
2001,4,5925830,1.0000003888420683,Saaiyouck 6,TRUE,0,NA,NA,NA,NA,NA
2001,4,5925039,0.9999993241167209,Sayward,FALSE,379,74,37,87,74,68
2001,4,5943808,1.0000000880596076,Gwayasdums 1,TRUE,35,NA,NA,NA,NA,NA
2001,4,5945010,5.1702355916937796e-5,Central Coast C,FALSE,697,83,64,89,86,81
2001,4,5943820,0.9999998987831468,Apsagayu 1A,TRUE,0,NA,NA,NA,NA,NA
2001,4,5943816,1.0000007605650154,Quatsino Subdivision 18,TRUE,198,NA,NA,NA,NA,63
2001,4,5943801,1.0000005294345313,Alert Bay 1,TRUE,281,65,37,83,72,64
2001,4,5943805,1.0000017254987605,Quattishe 1,TRUE,0,NA,NA,NA,NA,NA
2001,4,5943017,0.9999995325508413,Port Alice,FALSE,1126,94,49,93,90,82
2001,4,5943023,0.9999998257624694,Port Hardy,FALSE,4574,84,50,96,88,79
2001,4,5925049,0.016051674547171147,Comox-Strathcona G,FALSE,156,NA,NA,NA,NA,58
2001,4,5943804,0.9999999746178017,Fort Rupert 1,TRUE,36,NA,NA,NA,NA,NA
2001,4,5925034,0.548683801371202,Campbell River,FALSE,28456,83,48,96,83,77
2001,4,5925819,1.000000362505382,Tatpo-oose 10,TRUE,0,NA,NA,NA,NA,NA
2001,4,5945006,0.07203617371032109,Central Coast A,FALSE,143,NA,NA,NA,NA,75
2001,4,5943008,1.0000001472041797,Alert Bay,FALSE,583,78,53,75,89,74
2001,4,5943027,0.9805687428875989,Mount Waddington B,FALSE,169,NA,NA,NA,NA,78
2001,4,5925054,0.6414073108833745,Comox-Strathcona J,FALSE,2548,80,57,93,83,78
2001,4,5943809,1.0000009521001048,Hopetown 10A,TRUE,5,NA,NA,NA,NA,NA
2001,4,5943033,0.9974370205207331,Mount Waddington D,FALSE,401,99,49,96,86,82
2001,4,5925817,1.0000002364224123,Cape Mudge 10,TRUE,181,NA,NA,NA,NA,71
2001,4,5943832,0.9999993819837516,Glen-Gla-Ouch 5,TRUE,0,NA,NA,NA,NA,NA
2001,4,5943802,0.9999999910119898,Alert Bay 1A,TRUE,411,62,25,81,69,59
2001,4,5941039,0.2156240942213144,Cariboo J,FALSE,880,75,49,84,83,73
2001,4,5925804,1.0000003914861733,Campbell River 11,TRUE,284,71,40,79,71,65
2001,8,5949020,0.13318712932542895,Kitimat-Stikine C (Part 2),FALSE,10,NA,NA,NA,NA,NA
2001,8,5945006,0.001219490626622071,Central Coast A,FALSE,143,NA,NA,NA,NA,75
2001,5,5925808,0.9999995871032707,Nuchatl 2,TRUE,0,NA,NA,NA,NA,NA
2001,5,5923808,1.0000000066226016,Marktosis 15,TRUE,557,58,37,60,81,59
2001,5,5917812,0.9999997144960769,New Songhees 1A,TRUE,1874,74,38,93,79,71
2001,5,5919035,0.3114302136684269,Cowichan Valley I,FALSE,1149,81,47,93,74,74
2001,5,5917034,1.0000000037331938,Victoria,FALSE,74125,86,61,95,86,82
2001,5,5921016,0.017743485744046165,Nanaimo C,FALSE,929,82,47,97,85,78
2001,5,5923047,1.000000508225752,Alberni-Clayoquot A,FALSE,285,82,68,89,85,81
2001,5,5925813,1.0000000548817778,Village Island 1,TRUE,10,NA,NA,NA,NA,NA
2001,5,5917042,1.000001168643905,Metchosin,FALSE,4857,86,61,94,88,82
2001,5,5917015,0.08225987881074681,Central Saanich,FALSE,15348,91,61,98,90,85
2001,5,5919819,0.9999999442985227,Wyah 3,TRUE,0,NA,NA,NA,NA,NA
2001,5,5925805,1.0000002388056355,Chenahkint 12,TRUE,10,NA,NA,NA,NA,NA
2001,5,5917816,0.9999984992441728,Pacheena 1,TRUE,0,NA,NA,NA,NA,NA
2001,5,5923806,1.0000000561572666,Hesquiat 1,TRUE,5,NA,NA,NA,NA,NA
2001,5,5925018,0.05103664988402481,Comox-Strathcona A,FALSE,4780,82,48,94,80,76
2001,5,5923802,0.9999998833611788,Alberni 2,TRUE,10,NA,NA,NA,NA,NA
2001,5,5921036,0.05513332091689125,Nanaimo H,FALSE,3108,80,48,93,78,75
2001,5,5923019,1.0000000481031726,Ucluelet,FALSE,1559,80,47,91,88,77
2001,5,5917021,0.8625048800401015,Saanich,FALSE,103654,88,61,97,87,83
2001,5,5917811,1.000000596591877,Esquimalt,TRUE,NA,NA,NA,NA,NA,NA
2001,5,5923039,0.9944089256890246,Alberni-Clayoquot F,FALSE,1897,84,39,95,80,75
2001,5,5943031,0.00467595008363512,Mount Waddington C,FALSE,829,89,47,96,89,80
2001,5,5917044,0.7205614673440717,Langford,FALSE,18840,82,52,97,89,80
2001,5,5925042,0.005013907344487035,Comox-Strathcona D,FALSE,4920,88,51,95,86,80
2001,5,5917049,0.065449314735893993,Highlands,FALSE,1674,92,62,98,94,86
2001,5,5923813,1.000000761657754,Opitsat 1,TRUE,148,NA,NA,NA,NA,49
2001,5,5919046,0.058067723510793506,Cowichan Valley B,FALSE,7081,83,57,96,89,82
2001,5,5921032,0.0014997515947070684,Nanaimo F,FALSE,5546,76,47,89,83,74
2001,5,5923814,0.9999995123668303,Sachsa 4,TRUE,10,NA,NA,NA,NA,NA
2001,5,5923821,0.999996614320929,Keeshan 9,TRUE,0,NA,NA,NA,NA,NA
2001,5,5925809,0.9999998248014031,Nuchatl 1,TRUE,0,NA,NA,NA,NA,NA
2001,5,5925024,9.315674989094446e-4,Comox-Strathcona C,FALSE,7584,82,52,94,84,78
2001,5,5923809,0.9999995271537473,Numukamis 1,TRUE,5,NA,NA,NA,NA,NA
2001,5,5923815,0.9999999525255109,Stuart Bay 6,TRUE,0,NA,NA,NA,NA,NA
2001,5,5925806,0.9999999509599617,Houpsitas 6,TRUE,160,NA,NA,NA,NA,51
2001,5,5917054,0.7328478826210326,Capital H (Part 1),FALSE,3801,82,57,94,85,79
2001,5,5923807,1.000001104266853,Ittatsoo 1,TRUE,208,NA,NA,NA,NA,51
2001,5,5919805,1.0000006326683344,Claoose 4,TRUE,0,NA,NA,NA,NA,NA
2001,5,5925833,1.0000004494252308,Oclucje 7,TRUE,32,NA,NA,NA,NA,NA
2001,5,5925803,0.9999999765378844,Ahaminaquus 12,TRUE,0,NA,NA,NA,NA,NA
2001,5,5923035,0.9356464039538108,Alberni-Clayoquot D,FALSE,2016,90,54,95,83,80
2001,5,5923801,1.0000000063281704,Ahahswinis 1,TRUE,117,NA,NA,NA,NA,67
2001,5,5925029,1.0000006902323662,Zeballos,FALSE,224,NA,NA,NA,NA,75
2001,5,5917041,0.9999998173986897,Colwood,FALSE,13745,84,56,97,89,81
2001,5,5917029,0.004315224552451476,Capital G,FALSE,4307,86,60,95,80,80
2001,5,5917809,1.0000018514754365,Becher Bay 1,TRUE,159,NA,NA,NA,NA,54
2001,5,5925049,0.9796142320372523,Comox-Strathcona G,FALSE,156,NA,NA,NA,NA,58
2001,5,5923037,1.0000001411743589,Alberni-Clayoquot E,FALSE,2779,83,41,94,81,75
2001,5,5923810,1.000000880130478,Macoah 1,TRUE,10,NA,NA,NA,NA,NA
2001,5,5917056,0.9716658692948837,Capital H (Part 2),FALSE,161,NA,NA,NA,NA,75
2001,5,5923008,1.0000000017393889,Port Alberni,FALSE,17743,80,44,95,78,74
2001,5,5917052,1.0000015149536847,Sooke,FALSE,8735,81,51,95,87,78
2001,5,5919033,0.6386654498959218,Cowichan Valley F,FALSE,1763,80,45,90,85,75
2001,5,5923049,0.9992798206356711,Alberni-Clayoquot C,FALSE,369,80,59,86,88,78
2001,5,5943027,0.019431264375546122,Mount Waddington B,FALSE,169,NA,NA,NA,NA,78
2001,5,5917818,1.0000016020905633,T'Sou-ke 2 (Sooke 2),TRUE,76,NA,NA,NA,NA,73
2001,5,5923824,0.9999998469703895,Refuge Cove 6,TRUE,77,NA,NA,NA,NA,67
2001,5,5917815,1.0000001970138936,Gordon River 2,TRUE,105,NA,NA,NA,NA,63
2001,5,5923805,1.0000003763339407,Elhlateese 2,TRUE,21,NA,NA,NA,NA,NA
2001,5,5943033,0.002562958406809793,Mount Waddington D,FALSE,401,99,49,96,86,82
2001,5,5925025,1.0000014987401702,Gold River,FALSE,1359,84,50,91,80,76
2001,5,5919814,0.9999991748356348,Malachan 11,TRUE,184,NA,NA,NA,NA,64
2001,5,5923816,0.9999989640851455,Tsahaheh 1,TRUE,322,NA,NA,NA,NA,NA
2001,5,5917030,1.0000000404033422,Oak Bay,FALSE,17798,98,72,97,87,88
2001,5,5923823,1.0000008430280811,Esowista 3,TRUE,140,NA,NA,NA,NA,56
2001,5,5925030,1.0000000335949464,Tahsis,FALSE,600,82,42,92,71,72
2001,5,5917040,1.000000033324944,Esquimalt,FALSE,16127,84,53,94,87,80
2001,5,5923033,0.9837895095919387,Alberni-Clayoquot B,FALSE,502,83,36,97,81,74
2001,5,5923803,1.0000006532389525,Anacla 12,TRUE,84,NA,NA,NA,NA,57
2001,5,5923812,1.000000388404257,Openit 27,TRUE,0,NA,NA,NA,NA,NA
2001,5,5923025,1.0000009980202071,Tofino,FALSE,1466,85,57,92,93,82
2001,5,5925814,1.000004214732343,Yuquot 1,TRUE,5,NA,NA,NA,NA,NA
2001,5,5917047,0.9956139066440971,View Royal,FALSE,7271,89,57,97,89,83
2001,5,5925835,0.9999999706825062,Tsa Xana 18,TRUE,175,NA,NA,NA,NA,56
2001,5,5923804,1.0000000676130603,Clakamucus 2,TRUE,5,NA,NA,NA,NA,NA
2001,5,5923822,1.0000002079113801,Klehkoot 2,TRUE,10,NA,NA,NA,NA,NA
2001,5,5917817,1.0000012432246368,T'Sou-ke 1 (Sooke 1),TRUE,81,NA,NA,NA,NA,67
2001,6,5909824,0.9999998714561108,Skwah 4,TRUE,205,NA,NA,NA,NA,58
2001,6,5915002,1.0000000014204409,Langley,FALSE,23643,84,49,95,87,79
2001,6,5921803,1.0000001946472512,Nanaimo River 4,TRUE,158,NA,NA,NA,NA,61
2001,6,5919811,1.0000025565180157,Shingle Point 4,TRUE,0,NA,NA,NA,NA,NA
2001,6,5931804,0.9999998795203028,Mount Currie 10,TRUE,183,NA,NA,NA,NA,57
2001,6,5925014,0.9999996608952426,Cumberland,FALSE,2618,77,46,91,85,75
2001,6,5915055,1.0000002044640834,West Vancouver,FALSE,41421,100,73,96,85,89
2001,6,5921806,0.9999997926112052,Qualicum,TRUE,71,NA,NA,NA,NA,75
2001,6,5919801,0.9999988222632358,Halalt 2,TRUE,115,NA,NA,NA,NA,53
2001,6,5929022,1.0000001523030815,Sunshine Coast B,FALSE,2353,84,56,97,84,80
2001,6,5917803,0.9999987582420946,East Saanich 2,TRUE,1429,76,33,94,77,70
2001,6,5925801,1.0000002817872766,Comox 1,TRUE,254,66,39,90,76,68
2001,6,5931803,0.999998842875573,Mount Currie  1,TRUE,117,NA,NA,NA,NA,NA
2001,6,5909839,1.0000007154538584,Chehalis 5,TRUE,460,60,38,72,73,61
2001,6,5919035,0.6885681517074705,Cowichan Valley I,FALSE,1149,81,47,93,74,74
2001,6,5921016,0.9822565155914877,Nanaimo C,FALSE,929,82,47,97,85,78
2001,6,5909848,0.9999994100769485,Tipella 7,TRUE,0,NA,NA,NA,NA,NA
2001,6,5919810,0.9999998226762663,Lyacksun 3,TRUE,0,NA,NA,NA,NA,NA
2001,6,5909842,0.9999997539915121,Douglas 8,TRUE,48,NA,NA,NA,NA,NA
2001,6,5909827,0.9999998451857064,Soowahlie 14,TRUE,234,NA,NA,NA,NA,64
2001,6,5931802,0.9999996676993776,Kowtain 17,TRUE,23,NA,NA,NA,NA,NA
2001,6,5917804,1.0000012933407096,South Saanich 1,TRUE,586,52,30,64,60,51
2001,6,5929011,1.00000015823,Sechelt,FALSE,7775,83,52,95,84,79
2001,6,5929024,1.0000000850812982,Sunshine Coast D,FALSE,3090,82,64,97,89,83
2001,6,5919809,0.9999999467882466,Kuper Island 7,TRUE,302,42,22,64,58,46
2001,6,5909865,0.9999997154102076,Samahquam 1,TRUE,0,NA,NA,NA,NA,NA
2001,6,5909835,1.0000009667510483,Aitchelitch 9,TRUE,18,NA,NA,NA,NA,NA
2001,6,5917015,0.9177401648172956,Central Saanich,FALSE,15348,91,61,98,90,85
2001,6,5909829,1.0000001357193384,Squiaala 8,TRUE,5,NA,NA,NA,NA,NA
2001,6,5931032,0.004896649271456665,Squamish-Lillooet A,FALSE,223,NA,NA,NA,NA,71
2001,6,5915039,0.9999997348232851,Port Coquitlam,FALSE,51257,85,56,96,89,81
2001,6,5931806,1.0000000229968444,Seaichem 16,TRUE,0,NA,NA,NA,NA,NA
2001,6,5909014,0.001912985769791441,Fraser Valley A,FALSE,596,77,37,96,82,73
2001,6,5925018,0.9489633386086551,Comox-Strathcona A,FALSE,4780,82,48,94,80,76
2001,6,5915011,0.9999881230986348,Delta,FALSE,96950,89,58,96,88,83
2001,6,5909064,0.9999999826784709,Fraser Valley H,FALSE,387,80,57,99,92,82
2001,6,5931034,5.640728225693241e-4,Squamish-Lillooet B,FALSE,428,77,59,90,86,78
2001,6,5909020,0.9999999626425194,Chilliwack,FALSE,62927,80,48,96,85,77
2001,6,5929801,1.0000000870524193,Chekwelp 26,TRUE,24,NA,NA,NA,NA,NA
2001,6,5915034,1.0000003626044833,Coquitlam,FALSE,112890,86,60,95,86,82
2001,6,5919803,0.9999996515314314,Tsussie 6,TRUE,67,NA,NA,NA,NA,42
2001,6,5909832,0.9999999722095283,Seabird Island,TRUE,535,56,42,83,74,64
2001,6,5909845,1.0000005123847067,Skookumchuck 4,TRUE,66,NA,NA,NA,NA,46
2001,6,5909825,1.0000000369621014,Skwali 3,TRUE,5,NA,NA,NA,NA,NA
2001,6,5921036,0.9448667251602156,Nanaimo H,FALSE,3108,80,48,93,78,75
2001,6,5915830,1.0000002283867744,Katzie 1,TRUE,224,NA,NA,NA,NA,59
2001,6,5919806,1.0000000886115952,Cowichan 9,TRUE,15,NA,NA,NA,NA,NA
2001,6,5925046,7.442353347007373e-5,Comox-Strathcona H,FALSE,785,84,43,96,82,76
2001,6,5921010,0.9999997270974426,Nanaimo A,FALSE,6423,83,50,93,83,77
2001,6,5909879,1.000000408801193,Holachten 8,TRUE,322,72,50,91,84,74
2001,6,5919043,1.000000010797399,Cowichan Valley A,FALSE,3416,87,57,95,86,81
2001,6,5909881,0.999999966863398,Skweahm 10,TRUE,259,72,41,90,70,68
2001,6,5915051,0.9999993302130084,North Vancouver,FALSE,44303,89,62,94,88,83
2001,6,5917021,0.13749513170028227,Saanich,FALSE,103654,88,61,97,87,83
2001,6,5925820,0.999998023631304,Tork 7,TRUE,62,NA,NA,NA,NA,NA
2001,6,5909062,1.0000004572031977,Fraser Valley G,FALSE,1827,77,41,92,85,74
2001,6,5929804,1.000000836806819,Schaltuuch 27,TRUE,0,NA,NA,NA,NA,NA
2001,6,5909882,1.0000002848053484,Squawkum Creek 3,TRUE,83,NA,NA,NA,NA,59
2001,6,5923039,0.005590838833423937,Alberni-Clayoquot F,FALSE,1897,84,39,95,80,75
2001,6,5909846,1.0000008711661117,Franks 10,TRUE,0,NA,NA,NA,NA,NA
2001,6,5919818,0.9999969121415557,Theik 2,TRUE,29,NA,NA,NA,NA,NA
2001,6,5909821,1.000000250926992,Kwawkwawapilt 6,TRUE,360,89,29,98,77,73
2001,6,5931812,0.9999997796387847,Nesuch 3,TRUE,88,NA,NA,NA,NA,65
2001,6,5931021,0.9999999931001863,Squamish-Lillooet D,FALSE,750,94,63,94,83,83
2001,6,5917044,0.2794386095889938,Langford,FALSE,18840,82,52,97,89,80
2001,6,5925816,0.9999999971330535,Aupe 6A,TRUE,0,NA,NA,NA,NA,NA
2001,6,5925815,1.0000004692108155,Aupe 6,TRUE,0,NA,NA,NA,NA,NA
2001,6,5915036,1.0000009130295504,Belcarra,FALSE,682,100,71,95,89,89
2001,6,5925042,0.9462745677364347,Comox-Strathcona D,FALSE,4920,88,51,95,86,80
2001,6,5919807,1.0000000536831573,Cowichan 1,TRUE,1191,49,26,74,61,53
2001,6,5917801,0.9999979199959333,Cole Bay 3,TRUE,257,41,28,85,65,55
2001,6,5909016,0.016007646085893223,Fraser Valley B,FALSE,745,77,40,94,75,71
2001,6,5915029,0.9999998179304345,New Westminster,FALSE,54656,88,55,92,86,80
2001,6,5909048,0.9975274202793748,Fraser Valley C,FALSE,716,78,48,99,79,76
2001,6,5909052,0.9999997719576829,Abbotsford,FALSE,115463,80,48,94,87,77
2001,6,5915816,1.000000031358952,McMillan Island 6,TRUE,59,NA,NA,NA,NA,NA
2001,6,5921014,0.9999999970855117,Nanaimo B,FALSE,3522,83,60,95,80,79
2001,6,5931801,1.0000008421678102,Cheakamus 11,TRUE,45,NA,NA,NA,NA,NA
2001,6,5915804,0.9999983206537129,Coquitlam 2,TRUE,5,NA,NA,NA,NA,NA
2001,6,5921023,0.9999998905102521,Qualicum Beach,FALSE,6921,88,57,98,78,80
2001,6,5917806,0.9999980933865531,Mayne Island 6,TRUE,0,NA,NA,NA,NA,NA
2001,6,5915835,1.0000036690025804,Langley 5,TRUE,0,NA,NA,NA,NA,NA
2001,6,5917049,0.9345506078436381,Highlands,FALSE,1674,92,62,98,94,86
2001,6,5919008,1.0000000050145452,North Cowichan,FALSE,26148,83,51,96,83,78
2001,6,5921018,0.999999949070853,Parksville,FALSE,10323,80,48,98,79,76
2001,6,5915004,1.0000000422834412,Surrey,FALSE,347825,83,51,94,86,78
2001,6,5927020,1.0000001037945925,Powell River E,FALSE,367,62,64,88,80,74
2001,6,5909831,0.9999999374737997,Yakweakwioose 12,TRUE,42,NA,NA,NA,NA,NA
2001,6,5919046,0.941932795341901,Cowichan Valley B,FALSE,7081,83,57,96,89,82
2001,6,5921032,0.9985003829908803,Nanaimo F,FALSE,5546,76,47,89,83,74
2001,6,5909036,0.9977591723354127,Fraser Valley E,FALSE,3400,83,52,95,84,79
2001,6,5909860,1.0000001548928419,Sachteen 2A,TRUE,5,NA,NA,NA,NA,NA
2001,6,5919016,0.9999997833041431,Lake Cowichan,FALSE,2827,77,42,97,78,74
2001,6,5919816,0.9999996922616027,Oyster Bay 12,TRUE,58,NA,NA,NA,NA,NA
2001,6,5917802,1.0000027438690515,Union Bay 4,TRUE,100,NA,NA,NA,NA,62
2001,6,5919808,0.9999997099455248,Kil-pah-las 3,TRUE,10,NA,NA,NA,NA,NA
2001,6,5927010,1.0000000426601958,Powell River A,FALSE,988,76,58,87,84,76
2001,6,5909877,1.000000095587977,Upper Sumas 6,TRUE,175,NA,NA,NA,NA,65
2001,6,5919049,1.000000021432903,Cowichan Valley C,FALSE,4545,90,56,96,84,82
2001,6,5925010,1.0000002586733634,Courtenay,FALSE,18304,80,48,96,82,77
2001,6,5925024,0.9990662788416255,Comox-Strathcona C,FALSE,7584,82,52,94,84,78
2001,6,5917005,1.000000039828712,North Saanich,FALSE,10436,97,66,97,87,87
2001,6,5925818,1.0000003868424467,Squirrel Cove 8,TRUE,0,NA,NA,NA,NA,NA
2001,6,5917054,0.2671517103008861,Capital H (Part 1),FALSE,3801,82,57,94,85,79
2001,6,5925802,1.0000017393945748,Pentledge 2,TRUE,0,NA,NA,NA,NA,NA
2001,6,5909838,1.0000002257165632,Schelowat 1,TRUE,5,NA,NA,NA,NA,NA
2001,6,5921805,0.9999997649549596,Nanoose,TRUE,207,NA,NA,NA,NA,61
2001,6,5909027,1.0000008227420965,Harrison Hot Springs,FALSE,1343,83,59,94,83,80
2001,6,5915806,1.0000002243014774,Burrard Inlet 3,TRUE,1203,93,62,94,87,84
2001,6,5909032,0.9957573022541216,Kent,FALSE,4926,81,46,97,86,77
2001,6,5915065,1.000000191032283,Lions Bay,FALSE,1379,100,76,91,90,89
2001,6,5925052,1.0000007154616424,Comox-Strathcona I,FALSE,938,71,67,89,84,78
2001,6,5915070,1.000000129707657,Pitt Meadows,FALSE,14670,85,51,95,89,80
2001,6,5919812,1.0000003178956696,Cowichan Lake,TRUE,10,NA,NA,NA,NA,NA
2001,6,5931808,1.0000001373107277,Waiwakum 14,TRUE,91,NA,NA,NA,NA,57
2001,6,5921007,0.9999997707369273,Nanaimo,FALSE,73000,82,52,96,83,78
2001,6,5909826,1.0000001715669657,Skway 5,TRUE,84,NA,NA,NA,NA,53
2001,6,5923035,0.06435487014155883,Alberni-Clayoquot D,FALSE,2016,90,54,95,83,80
2001,6,5917805,1.0000020610570015,Galiano Island 9,TRUE,0,NA,NA,NA,NA,NA
2001,6,5933037,4.409892538956353e-5,Thompson-Nicola I,FALSE,1302,94,45,94,80,79
2001,6,5919051,0.9999986383346049,Cowichan Valley E,FALSE,3805,79,50,95,86,78
2001,6,5931020,0.9999996908518953,Whistler,FALSE,8896,94,71,96,93,89
2001,6,5929028,0.9999999232002448,Sunshine Coast F,FALSE,1971,86,62,95,86,82
2001,6,5915807,0.9999997973629696,Mission 1,TRUE,339,NA,NA,NA,NA,NA
2001,6,5927008,1.0000001075994158,Powell River,FALSE,12983,83,45,96,83,77
2001,6,5915810,1.0000000421927415,Musqueam 4,TRUE,5,NA,NA,NA,NA,NA
2001,6,5931811,1.0000000289482485,Mount Currie  2,TRUE,0,NA,NA,NA,NA,NA
2001,6,5927012,0.9999999148223978,Powell River B,FALSE,1450,85,47,96,84,78
2001,6,5909878,1.00000031821935,Matsqui Main 2,TRUE,73,NA,NA,NA,NA,57
2001,6,5909834,1.0000005128110616,Tseatah 2,TRUE,0,NA,NA,NA,NA,NA
2001,6,5917027,1.000000001432749,Capital F,FALSE,9279,84,64,93,86,82
2001,6,5915840,1.0000010400605843,Whonnock 1,TRUE,5,NA,NA,NA,NA,NA
2001,6,5919817,1.0000002843364404,Portier Pass 5,TRUE,0,NA,NA,NA,NA,NA
2001,6,5915813,0.9999993186139459,Katzie 2,TRUE,31,NA,NA,NA,NA,NA
2001,6,5929026,1.000001552874092,Sunshine Coast E,FALSE,3311,82,54,95,87,80
2001,6,5909828,1.0000000372258853,Squiaala 7,TRUE,111,NA,NA,NA,NA,NA
2001,6,5925022,0.9999998893738996,Comox-Strathcona B,FALSE,7941,83,53,95,83,79
