year,rgn_id,chem_score
2002,1.0,0.6824429392903275
2002,2.0,0.7963313253160099
2002,3.0,0.6990364525553753
2002,4.0,0.625396898415209
2002,5.0,0.48358498086145185
2002,6.0,0.22538970674014525
2002,8.0,0.7468800972702212
2003,1.0,0.6824705900369246
2003,2.0,0.7963854499788965
2003,3.0,0.6991824060758989
2003,4.0,0.6258014136591326
2003,5.0,0.486008938732845
2003,6.0,0.22792598954222776
2003,8.0,0.7468832934222491
2004,1.0,0.6823466479665753
2004,2.0,0.7964250047998691
2004,3.0,0.6991517395373126
2004,4.0,0.6257335284697194
2004,5.0,0.4861614238071217
2004,6.0,0.2279842066626936
2004,8.0,0.7468722595905468
2005,1.0,0.6822783328528217
2005,2.0,0.7963867207962485
2005,3.0,0.6992100705543838
2005,4.0,0.6255825186550414
2005,5.0,0.4857150707472655
2005,6.0,0.22795235617006027
2005,8.0,0.746881833885911
2006,1.0,0.6823479746067491
2006,2.0,0.796249307989719
2006,3.0,0.6991982075943961
2006,4.0,0.6257643451931841
2006,5.0,0.48618075658464466
2006,6.0,0.22838081364194684
2006,8.0,0.74689060889403
2007,1.0,0.6817090111511381
2007,2.0,0.7962556321606149
2007,3.0,0.6993243442716223
2007,4.0,0.62535377446223706
2007,5.0,0.48177487758824844
2007,6.0,0.22912094659958104
2007,8.0,0.7468680640255368
2008,1.0,0.682407565257129
2008,2.0,0.7947648231981357
2008,3.0,0.6990674921430319
2008,4.0,0.6257144865866444
2008,5.0,0.4852619269627898
2008,6.0,0.22659685228093251
2008,8.0,0.7468393784503233
2009,1.0,0.6826012919897753
2009,2.0,0.7958936614749534
2009,3.0,0.6992463958134675
2009,4.0,0.6259424510167981
2009,5.0,0.48491356866067814
2009,6.0,0.23131242926004347
2009,8.0,0.7468638685488957
2010,1.0,0.6807385733130145
2010,2.0,0.7963390357819535
2010,3.0,0.6988613035674685
2010,4.0,0.625446373185468
2010,5.0,0.4801992625239192
2010,6.0,0.22253865533942796
2010,8.0,0.7467513555940346
2011,1.0,0.6824879389082044
2011,2.0,0.796475636366987
2011,3.0,0.6994136005261883
2011,4.0,0.6258462454928704
2011,5.0,0.4791101461199295
2011,6.0,0.2333973729675961
2011,8.0,0.7468884124771984
2012,1.0,0.6822413176231986
2012,2.0,0.7963237454016996
2012,3.0,0.6989970424484425
2012,4.0,0.6259307115267074
2012,5.0,0.4847783816096033
2012,6.0,0.23177292199084687
2012,8.0,0.7468461929403184
2013,1.0,0.6822518449371471
2013,2.0,0.7964855798061962
2013,3.0,0.699334217640591
2013,4.0,0.6259337196561621
2013,5.0,0.4851694995964986
2013,6.0,0.23448100616126977
2013,8.0,0.7469020093026586
