rgn_id,trash_score,year
1.0,0.9753497384669545,2002
1.0,0.9753497384669545,2003
1.0,0.9753497384669545,2004
1.0,0.9753497384669545,2005
1.0,0.9753497384669545,2006
1.0,0.9753497384669545,2007
1.0,0.9753497384669545,2008
1.0,0.9753497384669545,2009
1.0,0.9753497384669545,2010
1.0,0.9753497384669545,2011
1.0,0.9753497384669545,2012
1.0,0.9753497384669545,2013
2.0,0.9804994972482722,2002
2.0,0.9804994972482722,2003
2.0,0.9804994972482722,2004
2.0,0.9804994972482722,2005
2.0,0.9804994972482722,2006
2.0,0.9804994972482722,2007
2.0,0.9804994972482722,2008
2.0,0.9804994972482722,2009
2.0,0.9804994972482722,2010
2.0,0.9804994972482722,2011
2.0,0.9804994972482722,2012
2.0,0.9804994972482722,2013
3.0,0.9740140201068938,2002
3.0,0.9740140201068938,2003
3.0,0.9740140201068938,2004
3.0,0.9740140201068938,2005
3.0,0.9740140201068938,2006
3.0,0.9740140201068938,2007
3.0,0.9740140201068938,2008
3.0,0.9740140201068938,2009
3.0,0.9740140201068938,2010
3.0,0.9740140201068938,2011
3.0,0.9740140201068938,2012
3.0,0.9740140201068938,2013
4.0,0.9812934373521397,2002
4.0,0.9812934373521397,2003
4.0,0.9812934373521397,2004
4.0,0.9812934373521397,2005
4.0,0.9812934373521397,2006
4.0,0.9812934373521397,2007
4.0,0.9812934373521397,2008
4.0,0.9812934373521397,2009
4.0,0.9812934373521397,2010
4.0,0.9812934373521397,2011
4.0,0.9812934373521397,2012
4.0,0.9812934373521397,2013
5.0,0.9814488358390826,2002
5.0,0.9814488358390826,2003
5.0,0.9814488358390826,2004
5.0,0.9814488358390826,2005
5.0,0.9814488358390826,2006
5.0,0.9814488358390826,2007
5.0,0.9814488358390826,2008
5.0,0.9814488358390826,2009
5.0,0.9814488358390826,2010
5.0,0.9814488358390826,2011
5.0,0.9814488358390826,2012
5.0,0.9814488358390826,2013
6.0,0.9868603575721463,2002
6.0,0.9868603575721463,2003
6.0,0.9868603575721463,2004
6.0,0.9868603575721463,2005
6.0,0.9868603575721463,2006
6.0,0.9868603575721463,2007
6.0,0.9868603575721463,2008
6.0,0.9868603575721463,2009
6.0,0.9868603575721463,2010
6.0,0.9868603575721463,2011
6.0,0.9868603575721463,2012
6.0,0.9868603575721463,2013
7.0,0.9909559425370975,2002
7.0,0.9909559425370975,2003
7.0,0.9909559425370975,2004
7.0,0.9909559425370975,2005
7.0,0.9909559425370975,2006
7.0,0.9909559425370975,2007
7.0,0.9909559425370975,2008
7.0,0.9909559425370975,2009
7.0,0.9909559425370975,2010
7.0,0.9909559425370975,2011
7.0,0.9909559425370975,2012
7.0,0.9909559425370975,2013
8.0,0.976643518396991,2002
8.0,0.976643518396991,2003
8.0,0.976643518396991,2004
8.0,0.976643518396991,2005
8.0,0.976643518396991,2006
8.0,0.976643518396991,2007
8.0,0.976643518396991,2008
8.0,0.976643518396991,2009
8.0,0.976643518396991,2010
8.0,0.976643518396991,2011
8.0,0.976643518396991,2012
8.0,0.976643518396991,2013
