year,rgn_id,nutr_score
2002,1.0,0.989818331967408
2002,2.0,0.9957218627749831
2002,3.0,0.9874370654766854
2002,4.0,0.9846860061721447
2002,5.0,0.9599419672571091
2002,6.0,0.9193306261700216
2002,8.0,0.9978900149974834
2003,1.0,0.9901866283867654
2003,2.0,0.996174329984875
2003,3.0,0.9892823365282805
2003,4.0,0.986730536744999
2003,5.0,0.9849136911378732
2003,6.0,0.9372994054727601
2003,8.0,0.9978754003006766
2004,1.0,0.9895538067174027
2004,2.0,0.9970092006187219
2004,3.0,0.9896546252134024
2004,4.0,0.9870346316331178
2004,5.0,0.9878297484493618
2004,6.0,0.9428257211625217
2004,8.0,0.997904945805846
2005,1.0,0.9876407869796809
2005,2.0,0.9960397915520137
2005,3.0,0.989128895559695
2005,4.0,0.9840219682007906
2005,5.0,0.9805528779618117
2005,6.0,0.9371741671319094
2005,8.0,0.9978414038343505
2006,1.0,0.9905445075033341
2006,2.0,0.9955983512624709
2006,3.0,0.9915467571917062
2006,4.0,0.9893791765383548
2006,5.0,0.9897424670490119
2006,6.0,0.9457205902290612
2006,8.0,0.9985109463007282
2007,1.0,0.9828637079615318
2007,2.0,0.9947254770052529
2007,3.0,0.991081300298928
2007,4.0,0.9821952878326716
2007,5.0,0.9435431418884286
2007,6.0,0.9316019666559097
2007,8.0,0.9979406102307543
2008,1.0,0.9902070287339558
2008,2.0,0.9859857389564302
2008,3.0,0.9911182825741754
2008,4.0,0.9896559154153379
2008,5.0,0.9840614641673798
2008,6.0,0.9456257731491851
2008,8.0,0.9979976839870628
2009,1.0,0.9905697723007447
2009,2.0,0.9913925478451667
2009,3.0,0.9904879802430075
2009,4.0,0.9890717157329358
2009,5.0,0.9760555985693156
2009,6.0,0.9402301003430436
2009,8.0,0.9977347910675074
2010,1.0,0.9798277848800916
2010,2.0,0.9971897319726237
2010,3.0,0.9902584003000956
2010,4.0,0.9884389424757233
2010,5.0,0.9550768880806657
2010,6.0,0.9363728179820718
2010,8.0,0.9974062197410748
2011,1.0,0.9857568350084032
2011,2.0,0.9967264311874735
2011,3.0,0.9899310095971435
2011,4.0,0.9847520654191411
2011,5.0,0.9075679821361348
2011,6.0,0.9227331274359245
2011,8.0,0.9973194510556418
2012,1.0,0.9879749672788489
2012,2.0,0.9959789848285566
2012,3.0,0.9887440951105624
2012,4.0,0.9897502835021598
2012,5.0,0.9739056480296265
2012,6.0,0.9469172591883155
2012,8.0,0.9977957342100827
2013,1.0,0.9825468420472794
2013,2.0,0.9966743260582018
2013,3.0,0.9879410021144864
2013,4.0,0.9848625714049525
2013,5.0,0.9678207222450419
2013,6.0,0.9351503252231331
2013,8.0,0.9973556246234895
