rgn_id,year,lsp_trend
6,1997.0,NA
6,1998.0,NA
6,1999.0,NA
6,2e3,NA
6,2001.0,NA
6,2002.0,NA
6,2003.0,NA
6,2004.0,NA
6,2005.0,NA
6,2006.0,NA
6,2007.0,NA
6,2008.0,NA
6,2009.0,NA
6,2010.0,NA
6,2011.0,NA
6,2012.0,NA
6,2013.0,NA
6,2014.0,NA
6,2015.0,NA
6,2016.0,NA
1,1997.0,NA
5362,1997.0,NA
5363,1997.0,NA
5364,1997.0,NA
5429,1997.0,NA
5449,1997.0,NA
5450,1997.0,NA
15065,1997.0,NA
15066,1997.0,NA
15067,1997.0,NA
15068,1997.0,NA
15069,1997.0,NA
15070,1997.0,NA
15071,1997.0,NA
15072,1997.0,NA
15073,1997.0,NA
15074,1997.0,NA
15075,1997.0,NA
15076,1997.0,NA
15077,1997.0,NA
15078,1997.0,NA
15079,1997.0,NA
15080,1997.0,NA
15081,1997.0,NA
15082,1997.0,NA
15083,1997.0,NA
15084,1997.0,NA
15085,1997.0,NA
15086,1997.0,NA
15087,1997.0,NA
15088,1997.0,NA
15089,1997.0,NA
15090,1997.0,NA
15091,1997.0,NA
15092,1997.0,NA
15093,1997.0,NA
15094,1997.0,NA
15095,1997.0,NA
15096,1997.0,NA
15097,1997.0,NA
15098,1997.0,NA
15099,1997.0,NA
15100,1997.0,NA
15101,1997.0,NA
15102,1997.0,NA
15103,1997.0,NA
15104,1997.0,NA
15105,1997.0,NA
15106,1997.0,NA
15107,1997.0,NA
15108,1997.0,NA
15109,1997.0,NA
15110,1997.0,NA
15111,1997.0,NA
15112,1997.0,NA
15113,1997.0,NA
15114,1997.0,NA
15115,1997.0,NA
15116,1997.0,NA
15117,1997.0,NA
15118,1997.0,NA
15119,1997.0,NA
15120,1997.0,NA
15121,1997.0,NA
15122,1997.0,NA
15123,1997.0,NA
15124,1997.0,NA
15125,1997.0,NA
15126,1997.0,NA
15127,1997.0,NA
15128,1997.0,NA
15129,1997.0,NA
15130,1997.0,NA
15131,1997.0,NA
15132,1997.0,NA
15133,1997.0,NA
15134,1997.0,NA
15135,1997.0,NA
15136,1997.0,NA
15137,1997.0,NA
15138,1997.0,NA
15139,1997.0,NA
15140,1997.0,NA
15141,1997.0,NA
15142,1997.0,NA
15143,1997.0,NA
15144,1997.0,NA
15145,1997.0,NA
15146,1997.0,NA
15147,1997.0,NA
15148,1997.0,NA
15149,1997.0,NA
15150,1997.0,NA
15151,1997.0,NA
15152,1997.0,NA
15153,1997.0,NA
15154,1997.0,NA
15155,1997.0,NA
15156,1997.0,NA
15157,1997.0,NA
15162,1997.0,NA
15163,1997.0,NA
15164,1997.0,NA
15165,1997.0,NA
15166,1997.0,NA
1,1998.0,NA
5362,1998.0,NA
5363,1998.0,NA
5364,1998.0,NA
5429,1998.0,NA
5449,1998.0,NA
5450,1998.0,NA
15065,1998.0,NA
15066,1998.0,NA
15067,1998.0,NA
15068,1998.0,NA
15069,1998.0,NA
15070,1998.0,NA
15071,1998.0,NA
15072,1998.0,NA
15073,1998.0,NA
15074,1998.0,NA
15075,1998.0,NA
15076,1998.0,NA
15077,1998.0,NA
15078,1998.0,NA
15079,1998.0,NA
15080,1998.0,NA
15081,1998.0,NA
15082,1998.0,NA
15083,1998.0,NA
15084,1998.0,NA
15085,1998.0,NA
15086,1998.0,NA
15087,1998.0,NA
15088,1998.0,NA
15089,1998.0,NA
15090,1998.0,NA
15091,1998.0,NA
15092,1998.0,NA
15093,1998.0,NA
15094,1998.0,NA
15095,1998.0,NA
15096,1998.0,NA
15097,1998.0,NA
15098,1998.0,NA
15099,1998.0,NA
15100,1998.0,NA
15101,1998.0,NA
15102,1998.0,NA
15103,1998.0,NA
15104,1998.0,NA
15105,1998.0,NA
15106,1998.0,NA
15107,1998.0,NA
15108,1998.0,NA
15109,1998.0,NA
15110,1998.0,NA
15111,1998.0,NA
15112,1998.0,NA
15113,1998.0,NA
15114,1998.0,NA
15115,1998.0,NA
15116,1998.0,NA
15117,1998.0,NA
15118,1998.0,NA
15119,1998.0,NA
15120,1998.0,NA
15121,1998.0,NA
15122,1998.0,NA
15123,1998.0,NA
15124,1998.0,NA
15125,1998.0,NA
15126,1998.0,NA
15127,1998.0,NA
15128,1998.0,NA
15129,1998.0,NA
15130,1998.0,NA
15131,1998.0,NA
15132,1998.0,NA
15133,1998.0,NA
15134,1998.0,NA
15135,1998.0,NA
15136,1998.0,NA
15137,1998.0,NA
15138,1998.0,NA
15139,1998.0,NA
15140,1998.0,NA
15141,1998.0,NA
15142,1998.0,NA
15143,1998.0,NA
15144,1998.0,NA
15145,1998.0,NA
15146,1998.0,NA
15147,1998.0,NA
15148,1998.0,NA
15149,1998.0,NA
15150,1998.0,NA
15151,1998.0,NA
15152,1998.0,NA
15153,1998.0,NA
15154,1998.0,NA
15155,1998.0,NA
15156,1998.0,NA
15157,1998.0,NA
15162,1998.0,NA
15163,1998.0,NA
15164,1998.0,NA
15165,1998.0,NA
15166,1998.0,NA
1,1999.0,NA
5362,1999.0,NA
5363,1999.0,NA
5364,1999.0,NA
5429,1999.0,NA
5449,1999.0,NA
5450,1999.0,NA
15065,1999.0,NA
15066,1999.0,NA
15067,1999.0,NA
15068,1999.0,NA
15069,1999.0,NA
15070,1999.0,NA
15071,1999.0,NA
15072,1999.0,NA
15073,1999.0,NA
15074,1999.0,NA
15075,1999.0,NA
15076,1999.0,NA
15077,1999.0,NA
15078,1999.0,NA
15079,1999.0,NA
15080,1999.0,NA
15081,1999.0,NA
15082,1999.0,NA
15083,1999.0,NA
15084,1999.0,NA
15085,1999.0,NA
15086,1999.0,NA
15087,1999.0,NA
15088,1999.0,NA
15089,1999.0,NA
15090,1999.0,NA
15091,1999.0,NA
15092,1999.0,NA
15093,1999.0,NA
15094,1999.0,NA
15095,1999.0,NA
15096,1999.0,NA
15097,1999.0,NA
15098,1999.0,NA
15099,1999.0,NA
15100,1999.0,NA
15101,1999.0,NA
15102,1999.0,NA
15103,1999.0,NA
15104,1999.0,NA
15105,1999.0,NA
15106,1999.0,NA
15107,1999.0,NA
15108,1999.0,NA
15109,1999.0,NA
15110,1999.0,NA
15111,1999.0,NA
15112,1999.0,NA
15113,1999.0,NA
15114,1999.0,NA
15115,1999.0,NA
15116,1999.0,NA
15117,1999.0,NA
15118,1999.0,NA
15119,1999.0,NA
15120,1999.0,NA
15121,1999.0,NA
15122,1999.0,NA
15123,1999.0,NA
15124,1999.0,NA
15125,1999.0,NA
15126,1999.0,NA
15127,1999.0,NA
15128,1999.0,NA
15129,1999.0,NA
15130,1999.0,NA
15131,1999.0,NA
15132,1999.0,NA
15133,1999.0,NA
15134,1999.0,NA
15135,1999.0,NA
15136,1999.0,NA
15137,1999.0,NA
15138,1999.0,NA
15139,1999.0,NA
15140,1999.0,NA
