rgn_id,year,a_prot_1km
6,2e3,8.0
6,2001.0,8.0
6,2002.0,8.0
6,2003.0,8.0
6,2004.0,8.0
6,2005.0,8.0
6,2006.0,8.0
6,2007.0,9.5
6,2008.0,9.5
6,2009.0,9.5
6,2010.0,9.5
6,2011.0,9.5
6,2012.0,9.5
6,2013.0,9.5
6,2014.0,9.5
6,2015.0,9.5
6,2016.0,9.5
